@RELATION SAT11-INDU-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1.0,1.45,2.0,2.0,2.01,60.01,1.07,2.48,2.3,0.02,2.14,0.0449495315551757
SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1.0,52.55,2.0,2.06,2.08,88.82,23.8,27.95,4.55,0.74,4.76,0.8814535140991211
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1.0,3.59,2.01,2.06,2.03,60.04,1.99,2.96,2.37,0.06,2.31,0.0882227420806884
./SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1.0,0.39,1.99,2.0,2.01,60.31,0.27,1.52,2.28,0.02,2.1,0.0264434814453125
./SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1.0,35.85,2.0,2.0,2.04,60.05,4.44,3.46,2.46,0.08,2.47,0.4962747097015381
SAT_RACE06/ibm-2002-21r-k95.cnf,1.0,9.32,2.01,2.0,2.01,60.03,4.92,3.23,2.44,0.07,2.38,0.1785798072814941
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1.0,0.0,1.99,2.0,0.42,28.94,0.02,0.23,2.35,0.01,2.14,0.0048928260803222
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1.0,?,?,?,?,?,?,?,?,?,?,0.0340209007263183
./SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1.0,?,?,?,?,?,0.06,?,?,?,?,0.0108425617218017
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1.0,19.96,2.0,2.09,2.01,60.05,2.92,3.94,2.43,0.09,2.38,0.2774786949157715
./SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1.0,0.03,2.0,2.0,2.01,2.51,0.13,0.25,2.35,0.0,2.12,0.0110015869140625
./SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1.0,2.7,2.01,2.0,2.04,17.24,0.75,2.66,2.26,0.03,2.15,0.0746772289276123
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1.0,251.08,2.0,2.36,2.75,98.83,78.16,47.71,7.89,1.85,8.36,2.3889715671539307
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1.0,20.61,2.01,2.0,2.03,60.05,2.95,3.97,2.42,0.08,2.41,0.3236770629882812
./SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1.0,170.73,2.0,2.13,2.36,60.09,33.89,10.13,3.74,0.85,3.68,1.4473230838775637
./SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1.0,0.17,2.0,2.0,2.01,87.16,0.55,2.68,2.15,0.02,2.15,0.0282866954803466
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1.0,1.28,2.0,2.01,2.01,60.01,1.3,2.35,2.21,0.02,2.14,0.0420758724212646
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1.0,3.84,2.0,2.0,2.02,60.03,1.62,2.65,2.27,0.03,2.16,0.0814945697784423
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1.0,18.99,2.0,2.14,2.05,75.57,22.0,33.46,4.97,0.64,6.28,0.5585274696350098
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1.0,0.62,2.0,2.0,2.01,60.01,1.85,2.39,2.31,0.01,2.11,0.0297412872314453
./SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1.0,6.78,2.0,2.0,2.03,50.89,1.92,2.49,2.27,0.04,2.19,0.1267445087432861
./SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1.0,552.89,2.01,2.06,2.56,60.28,11.3,16.03,6.56,0.98,6.63,4.98559308052063
./SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1.0,0.01,1.99,2.0,0.32,0.4,0.05,0.07,2.33,0.0,2.17,0.0098941326141357
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1.0,0.72,2.0,2.01,2.01,60.09,0.71,2.31,2.39,0.01,2.13,0.0299153327941894
./SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1.0,348.0,2.0,2.12,2.08,60.15,7.08,24.76,3.71,0.37,3.82,2.7730588912963867
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1.0,14.39,2.0,2.01,2.04,60.06,3.86,3.96,2.63,0.14,2.62,0.2085175514221191
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1.0,0.07,1.99,2.0,2.01,60.46,138.57,2.42,2.14,0.01,2.09,0.0363733768463134
./SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1.0,0.05,2.0,2.03,2.01,61.76,0.34,1.21,2.18,0.03,2.17,0.0079579353332519
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1.0,0.14,1.99,2.0,2.01,44.96,0.31,0.91,2.41,0.0,2.1,0.0164587497711181
./SAT07/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1.0,3.16,2.0,2.0,2.03,3.34,2.17,2.46,2.23,0.04,2.14,0.0811126232147216
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1.0,2.51,2.0,2.0,2.01,44.52,1.3,2.65,2.32,0.04,2.15,0.0701689720153808
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1.0,220.24,2.01,2.06,2.19,60.12,286.85,24.36,3.87,0.33,3.86,2.0048413276672363
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1.0,3.9,2.0,2.0,2.01,8.49,1.2,2.61,2.31,0.04,2.17,0.0826225280761718
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1.0,0.06,2.0,2.0,2.01,7.16,0.2,0.3,2.2,0.01,2.12,0.0123405456542968
./SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1.0,0.05,2.0,2.0,2.01,0.27,0.13,0.23,2.41,0.01,2.11,0.0094900131225585
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1.0,0.54,2.0,2.0,2.01,5.71,0.6,1.54,2.25,0.01,2.09,0.0276064872741699
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1.0,31.62,2.01,2.12,2.06,60.09,5.88,6.03,3.01,0.22,2.9,0.4434483051300049
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1.0,52.03,2.0,2.03,2.01,55.21,6.99,4.62,2.74,0.2,2.78,0.6211199760437012
./SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1.0,0.62,2.01,2.0,2.01,53.19,2.69,1.9,2.3,0.02,2.12,0.0291836261749267
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1.0,0.82,0.77,2.0,2.01,60.01,1.68,2.32,2.33,0.02,2.12,0.0412743091583251
./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1.0,0.53,1.99,2.0,2.01,2.77,0.84,1.57,2.25,0.01,2.09,0.0486147403717041
./SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1.0,0.01,2.0,2.0,0.7,0.11,0.03,0.23,2.41,0.0,2.2,0.0082323551177978
./SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1.0,0.01,1.99,2.0,0.79,0.27,0.08,0.1,2.38,0.0,2.19,0.0191869735717773
./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1.0,0.06,2.0,2.0,2.01,0.85,0.1,0.19,2.38,0.0,2.08,0.0115864276885986
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1.0,0.43,2.01,2.08,2.01,60.02,1.56,2.85,2.32,0.05,2.26,0.0226383209228515
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1.0,0.18,1.99,2.0,2.01,44.57,0.36,1.07,2.36,0.0,2.1,0.0177216529846191
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1.0,0.29,2.0,2.0,2.01,60.01,0.47,1.42,2.37,0.01,2.09,0.0205492973327636
./SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1.0,0.0,0.01,2.0,0.01,0.22,0.01,0.03,2.35,0.0,1.96,0.0075809955596923
./SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1.0,0.0,1.99,2.0,0.05,0.37,0.01,0.04,2.33,0.0,2.18,0.0058629512786865
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1.0,50.83,2.01,2.03,2.04,60.15,4.99,14.9,3.73,0.4,3.72,0.6860802173614502
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1.0,10.54,2.01,2.07,2.07,60.48,1.96,5.17,2.67,0.14,2.64,0.199378490447998
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1.0,0.0,1.99,2.0,0.12,0.13,0.01,0.04,2.46,0.0,2.2,0.0059361457824707
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1.0,42.77,2.01,2.12,2.15,60.14,4.62,13.62,3.56,0.37,3.57,0.5499165058135986
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1.0,2.18,2.0,2.0,2.01,60.01,2.36,2.6,2.28,0.03,2.16,0.0567200183868408
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1.0,0.76,2.0,2.01,2.02,60.62,4.27,4.7,2.7,0.11,2.7,0.0889923572540283
./SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1.0,0.07,2.0,2.0,2.01,41.46,0.48,2.14,2.26,0.0,2.08,0.0119566917419433
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1.0,4.9,2.0,2.0,2.02,32.65,2.22,2.75,2.33,0.04,2.23,0.1107792854309082
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1.0,?,?,?,?,?,?,?,?,?,?,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1.0,1.63,2.0,2.0,2.01,60.02,3.06,2.49,2.3,0.02,2.18,0.0518279075622558
./SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1.0,?,?,?,?,?,0.03,?,?,?,?,0.0130329132080078
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1.0,16.14,2.0,2.03,2.01,60.26,8.5,3.07,2.35,0.06,2.37,0.2245576381683349
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1.0,0.0,1.99,2.0,0.16,0.43,0.0,0.07,2.46,0.0,2.16,0.0085060596466064
./SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1.0,0.02,0.21,2.0,1.11,0.11,0.04,0.23,2.43,0.0,2.17,0.0086843967437744
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1.0,2.9,1.99,2.0,2.02,16.91,1.54,2.51,2.25,0.04,2.16,0.0728020668029785
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1.0,0.0,1.99,2.0,0.08,0.1,0.01,0.03,2.44,0.0,2.22,0.0087471008300781
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top21.cnf,1.0,0.95,1.99,2.0,2.01,60.04,0.81,1.74,2.31,0.01,2.11,0.0342791080474853
SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1.0,12.88,2.0,2.01,2.05,60.1,6.79,4.18,2.66,0.09,2.6,0.2268860340118408
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1.0,0.03,1.99,2.0,2.01,64.1,0.41,2.22,2.07,0.01,2.08,0.0105948448181152
./SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1.0,0.0,?,?,?,0.0,0.0,?,?,0.0,?,5.459785461425781e-05
./SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1.0,0.03,2.0,2.01,2.01,61.11,0.3,1.01,2.15,0.02,2.14,0.0070075988769531
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1.0,8.83,2.02,2.04,2.01,61.04,1.8,4.73,2.67,0.14,2.58,0.1582427024841308
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1.0,2.23,2.0,2.02,2.01,10.5,0.94,2.02,2.28,0.03,2.19,0.0622212886810302
./SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1.0,0.03,2.0,2.0,1.9,0.15,0.05,0.21,2.37,0.0,2.16,0.007927656173706
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1.0,1168.77,2.02,2.63,2.02,60.26,18.86,76.53,5.1,0.73,5.3,14.97365379333496
./SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1.0,0.02,2.0,2.01,2.01,61.76,0.23,0.84,2.13,0.02,2.11,0.0083866119384765
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1.0,0.23,2.0,2.0,2.01,59.09,0.41,1.23,2.36,0.0,2.08,0.0180761814117431
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1.0,0.92,2.0,2.0,2.01,60.01,0.83,2.34,2.44,0.03,2.13,0.0367310047149658
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1.0,0.12,0.43,2.02,2.02,64.21,1.52,3.05,2.21,0.04,2.21,0.0234243869781494
./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1.0,0.31,1.99,2.1,2.03,129.95,5.24,3.29,2.45,0.07,2.5,0.0433754920959472
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1.0,494.78,2.04,2.53,2.73,64.26,57.34,63.8,9.84,1.66,9.65,4.119737863540649
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1.0,2.32,1.99,2.01,2.01,60.05,1.38,2.64,2.28,0.03,2.18,0.0608444213867187
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1.0,1.19,2.01,2.0,2.01,5.98,0.69,1.4,2.3,0.01,2.11,0.0390794277191162
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1.0,7.28,2.01,2.01,2.08,60.02,2.01,2.78,2.32,0.05,2.25,0.122732400894165
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1.0,51.74,2.0,2.07,2.04,50.87,6.85,4.51,2.77,0.18,2.74,0.6174867153167725
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1.0,3.72,2.0,2.02,2.03,60.09,1.33,3.61,2.54,0.08,2.5,0.0796337127685546
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1.0,21.15,2.02,2.22,2.6,63.94,20.25,40.53,5.74,1.49,5.75,0.6627810001373291
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1.0,0.45,2.0,2.0,2.01,60.01,0.59,1.81,2.37,0.01,2.11,0.0265188217163085
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1.0,0.13,0.48,2.0,2.01,62.39,0.54,2.31,2.1,0.02,2.11,0.0174825191497802
./SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1.0,20.38,2.0,2.01,2.01,25.23,4.18,3.55,2.43,0.11,2.44,0.2930331230163574
./SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1.0,0.08,2.0,2.0,2.01,0.22,0.1,0.44,2.38,0.0,2.1,0.011441946029663
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1.0,0.09,2.01,2.0,2.01,65.23,0.24,2.03,2.08,0.01,2.07,0.0143287181854248
./SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1.0,0.06,2.0,2.0,2.01,60.03,0.5,2.1,2.26,0.01,2.08,0.0188887119293212
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1.0,0.01,1.99,2.0,0.37,0.64,0.01,0.1,2.45,0.0,2.16,0.0085952281951904
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1.0,371.07,2.01,2.21,2.05,60.21,8.67,41.6,3.72,0.39,3.7,3.6374666690826416
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1.0,2.83,2.0,2.01,2.01,60.05,1.63,4.02,2.68,0.11,2.65,0.070176362991333
./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1.0,49.21,2.0,2.14,2.03,61.81,14.58,4.53,2.81,0.16,2.8,0.5896110534667969
./SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1.0,1.16,2.0,2.0,2.01,5.97,0.69,1.41,2.28,0.02,2.11,0.0357363224029541
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1.0,440.72,2.0,2.17,2.22,60.4,17.13,42.16,6.3,0.98,6.58,3.5441009998321533
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1.0,0.01,2.0,2.0,0.65,0.86,0.01,0.13,2.41,0.0,2.15,0.0054044723510742
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1.0,35.03,2.0,2.01,2.04,14.53,5.24,3.61,2.47,0.1,2.49,0.4219961166381836
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1.0,3.77,1.99,2.0,2.02,2.77,2.72,2.4,2.18,0.02,2.15,0.0785934925079345
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1.0,0.48,1.99,2.0,2.01,2.58,0.83,1.48,2.24,0.0,2.08,0.0240046977996826
