@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3471.cnf,1.0,2620.0,6947.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3482.cnf,1.0,2925.0,7660.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3734.cnf,1.0,83778.0,266958.0,27600.0,126774.0,2.035434783,1.105778787,0.217710256,0.416179039,0.634303406,0.0,1.0,0.986058022,0.000114191,0.436243277,7.2464e-05,0.00134058,0.685932659,0.0,0.067789925,0.903040056,0.000114191,2.065223479,5.5216e-05,0.015294934,1.854167528,0.084298973,0.065855845,0.0,0.869158879,1.621594543,3.6459e-05,1.634019491,0.0,0.003715273,1.509688818,0.348612492,7.9232e-05,1.656752318,3.1552e-05,0.006870494,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,9.947761194,0.022367669,9.0,10.0,0.20505524,1480.666666667,0.624225643,693.0,2789.0,2789.0,693.0,2761.0,769.0,1101.0,17.650753616,0.403893082,9.848249027,30.873234335,30.873234335,9.848249027,23.085693797,13.572871573,14.477243173,0.189418424,0.897467856,0.0,0.997595411,0.230199775,0.061756401,0.191880274,0.148715131,0.152793277,0.060877592,0.645062263,0.0,0.34453659,0.104437445,0.034024291,0.061674294,0.038459802,0.054692676,0.0,0.0,0.0,3.6232e-05,0.005362319,?,0.0,0.0,0.0,0.0,0.0,781.0,0.0,5386.0,0.0,5386.0,5386.0,5386.0,0.46858,0.0,0.784999,0.0,1398.67,0.0245627,5386.0,0.00952308,5400.0,5322.0,5412.0,0.155747,0.13828,0.816068,0.00353863,0.05663354,0.119567513,17351.633,-3448.0781,124190.195,-811.6822,511682.47,124912.54,-1658.1512,16417.113,364513.72,384754.16,35988.098,-1857.998,-2539.294,58559.863,-5662.008,505667.56,-202.06494,-1441.9509,-1561.0421,-3903.1567,38538.57,-3032.1155,-3143.8823,1225809.5,-1916.2418212890625,36201.83984375,-6686.7734375,410066.40625,471839.1875,-1411.203857421875,-4968.046875,-918.529296875,570831.3125,726873.5,442959.59375,45716.15625,-5139.9091796875,-546.0151977539062,-9868.6689453125,-4301.91796875,-5923.7275390625,54520.59375,300425.1875,303827.375,-6428.05615234375,-3001.750244140625,152701.578125,399617.875,23219.134765625,-4871.96728515625,-7704.5693359375,4454.37890625,-1378.4185791015625,-4068.005859375,-1527.0125732421875,45355.7578125,714300.625,430203.125,322873.125,772180.4375,144433.765625,-3225.30712890625,666449.8125,249168.3125
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1028.cnf,1.0,86056.0,235754.0,22550.0,105117.0,2.816230599,1.242777096,0.214522865,0.267445328,1.109745343,0.0,1.0,1.43051438,0.000153712,0.922082297,8.8692e-05,0.002971175,1.360105953,0.0,0.246696538,0.576719275,0.000153712,4.216812166,9.513e-06,0.055024401,2.266547903,0.077215404,0.128128176,0.0,1.0,1.277655952,6.2634e-05,1.823935933,0.0,0.004899303,1.60765042,0.515225891,0.000184695,2.231597412,9.513e-06,0.035303519,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,20.30952381,0.046199438,15.0,21.0,1.064213574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203964947,1.068321532,0.0,1.0,0.552433019,0.017644178,0.324512852,0.03530043,0.089618819,0.080138292,1.025359835,0.0,0.999982452,0.195291304,0.021902446,0.082589494,0.026902118,0.045329313,0.0,0.0,0.002838137,0.002838137,0.033348115,?,0.0,0.0,0.0,0.0,0.0,4511.5,1.27159,2489.5,1.41421,2489.5,0.0,0.0,2.48673,1.27971,1.75205,0.779466,2759.22,1.24509,4436.56,0.375101,4975.0,0.0,5034.0,4.87662,2.84445,1.94075,1.65201,0.117189144,0.353896864,396487.7,-31755.672,613350.3,-13939.556,3917190.5,597888.2,-14192.881,287942.34,2982781.5,2348664.5,-13217.559,-17876.57,-16767.043,325232.56,-48133.758,4506082.0,-543.07837,-8576.771,-10232.795,-24458.549,508019.03,-31596.77,-20116.469,9696693.0,-17167.57421875,993999.0,-51130.01953125,3569961.0,4389943.0,-15308.0595703125,-54169.08984375,-8019.09619140625,3753640.5,5239996.5,4080081.0,918049.5625,-43155.46484375,-15835.5009765625,-79033.4453125,-38192.125,-56819.484375,575768.1875,2478844.5,1532240.125,-55722.48046875,-21599.8125,853645.3125,4037936.0,174127.96875,-40619.953125,-64969.46875,-4749.33544921875,-6403.921875,-40465.265625,-14815.9013671875,812322.0,5950983.0,3681934.0,2139046.75,7548181.5,1556095.25,-21030.892578125,6864951.0,2497697.25
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc951.cnf,1.0,115173.0,336616.0,31885.0,151405.0,2.612137369,1.223281926,0.210594102,0.404660833,0.666258748,0.0,1.0,1.148500606,0.000105651,0.710934176,6.2725e-05,0.00219539,0.910815271,0.0,0.068769195,0.848089561,0.000105651,5.398370653,4.6234e-05,0.055275585,1.875139572,0.088869229,0.084451907,0.0,1.0,1.639691087,3.019e-05,3.767293898,0.0,0.015851524,1.547226488,0.331765794,8.1305e-05,2.863045322,2.6419e-05,0.019404907,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,14.981481481,0.0089989,14.0,15.0,0.092216057,412.266666667,1.193179291,10.0,1530.0,1300.0,15.0,729.0,15.0,202.0,10.082564974,0.706352485,2.5,29.680392157,17.561023622,2.533333333,14.315500686,3.0,9.938028169,0.184463465,0.749114134,0.0,1.0,0.246457652,0.07654505,0.191875761,0.148763459,0.15598119,0.066108091,0.998196737,0.0,1.0,0.110444008,0.032598973,0.061675188,0.038341463,0.051132944,0.0,3.1363e-05,0.000219539,0.000972244,0.010130155,?,0.0,0.0,0.0,0.0,0.0,1971.0,0.0,6036.0,0.0,6036.0,6036.0,6036.0,1.04296,0.0,0.838568,0.0,3268.25,1.01585,4551.0,0.666742,6037.0,0.0,6052.0,0.903825,1.63082,1.0806,0.475566,0.048156304,0.133834296,2789362.0,-383517.66,12555602.0,-78825.336,51367236.0,12545444.0,-187463.06,1581814.1,37359464.0,36803016.0,-3477.9292,-192783.44,-262739.88,4465284.0,-579000.75,53757744.0,-5482.619,-133573.31,-146702.03,-404422.34,4728228.0,-331766.22,-321659.8,125548610.0,-206527.296875,4120876.5,-675364.375,44888536.0,50156216.0,-162722.78125,-530762.5625,-101308.8671875,56845748.0,73287472.0,45596576.0,7814701.0,-537281.0,-72998.90625,-1012833.125,-453437.03125,-627211.75,6837288.0,32782164.0,28564484.0,-672873.4375,-321608.6875,14638482.0,43411800.0,1336342.0,-502524.71875,-806148.875,-9160.9599609375,-130313.875,-448288.9375,-155836.453125,5741052.0,72820552.0,44989040.0,30674146.0,82061192.0,16452218.0,-317167.5,70066448.0,26636828.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3731.cnf,1.0,83810.0,267022.0,27600.0,126774.0,2.036594203,1.106283623,0.217710256,0.416179039,0.634303406,0.0,1.0,0.986058022,0.000114191,0.436243277,7.2464e-05,0.00134058,0.685932659,0.0,0.067789925,0.903040056,0.000114191,2.065223479,5.5216e-05,0.015294934,1.854167528,0.084298973,0.065855845,0.0,0.869158879,1.621594543,3.6459e-05,1.634019491,0.0,0.003715273,1.509688818,0.348612492,7.9232e-05,1.656752318,3.1552e-05,0.006870494,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,9.992,0.008915555,9.0,10.0,0.046594424,1638.2,0.571402424,769.0,2789.0,2789.0,769.0,2761.0,771.0,1101.0,18.466330025,0.408830612,9.848249027,30.873234335,30.873234335,9.848249027,23.085693797,14.047229791,14.477243173,0.189418424,0.897467856,0.0,0.997595411,0.230199775,0.061756401,0.191880274,0.148715131,0.152793277,0.060877592,0.645062263,0.0,0.34453659,0.104437445,0.034024291,0.061674294,0.038459802,0.054692676,0.0,0.0,0.0,3.6232e-05,0.005362319,?,0.0,0.0,0.0,0.0,0.0,832.0,0.0,5327.0,0.0,5327.0,5327.0,5327.0,0.498228,0.0,0.780157,0.0,1451.33,0.0972967,5356.17,0.00752514,5343.5,5317.0,5403.0,0.228011,0.857869,0.81637,0.00798125,0.056400013,0.142687214,17351.633,-3448.0781,124190.195,-811.6822,511682.47,124912.54,-1658.1512,16417.113,364513.72,384754.16,35988.098,-1857.998,-2539.294,58559.863,-5662.008,505667.56,-202.06494,-1441.9509,-1561.0421,-3903.1567,38538.57,-3032.1155,-3143.8823,1225809.5,-1916.2418212890625,36201.83984375,-6686.7734375,410066.40625,471839.1875,-1411.203857421875,-4968.046875,-918.529296875,570831.3125,726873.5,442959.59375,45716.15625,-5139.9091796875,-546.0151977539062,-9868.6689453125,-4301.91796875,-5923.7275390625,54520.59375,300425.1875,303827.375,-6428.05615234375,-3001.750244140625,152701.578125,399617.875,23219.134765625,-4871.96728515625,-7704.5693359375,4454.37890625,-1378.4185791015625,-4068.005859375,-1527.0125732421875,45355.7578125,714300.625,430203.125,322873.125,772180.4375,144433.765625,-3225.30712890625,666449.8125,249168.3125
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1113.cnf,1.0,82222.0,225055.0,21105.0,99182.0,2.895854063,1.269111331,0.212790627,0.267801511,1.100448068,0.0,1.0,1.438961244,0.00016473,0.912012792,9.4764e-05,0.003174603,1.370511248,0.0,0.243713577,0.575507653,0.00016473,4.291054389,3.0247e-05,0.058317033,2.283010423,0.0764057,0.127120602,0.0,1.0,1.287066359,6.6651e-05,1.864403865,0.0,0.005192474,1.613390795,0.512441774,0.000196121,2.268217771,4.033e-05,0.037416063,-1.0,0.0,-1.0,0.0,?,-1.0,0.0,-1.0,0.0,0.0,18.365671642,0.04682075,13.0,19.0,1.040277163,1024.333333333,0.250726218,664.0,1244.0,1244.0,664.0,1244.0,664.0,1165.0,15.181968733,0.038043035,14.618975904,15.975965665,15.975965665,14.618975904,15.975965665,14.618975904,14.95096463,0.203036975,1.073653175,0.0,1.0,0.551922365,0.017127174,0.324506882,0.035032382,0.089231843,0.079849592,1.019043287,0.0,0.999982403,0.195246861,0.020315272,0.083006525,0.02715885,0.045331325,0.0,9.4764e-05,0.000379057,0.001516228,0.161667851,?,0.0,0.0,0.0,0.0,0.0,1945.0,1.02085,2276.5,1.41421,2276.5,0.0,0.0,1.26742,1.06968,1.07405,0.362753,2405.89,1.11653,4168.56,0.375236,4699.0,0.0,4729.0,0.844863,2.13108,1.2664,0.937347,0.123901098,0.311649019,386859.7,-31468.129,604713.06,-13960.66,3881818.2,586606.7,-14063.486,287937.22,2963075.0,2328138.0,-13230.066,-17728.336,-16624.04,316698.44,-47745.215,4472210.0,-550.63715,-8437.118,-10198.154,-24211.049,509604.78,-31416.074,-19948.406,9609480.0,-17038.86328125,994665.875,-50690.5390625,3539732.5,4352238.5,-15222.9169921875,-53838.8203125,-7900.240234375,3707069.25,5194528.0,4046302.0,908111.6875,-42728.4140625,-15738.6669921875,-78295.421875,-37914.08984375,-56442.12890625,574142.9375,2452895.25,1509927.625,-55237.72265625,-21369.955078125,834021.5625,4015270.75,171393.03125,-40374.8828125,-64415.5625,-4737.17041015625,-6366.6103515625,-40101.8984375,-14675.328125,803911.25,5899834.5,3648576.5,2113752.5,7500206.0,1552176.875,-20784.314453125,6822726.5,2479795.25
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc965.cnf,1.0,115941.0,338946.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9414.cnf,1.0,36653.0,89880.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1014.cnf,1.0,367.0,587.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
