@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-309-S733913711.cnf,1.0,0.0,0.0,0.98,0.0,1.85,2.62,1.73,0.0040595531463623,0.0031192302703857,0.0048673152923583
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-865-S710593380.cnf,1.0,0.0,0.0,1.22,0.0,1.85,2.66,1.74,0.0042557716369628,0.0014159679412841,0.0033261775970458
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-349-S236974198.cnf,1.0,0.0,0.0,0.0,0.0,1.83,2.66,1.88,0.0040581226348876,0.0014441013336181,0.0048458576202392
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-812-S1449029388.cnf,1.0,0.0,0.0,0.01,0.0,1.86,2.7,1.92,0.0041291713714599,0.0014338493347167,0.0060255527496337
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-300-S923800157.cnf,1.0,0.0,0.0,1.36,0.0,1.83,2.65,1.71,0.0040996074676513,0.0025749206542968,0.0033621788024902
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-796-S717695655.cnf,1.0,0.0,0.0,0.0,0.0,1.84,2.6,1.73,0.0040857791900634,0.0014312267303466,0.0050089359283447
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-636-S1562674914.cnf,1.0,0.0,0.0,0.03,0.0,1.82,2.64,1.79,0.0042166709899902,0.003087043762207,0.0059781074523925
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-972-S1776290313.cnf,1.0,0.0,0.0,0.1,0.0,1.97,2.72,1.96,0.0041120052337646,0.0026302337646484,0.0035827159881591
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-15-S59587435.cnf,1.0,0.0,0.0,0.74,0.0,1.93,2.68,2.0,0.0052454471588134,0.0014197826385498,0.0033605098724365
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-824-S355947733.cnf,1.0,0.0,0.0,0.16,0.0,1.85,2.66,1.86,0.006812572479248,0.0014152526855468,0.003415822982788
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-834-S1599981506.cnf,1.0,0.0,0.0,0.0,0.0,1.91,2.68,1.72,0.0041356086730957,0.0030672550201416,0.0034403800964355
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-594-S1199411313.cnf,1.0,0.0,0.0,0.37,0.0,1.82,2.64,1.7,0.004058837890625,0.0025615692138671,0.003420352935791
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-160-S1319960617.cnf,1.0,0.0,0.0,0.89,0.0,1.82,2.7,1.83,0.0040388107299804,0.0033314228057861,0.0071451663970947
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-205-S1077862415.cnf,1.0,0.0,0.0,0.0,0.0,1.86,2.68,1.76,0.0040376186370849,0.0030510425567626,0.0034992694854736
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-864-S1341701469.cnf,1.0,0.0,0.0,1.87,0.0,1.87,2.68,1.89,0.0040924549102783,0.0030469894409179,0.0049951076507568
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-310-S674385057.cnf,1.0,0.0,0.0,2.0,0.0,1.88,2.62,1.7,0.0040555000305175,0.002526044845581,0.0033526420593261
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-130-S1937493838.cnf,1.0,0.0,0.0,0.15,0.0,1.88,2.65,1.95,0.0040271282196044,0.0031068325042724,0.0034034252166748
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-798-S222119402.cnf,1.0,0.0,0.0,1.17,0.0,1.8,2.62,1.78,0.0041127204895019,0.0014271736145019,0.0070209503173828
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-993-S1588835958.cnf,1.0,0.0,0.0,0.01,0.01,1.95,2.63,1.8,0.0063307285308837,0.0030930042266845,0.0053246021270751
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-663-S387509432.cnf,1.0,0.0,0.0,1.58,0.01,1.81,2.62,1.85,0.0051333904266357,0.0014150142669677,0.0040900707244873
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-958-S41787405.cnf,1.0,0.0,0.0,1.51,0.0,1.83,2.64,1.82,0.0040509700775146,0.0030605792999267,0.0034058094024658
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-90-S1032012349.cnf,1.0,0.0,0.0,0.05,0.0,1.81,2.63,1.84,0.0040550231933593,0.0025498867034912,0.00600266456604
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-469-S462850099.cnf,1.0,0.0,0.0,1.03,0.0,1.82,2.6,1.89,0.0041038990020751,0.0027551651000976,0.0034346580505371
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-580-S1826487864.cnf,1.0,0.0,0.0,1.61,0.0,1.82,2.64,1.73,0.00404953956604,0.0017244815826416,0.0053822994232177
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-936-S182526583.cnf,1.0,0.0,0.0,0.85,0.0,1.9,2.65,1.82,0.0040504932403564,0.0014381408691406,0.0033752918243408
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-788-S1752532561.cnf,1.0,0.0,0.0,0.01,0.0,1.85,2.66,1.92,0.0041592121124267,0.001434326171875,0.0053074359893798
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-944-S1586619905.cnf,1.0,0.0,0.0,0.03,0.0,1.82,2.62,1.74,0.0041942596435546,0.0015406608581542,0.0065059661865234
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-622-S1333895055.cnf,1.0,0.0,0.0,0.81,0.0,1.81,2.55,1.91,0.0040936470031738,0.0025491714477539,0.0040128231048583
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-453-S367780358.cnf,1.0,0.0,0.0,1.26,0.0,1.84,2.62,1.81,0.005150556564331,0.0025703907012939,0.004176378250122
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-707-S12613982.cnf,1.0,0.0,0.0,1.79,0.0,1.87,2.69,1.69,0.0040855407714843,0.0014340877532958,0.0033822059631347
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-548-S544033578.cnf,1.0,0.0,0.0,0.05,0.0,1.85,2.65,1.89,0.0043146610260009,0.0014240741729736,0.0060276985168457
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-970-S332908373.cnf,1.0,0.0,0.0,0.02,0.01,1.86,2.63,1.68,0.0040137767791748,0.0034835338592529,0.0034296512603759
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-348-S2006368706.cnf,1.0,0.0,0.0,0.14,0.0,1.82,2.63,1.92,0.0042500495910644,0.0030121803283691,0.0038728713989257
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-635-S275968555.cnf,1.0,0.0,0.0,0.62,0.0,1.84,2.61,1.71,0.0040569305419921,0.0030741691589355,0.0059700012207031
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-13-S666309010.cnf,1.0,0.0,0.0,0.0,0.0,1.8,2.63,1.76,0.0041606426239013,0.0026180744171142,0.0033676624298095
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-583-S328391273.cnf,1.0,0.0,0.0,0.91,0.0,1.81,2.57,1.81,0.0040333271026611,0.0026540756225585,0.0034403800964355
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-34-S147413369.cnf,1.0,0.0,0.0,0.61,0.0,1.8,2.62,1.77,0.0040352344512939,0.0025506019592285,0.0034265518188476
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-122-S1008633454.cnf,1.0,0.0,0.0,0.7,0.0,1.89,2.65,1.7,0.0041048526763916,0.0030572414398193,0.0072002410888671
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-804-S1119961871.cnf,1.0,0.0,0.0,1.86,0.0,1.83,2.6,1.73,0.00411057472229,0.0014286041259765,0.0072212219238281
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-527-S1482703014.cnf,1.0,0.0,0.0,1.61,0.0,1.77,2.61,1.65,0.0041577816009521,0.0030887126922607,0.0041546821594238
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-831-S2080236382.cnf,1.0,0.0,0.0,2.0,0.01,1.86,2.66,1.71,0.0041360855102539,0.0019524097442626,0.0063562393188476
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-889-S664982567.cnf,1.0,0.0,0.0,1.09,0.0,1.82,2.61,1.7,0.004108190536499,0.0030519962310791,0.0054793357849121
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-177-S1657993313.cnf,1.0,0.0,0.0,1.2,0.0,1.81,2.59,1.77,0.0042073726654052,0.0014383792877197,0.0059661865234375
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-02-S1240511048.cnf,1.0,0.0,0.0,0.07,0.0,1.79,2.63,1.86,0.0040199756622314,0.0030803680419921,0.0034551620483398
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-39-S1024082468.cnf,1.0,0.0,0.0,0.01,0.0,1.83,2.6,1.92,0.004040241241455,0.0034329891204833,0.0069677829742431
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-277-S1971588914.cnf,1.0,0.0,0.0,0.64,0.0,1.87,2.67,1.67,0.0052707195281982,0.0014240741729736,0.0042908191680908
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-108-S59018719.cnf,1.0,0.0,0.0,0.06,0.0,1.88,2.66,1.71,0.0041038990020751,0.0025601387023925,0.0033533573150634
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-379-S63715034.cnf,1.0,0.0,0.0,0.92,0.0,1.9,2.66,1.67,0.0041282176971435,0.0027129650115966,0.0070080757141113
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-352-S753241091.cnf,1.0,0.0,0.0,0.31,0.0,1.84,2.59,1.75,0.0040023326873779,0.001441478729248,0.0059642791748046
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-494-S1925331863.cnf,1.0,0.0,0.0,1.38,0.0,1.82,2.72,1.75,0.0051765441894531,0.0030834674835205,0.0041279792785644
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-628-S1259176957.cnf,1.0,0.0,0.0,0.04,0.0,1.83,2.6,1.89,0.0040867328643798,0.0031051635742187,0.0056965351104736
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-450-S361279247.cnf,1.0,0.0,0.0,0.03,0.0,1.84,2.61,1.74,0.0041065216064453,0.0014708042144775,0.0038564205169677
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-246-S1764819996.cnf,1.0,0.0,0.0,1.99,0.0,1.84,2.62,1.9,0.0041170120239257,0.0014591217041015,0.0060377120971679
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-168-S472033126.cnf,1.0,0.0,0.0,0.01,0.0,1.85,2.66,1.75,0.0041532516479492,0.002530813217163,0.0033488273620605
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-116-S692757607.cnf,1.0,0.0,0.0,0.09,0.0,1.82,2.61,1.82,0.006852388381958,0.0030772686004638,0.0033771991729736
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-905-S1331163558.cnf,1.0,0.0,0.0,0.53,0.0,1.85,2.62,1.78,0.004960298538208,0.0014514923095703,0.0047895908355712
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-500-S182677465.cnf,1.0,0.0,0.0,0.24,0.0,1.88,2.67,1.75,0.0040173530578613,0.0029678344726562,0.0034811496734619
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-397-S1640456576.cnf,1.0,0.0,0.0,1.17,0.0,1.89,2.69,1.79,0.004091739654541,0.0031087398529052,0.0059285163879394
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-436-S1704386145.cnf,1.0,0.0,0.0,1.37,0.0,1.84,2.68,1.84,0.0042946338653564,0.0031094551086425,0.0034444332122802
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-825-S168543980.cnf,1.0,0.0,0.0,0.01,0.0,1.81,2.6,1.78,0.0040934085845947,0.0030343532562255,0.0056543350219726
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-642-S1686973549.cnf,1.0,0.0,0.0,0.97,0.0,1.82,2.6,1.83,0.0039968490600585,0.0031347274780273,0.0034208297729492
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-426-S1992697128.cnf,1.0,0.0,0.0,0.2,0.0,1.87,2.69,1.78,0.0040092468261718,0.002760887145996,0.0053040981292724
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-833-S1088031480.cnf,1.0,0.0,0.0,0.65,0.01,1.84,2.56,1.72,0.0040729045867919,0.001422643661499,0.0062141418457031
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-236-S210761420.cnf,1.0,0.0,0.0,1.42,0.0,1.84,2.64,1.83,0.0049617290496826,0.0025722980499267,0.0057320594787597
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-903-S992933974.cnf,1.0,0.0,0.0,1.34,0.0,1.84,2.64,1.73,0.0040385723114013,0.0025992393493652,0.0033442974090576
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-746-S227099367.cnf,1.0,0.0,0.0,0.0,0.0,1.83,2.61,1.89,0.004030704498291,0.0030856132507324,0.0033614635467529
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-1000-S556110486.cnf,1.0,0.0,0.0,0.71,0.0,1.84,2.63,1.86,0.0041151046752929,0.0031130313873291,0.0045177936553955
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-763-S778409873.cnf,1.0,0.0,0.0,0.0,0.0,1.83,2.64,1.89,0.0040674209594726,0.0014257431030273,0.0033333301544189
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-671-S2070085895.cnf,1.0,0.0,0.0,0.01,0.0,2.11,2.69,2.0,0.0040826797485351,0.0018303394317626,0.0041823387145996
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-445-S1858222715.cnf,1.0,0.0,0.0,2.0,0.01,2.09,2.7,2.0,0.0041136741638183,0.0015888214111328,0.0033926963806152
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-447-S1311060314.cnf,1.0,0.0,0.0,2.0,0.0,2.13,2.66,2.0,0.0072171688079833,0.0029714107513427,0.0035531520843505
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-436-S2146228244.cnf,1.0,0.0,0.0,0.0,0.0,2.11,2.69,2.0,0.0041480064392089,0.0032379627227783,0.0058209896087646
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-276-S1821424544.cnf,1.0,0.0,0.0,0.04,0.01,2.13,2.68,2.0,0.0040979385375976,0.0025663375854492,0.0033788681030273
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-395-S1728965909.cnf,1.0,0.0,0.0,0.04,0.0,2.13,2.68,2.0,0.0050599575042724,0.0031256675720214,0.0045185089111328
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-505-S1057040259.cnf,1.0,0.0,0.0,1.99,0.01,2.13,2.7,2.0,0.0041358470916748,0.0030791759490966,0.0033991336822509
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-679-S329774690.cnf,1.0,0.0,0.0,0.11,0.0,2.1,2.71,2.0,0.0041327476501464,0.0032124519348144,0.0069334506988525
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-480-S1301192943.cnf,1.0,0.0,0.0,1.99,0.0,2.1,2.73,2.0,0.0054898262023925,0.0021734237670898,0.0058679580688476
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-494-S1576652194.cnf,1.0,0.0,0.0,0.0,0.01,2.32,2.8,2.0,0.0042090415954589,0.0030944347381591,0.0036420822143554
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-289-S1077618243.cnf,1.0,0.0,0.0,0.02,0.0,2.04,2.72,2.0,0.0048866271972656,0.0030891895294189,0.0074803829193115
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-384-S562397006.cnf,1.0,0.0,0.0,1.99,0.0,2.07,2.66,2.0,0.0041029453277587,0.0030481815338134,0.0060811042785644
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-386-S620177863.cnf,1.0,0.0,0.0,1.58,0.0,2.07,2.67,1.97,0.0040204524993896,0.0032558441162109,0.00667405128479
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-142-S112194277.cnf,1.0,0.0,0.0,1.54,0.0,2.09,2.72,2.0,0.0042386054992675,0.0025205612182617,0.0039453506469726
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-752-S1773736756.cnf,1.0,0.0,0.0,0.01,0.0,2.12,2.69,2.0,0.0050547122955322,0.0017206668853759,0.0049591064453125
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-647-S329285405.cnf,1.0,0.0,0.0,0.01,0.0,2.1,2.74,2.0,0.0041191577911376,0.0033822059631347,0.0080142021179199
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-274-S29868387.cnf,1.0,0.0,0.0,1.13,0.0,2.09,2.7,2.0,0.0050365924835205,0.0017967224121093,0.0043132305145263
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-112-S975453496.cnf,1.0,0.0,0.0,0.0,0.0,2.08,2.67,2.0,0.0040993690490722,0.0027430057525634,0.0033459663391113
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-128-S2092792575.cnf,1.0,0.0,0.0,0.13,0.0,2.08,2.73,2.0,0.0041465759277343,0.0030863285064697,0.0033469200134277
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-116-S48295988.cnf,1.0,0.0,0.0,1.99,0.01,2.07,2.77,2.0,0.0039911270141601,0.0026729106903076,0.003533124923706
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-83-S1987966849.cnf,1.0,0.0,0.0,1.99,0.0,2.07,2.7,2.0,0.0041732788085937,0.0030968189239501,0.003411054611206
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-970-S674567295.cnf,1.0,0.0,0.0,2.0,0.0,2.12,2.69,2.0,0.0040678977966308,0.0030932426452636,0.0058469772338867
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-730-S2075984076.cnf,1.0,0.0,0.0,0.16,0.0,2.14,2.73,2.0,0.0041408538818359,0.0017173290252685,0.003472089767456
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-699-S1517681112.cnf,1.0,0.0,0.0,2.0,0.0,2.07,2.69,2.0,0.0049920082092285,0.0014598369598388,0.0044162273406982
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-990-S221484496.cnf,1.0,0.0,0.0,1.99,0.01,2.08,2.71,2.0,0.0040521621704101,0.0026092529296875,0.0081887245178222
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-911-S324028619.cnf,1.0,0.0,0.0,0.32,0.0,2.1,2.76,2.0,0.0040488243103027,0.0026130676269531,0.0035598278045654
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-195-S1855106009.cnf,1.0,0.0,0.0,0.09,0.01,2.08,2.74,2.0,0.0041151046752929,0.003063678741455,0.0069453716278076
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-490-S1121684425.cnf,1.0,0.0,0.0,2.0,0.01,2.17,2.7,2.0,0.0040504932403564,0.0031464099884033,0.0034844875335693
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-942-S2053243267.cnf,1.0,0.0,0.0,0.08,0.0,2.1,2.68,2.0,0.0041658878326416,0.0032236576080322,0.0059823989868164
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-716-S1351126999.cnf,1.0,0.0,0.0,0.81,0.0,2.1,2.71,2.0,0.0042622089385986,0.0019028186798095,0.0034270286560058
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-851-S1739958846.cnf,1.0,0.0,0.0,0.0,0.0,2.1,2.66,2.0,0.0041000843048095,0.0014288425445556,0.0067968368530273
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-884-S251259008.cnf,1.0,0.0,0.0,1.99,0.0,2.07,2.67,2.0,0.0073039531707763,0.0025901794433593,0.0080904960632324
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-871-S1481156624.cnf,1.0,0.0,0.0,1.99,0.0,2.14,2.68,2.0,0.0041542053222656,0.0031383037567138,0.005866527557373
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-684-S681869210.cnf,1.0,0.0,0.0,2.0,0.0,2.09,2.72,2.0,0.0041031837463378,0.0029559135437011,0.0048663616180419
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-319-S1376997963.cnf,1.0,0.0,0.0,0.04,0.0,2.17,2.68,2.0,0.0041465759277343,0.001410961151123,0.0033824443817138
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-992-S889959006.cnf,1.0,0.0,0.0,1.96,0.0,2.09,2.7,2.0,0.0059554576873779,0.0027408599853515,0.0059990882873535
