@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_320.cnf,1.0,5055.0,17021.0,5054.0,17018.0,0.000197863,0.000176284,0.296979669,0.493638109,0.780384535,0.0,1.0,1.107991455,0.000522934,0.222842637,0.000395726,0.001187178,0.770056731,0.0,0.392584322,0.982136561,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3996.0,0.072307167,3589.0,4231.0,4231.0,3589.0,4231.0,3589.0,4168.0,46.309710638,0.052904736,43.372488773,49.369961612,49.369961612,43.372488773,49.369961612,43.372488773,46.186681527,0.35845829,0.738004233,4.609e-06,1.0,0.715820314,0.023567689,0.597147369,0.096713133,0.3476187,0.079208091,0.689366375,0.0,0.321043456,0.152430211,0.005508628,0.118811042,0.031162144,0.076437415,168.336,0.204838,1111.43,0.0196974,1110.0,1085.0,1140.0,0.566261,0.210943,0.793859,0.0163558,221.926,0.160301,1114.9,0.0227298,1114.0,1082.0,1148.0,0.315436,0.385873,0.81008,0.018462,0.20366139,0.588153251,68.92891,33.990757,0.0,22.341368,0.0,0.0,5.631511,0.0,0.0,39.608242,0.0,26.86426,0.0,27.093008,69.777885,31.85798
instances/Sat_Data/circuit_fuzz/fuzz_100_27903.cnf,1.0,2168.0,7400.0,2158.0,7367.0,0.00463392,0.004479435,0.292927922,0.496887019,0.77316563,0.0,1.0,1.162823809,0.00125236,0.257771683,0.000926784,0.002780352,0.858361073,0.0,0.379666078,0.959413601,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4109.75,0.039733509,3870.0,4311.0,4311.0,3870.0,4311.0,4066.0,4192.0,43.779838205,0.101012232,38.748155435,50.881136951,50.881136951,38.748155435,50.881136951,42.333333333,43.156727099,0.365633781,0.722241543,6.7445e-05,1.0,0.729872576,0.038191322,0.594683784,0.116778924,0.337065659,0.074188655,0.694670499,0.0,0.353895192,0.141819939,0.005947966,0.111183394,0.029547951,0.072352789,78.5174,0.466758,473.816,0.0524084,474.0,454.0,495.0,0.670415,0.260263,0.803626,0.135852,89.4914,0.102373,474.117,0.0323849,474.0,455.0,494.0,0.322825,0.261785,0.807372,0.0173527,0.275179742,0.6878121,26.502827,13.177386,0.0,8.922836,0.0,0.0,1.9065758,-1.9126023e-06,0.0,15.3696575,-0.00010969966,10.397374,0.0,10.351263,26.943726,12.039967
instances/Sat_Data/circuit_fuzz/fuzz_100_17583.cnf,1.0,8451.0,28693.0,8450.0,28690.0,0.000118343,0.000104566,0.29452771,0.499186708,0.773621396,0.0,1.0,1.108292658,0.000312708,0.222901374,0.000236686,0.000710059,0.768996656,0.0,0.392819798,0.982398048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4048.0,0.011857708,4000.0,4096.0,4096.0,4000.0,4096.0,4000.0,4096.0,38.053960938,0.039180177,36.563,39.544921875,39.544921875,36.563,39.544921875,36.563,39.544921875,0.36518587,0.732793676,4.772e-06,1.0,0.730145946,0.02560435,0.596412964,0.098657229,0.35693187,0.07847144,0.695470615,0.0,0.283384644,0.150898073,0.005020636,0.118035353,0.031753487,0.076206452,330.882,0.197342,1858.84,0.0163229,1854.0,1823.0,1902.0,0.586824,0.237074,0.797001,0.015886,393.538,0.156191,1860.49,0.0161144,1854.5,1826.0,1898.0,0.286869,0.473503,0.807555,0.016927,0.151126843,0.41730281,133.38985,65.7516,0.0,43.310295,0.0,0.0,10.968738,0.0,0.0,76.19545,0.0,51.722588,0.0,52.21727,134.88467,61.533417
instances/Sat_Data/circuit_fuzz/fuzz_100_25348.cnf,1.0,1780.0,6132.0,1773.0,6110.0,0.003948111,0.003600655,0.290180033,0.481243863,0.792706012,0.0,1.0,1.190503788,0.001538535,0.269673889,0.001128032,0.003384095,0.893808267,0.0,0.374959083,0.949099836,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4307.666666667,0.023751682,4166.0,4404.0,4404.0,4166.0,4404.0,4166.0,4353.0,37.425852701,0.128973949,31.145703313,42.883060854,42.883060854,31.145703313,42.883060854,31.145703313,38.248793935,0.360803502,0.715129437,0.000177997,1.0,0.720864147,0.03656537,0.580733591,0.11782996,0.341490684,0.07350678,0.692364439,0.0,0.328689858,0.14135847,0.005863807,0.110147856,0.030506572,0.070671975,68.7266,0.228829,388.302,0.0364291,388.0,370.0,406.0,0.69541,0.21732,0.801047,0.0243176,76.5347,0.209027,388.083,0.048338,388.0,369.0,406.0,0.348211,0.311401,0.809114,0.0505667,0.271886089,0.722380767,19.633898,9.79252,0.0,6.5471587,0.0,-1.1684972e-05,1.2571558,-0.0003171726,0.0,11.551563,-0.0046375967,7.8134465,0.0,7.736565,20.114433,8.9028845
instances/Sat_Data/circuit_fuzz/fuzz_100_18595.cnf,1.0,2635.0,9103.0,2634.0,9099.0,0.000379651,0.000439609,0.289482361,0.494911529,0.780062597,0.0,1.0,1.18526372,0.001025587,0.264850227,0.000759301,0.002277904,0.884182454,0.0,0.390152764,0.953511375,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4202.333333333,0.019670332,4119.0,4315.0,4315.0,4119.0,4315.0,4119.0,4173.0,42.930603309,0.062070431,39.174556931,45.073568176,45.073568176,39.174556931,45.073568176,39.174556931,44.54368482,0.372174999,0.704525583,9.446e-05,1.0,0.730213829,0.040146518,0.597822745,0.118837813,0.365289541,0.073168061,0.701284005,0.0,0.332211758,0.141914877,0.006174505,0.108881185,0.029834556,0.070266938,100.703,0.286837,582.79,0.0570296,584.0,561.0,607.0,0.680028,0.234396,0.804566,0.0515768,115.418,0.0756587,585.827,0.030193,586.0,564.0,608.0,0.330511,0.214307,0.811417,0.0148231,0.236996481,0.643754079,30.743809,15.195986,0.0,9.908241,0.0,0.0,2.393709,0.0,0.0,17.942974,-6.026398e-06,12.16964,0.0,12.198091,31.283506,14.233972
instances/Sat_Data/circuit_fuzz/fuzz_100_31888.cnf,1.0,5943.0,20278.0,5936.0,20256.0,0.001179245,0.001086098,0.293048973,0.499192009,0.772819924,0.0,1.0,1.115960041,0.00044739,0.231479627,0.000336927,0.001010782,0.790196344,0.0,0.389810427,0.977389415,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4131.666666667,0.022015108,4013.0,4234.0,4234.0,4013.0,4234.0,4013.0,4148.0,37.682861644,0.054953976,34.775978071,39.44449693,39.44449693,34.775978071,39.44449693,34.775978071,38.828109932,0.364478424,0.72547384,5.91e-07,1.0,0.722494614,0.02944299,0.596404037,0.105304039,0.355348298,0.077543287,0.695362646,0.0,0.323790501,0.15029886,0.004726115,0.117531783,0.031477881,0.074770066,228.433,0.495251,1297.8,0.104828,1310.0,1273.0,1345.0,0.599122,0.353653,0.802879,0.0994281,270.335,0.0465349,1312.45,0.0185979,1312.5,1284.0,1346.0,0.296125,0.183945,0.80927,0.00992214,0.193943305,0.452528065,100.418274,49.56581,0.0,33.17252,0.0,0.0,8.096391,0.0,0.0,57.180496,0.0,38.796307,0.0,39.09025,101.3892,45.983288
instances/Sat_Data/circuit_fuzz/fuzz_100_15896.cnf,1.0,4160.0,14066.0,4157.0,14055.0,0.000721674,0.00078264,0.295766631,0.49933357,0.774858801,0.0,1.0,1.117505944,0.000637757,0.231814197,0.000481116,0.001443349,0.794237448,0.0,0.394379224,0.976876556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4210.333333333,0.022529201,4080.0,4303.0,4303.0,4080.0,4303.0,4080.0,4248.0,42.127404354,0.123558832,36.355637255,48.970103578,48.970103578,36.355637255,48.970103578,36.355637255,41.056472229,0.366908673,0.72288547,1.4956e-05,1.0,0.726824751,0.031548861,0.604793158,0.10588633,0.361625026,0.077536955,0.689561865,0.0,0.33963884,0.148811526,0.005149784,0.11610595,0.031360017,0.075708768,144.566,0.180789,918.667,0.0249571,918.0,889.0,947.0,0.599712,0.188381,0.794864,0.0168308,182.084,0.167281,915.481,0.0621747,919.0,889.0,947.0,0.305116,0.378181,0.809252,0.0426932,0.205169301,0.566292815,72.40637,35.74139,0.0,23.890734,0.0,0.0,5.801493,0.0,0.0,41.35069,0.0,28.053322,0.0,28.239244,73.1575,33.183582
instances/Sat_Data/circuit_fuzz/fuzz_100_8042.cnf,1.0,3802.0,12791.0,3793.0,12766.0,0.002372792,0.001958327,0.297117343,0.498558671,0.77734794,0.0,1.0,1.124114147,0.000696716,0.231884257,0.000527287,0.001581861,0.791627871,0.0,0.401300329,0.97806674,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4246.333333333,0.025766843,4101.0,4365.0,4365.0,4101.0,4365.0,4101.0,4273.0,48.343720438,0.12965733,41.3864911,56.579610538,56.579610538,41.3864911,56.579610538,41.3864911,47.065059677,0.369186401,0.719127284,1.573e-06,1.0,0.730217901,0.030887812,0.601717783,0.108617498,0.361929746,0.078110968,0.691324445,0.0,0.316388309,0.150279656,0.004989889,0.118542065,0.031674777,0.075392536,128.978,0.213573,842.12,0.0253084,844.0,814.0,866.0,0.60946,0.215309,0.796231,0.0182911,161.45,0.0664088,841.512,0.0245067,841.0,815.0,869.0,0.322956,0.197618,0.807158,0.0124943,0.224920495,0.713750223,51.481365,25.373215,0.0,16.64414,0.0,0.0,4.1804566,0.0,0.0,29.70565,0.0,20.138021,0.0,20.307028,52.175285,23.831804
instances/Sat_Data/circuit_fuzz/fuzz_100_6965.cnf,1.0,5318.0,17873.0,5317.0,17870.0,0.000188076,0.000167879,0.297537773,0.497362432,0.778810325,0.0,1.0,1.107490664,0.000495512,0.224281538,0.000376152,0.001128456,0.76771887,0.0,0.4,0.983268047,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3940.0,0.008629442,3906.0,3974.0,3974.0,3906.0,3974.0,3906.0,3974.0,46.310111346,0.066153319,43.246543779,49.373678913,49.373678913,43.246543779,49.373678913,43.246543779,49.373678913,0.365929037,0.725609652,2.9972e-05,1.0,0.728324979,0.026503105,0.600527911,0.101791418,0.357783414,0.078835849,0.692678739,0.0,0.281164858,0.151924321,0.004954598,0.119304774,0.031750226,0.075589791,181.984,0.203358,1170.96,0.02041,1170.5,1142.0,1203.0,0.583625,0.201355,0.792829,0.0148784,235.495,0.182864,1168.32,0.0708997,1173.0,1138.0,1204.0,0.317089,0.406678,0.809823,0.0485654,0.16144203,0.571242781,61.582306,30.342136,0.0,19.735773,0.0,0.0,5.059462,0.0,0.0,35.541496,0.0,24.105532,0.0,24.340576,62.43734,28.600248
instances/Sat_Data/circuit_fuzz/fuzz_100_15658.cnf,1.0,4735.0,15972.0,4734.0,15969.0,0.000211238,0.000187864,0.296449371,0.497449225,0.772084152,0.0,1.0,1.099781337,0.000559584,0.221284276,0.000422476,0.001267427,0.764123023,0.0,0.3854969,0.982779135,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357830428,0.754263909,1.449e-06,1.0,0.724212186,0.023129778,0.602835776,0.091199096,0.342267893,0.08007428,0.684190991,0.0,0.331560692,0.151866177,0.005709354,0.119312303,0.031641743,0.077878525,173.189,1.10715,1031.43,0.0856705,1039.0,1009.0,1066.0,0.619079,0.506732,0.837925,0.649937,201.608,0.156138,1037.32,0.0231405,1037.0,1006.0,1066.0,0.305072,0.387939,0.806161,0.0184663,0.233308383,0.658960564,61.87137,30.517101,0.0,20.014313,0.0,0.0,5.049107,0.0,0.0,35.621975,0.0,24.158743,0.0,24.358381,62.6676,28.613008
instances/Sat_Data/circuit_fuzz/fuzz_100_29884.cnf,1.0,4721.0,15898.0,4694.0,15783.0,0.005752024,0.007286321,0.297408604,0.492840398,0.782135243,0.0,1.0,1.103888748,0.000561825,0.218417528,0.000426076,0.001278228,0.761018548,0.0,0.393524678,0.984160172,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4192.5,0.018485391,4115.0,4270.0,4270.0,4115.0,4270.0,4115.0,4270.0,43.351827153,0.069637177,40.332928311,46.370725995,46.370725995,40.332928311,46.370725995,40.332928311,46.370725995,0.360879789,0.740683429,3.2249e-05,1.0,0.723528803,0.024868437,0.59619771,0.095559627,0.3486924,0.078437569,0.690225286,0.0,0.337010899,0.15101683,0.004825502,0.118788214,0.03200696,0.077334572,170.885,0.191395,1029.49,0.0228152,1029.5,997.0,1059.0,0.614198,0.227376,0.794458,0.0167633,208.05,0.070306,1034.28,0.0230564,1033.0,1003.0,1066.0,0.30017,0.2218,0.80746,0.0120322,0.229403586,0.571726336,63.391582,31.248056,0.0,20.499123,0.0,0.0,5.1831274,0.0,0.0,36.483467,0.0,24.739313,0.0,24.962692,64.20426,29.328585
instances/Sat_Data/circuit_fuzz/fuzz_100_28924.cnf,1.0,3119.0,10578.0,3116.0,10570.0,0.000962773,0.000756859,0.294796594,0.502522863,0.768897871,0.0,1.0,1.132295457,0.000856203,0.239024927,0.000641849,0.001925546,0.812971614,0.0,0.388174078,0.971807001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4126.333333333,0.021502273,4003.0,4208.0,4208.0,4003.0,4208.0,4003.0,4168.0,41.8828624,0.078034389,38.842618036,46.418013308,46.418013308,38.842618036,46.418013308,38.842618036,40.387955854,0.366432933,0.722270866,2.067e-06,1.0,0.728251121,0.032468517,0.601286381,0.10798574,0.354463437,0.076100982,0.699785664,0.0,0.282566072,0.148313706,0.00539442,0.114438825,0.03087558,0.072100294,105.525,0.284635,684.469,0.0286814,684.0,660.0,708.0,0.611801,0.237825,0.79353,0.0243277,134.613,0.0865064,685.303,0.0277156,684.0,662.0,709.0,0.312417,0.243482,0.8077,0.0149225,0.205258997,0.614087707,25.613266,12.739763,0.0,8.316197,0.0,0.0,1.8891486,-5.357336e-06,0.0,15.004748,-0.00013354691,10.173218,0.0,10.124376,26.072365,11.776112
instances/Sat_Data/circuit_fuzz/fuzz_100_23735.cnf,1.0,2348.0,8007.0,2347.0,8004.0,0.000426076,0.000374813,0.293228386,0.492270531,0.78186246,0.0,1.0,1.165103542,0.001145518,0.256639112,0.000852152,0.002556455,0.857944622,0.0,0.39017991,0.960644678,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4307.666666667,0.024680425,4160.0,4406.0,4406.0,4160.0,4406.0,4160.0,4357.0,37.551574351,0.125605505,32.110096154,43.613481616,43.613481616,32.110096154,43.613481616,32.110096154,36.931145283,0.377420737,0.701766693,3.3621e-05,1.0,0.744029174,0.0363326,0.608832622,0.12344,0.36985775,0.074649868,0.702170957,0.0,0.33635333,0.145944045,0.006868185,0.110931147,0.030559542,0.071814823,81.0262,0.221407,521.323,0.0326664,522.0,500.0,544.0,0.672451,0.205413,0.799923,0.0220415,98.8317,0.188151,522.076,0.0495664,523.0,501.0,544.0,0.35878,0.313454,0.812992,0.0416186,0.285331292,0.648750395,27.673208,13.68619,0.0,8.962736,0.0,0.0,2.11406,-6.1447884e-07,0.0,16.177267,-4.9538314e-05,10.970768,0.0,10.980113,28.176388,12.784303
instances/Sat_Data/circuit_fuzz/fuzz_100_2287.cnf,1.0,3031.0,10336.0,3030.0,10333.0,0.000330033,0.000290332,0.293235266,0.495841801,0.778321859,0.0,1.0,1.159399223,0.000883357,0.249363703,0.000660066,0.001980198,0.84329733,0.0,0.392335237,0.96467628,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4269.333333333,0.012365161,4222.0,4343.0,4343.0,4222.0,4343.0,4222.0,4243.0,37.218451762,0.101333268,33.800377092,42.47340548,42.47340548,33.800377092,42.47340548,33.800377092,35.381572714,0.36598898,0.704558693,3.025e-05,1.0,0.719608233,0.037025251,0.58771222,0.118618129,0.360064635,0.075384451,0.690627847,0.0,0.3442161,0.146349009,0.005900319,0.112694719,0.030741021,0.072891399,116.558,0.331189,670.436,0.0602871,672.0,647.0,695.0,0.66308,0.265124,0.804452,0.0621061,133.658,0.189365,667.221,0.0532122,669.0,645.0,691.0,0.315757,0.354101,0.81068,0.0469849,0.258839088,0.57360306,45.089714,22.242151,0.0,14.63993,0.0,0.0,3.6237848,0.0,0.0,26.037117,0.0,17.649233,0.0,17.771276,45.70042,20.831211
instances/Sat_Data/circuit_fuzz/fuzz_100_7482.cnf,1.0,3069.0,10461.0,3068.0,10458.0,0.000325945,0.000286862,0.293363932,0.500497227,0.774897843,0.0,1.0,1.149279053,0.000871182,0.250024552,0.00065189,0.001955671,0.837439263,0.0,0.395008606,0.966437177,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3908.333333333,0.0604251,3590.0,4155.0,4155.0,3590.0,4155.0,3590.0,3980.0,45.739230927,0.089977829,41.318941504,51.228399519,51.228399519,41.318941504,51.228399519,41.318941504,44.670351759,0.367949341,0.708428941,0.000124018,1.0,0.729460301,0.036164287,0.595392922,0.117989746,0.358913001,0.07534797,0.697446221,0.0,0.357933544,0.145988213,0.005825449,0.114336234,0.029351971,0.073489385,104.78,0.277424,682.762,0.0255994,682.0,661.0,705.0,0.624881,0.239657,0.797361,0.0227123,133.414,0.0772044,682.133,0.0290029,683.0,657.0,708.0,0.317454,0.2137,0.810532,0.013857,0.265747809,0.637861485,41.465675,20.477741,0.0,13.4791565,0.0,0.0,3.3146305,0.0,0.0,23.984625,0.0,16.260538,0.0,16.341389,42.040173,19.144268
instances/Sat_Data/circuit_fuzz/fuzz_100_529.cnf,1.0,12080.0,41089.0,12079.0,41086.0,8.2788e-05,7.3018e-05,0.293993088,0.497384348,0.777625865,0.0,1.0,1.107595016,0.000218434,0.22320583,0.000165577,0.00049673,0.771587754,0.0,0.396607117,0.982159373,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366764757,0.728339964,4.59e-07,1.0,0.730594803,0.027335941,0.600747246,0.099113585,0.36294963,0.078572938,0.69633364,0.0,0.326678032,0.152113357,0.0049322,0.117946465,0.032206633,0.075154692,670.792,1.39221,2546.04,0.213393,2647.5,2616.0,2698.0,0.698271,0.865582,0.910738,0.613531,568.964,0.21957,2667.78,0.0134404,2664.0,2621.0,2711.0,0.277195,0.671781,0.809037,0.0223563,0.146011742,0.38801809,207.20041,102.208626,0.0,68.12746,0.0,0.0,16.878218,0.0,0.0,117.67929,0.0,79.90877,0.0,80.62832,209.19617,95.001854
instances/Sat_Data/circuit_fuzz/fuzz_100_6562.cnf,1.0,6652.0,22254.0,6651.0,22251.0,0.000150353,0.000134825,0.298907914,0.503006606,0.770544357,0.0,1.0,1.093102208,0.000394712,0.213587769,0.000300707,0.00090212,0.743582118,0.0,0.398768595,0.988180307,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,560.066666667,0.460369368,387.0,1367.0,867.0,398.0,550.0,400.0,455.0,36.200927362,0.200099536,28.320879121,51.134948097,50.678858815,29.152882206,37.447080292,32.103070175,33.7625,0.365411278,0.741027183,6e-09,1.0,0.730642793,0.02170312,0.603144543,0.08848659,0.360956849,0.080448451,0.689926845,0.0,0.319167788,0.154030276,0.004817695,0.121334872,0.032946452,0.077508962,203.354,0.329944,1463.49,0.0175729,1465.0,1430.0,1498.0,0.541206,0.278072,0.790075,0.0220924,283.548,0.0789931,1467.46,0.0188005,1468.0,1432.0,1498.0,0.30127,0.284862,0.80639,0.0114373,0.254294172,0.629263832,91.564865,45.098064,0.0,29.504503,0.0,0.0,7.576283,0.0,0.0,52.56503,0.0,35.656784,0.0,36.045036,92.7152,42.424644
