@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n031_goal003.cnf,1,114.29587,56.49733,-0.0,37.11182,-0.0,-0.0,9.270719,-0.0,-0.0,65.3729,-0.0,44.356163,-0.0,44.70238,115.566605,52.53741
instances/Sat_Data/LABS/LABS_n031_goal010.cnf,1,70.70323,35.077778,-0.0,22.925846,-0.0,-0.0,5.5986342,-0.0,-0.0,40.589672,-0.0,27.557966,-0.0,27.660618,71.50929,32.423603
instances/Sat_Data/LABS/LABS_n032_goal001.cnf,1,135.04813,66.75134,-0.0,43.90105,-0.0,-0.0,10.979745,-0.0,-0.0,77.142235,-0.0,52.340088,-0.0,52.776478,136.51736,62.05653
instances/Sat_Data/LABS/LABS_n033_goal006.cnf,1,128.94641,63.72727,-0.0,41.83286,-0.0,-0.0,10.482781,-0.0,-0.0,73.71461,-0.0,50.019672,-0.0,50.430454,130.37244,59.290142
instances/Sat_Data/LABS/LABS_n034_goal003.cnf,1,163.48618,80.77182,-0.0,53.09893,-0.0,-0.0,13.333695,-0.0,-0.0,93.32498,-0.0,63.319138,-0.0,63.89119,165.28238,75.16717
instances/Sat_Data/LABS/LABS_n034_goal008.cnf,1,123.89952,61.312218,-0.0,40.2224,-0.0,-0.0,10.01835,-0.0,-0.0,70.82981,-0.0,48.07894,-0.0,48.408413,125.24693,56.89718
instances/Sat_Data/LABS/LABS_n035_goal001.cnf,1,210.17563,103.75013,-0.0,68.28681,-0.0,-0.0,17.099363,-0.0,-0.0,119.79556,-0.0,81.29882,-0.0,82.065956,212.56871,96.6554
instances/Sat_Data/LABS/LABS_n035_goal002.cnf,1,201.54106,99.4971,-0.0,65.46755,-0.0,-0.0,16.404753,-0.0,-0.0,114.90844,-0.0,77.97518,-0.0,78.71313,203.8352,92.69121
instances/Sat_Data/LABS/LABS_n036_goal003.cnf,1,239.48193,118.145195,-0.0,77.641426,-0.0,-0.0,19.491125,-0.0,-0.0,136.49858,-0.0,92.663155,-0.0,93.549225,242.30685,110.24709
instances/Sat_Data/LABS/LABS_n036_goal010.cnf,1,176.13057,86.910255,-0.0,57.04473,-0.0,-0.0,14.34567,-0.0,-0.0,100.52776,-0.0,68.21307,-0.0,68.88929,178.17035,81.12032
instances/Sat_Data/LABS/LABS_n038_goal001.cnf,1,291.4644,143.80798,-0.0,94.684006,-0.0,-0.0,23.71742,-0.0,-0.0,165.91147,-0.0,112.640396,-0.0,113.72272,294.76434,134.04715
instances/Sat_Data/LABS/LABS_n038_goal002.cnf,1,286.38837,141.29984,-0.0,92.99302,-0.0,-0.0,23.30734,-0.0,-0.0,163.05693,-0.0,110.701,-0.0,111.76481,289.65833,131.73947
instances/Sat_Data/LABS/LABS_n038_goal008.cnf,1,220.51018,108.86441,-0.0,71.5708,-0.0,-0.0,17.979628,-0.0,-0.0,125.703865,-0.0,85.30539,-0.0,86.13158,222.98071,101.43981
instances/Sat_Data/LABS/LABS_n039_goal001.cnf,1,326.808,161.21907,-0.0,106.15221,-0.0,-0.0,26.586988,-0.0,-0.0,185.96632,-0.0,126.277596,-0.0,127.48834,330.52963,150.3107
instances/Sat_Data/LABS/LABS_n040_goal006.cnf,1,336.26923,165.82451,-0.0,108.93728,-0.0,-0.0,27.397703,-0.0,-0.0,191.48625,-0.0,130.03932,-0.0,131.30963,340.2435,154.85303
instances/Sat_Data/LABS/LABS_n040_goal010.cnf,1,291.20862,143.62726,-0.0,94.29984,-0.0,-0.0,23.718946,-0.0,-0.0,165.90678,-0.0,112.65476,-0.0,113.76289,294.655,134.11842
instances/Sat_Data/LABS/LABS_n042_goal002.cnf,1,420.52136,207.40762,-0.0,136.61406,-0.0,-0.0,34.21655,-0.0,-0.0,239.11623,-0.0,162.39125,-0.0,163.97833,425.2769,193.39818
instances/Sat_Data/LABS/LABS_n042_goal010.cnf,1,328.38303,162.03154,-0.0,106.50936,-0.0,-0.0,26.740553,-0.0,-0.0,186.95735,-0.0,126.9496,-0.0,128.17523,332.15524,151.09966
instances/Sat_Data/LABS/LABS_n043_goal001.cnf,1,480.10843,236.79225,-0.0,156.33185,-0.0,-0.0,39.02151,-0.0,-0.0,272.82138,-0.0,185.28856,-0.0,187.0479,485.58185,220.61124
instances/Sat_Data/LABS/LABS_n045_goal003.cnf,1,572.3244,282.20715,-0.0,186.61377,-0.0,-0.0,46.486355,-0.0,-0.0,325.05264,-0.0,220.76828,-0.0,222.86186,578.9072,262.86023
instances/Sat_Data/LABS/LABS_n045_goal005.cnf,1,543.02637,267.76315,-0.0,176.69055,-0.0,-0.0,44.169292,-0.0,-0.0,308.5996,-0.0,209.6039,-0.0,211.61473,549.33044,249.61201
instances/Sat_Data/LABS/LABS_n046_goal004.cnf,1,569.4838,280.86203,-0.0,185.44362,-0.0,-0.0,46.319134,-0.0,-0.0,323.5199,-0.0,219.7248,-0.0,221.84584,575.9393,261.6706
instances/Sat_Data/LABS/LABS_n047_goal009.cnf,1,565.88495,279.05658,-0.0,184.0917,-0.0,-0.0,46.01341,-0.0,-0.0,321.5648,-0.0,218.41878,-0.0,220.51624,572.44025,260.1264
instances/Sat_Data/LABS/LABS_n048_goal002.cnf,1,717.4298,353.8645,-0.0,234.90178,-0.0,-0.0,58.10487,-0.0,-0.0,406.9356,-0.0,276.36542,-0.0,278.9023,725.4497,328.90155
instances/Sat_Data/LABS/LABS_n049_goal003.cnf,1,766.92456,378.32455,-0.0,251.42152,-0.0,-0.0,62.03239,-0.0,-0.0,434.8583,-0.0,295.3175,-0.0,297.99747,775.4828,351.3949
instances/Sat_Data/LABS/LABS_n054_goal009.cnf,1,946.9227,467.17725,-0.0,310.71774,-0.0,-0.0,76.54097,-0.0,-0.0,536.6866,-0.0,364.46448,-0.0,367.77945,957.42255,433.66803
instances/Sat_Data/LABS/LABS_n055_goal004.cnf,1,1084.3899,535.319,-0.0,357.45892,-0.0,-0.0,87.29744,-0.0,-0.0,613.85645,-0.0,416.8209,-0.0,420.4475,1096.1058,495.54614
instances/Sat_Data/LABS/LABS_n057_goal002.cnf,1,1242.0441,613.65924,-0.0,412.01523,-0.0,-0.0,99.37132,-0.0,-0.0,701.894,-0.0,476.49347,-0.0,480.44907,1254.9558,565.89197
instances/Sat_Data/LABS/LABS_n057_goal007.cnf,1,1179.6532,582.5553,-0.0,389.8588,-0.0,-0.0,94.70204,-0.0,-0.0,667.31793,-0.0,453.07697,-0.0,456.95013,1192.2858,538.43176
instances/Sat_Data/LABS/LABS_n058_goal010.cnf,1,1182.2379,583.6459,-0.0,389.7272,-0.0,-0.0,95.12944,-0.0,-0.0,669.18567,-0.0,454.40723,-0.0,458.35318,1195.0612,540.24084
instances/Sat_Data/LABS/LABS_n061_goal001.cnf,1,1539.6996,761.98193,-0.0,514.3559,-0.0,-0.0,121.93407,-0.0,-0.0,868.80817,-0.0,589.91254,-0.0,593.86163,1555.7498,698.5425
instances/Sat_Data/LABS/LABS_n061_goal002.cnf,1,1530.8882,757.36646,-0.0,510.70868,-0.0,-0.0,121.48381,-0.0,-0.0,864.07086,-0.0,586.67395,-0.0,590.7965,1546.8474,695.135
instances/Sat_Data/LABS/LABS_n062_goal009.cnf,1,1488.4404,735.364,-0.0,493.32648,-0.0,-0.0,119.1588,-0.0,-0.0,841.2413,-0.0,571.1611,-0.0,575.8865,1504.0616,678.3984
instances/Sat_Data/LABS/LABS_n063_goal007.cnf,1,1603.512,792.76263,-0.0,533.42267,-0.0,-0.0,127.78252,-0.0,-0.0,905.5324,-0.0,614.80695,-0.0,619.5188,1620.2179,729.3731
instances/Sat_Data/LABS/LABS_n065_goal004.cnf,1,1817.6536,900.37115,-0.0,609.4079,-0.0,-0.0,143.1303,-0.0,-0.0,1024.9272,-0.0,695.9827,-0.0,699.997,1836.8129,822.8164
instances/Sat_Data/LABS/LABS_n065_goal006.cnf,1,1786.4652,884.74567,-0.0,598.5006,-0.0,-0.0,140.83562,-0.0,-0.0,1007.4808,-0.0,684.11194,-0.0,688.1981,1805.2788,809.09393
instances/Sat_Data/LABS/LABS_n066_goal004.cnf,1,1900.2887,940.9529,-0.0,636.14124,-0.0,-0.0,150.01909,-0.0,-0.0,1071.8055,-0.0,727.8181,-0.0,732.275,1920.2278,861.005
instances/Sat_Data/LABS/LABS_n066_goal010.cnf,1,1784.7186,883.1992,-0.0,596.0457,-0.0,-0.0,141.37279,-0.0,-0.0,1007.04944,-0.0,683.7872,-0.0,688.40076,1803.4003,809.86755
instances/Sat_Data/LABS/LABS_n067_goal008.cnf,1,1911.8738,947.304,-0.0,641.6388,-0.0,-0.0,150.27013,-0.0,-0.0,1077.8751,-0.0,731.96704,-0.0,735.94824,1932.2001,864.94495
instances/Sat_Data/LABS/LABS_n067_goal009.cnf,1,1888.7924,935.94226,-0.0,634.09344,-0.0,-0.0,148.36937,-0.0,-0.0,1064.8026,-0.0,723.08997,-0.0,726.9655,1908.9021,854.34753
instances/Sat_Data/LABS/LABS_n069_goal009.cnf,1,2079.1418,1031.1001,-0.0,700.18604,-0.0,-0.0,162.476,-0.0,-0.0,1171.4176,-0.0,795.55365,-0.0,799.1837,2101.5315,938.64795
instances/Sat_Data/LABS/LABS_n071_goal003.cnf,1,2389.3176,1186.0283,-0.0,807.46375,-0.0,-0.0,185.81194,-0.0,-0.0,1345.3951,-0.0,913.79895,-0.0,917.1311,2415.2822,1076.3588
instances/Sat_Data/LABS/LABS_n072_goal001.cnf,1,2525.94,1254.4733,-0.0,855.30084,-0.0,-0.0,195.87102,-0.0,-0.0,1421.8285,-0.0,965.757,-0.0,968.81445,2553.5115,1136.553
instances/Sat_Data/LABS/LABS_n072_goal005.cnf,1,2472.7131,1226.9441,-0.0,834.4029,-0.0,-0.0,192.67912,-0.0,-0.0,1392.6776,-0.0,945.91284,-0.0,949.6805,2499.5461,1114.9149
instances/Sat_Data/LABS/LABS_n074_goal007.cnf,1,2653.2488,1317.0215,-0.0,896.5349,-0.0,-0.0,206.28404,-0.0,-0.0,1494.0248,-0.0,1014.77637,-0.0,1018.4628,2682.2688,1195.3074
instances/Sat_Data/LABS/LABS_n074_goal008.cnf,1,2629.6196,1305.1824,-0.0,888.251,-0.0,-0.0,204.53911,-0.0,-0.0,1480.8007,-0.0,1005.79156,-0.0,1009.52386,2658.3635,1184.9031
instances/Sat_Data/LABS/LABS_n075_goal003.cnf,1,2826.3164,1404.5522,-0.0,959.27545,-0.0,-0.0,218.32402,-0.0,-0.0,1590.2816,-0.0,1080.2048,-0.0,1082.9875,2857.547,1269.8713
instances/Sat_Data/LABS/LABS_n075_goal009.cnf,1,2700.8118,1341.4071,-0.0,914.6396,-0.0,-0.0,209.25749,-0.0,-0.0,1520.2305,-0.0,1032.5839,-0.0,1035.7919,2730.5728,1215.1439
instances/Sat_Data/LABS/LABS_n076_goal006.cnf,1,2883.8914,1432.4001,-0.0,976.8049,-0.0,-0.0,223.45671,-0.0,-0.0,1623.24,-0.0,1102.5753,-0.0,1105.9474,2915.6355,1297.3545
instances/Sat_Data/LABS/LABS_n076_goal007.cnf,1,2861.9636,1421.3635,-0.0,968.99426,-0.0,-0.0,221.87614,-0.0,-0.0,1611.004,-0.0,1094.258,-0.0,1097.7062,2893.4502,1287.801
instances/Sat_Data/LABS/LABS_n077_goal001.cnf,1,3115.0647,1548.0587,-0.0,1057.2687,-0.0,-0.0,240.65605,-0.0,-0.0,1752.7284,-0.0,1190.6104,-0.0,1193.6196,3149.4797,1399.5476
instances/Sat_Data/LABS/LABS_n079_goal005.cnf,1,3303.73,1641.1881,-0.0,1119.5903,-0.0,-0.0,255.73637,-0.0,-0.0,1859.388,-0.0,1263.0872,-0.0,1266.6378,3340.2957,1485.6449
instances/Sat_Data/LABS/LABS_n079_goal006.cnf,1,3280.0586,1629.4587,-0.0,1111.6575,-0.0,-0.0,253.85258,-0.0,-0.0,1846.0377,-0.0,1254.0132,-0.0,1257.5116,3316.3938,1474.9425
instances/Sat_Data/LABS/LABS_n010_goal006.cnf,1,0.38373876,0.20426092,-0.00906174,2.8809593,-6.0800947e-05,0.08917989,2.351241,-0.13794775,-0.13200124,-0.13663958,2.912563,0.8084507,-0.15768486,-0.13597065,2.2042809,1.9984794
instances/Sat_Data/LABS/LABS_n011_goal005.cnf,1,3.6028142,1.426395,-0.0,12.434952,-0.0,1.1411831,11.33833,-3.3101571e-06,-0.116764784,-0.0,13.708862,3.944855,-0.0044558346,-0.10692192,11.267999,9.92875
instances/Sat_Data/LABS/LABS_n011_goal008.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/LABS/LABS_n011_goal007.cnf,1,0.41177532,0.21437384,-0.007311346,2.9665954,-3.6291327e-05,0.09375559,2.4285922,-0.13451803,-0.13376544,-0.13187686,3.0068092,0.83522284,-0.16029571,-0.13732174,2.2912445,2.0691967
instances/Sat_Data/LABS/LABS_n012_goal004.cnf,1,5.7710404,2.3797705,-0.0,19.309135,-0.0,2.0227675,17.697802,-0.0,-0.03937563,-0.0,21.379797,5.9907894,-4.9476776e-06,-0.029517995,17.68647,15.5553665
instances/Sat_Data/LABS/LABS_n010_goal002.cnf,1,3.953772,1.5897794,-0.0,13.492335,-0.0,1.2597857,12.290062,-4.668122e-07,-0.1045075,-0.0,14.844055,4.241898,-0.0018530671,-0.09261052,12.244165,10.770916
instances/Sat_Data/LABS/LABS_n016_goal007.cnf,1,8.393183,3.4224868,-0.0,28.281368,-0.0,3.2483032,26.31017,-0.0,-0.0029613236,-0.0,31.813745,8.823462,-0.0,-0.0016754373,26.153751,23.148443
instances/Sat_Data/LABS/LABS_n017_goal002.cnf,1,8.895727,3.595994,-0.0,30.383026,-0.0,3.5608156,28.464327,-0.0,-0.0013657744,-0.0,34.344967,9.489863,-0.0,-0.0006317698,28.169682,25.028206
instances/Sat_Data/LABS/LABS_n017_goal003.cnf,1,9.082808,3.6518204,-0.0,31.212343,-0.0,3.7221944,29.37604,-0.0,-0.00085872813,-0.0,35.473614,9.84002,-0.0,-0.00041913302,28.974745,25.813017
instances/Sat_Data/LABS/LABS_n019_goal001.cnf,1,5.609458,2.4068742,-0.0,15.868633,-0.0,0.84253234,12.749919,-0.0,-0.10726242,-0.0,15.758436,3.8415415,-2.3362327e-05,-0.11483402,14.494276,11.732821
instances/Sat_Data/LABS/LABS_n020_goal003.cnf,1,6.1729383,2.5881314,-0.0,19.027216,-0.0,1.5530355,16.443323,-0.0,-0.052485157,-0.0,20.046953,5.1600723,-2.0576003e-06,-0.054475546,17.549091,14.843576
instances/Sat_Data/LABS/LABS_n021_goal003.cnf,1,12.731191,6.608615,-0.0,4.7178164,-0.0,-0.0021734429,0.45908853,-0.016630286,-2.1986355e-06,7.53336,-0.03937389,5.0678144,-0.0,4.7745547,13.116295,5.3736095
instances/Sat_Data/LABS/LABS_n022_goal003.cnf,1,12.362459,6.514057,-0.0,4.7903843,-0.0,-0.0023194633,0.35083547,-0.019740088,-6.9647654e-06,7.273285,-0.039710935,4.892904,-0.0,4.5089183,12.745104,5.057027
instances/Sat_Data/LABS/LABS_n024_goal003.cnf,1,28.612656,14.371249,-0.0,9.504153,-0.0,-0.0,2.044915,-9.0950425e-07,-0.0,16.601316,-9.3385115e-06,11.248363,-0.0,11.123432,28.96516,12.908063
instances/Sat_Data/LABS/LABS_n025_goal001.cnf,1,47.240837,23.457104,-0.0,15.364497,-0.0,-0.0,3.6797137,-0.0,-0.0,27.230667,-0.0,18.475733,-0.0,18.504858,47.797943,21.640295
instances/Sat_Data/LABS/LABS_n027_goal005.cnf,1,49.441822,24.573753,-0.0,16.047,-0.0,-0.0,3.8505552,-0.0,-0.0,28.491692,-0.0,19.33462,-0.0,19.36608,50.01875,22.65082
instances/Sat_Data/LABS/LABS_n027_goal006.cnf,1,46.957447,23.347075,-0.0,15.244012,-0.0,-0.0,3.642986,-0.0,-0.0,27.078785,-0.0,18.373423,-0.0,18.396933,47.514557,21.507986
instances/Sat_Data/LABS/LABS_n028_goal003.cnf,1,65.27193,32.3968,-0.0,21.182476,-0.0,-0.0,5.1640005,-0.0,-0.0,37.501003,-0.0,25.45639,-0.0,25.536438,66.00452,29.926888
instances/Sat_Data/LABS/LABS_n028_goal005.cnf,1,55.44748,27.578953,-0.0,17.99457,-0.0,-0.0,4.337706,-0.0,-0.0,31.91037,-0.0,21.657013,-0.0,21.694046,56.0699,25.396067
instances/Sat_Data/LABS/LABS_n029_goal005.cnf,1,70.82202,35.111324,-0.0,22.96267,-0.0,-0.0,5.6289496,-0.0,-0.0,40.663013,-0.0,27.603079,-0.0,27.716845,71.624756,32.499825
instances/Sat_Data/LABS/LABS_n031_goal002.cnf,1,120.82941,59.709793,-0.0,39.238064,-0.0,-0.0,9.813905,-0.0,-0.0,69.08435,-0.0,46.869873,-0.0,47.257893,122.18279,55.55372
instances/Sat_Data/LABS/LABS_n031_goal007.cnf,1,91.47795,45.280266,-0.0,29.676388,-0.0,-0.0,7.34786,-0.0,-0.0,52.404343,-0.0,35.569397,-0.0,35.783516,92.50771,42.010395
instances/Sat_Data/LABS/LABS_n031_goal008.cnf,1,81.54129,40.410477,-0.0,26.442944,-0.0,-0.0,6.504699,-0.0,-0.0,46.753918,-0.0,31.74158,-0.0,31.894022,82.46324,37.4196
instances/Sat_Data/LABS/LABS_n033_goal009.cnf,1,104.72223,51.83631,-0.0,33.98131,-0.0,-0.0,8.429673,-0.0,-0.0,59.930786,-0.0,40.6821,-0.0,40.938026,105.88791,48.084892
instances/Sat_Data/LABS/LABS_n034_goal007.cnf,1,135.39174,66.9397,-0.0,43.93433,-0.0,-0.0,10.9971895,-0.0,-0.0,77.36816,-0.0,52.506912,-0.0,52.923054,136.86359,62.226597
instances/Sat_Data/LABS/LABS_n035_goal010.cnf,1,135.46333,66.96185,-0.0,43.953674,-0.0,-0.0,11.0033045,-0.0,-0.0,77.407036,-0.0,52.531593,-0.0,52.960423,136.9477,62.266563
instances/Sat_Data/LABS/LABS_n036_goal005.cnf,1,217.3633,107.25158,-0.0,70.45169,-0.0,-0.0,17.705992,-0.0,-0.0,123.94752,-0.0,84.126595,-0.0,84.94513,219.89978,100.07282
instances/Sat_Data/LABS/LABS_n037_goal006.cnf,1,227.55704,112.300545,-0.0,73.799416,-0.0,-0.0,18.536314,-0.0,-0.0,129.71764,-0.0,88.04397,-0.0,88.897316,230.17303,104.72773
instances/Sat_Data/LABS/LABS_n038_goal004.cnf,1,259.49686,128.07616,-0.0,84.268394,-0.0,-0.0,21.133635,-0.0,-0.0,147.80649,-0.0,100.3287,-0.0,101.29651,262.42627,119.35048
instances/Sat_Data/LABS/LABS_n038_goal010.cnf,1,204.92622,101.169624,-0.0,66.47387,-0.0,-0.0,16.70941,-0.0,-0.0,116.868,-0.0,79.30387,-0.0,80.07299,207.2308,94.298225
instances/Sat_Data/LABS/LABS_n039_goal002.cnf,1,319.79016,157.75682,-0.0,103.823746,-0.0,-0.0,26.023405,-0.0,-0.0,182.01637,-0.0,123.59319,-0.0,124.77862,323.45773,147.11244
instances/Sat_Data/LABS/LABS_n040_goal005.cnf,1,340.97107,168.16039,-0.0,110.51537,-0.0,-0.0,27.774351,-0.0,-0.0,194.13405,-0.0,131.83862,-0.0,133.11436,344.97476,156.9779
