@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/139463p6.100.cnf,1.0,1.64,0.22,2.0,6.16,3.04,3.02,2.1,1.009920358657837
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp2.100.cnf,1.0,0.12,0.0,1.14,1.7,2.1,2.1,2.0,0.0331940650939941
instances/Sat_Data/bmc/bmc08-100/139462p0neg.100.cnf,1.0,1.06,0.14,1.98,4.68,2.64,2.64,2.18,0.5887737274169922
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar00.100.cnf,1.0,0.02,0.02,0.08,0.48,2.08,2.2,2.0,0.0122716426849365
instances/Sat_Data/bmc/bmc08-100/pdtpmsmatrix.100.cnf,1.0,0.06,0.02,1.98,0.82,2.08,2.14,2.0,0.0130167007446289
instances/Sat_Data/bmc/bmc08-100/pdtviscoherence4.100.cnf,1.0,0.32,0.04,1.98,2.82,2.2,2.2,2.0,0.1213691234588623
instances/Sat_Data/bmc/bmc08-100/texasPImainp15.100.cnf,1.0,0.22,0.06,1.98,2.72,2.18,2.18,2.0,0
instances/Sat_Data/bmc/bmc08-100/prodcellp1neg.100.cnf,1.0,0.04,0.0,1.48,0.62,2.06,2.06,2.0,0.0106663703918457
instances/Sat_Data/bmc/bmc08-100/eijkS382.100.cnf,1.0,0.04,0.0,1.96,0.74,2.08,2.26,2.0,0.0175693035125732
instances/Sat_Data/bmc/bmc08-100/dme5p1neg.100.cnf,1.0,0.24,0.02,1.98,2.7,2.18,2.16,2.04,0.0322928428649902
instances/Sat_Data/bmc/bmc08-100/prodconspold3.100.cnf,1.0,0.1,0.02,1.98,1.24,2.08,2.1,2.02,0.0223884582519531
instances/Sat_Data/bmc/bmc08-100/139462p6.100.cnf,1.0,1.04,0.14,2.0,4.7,2.66,2.64,2.18,0.5953795909881592
instances/Sat_Data/bmc/bmc08-100/texasifetch1p2.100.cnf,1.0,0.0,0.02,0.64,0.2,2.12,2.54,2.0,0.0072536468505859
instances/Sat_Data/bmc/bmc08-100/neclaftp2001.100.cnf,1.0,2.24,0.3,1.98,8.2,3.4,3.4,2.0,2.080432176589966
instances/Sat_Data/bmc/bmc08-100/139442p23.100.cnf,1.0,0.4,0.04,2.0,3.12,2.28,2.26,2.0,0.1551733016967773
instances/Sat_Data/bmc/bmc08-100/intel062.100.cnf,1.0,0.8,0.1,2.0,3.88,2.48,2.46,2.06,0
instances/Sat_Data/bmc/bmc08-100/intel042.100.cnf,1.0,7.58,1.0,2.0,22.12,6.56,6.36,2.38,0
instances/Sat_Data/bmc/bmc08-100/bj08autg3f3.100.cnf,1.0,0.08,0.02,1.98,1.8,2.08,2.1,2.0,0.0324578285217285
instances/Sat_Data/bmc/bmc08-100/pdtvisgigamax4.100.cnf,1.0,0.18,0.02,1.98,2.3,2.14,2.12,2.0,0.0664243698120117
instances/Sat_Data/bmc/bmc08-100/pdtpmsblackjack.100.cnf,1.0,0.14,0.02,2.0,1.72,2.1,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel067.100.cnf,1.0,1.18,0.16,2.0,4.96,2.76,2.76,2.08,0
instances/Sat_Data/bmc/bmc08-100/139443p5neg.100.cnf,1.0,0.64,0.1,2.0,3.74,2.42,2.44,2.02,0.2732841968536377
instances/Sat_Data/bmc/bmc08-100/intel035.100.cnf,1.0,4.12,0.52,2.0,11.98,4.48,4.44,2.04,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar31.100.cnf,1.0,0.04,0.0,0.12,0.54,2.1,2.26,2.0,0
instances/Sat_Data/bmc/bmc08-100/139463p0neg.100.cnf,1.0,1.64,0.22,2.0,6.22,3.0,3.0,2.08,1.0094964504241943
instances/Sat_Data/bmc/bmc08-100/eijkS349.100.cnf,1.0,0.04,0.0,1.98,0.46,2.1,2.22,2.0,0.0297369956970214
instances/Sat_Data/bmc/bmc08-100/139453p5neg.100.cnf,1.0,1.02,0.12,1.98,5.08,2.66,2.62,2.08,0.5028913021087646
instances/Sat_Data/bmc/bmc08-100/mutexp0.100.cnf,1.0,0.0,0.0,0.02,0.1,2.14,2.4,2.0,0.0095865726470947
instances/Sat_Data/bmc/bmc08-100/viselevatorp2.100.cnf,1.0,0.18,0.02,1.98,2.48,2.12,2.16,2.0,0.0359570980072021
instances/Sat_Data/bmc/bmc08-100/texasparsesysp1.100.cnf,1.0,0.1,0.0,1.98,1.82,2.08,2.1,2.0,0.0151348114013671
instances/Sat_Data/bmc/bmc08-100/139464p1.100.cnf,1.0,2.44,0.32,2.0,9.1,3.54,3.46,2.1,1.4617276191711426
instances/Sat_Data/bmc/bmc08-100/bj08amba5g62.100.cnf,1.0,3.32,0.46,2.0,9.9,4.14,4.2,2.22,4.73875093460083
instances/Sat_Data/bmc/bmc08-100/pdtvisgigamax2.100.cnf,1.0,0.18,0.02,1.98,2.18,2.18,2.14,2.0,0.0664708614349365
instances/Sat_Data/bmc/bmc08-100/bjrb07amba3andenv.100.cnf,1.0,1.22,0.16,2.0,5.38,2.8,2.84,2.04,0.8151710033416748
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a11.100.cnf,1.0,0.1,0.02,0.4,1.96,2.14,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/bj08amba2g3f2.100.cnf,1.0,0.0,0.0,0.0,0.0,0.14,0.16,1.1,5.698204040527344e-05
instances/Sat_Data/bmc/bmc08-100/pcipFtimo.100.cnf,1.0,0.24,0.06,1.98,2.72,2.18,2.2,2.04,0.0679585933685302
instances/Sat_Data/bmc/bmc08-100/kenflashp05.100.cnf,1.0,0.54,0.06,2.0,3.54,2.36,2.36,2.0,0.1040844917297363
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep4.100.cnf,1.0,0.16,0.02,1.16,2.48,2.16,2.12,2.0,0.06950044631958
instances/Sat_Data/bmc/bmc08-100/eijkS298.100.cnf,1.0,0.02,0.02,1.98,0.42,2.08,2.26,2.0,0.0182461738586425
instances/Sat_Data/bmc/bmc08-100/139453p6.100.cnf,1.0,1.02,0.12,1.98,5.1,2.64,2.62,2.08,0.4956767559051513
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a00.100.cnf,1.0,0.12,0.02,0.32,1.66,2.1,2.08,2.0,0.0211694240570068
instances/Sat_Data/bmc/bmc08-100/prodconsp0.100.cnf,1.0,0.1,0.02,1.96,1.4,2.08,2.1,2.0,0.022803783416748
instances/Sat_Data/bmc/bmc08-100/intel024.100.cnf,1.0,0.28,0.04,1.98,2.78,2.24,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/intel020.100.cnf,1.0,0.28,0.04,1.98,2.68,2.2,2.18,2.04,0
instances/Sat_Data/bmc/bmc08-100/nusmvsyncarb5p2.100.cnf,1.0,0.0,0.0,0.1,0.04,2.26,2.7,0.86,0.0108129978179931
instances/Sat_Data/bmc/bmc08-100/srg5ptimo.100.cnf,1.0,0.02,0.0,0.06,0.4,2.08,2.2,2.0,0.0122885704040527
instances/Sat_Data/bmc/bmc08-100/139444p6.100.cnf,1.0,0.98,0.14,1.98,5.0,2.64,2.62,2.06,0.4161579608917236
instances/Sat_Data/bmc/bmc08-100/139464p6neg.100.cnf,1.0,2.44,0.34,1.98,9.06,3.56,3.48,2.72,1.4494390487670898
instances/Sat_Data/bmc/bmc08-100/intel003.100.cnf,1.0,0.04,0.0,1.98,0.84,2.06,2.16,2.0,0
instances/Sat_Data/bmc/bmc08-100/139443p23.100.cnf,1.0,0.66,0.08,2.0,3.82,2.42,2.42,2.04,0.2830898761749267
instances/Sat_Data/bmc/bmc08-100/prodcellp4neg.100.cnf,1.0,0.06,0.0,0.74,0.9,2.08,2.08,2.02,0.0143947601318359
instances/Sat_Data/bmc/bmc08-100/139444p1.100.cnf,1.0,1.0,0.14,1.98,5.0,2.64,2.62,2.18,0.4176657199859619
instances/Sat_Data/bmc/bmc08-100/prodcellp3.100.cnf,1.0,0.06,0.0,0.6,0.84,2.06,2.12,2.02,0.0101821422576904
instances/Sat_Data/bmc/bmc08-100/intel059.100.cnf,1.0,0.14,0.02,1.98,2.4,2.12,2.14,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p09.100.cnf,1.0,0.66,0.08,2.0,3.82,2.46,2.42,2.0,0.1885764598846435
instances/Sat_Data/bmc/bmc08-100/intel037.100.cnf,1.0,5.6,0.72,2.0,16.28,5.38,5.22,2.64,0
instances/Sat_Data/bmc/bmc08-100/prodcellp3neg.100.cnf,1.0,0.06,0.0,0.6,0.82,2.04,2.1,2.0,0.0155451297760009
instances/Sat_Data/bmc/bmc08-100/pdtvisbufferalloc.100.cnf,1.0,0.06,0.0,1.98,0.98,2.08,2.12,2.0,0.0146393775939941
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp3.100.cnf,1.0,0.18,0.02,1.98,2.54,2.14,2.14,2.0,0.0340065956115722
instances/Sat_Data/bmc/bmc08-100/intel046.100.cnf,1.0,0.5,0.06,1.98,3.54,2.32,2.34,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p06.100.cnf,1.0,0.66,0.1,1.98,3.84,2.44,2.44,2.0,0.1929280757904052
instances/Sat_Data/bmc/bmc08-100/csmacdp0.100.cnf,1.0,0.76,0.12,2.0,3.92,2.5,2.44,2.02,0.2772250175476074
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp0neg.100.cnf,1.0,0.16,0.02,2.0,2.32,2.14,2.12,2.02,0.0296733379364013
instances/Sat_Data/bmc/bmc08-100/intel057.100.cnf,1.0,0.22,0.04,1.98,2.64,2.14,2.16,2.0,0
instances/Sat_Data/bmc/bmc08-100/139463p5.100.cnf,1.0,1.64,0.2,2.0,6.14,2.98,2.98,2.4,1.0123326778411863
instances/Sat_Data/bmc/bmc08-100/dme4ptimoneg.100.cnf,1.0,0.18,0.02,1.98,2.58,2.12,2.14,2.02,0.0245437622070312
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p1.100.cnf,1.0,0.42,0.04,1.98,3.04,2.3,2.32,2.02,0.1029613018035888
instances/Sat_Data/bmc/bmc08-100/139452p5.100.cnf,1.0,0.6,0.08,2.0,3.46,2.42,2.4,2.0,0.2556915283203125
instances/Sat_Data/bmc/bmc08-100/dme6p1neg.100.cnf,1.0,0.3,0.02,1.98,2.82,2.2,2.2,2.1,0.0391364097595214
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a09.100.cnf,1.0,0.12,0.02,1.96,1.58,2.1,2.12,2.0,0.0235540866851806
instances/Sat_Data/bmc/bmc08-100/prodconsp0neg.100.cnf,1.0,0.1,0.02,1.98,1.4,2.1,2.08,2.0,0.0252821445465087
instances/Sat_Data/bmc/bmc08-100/intel063.100.cnf,1.0,0.12,0.02,1.98,2.34,2.06,2.1,2.0,0
instances/Sat_Data/bmc/bmc08-100/dme6p1.100.cnf,1.0,0.3,0.02,1.98,2.82,2.2,2.24,2.06,0.038529634475708
instances/Sat_Data/bmc/bmc08-100/bj08goodbakerycyclef7.100.cnf,1.0,0.0,0.0,0.0,0.0,1.24,1.84,2.0,7.867813110351562e-05
instances/Sat_Data/bmc/bmc08-100/neclaftp2002.100.cnf,1.0,2.22,0.32,1.98,8.18,3.38,3.36,2.5,2.122626304626465
instances/Sat_Data/bmc/bmc08-100/139444p5neg.100.cnf,1.0,0.98,0.12,2.0,4.98,2.6,2.6,2.34,0.4102575778961181
instances/Sat_Data/bmc/bmc08-100/dme4ptimo.100.cnf,1.0,0.18,0.04,1.98,2.56,2.14,2.14,2.04,0.0251245498657226
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a03.100.cnf,1.0,0.12,0.0,1.98,1.62,2.06,2.08,2.0,0.0232150554656982
instances/Sat_Data/bmc/bmc08-100/pdtviscoherence0.100.cnf,1.0,0.3,0.04,1.98,2.76,2.2,2.22,2.0,0.1138474941253662
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp4.100.cnf,1.0,0.12,0.02,1.06,1.68,2.08,2.08,2.0,0.0332155227661132
instances/Sat_Data/bmc/bmc08-100/139443p5.100.cnf,1.0,0.64,0.08,2.0,3.76,2.4,2.38,2.06,0.2779049873352051
instances/Sat_Data/bmc/bmc08-100/pdtvisvending05.100.cnf,1.0,0.12,0.02,1.96,1.62,2.08,2.14,2.0,0.0214302539825439
instances/Sat_Data/bmc/bmc08-100/eijkS641.100.cnf,1.0,0.04,0.0,1.98,1.6,2.1,2.12,2.0,0.0492424964904785
instances/Sat_Data/bmc/bmc08-100/pdtvisvending08.100.cnf,1.0,0.12,0.02,1.98,1.6,2.1,2.12,2.0,0.0213708877563476
instances/Sat_Data/bmc/bmc08-100/pdtpmsbufferalloc.100.cnf,1.0,0.06,0.02,1.98,1.32,2.06,2.14,2.0,0.0279333591461181
instances/Sat_Data/bmc/bmc08-100/intel039.100.cnf,1.0,7.88,1.04,2.02,22.92,6.82,6.6,2.1,0
instances/Sat_Data/bmc/bmc08-100/pciptimo.100.cnf,1.0,0.26,0.04,1.98,2.74,2.2,2.18,2.0,0.0657839775085449
instances/Sat_Data/bmc/bmc08-100/139454p6neg.100.cnf,1.0,1.52,0.22,2.0,5.7,2.92,2.94,2.0,0.8281478881835938
instances/Sat_Data/bmc/bmc08-100/brpp1.100.cnf,1.0,0.14,0.02,0.64,2.2,2.12,2.12,2.02,0.035125732421875
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar29.100.cnf,1.0,0.04,0.0,1.98,0.64,2.06,2.18,2.0,0.0118589401245117
instances/Sat_Data/bmc/bmc08-100/intel013.100.cnf,1.0,12.48,1.62,2.04,36.68,9.5,9.22,2.0,0
instances/Sat_Data/bmc/bmc08-100/counterp0.100.cnf,1.0,0.0,0.0,0.0,0.08,2.1,2.4,2.0,0.0083320140838623
instances/Sat_Data/bmc/bmc08-100/intel045.100.cnf,1.0,0.5,0.06,2.0,3.52,2.32,2.34,2.04,0
instances/Sat_Data/bmc/bmc08-100/pdtvisns2p0.100.cnf,1.0,0.4,0.08,1.98,3.04,2.28,2.26,2.02,0.0971753597259521
instances/Sat_Data/bmc/bmc08-100/nusmvreactorp3.100.cnf,1.0,0.1,0.04,0.3,1.74,2.08,2.1,2.02,0.0329253673553466
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p07.100.cnf,1.0,0.66,0.1,2.0,3.92,2.42,2.44,2.0,0.190697431564331
instances/Sat_Data/bmc/bmc08-100/neclaftp3001.100.cnf,1.0,4.62,0.64,2.0,13.44,4.8,4.72,2.02,11.669108152389526
instances/Sat_Data/bmc/bmc08-100/intel011.100.cnf,1.0,0.42,0.06,1.98,3.16,2.26,2.3,2.0,0
instances/Sat_Data/bmc/bmc08-100/eijkS953.100.cnf,1.0,0.12,0.02,1.98,2.32,2.08,2.12,2.0,0.1313791275024414
instances/Sat_Data/bmc/bmc08-100/kenoopp2.100.cnf,1.0,0.08,0.0,0.42,1.16,2.06,2.12,2.0,0.0159742832183837
instances/Sat_Data/bmc/bmc08-100/intel004.100.cnf,1.0,0.02,0.02,1.98,0.6,2.1,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/pdtvisvending10.100.cnf,1.0,0.12,0.02,1.98,1.62,2.08,2.12,2.0,0.0236096382141113
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p08.100.cnf,1.0,0.64,0.1,2.0,3.84,2.46,2.46,2.0,0.191047191619873
instances/Sat_Data/bmc/bmc08-100/139453p23.100.cnf,1.0,1.02,0.12,1.98,4.46,2.64,2.64,2.1,0.4983747005462646
instances/Sat_Data/bmc/bmc08-100/intel056.100.cnf,1.0,0.16,0.02,1.98,2.46,2.14,2.12,2.0,0
instances/Sat_Data/bmc/bmc08-100/kenflashp12.100.cnf,1.0,0.18,0.04,2.0,2.54,2.14,2.14,2.02,0.1065442562103271
instances/Sat_Data/bmc/bmc08-100/texasPImainp01.100.cnf,1.0,0.24,0.02,1.98,2.6,2.16,2.2,2.0,0
instances/Sat_Data/bmc/bmc08-100/bjrb07amba2andenv.100.cnf,1.0,0.24,0.04,1.98,2.78,2.18,2.18,2.02,0.0776958465576171
instances/Sat_Data/bmc/bmc08-100/nusmvtcasp3.100.cnf,1.0,0.36,0.06,1.98,3.14,2.28,2.28,2.02,0.1343615055084228
instances/Sat_Data/bmc/bmc08-100/dme6ptimo.100.cnf,1.0,0.28,0.04,1.98,2.76,2.2,2.2,2.14,0.0355443954467773
instances/Sat_Data/bmc/bmc08-100/139454p22.100.cnf,1.0,1.52,0.2,1.98,5.68,3.0,2.92,2.24,0.8187386989593506
instances/Sat_Data/bmc/bmc08-100/bj08vendingcycle.100.cnf,1.0,0.12,0.02,1.98,1.46,2.08,2.08,2.0,0.0291769504547119
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar10.100.cnf,1.0,0.02,0.0,1.98,0.5,2.12,2.28,2.0,0.0075364112854003
instances/Sat_Data/bmc/bmc08-100/dme3p1.100.cnf,1.0,0.14,0.02,0.36,2.22,2.12,2.1,2.02,0.0202953815460205
instances/Sat_Data/bmc/bmc08-100/prodconsp1negnv.100.cnf,1.0,0.1,0.02,1.98,1.38,2.08,2.1,2.0,0.0225846767425537
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar17.100.cnf,1.0,0.02,0.02,0.08,0.5,2.08,2.32,2.0,0
instances/Sat_Data/bmc/bmc08-100/139454p1neg.100.cnf,1.0,1.52,0.2,2.0,5.72,2.94,2.94,2.12,0.7655301094055176
instances/Sat_Data/bmc/bmc08-100/pdtvisrethersqo1.100.cnf,1.0,0.12,0.0,1.98,1.6,2.1,2.1,2.0,0.0297601222991943
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep7.100.cnf,1.0,0.16,0.02,1.98,2.44,2.12,2.12,2.0,0.0762858390808105
instances/Sat_Data/bmc/bmc08-100/139444p5.100.cnf,1.0,0.98,0.14,2.0,4.94,2.62,2.62,2.06,0.4076290130615234
instances/Sat_Data/bmc/bmc08-100/pdtpmsam2901.100.cnf,1.0,0.38,0.06,2.0,3.1,2.3,2.26,2.0,0.2033946514129638
instances/Sat_Data/bmc/bmc08-100/viscoherencep1.100.cnf,1.0,0.2,0.02,1.98,2.16,2.14,2.14,2.0,0.0377054214477539
