@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_2182.cnf,1.0,3949.0,13309.0,3946.0,13300.0,0.000760264,0.000676692,0.296691729,0.49456391,0.782067535,0.0,1.0,1.13224031,0.000671661,0.234608214,0.000506842,0.001520527,0.801501523,0.0,0.397819549,0.975488722,3394.0,0.045925675,3174.0,3516.0,3516.0,3174.0,3516.0,3174.0,3492.0,52.141881379,0.039650185,49.480526919,54.521046644,54.521046644,49.480526919,54.521046644,49.480526919,52.424070573,0.364936773,0.720176717,1.925e-06,1.0,0.725707314,0.031343862,0.591372247,0.104294468,0.357230727,0.077280376,0.697633018,0.0,0.331878565,0.149651459,0.005294461,0.117159297,0.030791707,0.074871246,123.557,0.263686,868.186,0.025406,868.0,839.0,898.0,0.583615,0.240651,0.790399,0.0203333,167.292,0.0659677,872.319,0.0234069,871.0,848.0,898.0,0.307797,0.206692,0.808676,0.012236,0.247500757,0.592798017,-0.116586864,-0.003197566,-0.11788968,-0.08116957,10.740355,8.1058445,-0.25327188,7.631991,16.626839,2.679564,-0.16858302,-0.041338384,-0.07240968,-0.09283285,-0.2563144,17.70142,6.241601,-0.080718085,-0.051047847,4.927737,13.965053,-0.19680446,1.7582076,15.541951,-0.035494205,-0.057137646,-0.25097147,26.615818,4.218914,-0.042987574,-0.16804078,24.66678,13.95598,3.7828133,10.389328,-0.15810591,-0.23574975,-0.026845848,-0.14030777,-0.14653365,-0.22308984,7.863734,4.3577757,-0.17954604,-0.29824352,-0.10566756,-0.077137195,2.470055,-0.08856307,-0.13683893,-0.3039369,-0.078039765,-0.053086553,-0.02744685,-0.10463282,1.5555979,2.1101463,2.7400773,11.792573,28.128563,10.228269,-0.027855447,21.356237,33.355865
instances/Sat_Data/circuit_fuzz/fuzz_100_29390.cnf,1.0,5302.0,17997.0,5297.0,17982.0,0.000943931,0.000834168,0.29457235,0.499764579,0.776273148,0.0,1.0,1.118282782,0.000499598,0.230903055,0.000377572,0.001132717,0.791756954,0.0,0.397341786,0.977699922,4058.666666667,0.053233641,3764.0,4276.0,4276.0,3764.0,4276.0,3764.0,4136.0,39.785220397,0.093533452,35.608129649,44.646034816,44.646034816,35.608129649,44.646034816,35.608129649,39.101496726,0.368894048,0.719003917,5.305e-06,1.0,0.72828697,0.028609728,0.599108999,0.105732654,0.369906858,0.077158764,0.692818609,0.0,0.344957329,0.148145925,0.005092731,0.115865907,0.03134916,0.07574712,199.065,0.174538,1174.9,0.0206917,1175.0,1144.0,1201.0,0.606372,0.205863,0.798742,0.0174907,238.041,0.0522708,1176.82,0.0211316,1176.5,1146.0,1209.0,0.288189,0.19789,0.809624,0.00977682,0.211088284,0.498912074,-0.056149527,3.6105216,-0.21055762,-0.11756036,15.272236,19.639627,-0.4218086,12.102313,28.007137,8.396331,-0.20780326,-0.04685184,-0.08062134,-0.059961934,-0.3675615,20.394947,11.859368,-0.110473946,-0.031875666,9.045867,21.342066,-0.26161206,1.7353818,21.65066,-0.059339304,-0.13747245,-0.4280716,39.96772,1.3019551,-0.06662757,-0.24207586,31.945982,24.99736,5.95039,19.41894,-0.24045072,-0.34299195,-0.05112298,-0.26946178,-0.18748811,-0.29582977,9.546035,8.810563,-0.23021068,-0.4919008,-0.13329284,-0.11478215,2.4874816,-0.15011932,-0.1952842,-0.41740108,-0.12181433,-0.12217788,-0.055149082,-0.17821191,1.7254964,1.9381416,-0.002782341,21.120365,44.87639,9.326951,-0.03348553,29.029648,47.19237
instances/Sat_Data/circuit_fuzz/fuzz_100_1470.cnf,1.0,6650.0,22272.0,6649.0,22269.0,0.000150399,0.000134716,0.298576496,0.499217148,0.774735239,0.0,1.0,1.09190121,0.00039541,0.212920582,0.000300797,0.000902391,0.745527734,0.0,0.395257982,0.987516278,2467.0,0.421355788,735.0,3490.0,3490.0,735.0,3490.0,2711.0,2932.0,53.380842478,0.09375308,46.134693878,59.616008853,59.616008853,46.134693878,59.616008853,51.850429799,55.922237381,0.362002695,0.739563679,5.017e-06,1.0,0.72324153,0.022730115,0.600634884,0.089107739,0.354605253,0.080132338,0.683290767,0.0,0.367549825,0.15261612,0.005089655,0.119947073,0.03263581,0.077945122,225.338,0.173641,1457.34,0.0180655,1457.5,1425.0,1492.0,0.580135,0.202328,0.792476,0.014403,290.229,0.352066,1450.3,0.0823201,1461.0,1425.0,1493.0,0.300869,0.601956,0.810167,0.0845927,0.216995422,0.518448085,-0.21995124,12.892547,-0.23457779,-0.18710193,23.150831,18.767015,-0.49271688,22.864714,33.008064,17.716112,-0.42547202,-0.12436598,-0.19601539,-0.15236005,-0.44764552,35.305885,32.218647,-0.2168426,-0.09293632,14.938426,48.794933,-0.41242152,8.213762,7.2645884,-0.16113815,-0.18831359,-0.71564895,63.340237,-0.013274103,-0.04809179,-0.32882267,62.663498,25.200474,-0.028126676,10.77853,-0.43997633,-0.5498787,2.527887,-0.23207672,-0.12903833,-0.44069788,16.668858,7.3828363,-0.5153747,-0.6181069,-0.22021736,-0.2522768,3.924957,-0.2373254,-0.276697,-0.5796017,-0.3377272,-0.13436678,1.713405,-0.29239756,-0.06022897,-0.045847043,-0.13630281,31.079592,56.60628,20.190702,-0.020816471,31.112402,71.16424
instances/Sat_Data/circuit_fuzz/fuzz_100_29268.cnf,1.0,2088.0,7089.0,2087.0,7086.0,0.000479157,0.00042337,0.294524414,0.488498448,0.787460997,0.0,1.0,1.154031195,0.001289247,0.257742347,0.000958313,0.00287494,0.852280223,0.0,0.38808919,0.961896698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365310408,0.700639654,5.642e-06,1.0,0.721662643,0.040284856,0.583575182,0.122175591,0.344101238,0.074713021,0.69275036,0.0,0.333828542,0.142378411,0.006283125,0.111754843,0.031647768,0.070898861,74.7138,0.290072,458.201,0.0516379,458.0,440.0,479.0,0.667782,0.2313,0.799163,0.0455409,88.8926,0.0883232,458.506,0.0345707,458.0,438.0,480.0,0.342872,0.218843,0.808773,0.0179425,0.283701199,0.713634262,-0.0497647,3.7314363,-0.08062407,-0.056842003,4.6289973,5.6172013,-0.1328264,6.366213,11.472044,4.7023215,-0.12946641,-0.022605138,-0.06413134,-0.028703263,-0.13549982,9.5662565,8.857638,-0.05158598,-0.0053892694,5.0760126,13.738159,-0.12329573,1.7559848,2.3658962,-0.048437756,-0.053026915,-0.19551566,18.619968,-0.008694554,-0.017942898,-0.10896713,15.037305,6.8812513,0.38885614,4.2477803,-0.117870584,-0.14377075,0.059587047,-0.0769818,-0.04699409,-0.12426288,5.963375,1.2961106,-0.15087746,-0.18265267,-0.047972217,-0.07692871,2.226511,-0.081609964,-0.07353691,-0.15903458,-0.09404374,-0.04953712,-0.003722497,-0.081785105,-0.011354605,-0.015460245,-0.047253545,7.832,17.261126,4.2417784,0.47448745,9.914675,21.080017
instances/Sat_Data/circuit_fuzz/fuzz_100_30555.cnf,1.0,13364.0,45590.0,13363.0,45587.0,7.4833e-05,6.5808e-05,0.293131814,0.497872932,0.775116384,0.0,1.0,1.104442002,0.000197829,0.222562969,0.000149667,0.000449001,0.7688529,0.0,0.391580933,0.982319521,4070.0,0.0,4070.0,4070.0,4070.0,4070.0,4070.0,4070.0,4070.0,30.895085995,0.0,30.895085995,30.895085995,30.895085995,30.895085995,30.895085995,30.895085995,30.895085995,0.360564286,0.735163818,2.714e-06,1.0,0.721163304,0.026361747,0.59386535,0.09714292,0.353443699,0.079065762,0.692966567,0.0,0.413553193,0.151382764,0.004761242,0.11908079,0.031474176,0.076713327,815.05,1.64335,2795.4,0.235858,2934.0,2868.0,3007.0,0.703566,1.10533,1.03337,1.03098,638.14,0.132732,2938.32,0.0120049,2942.5,2894.0,2980.0,0.267965,0.556445,0.808879,0.0153038,0.148376901,0.342300147,-0.14686581,29.326778,-0.6255341,-0.4562077,39.404285,50.945408,-1.0727289,49.640446,76.37848,28.394361,-0.6335109,-0.17461103,-0.22638352,-0.20102054,-0.8572203,54.400543,54.245193,-0.38305995,5.0996437,40.292812,96.08934,-0.71401197,21.326445,13.853166,-0.28719836,-0.46822542,-1.3751837,117.740005,-0.055735555,-0.10705407,-0.5621104,107.25193,62.31618,-0.11265789,27.833914,-0.8508634,-0.84742135,0.5549982,-0.5899939,-0.26595303,-0.6919292,27.391712,11.554018,-0.895833,-1.265801,-0.41362423,-0.47265443,-0.0014760335,-0.45755926,-0.49726313,-1.0790658,-0.6312519,-0.41934466,-0.030584475,-0.5061547,-0.044759434,-0.20791218,-0.33293018,65.604645,113.11018,18.374838,-0.14959568,60.418457,132.06003
instances/Sat_Data/circuit_fuzz/fuzz_100_19709.cnf,1.0,7344.0,24539.0,7343.0,24535.0,0.000136184,0.000163032,0.299286733,0.500971401,0.776318458,0.0,1.0,1.096728226,0.00035686,0.215556271,0.000272368,0.000817105,0.749090287,0.0,0.404605665,0.987528021,2913.0,0.051836595,2762.0,3064.0,3064.0,2762.0,3064.0,2762.0,3064.0,52.527877995,0.094215679,47.578928313,57.476827676,57.476827676,47.578928313,57.476827676,47.578928313,57.476827676,0.372893583,0.727367982,1.498e-06,1.0,0.737783014,0.02435924,0.612487614,0.098470567,0.378092643,0.080048798,0.690307456,0.0,0.339674333,0.153537687,0.005022382,0.120761558,0.032405063,0.077485397,267.471,1.16566,1597.62,0.124822,1621.5,1568.0,1662.0,0.582291,0.571659,0.819798,0.298712,313.422,0.0452653,1622.13,0.0168417,1624.0,1587.0,1656.0,0.304138,0.171562,0.806202,0.0087678,0.203003477,0.5680388,-0.19192798,21.482092,-0.37789145,-0.24804637,32.239067,31.272284,-0.70049745,37.905006,48.26442,23.242064,-0.46511748,-0.16933386,-0.14738806,-0.18483618,-0.5735646,44.866833,45.449184,-0.28006083,-0.005434073,27.796831,70.00175,-0.5446505,17.140802,2.7322464,-0.22873451,-0.31185335,-0.99083537,85.03915,-0.058590245,-0.054653212,-0.3782867,79.58134,37.933903,-0.11313917,7.1487765,-0.58404905,-0.6139405,8.376418,-0.3566893,-0.10968168,-0.49993598,21.832447,10.567577,-0.685784,-0.82362515,-0.35326734,-0.37171566,1.9792944,-0.3380826,-0.3144686,-0.7309616,-0.5162086,-0.24719962,3.5236905,-0.3143175,-0.09916675,-0.10984225,-0.28875104,43.61238,66.37296,14.050277,-0.09721846,37.538925,86.65543
instances/Sat_Data/circuit_fuzz/fuzz_100_16696.cnf,1.0,4084.0,14075.0,4075.0,14048.0,0.002208589,0.001921982,0.290076879,0.490674829,0.784829658,0.0,1.0,1.14778435,0.000658304,0.251289094,0.000490798,0.001472393,0.83963644,0.0,0.388026765,0.965190774,4191.0,0.0,4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,31.989024099,0.0,31.989024099,31.989024099,31.989024099,31.989024099,31.989024099,31.989024099,31.989024099,0.365152522,0.712237778,1.7222e-05,1.0,0.720141919,0.036309312,0.588910976,0.114818155,0.349960269,0.075366645,0.698753926,0.0,0.353281294,0.146541037,0.00473205,0.114063145,0.029867185,0.072765419,168.01,0.543679,895.129,0.0770022,898.0,868.0,931.0,0.641465,0.323008,0.805943,0.140118,196.532,0.509765,901.061,0.0613172,903.0,879.0,933.0,0.314699,0.64583,0.822904,0.279847,0.215288312,0.510491233,-0.039101165,-0.017420478,-0.14511292,-0.06932163,12.451282,13.078899,-0.29971987,6.3155584,19.40439,5.2493067,-0.16501889,-0.043608103,-0.048586924,-0.056082174,-0.30579245,18.331955,5.914774,-0.068569936,-0.045121383,4.859323,11.23432,-0.20686214,-0.0039843246,24.959503,-0.038578022,-0.066816375,-0.31564453,28.236462,2.6777182,-0.06579343,-0.20640375,21.2048,20.132744,7.5575275,17.487425,-0.1465487,-0.27772212,-0.051339854,-0.22504373,-0.16618595,-0.2564025,6.498155,8.335489,-0.14457181,-0.38630748,-0.09544775,-0.06397675,4.4639134,-0.09608477,-0.14195593,-0.34266692,-0.06563069,-0.07413594,-0.056266494,-0.11837633,3.745728,6.5048113,4.0809684,13.331487,37.029053,10.261114,-0.036853667,26.917408,35.735462
instances/Sat_Data/circuit_fuzz/fuzz_100_155.cnf,1.0,1799.0,6209.0,1798.0,6205.0,0.000556174,0.000644641,0.289766317,0.498764437,0.767705735,0.0,1.0,1.172450075,0.001518116,0.267828194,0.001112347,0.003337041,0.885548534,0.0,0.370346495,0.950846092,4252.0,0.01757357,4144.0,4343.0,4343.0,4144.0,4343.0,4227.0,4294.0,36.601945725,0.076227107,32.153716216,39.098319134,39.098319134,32.153716216,39.098319134,36.310149042,38.84559851,0.360668337,0.718351654,1.292e-06,1.0,0.719359118,0.038828747,0.589677478,0.118125466,0.335868576,0.07504892,0.707947406,0.0,0.304816834,0.14333966,0.006028847,0.111570378,0.029853778,0.071007856,66.6832,0.31277,392.509,0.049712,393.0,374.0,411.0,0.701024,0.22664,0.801918,0.0544005,76.9346,0.0938801,393.509,0.0362808,394.0,375.0,412.0,0.361563,0.232715,0.8106,0.0187744,0.288896678,0.723145993,-0.020228475,0.23846486,-0.062308423,-0.037108503,4.125553,5.169282,-0.11683107,3.19002,8.205326,1.5022292,-0.05567538,-0.017549323,-0.023105416,-0.018140018,-0.10858192,6.040257,2.050198,-0.028913554,-0.01165334,2.1032403,4.577608,-0.06841203,0.88253045,8.714303,-0.017662626,-0.034294553,-0.11784132,10.881435,1.3045844,-0.0194628,-0.06312753,8.104409,6.946597,2.4661734,6.2748733,-0.053210486,-0.08505901,-0.019833554,-0.08111842,-0.06854382,-0.0938167,1.8874419,1.4512084,-0.048818495,-0.13021995,-0.030880284,-0.03133297,1.397055,-0.036147166,-0.060182426,-0.124191776,-0.0337357,-0.033444837,-0.028620789,-0.043557562,0.8560895,1.2694576,1.6545643,5.497964,12.629706,2.9233778,-0.010096997,9.603829,12.440978
instances/Sat_Data/circuit_fuzz/fuzz_100_11723.cnf,1.0,3637.0,12398.0,3634.0,12389.0,0.000825537,0.000726451,0.293324724,0.496365055,0.776773732,0.0,1.0,1.132997597,0.000734203,0.238797783,0.000550358,0.001651073,0.811780799,0.0,0.387440471,0.972071999,4247.333333333,0.014262327,4168.0,4315.0,4315.0,4168.0,4315.0,4168.0,4259.0,39.250427041,0.083294753,36.629725288,43.859559676,43.859559676,36.629725288,43.859559676,36.629725288,37.261996161,0.363428513,0.724072306,8.72e-06,1.0,0.726491513,0.032503136,0.588825872,0.106842388,0.35447207,0.076250331,0.699340272,0.0,0.408651017,0.147285124,0.005433441,0.114731885,0.031091811,0.072561881,134.942,0.184839,796.158,0.0244658,796.0,772.0,821.0,0.629951,0.208795,0.796799,0.0184519,159.807,0.188741,795.495,0.057377,798.0,772.0,821.0,0.300837,0.389719,0.808686,0.0462287,0.24574111,0.608696749,-0.034686394,-0.011537171,-0.10357079,-0.07209435,9.647884,8.051712,-0.22125112,6.2647443,16.055784,4.3942266,-0.13300066,-0.035091743,-0.043122094,-0.041397814,-0.22438338,15.071337,3.6559768,-0.046217177,-0.041308537,3.5279038,8.403835,-0.15071762,0.65056205,19.773308,-0.042720728,-0.04997055,-0.24784058,21.864931,2.5949597,-0.04978959,-0.14906481,15.300397,14.20736,5.8861203,13.396086,-0.101606354,-0.19107045,-0.035262942,-0.16252892,-0.13744871,-0.2181889,4.02631,5.260327,-0.10934095,-0.27136874,-0.067930855,-0.06372277,4.186304,-0.06678205,-0.11743669,-0.25873992,-0.056654852,-0.060475122,-0.05073537,-0.10244218,3.565071,5.630027,3.728243,9.016656,28.425465,8.302122,-0.028977726,20.923534,26.265966
instances/Sat_Data/circuit_fuzz/fuzz_100_15478.cnf,1.0,3445.0,11679.0,3444.0,11675.0,0.00029036,0.000342612,0.294989293,0.495097787,0.781322632,0.0,1.0,1.142608831,0.000773962,0.244155469,0.00058072,0.00174216,0.82302876,0.0,0.394860814,0.970021413,4092.0,0.019024996,4033.0,4202.0,4202.0,4033.0,4202.0,4033.0,4041.0,41.018895252,0.115136647,35.789161099,47.231589388,47.231589388,35.789161099,47.231589388,35.789161099,40.035935269,0.365334281,0.71711681,6.332e-06,1.0,0.72523586,0.03089995,0.588547144,0.107757654,0.357815841,0.076640741,0.697404014,0.0,0.273958271,0.148367417,0.005221966,0.115262575,0.030957211,0.073030044,116.116,0.259112,760.507,0.0262488,759.5,735.0,785.0,0.611178,0.21041,0.794967,0.0206207,148.628,0.095473,759.077,0.0264238,760.0,731.0,783.0,0.328152,0.254702,0.808202,0.0144933,0.213811062,0.722953113,0.3250875,2.45049,-0.15128522,-0.09132387,10.739546,14.52803,-0.29779938,8.92281,18.87821,7.860607,-0.14997973,-0.01818007,-0.04596298,-0.031866,-0.23119485,15.138143,8.660455,-0.06726488,-0.021310385,5.990664,15.638836,-0.17358474,0.121669054,15.650815,-0.0438284,-0.106292516,-0.3378389,28.176926,-0.0018284613,-0.048676375,-0.17032613,21.437593,18.658947,3.4310534,12.760836,-0.17031786,-0.24062045,-0.021404974,-0.18116255,-0.11864903,-0.20253375,5.5288043,7.1252127,-0.16146585,-0.36325428,-0.07714518,-0.08962428,1.0011233,-0.10687082,-0.11687693,-0.28612503,-0.09010002,-0.11095004,-0.043121394,-0.14912735,1.543677,0.863631,-0.018915784,14.434845,32.68552,5.731341,-0.041893344,21.299494,34.89664
instances/Sat_Data/circuit_fuzz/fuzz_100_22912.cnf,1.0,5570.0,19359.0,5569.0,19356.0,0.000179565,0.000154991,0.287714404,0.495090239,0.777271266,0.0,1.0,1.143444199,0.000482172,0.249975046,0.000359131,0.001077393,0.835185488,0.0,0.384428601,0.965953709,4265.666666667,0.020030008,4158.0,4367.0,4367.0,4158.0,4367.0,4158.0,4272.0,34.25818768,0.167786142,27.182058682,41.261277765,41.261277765,27.182058682,41.261277765,27.182058682,34.331226592,0.366548006,0.717100974,1.1936e-05,1.0,0.729081173,0.034110043,0.59573953,0.11131725,0.357138078,0.075097812,0.700098037,0.0,0.327347904,0.147434475,0.005076317,0.113426454,0.029772629,0.072029083,235.927,0.140566,1235.76,0.0196955,1237.5,1208.0,1269.0,0.619702,0.190996,0.800448,0.0146678,271.892,0.183922,1224.86,0.0752447,1231.0,1198.0,1263.0,0.287252,0.481305,0.81111,0.0542498,0.192800946,0.42625451,-0.1325862,-0.023453657,-0.14578377,-0.08028221,13.389153,10.417243,-0.30312082,7.363839,19.201988,2.742763,-0.21072806,-0.046944194,-0.08001982,-0.1187699,-0.32914078,24.073523,6.686454,-0.10181478,-0.06878328,5.7678294,15.647721,-0.2369562,1.3650243,23.653065,-0.036290064,-0.052465238,-0.3065038,31.160345,4.413447,-0.07148368,-0.22612084,30.446083,17.789967,6.154662,14.8842535,-0.18089856,-0.3089325,-0.03707768,-0.18046995,-0.19363959,-0.28069162,11.135789,4.7456503,-0.21227899,-0.37908348,-0.1233512,-0.08987154,4.031818,-0.11028167,-0.15651146,-0.39008075,-0.08185289,-0.07050174,-0.045602955,-0.117494315,3.6573617,4.899184,4.967838,12.645414,36.148808,14.0916815,-0.036467925,28.768911,41.839645
