@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/nusmvtcastp6.100.cnf,1,267888.0,630249.0,267887.0,630248.0,3.733e-06,1.587e-06,0.425050139,0.594416272,0.739426561,0.0,1.0,1.020811103,8.723e-06,0.202250871,7.466e-06,1.1199e-05,0.638908869,0.0,0.663172275,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,38.266666667,1.524259825,5.0,201.0,152.0,7.0,36.0,7.0,8.0,6.121009377,0.728090948,2.0,20.940789474,8.857142857,2.454545455,7.0,3.0,6.285714286,0.457517732,0.575926293,1.425e-06,1.0,0.796804751,0.089498756,0.66062715,0.216468717,0.483666237,0.149516699,0.841682927,-0.0,1.0,0.378322184,0.025940377,0.232775725,0.062390856,0.10152698,113042.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13776,0.0,7.32544,0.0,22256.0,0.0,61369.0,0.0,61369.0,61369.0,61369.0,1.58263,0.0,0.981269,0.0,0.020516913,0.103700631
instances/Sat_Data/bmc/bmc08-100/nusmvguidancep5.100.cnf,1,144630.0,277116.0,144629.0,277115.0,6.914e-06,3.609e-06,0.521909676,0.542458306,0.844935285,0.0,1.0,1.020316915,1.5788e-05,0.197359444,1.3828e-05,2.0743e-05,0.596141273,0.0,0.716594194,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,256.222222222,1.087092911,59.0,870.0,870.0,59.0,272.0,82.0,111.0,10.080199543,0.327543409,4.945945946,13.931034483,13.931034483,4.945945946,13.663865546,6.796610169,10.944852941,0.461848553,0.642692937,3.39e-07,1.0,0.868737629,0.069833497,0.732376575,0.178651248,0.446168377,0.195727788,0.669866424,0.0,0.872381767,0.36723065,0.030679842,0.312699121,0.068274587,0.187097705,31617.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43524,0.0,2.13767,0.0,6609.0,0.0,30843.0,0.0,30843.0,30843.0,30843.0,0.816907,0.0,0.912002,0.0,0.052527325,0.141078653
instances/Sat_Data/bmc/bmc08-100/139453p0neg.100.cnf,1,785830.0,1583369.0,785829.0,1583368.0,1.273e-06,6.32e-07,0.496302186,0.592049985,0.741599421,0.0,1.0,1.0240216,2.965e-06,0.201814417,2.545e-06,3.818e-06,0.634244614,0.0,0.669906806,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.816496581,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.6,0.847791248,0.0,4.0,4.0,0.0,2.0,1.0,1.0,0.409755003,0.707701363,8.688e-06,1.0,0.783106543,0.044908056,0.632468536,0.129156951,0.429917709,0.205693311,0.674859335,-0.0,0.456430227,0.393016411,0.029423716,0.347454383,0.080438658,0.180454685,319804.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22255,0.0,30.0467,0.0,158993.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28257,0.0,1.93335,0.0,0.029150636,0.075176349
instances/Sat_Data/bmc/bmc08-100/139464p6.100.cnf,1,1881745.0,3757341.0,1881744.0,3757340.0,5.31e-07,2.66e-07,0.500818132,0.593334558,0.73889779,0.0,1.0,1.023731994,1.241e-06,0.20210511,1.063e-06,1.594e-06,0.63731516,0.0,0.665506715,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433858673,0.682911953,7.62e-06,1.0,0.825530299,0.049477102,0.685249385,0.141644534,0.473327167,0.230857262,0.605519866,-0.0,0.469803942,0.428408683,0.067733103,0.379734293,0.110228549,0.188582914,772988.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8068,0.0,89.4831,0.0,580718.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26122,0.0,3.89339,0.0,0.021144735,0.033425047
instances/Sat_Data/bmc/bmc08-100/pdtpmsretherrtf.100.cnf,1,68160.0,201498.0,68159.0,201497.0,1.4672e-05,4.963e-06,0.338263101,0.569523781,0.783902315,0.0,1.0,1.03164658,3.4234e-05,0.202029972,2.9343e-05,4.4015e-05,0.636508435,0.0,0.666674938,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,455.416666667,0.386224725,144.0,717.0,629.0,250.0,616.0,273.0,522.0,7.63823376,0.264754652,3.805555556,10.564387917,9.75528169,4.5,9.701298701,7.111111111,7.688644689,0.489943282,0.46667822,5.05e-06,1.0,0.758330362,0.120713216,0.680225982,0.31646713,0.532218394,0.070397422,0.72506963,0.0,0.456051953,0.119434516,0.010766972,0.09423474,0.041410867,0.066259542,7109.0,0.0,17242.0,0.0,17242.0,17242.0,17242.0,1.67442,0.0,0.952309,0.0,3119.67,0.274163,17248.7,0.00163192,17252.0,17219.0,17252.0,0.583461,0.562668,0.857515,0.0223287,0.037810678,0.188203534
instances/Sat_Data/bmc/bmc08-100/pdtvismiim6.100.cnf,1,28313.0,79058.0,28312.0,79057.0,3.5321e-05,1.2649e-05,0.358121355,0.665498733,0.647699912,0.0,1.0,0.934360397,8.2244e-05,0.201703774,7.0641e-05,0.000105962,0.633109236,0.0,0.67150284,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,976.181818182,0.366191875,602.0,1889.0,1310.0,610.0,1215.0,755.0,850.0,10.625767976,0.335965921,6.588039867,16.654843833,15.353642384,6.745901639,14.564122137,7.505076142,10.155578301,0.495583457,0.504173188,1.444e-06,1.0,0.746047962,0.090467006,0.681242192,0.267476251,0.591499776,0.085811343,0.79965976,0.0,0.928212197,0.145385404,0.018699405,0.104462099,0.044229581,0.076116343,950.0,1.68384,5042.75,0.666775,6681.0,0.0,6686.0,0.709569,1.1861,0.915676,0.246367,1139.0,1.19793,6182.08,0.315218,6710.0,6628.0,6849.0,0.342948,1.85497,0.891508,0.213845,0.0287322,0.179320263
instances/Sat_Data/bmc/bmc08-100/139464p22.100.cnf,1,1882503.0,3758357.0,1882502.0,3758356.0,5.31e-07,2.66e-07,0.500884429,0.593354382,0.738894447,0.0,1.0,1.023692057,1.24e-06,0.202103892,1.062e-06,1.594e-06,0.637302009,0.0,0.665525831,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433932644,0.682925949,7.47e-06,1.0,0.825940117,0.049186314,0.685806617,0.141607491,0.473100656,0.230807148,0.60558269,-0.0,0.469785706,0.428170673,0.067735998,0.379568068,0.110232423,0.188679914,773724.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7179,0.0,90.8634,0.0,581798.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28751,0.0,3.8867,0.0,0.017096387,0.025681868
instances/Sat_Data/bmc/bmc08-100/intel034.100.cnf,1,1936752.0,4587268.0,1936751.0,4587267.0,5.16e-07,2.18e-07,0.422201498,0.517480452,0.863067768,0.0,1.0,1.063013104,1.205e-06,0.202028484,1.033e-06,1.549e-06,0.636492558,0.0,0.66669784,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484317367,0.637387216,0.0,1.0,0.884211103,0.064022803,0.727792893,0.164977633,0.542327217,0.159826412,0.785288986,-0.0,1.0,0.387041637,0.029727914,0.204842465,0.071531929,0.121024739,947318.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3412,0.0,106.786,0.0,686101.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16522,0.0,3.55706,0.0,0.016070767,0.040844951
instances/Sat_Data/bmc/bmc08-100/intel010.100.cnf,1,327812.0,679155.0,327811.0,679154.0,3.051e-06,1.472e-06,0.482675505,0.495408503,0.896551445,0.0,1.0,1.073338857,7.086e-06,0.201296744,6.101e-06,9.152e-06,0.629066815,0.0,0.677058517,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,105.333333333,1.219172009,9.0,413.0,413.0,9.0,180.0,10.0,38.0,12.946737567,0.453374804,4.555555556,24.387409201,24.387409201,4.555555556,15.396825397,10.411111111,11.9,0.469566978,0.617538125,0.0,1.0,0.880591201,0.075194693,0.710113251,0.202885824,0.476502798,0.181819838,0.777595075,0.0,0.969235635,0.391855103,0.036778052,0.332846963,0.065591649,0.117626338,128106.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06922,0.0,9.93098,0.0,23796.0,0.0,72556.0,0.0,72556.0,72556.0,72556.0,1.57926,0.0,0.994779,0.0,0.036326207,0.144420674
instances/Sat_Data/bmc/bmc08-100/prodcellp4.100.cnf,1,74228.0,123143.0,74227.0,123142.0,1.3472e-05,8.121e-06,0.602775657,0.600959326,0.742548633,0.0,1.0,0.999172212,3.0929e-05,0.19879108,2.6944e-05,4.0417e-05,0.607204334,0.0,0.704268243,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,60.0,1.560226123,1.0,222.0,222.0,1.0,222.0,5.0,12.0,6.85,0.962480102,1.0,18.0,18.0,1.0,18.0,3.4,5.0,0.439791653,0.606753551,1.113e-05,1.0,0.885684729,0.129774001,0.677454793,0.209106335,0.392187274,0.245276008,0.489660742,-0.0,0.455287,0.394830928,0.085046875,0.377096436,0.139747065,0.222635097,10497.0,1.41394,7736.5,1.41421,7736.5,0.0,0.0,2.1146,0.736089,2.98632,1.00514,612.333,1.23427,15452.3,0.00450797,15489.0,15372.0,15489.0,0.439993,0.705185,0.88475,0.0317114,0.150754256,0.483715829
instances/Sat_Data/bmc/bmc08-100/pdtvisgigamax3.100.cnf,1,108260.0,317266.0,108259.0,317265.0,9.237e-06,3.152e-06,0.341225789,0.56568799,0.787913492,0.0,1.0,1.036407166,2.155e-05,0.20200484,1.8474e-05,2.7711e-05,0.636240724,0.0,0.667060659,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,192.9,0.292321099,99.0,313.0,313.0,146.0,238.0,167.0,181.0,26.655324867,2.376895999,4.591160221,216.71884984,216.71884984,4.794117647,6.172413793,5.071856287,5.821917808,0.497070723,0.468077356,3.2581e-05,1.0,0.752772773,0.111193099,0.679928126,0.337606471,0.561360259,0.069352993,0.728005927,-0.0,0.420780282,0.115877502,0.011470561,0.099129962,0.037527925,0.065270123,33901.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71872,0.0,2.05077,0.0,8449.5,0.56915,27193.5,0.00143015,27193.5,27166.0,27166.0,1.14089,0.656652,0.910472,0.0807093,0.016461989,0.083490699
instances/Sat_Data/bmc/bmc08-100/pdtvisminmaxr0.100.cnf,1,54055.0,147148.0,54054.0,147147.0,1.85e-05,6.796e-06,0.367346939,0.663123724,0.654338036,0.0,1.0,0.931583056,4.3134e-05,0.201913625,3.7e-05,5.55e-05,0.635277623,0.0,0.668440403,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,85.44,0.537096232,23.0,227.0,164.0,46.0,95.0,56.0,74.0,6.018051587,0.410122436,2.260869565,13.052941176,10.533039648,3.933333333,6.627118644,4.368421053,5.38372093,0.467691915,0.571089417,8.3e-08,1.0,0.733644705,0.038730389,0.642313596,0.201054643,0.569752871,0.104333446,0.886705022,0.0,0.444084588,0.195896584,0.01564954,0.126565798,0.05353753,0.081232501,722.0,0.0,12945.0,0.0,12945.0,12945.0,12945.0,0.425894,0.0,0.823997,0.0,1691.5,0.0694199,12875.0,0.00567681,12875.5,12785.0,12877.0,0.329666,0.232511,0.850852,0.00531419,0.048861582,0.140741662
instances/Sat_Data/bmc/bmc08-100/pcip1neg.100.cnf,1,199409.0,450567.0,199408.0,450566.0,5.015e-06,2.219e-06,0.442572231,0.627234782,0.691923902,0.0,1.0,0.990649456,1.1697e-05,0.201970434,1.003e-05,1.5045e-05,0.635875889,0.0,0.667584771,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,277.0,1.123081716,6.0,752.0,752.0,6.0,639.0,17.0,119.0,11.982184301,0.461035796,4.5,19.8,19.8,4.5,18.513513514,7.647887324,12.319327731,0.430389477,0.629585153,6.3552e-05,1.0,0.78500076,0.073596711,0.64140238,0.16553055,0.455306286,0.164227988,0.767753192,-0.0,0.443954909,0.383895019,0.041493025,0.29450978,0.075741761,0.104975997,69145.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30085,0.0,3.78115,0.0,12346.0,0.0,45447.0,0.0,45447.0,45447.0,45447.0,1.2931,0.0,0.953603,0.0,0.068251259,0.171948695
instances/Sat_Data/bmc/bmc08-100/nusmvtcasp1.100.cnf,1,263941.0,622980.0,263940.0,622979.0,3.789e-06,1.605e-06,0.423673992,0.596928628,0.734607868,0.0,1.0,1.019828123,8.865e-06,0.202424679,7.577e-06,1.1366e-05,0.640864059,0.0,0.660258211,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18.0,0.829293038,5.0,62.0,38.0,8.0,21.0,9.0,11.0,8.89271268,1.997890902,2.6,78.736842105,17.129032258,3.0,4.083333333,3.0,3.571428571,0.452131561,0.579603444,5.827e-06,1.0,0.794515945,0.085560677,0.653029023,0.214537518,0.47511874,0.150260597,0.849714193,-0.0,1.0,0.380411234,0.025742345,0.243491585,0.062074554,0.099579073,111454.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18497,0.0,7.23554,0.0,21502.0,0.0,60606.0,0.0,60606.0,60606.0,60606.0,1.57168,0.0,0.980843,0.0,0.029791443,0.09097523
instances/Sat_Data/bmc/bmc08-100/pdtvisbakery2.100.cnf,1,645297.0,1925461.0,645296.0,1925460.0,1.55e-06,5.19e-07,0.335138616,0.637646242,0.684349018,0.0,1.0,0.970814036,3.617e-06,0.202060377,3.099e-06,4.649e-06,0.63683372,0.0,0.666204959,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553251368,0.454456433,0.0,1.0,0.818223216,0.090021943,0.738940881,0.38344999,0.619166711,0.076298971,0.577078937,-0.0,0.45169864,0.127938518,0.026577485,0.103214025,0.048800972,0.073510346,385989.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86938,0.0,28.0281,0.0,154900.0,0.0161918,0.0,0.0,0.0,0.0,0.0,2.50181,0.0122143,1.62849,0.00963282,0.014755443,0.065090758
instances/Sat_Data/bmc/bmc08-100/pdtvissoap2.100.cnf,1,361094.0,1065859.0,361093.0,1065858.0,2.769e-06,9.38e-07,0.338781526,0.638174754,0.684914396,0.0,1.0,0.968332006,6.469e-06,0.202190099,5.539e-06,8.308e-06,0.638239616,0.0,0.664156951,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511487195,0.484953951,0.0,1.0,0.782371335,0.096649476,0.69660731,0.346179872,0.587278103,0.071693925,0.828673453,-0.0,0.458790414,0.121163962,0.007507713,0.093560417,0.041053032,0.06381877,203450.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23867,0.0,12.6344,0.0,56773.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11311,0.0,1.34392,0.0,0.01030476,0.046732193
instances/Sat_Data/bmc/bmc08-100/cmugigamax.100.cnf,1,57772.0,134459.0,57771.0,134458.0,1.731e-05,7.437e-06,0.429658332,0.580647241,0.764515319,0.0,1.0,1.026675838,4.0269e-05,0.201550855,3.4619e-05,5.1929e-05,0.631566981,0.0,0.673645302,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,77.534482759,0.916686408,1.0,263.0,199.0,9.0,127.0,18.0,47.0,6.257928411,0.653809917,2.0,24.524271845,12.448275862,3.052631579,7.305084746,3.5,4.569767442,0.434633262,0.529683226,4.9302e-05,1.0,0.721715145,0.112827618,0.610196333,0.226823921,0.491031874,0.148924861,0.757597001,0.0,0.418749544,0.349817515,0.034487353,0.221905445,0.064451027,0.105326708,9000.5,1.41406,6641.0,1.41421,6641.0,0.0,0.0,1.63539,1.05817,1.77834,0.767543,1749.25,0.641804,13169.5,0.00524634,13176.0,13089.0,13216.0,0.478529,0.872823,0.865059,0.0473189,0.04455647,0.133159605
instances/Sat_Data/bmc/bmc08-100/intel032.100.cnf,1,508147.0,1053784.0,508146.0,1053783.0,1.968e-06,9.49e-07,0.482211233,0.508680946,0.875723793,0.0,1.0,1.068024094,4.573e-06,0.201377101,3.936e-06,5.904e-06,0.629849471,0.0,0.67599781,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.714285714,0.079056942,5.0,6.0,6.0,5.0,6.0,5.0,6.0,13.776190476,0.53075488,2.8,24.833333333,24.833333333,2.8,21.166666667,6.8,13.666666667,0.4620915,0.648502446,0.0,1.0,0.876015296,0.06893626,0.69619426,0.183796339,0.473267163,0.18263624,0.80276794,-0.0,0.9687181,0.397384604,0.031386922,0.345640932,0.063748274,0.112653719,209233.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36214,0.0,18.842,0.0,84081.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00535,0.0,1.61599,0.0,0.038960495,0.127316785
instances/Sat_Data/bmc/bmc08-100/intel026.100.cnf,1,237944.0,466938.0,237943.0,466937.0,4.203e-06,2.142e-06,0.509582663,0.501531613,0.884960873,0.0,1.0,1.072705819,9.776e-06,0.201538239,8.405e-06,1.2608e-05,0.631441064,0.0,0.673818952,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,43.0,0.285203902,22.0,57.0,57.0,22.0,52.0,38.0,46.0,5.334151851,0.622603474,2.456521739,9.442307692,9.442307692,2.456521739,9.350877193,2.5,2.921052632,0.442709165,0.628250587,0.0,1.0,0.844938366,0.075844396,0.673100496,0.186711456,0.434890346,0.197085234,0.724548402,0.0,0.96902465,0.394052924,0.046782376,0.344251037,0.072804738,0.136888957,77143.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37467,0.0,4.76473,0.0,13288.0,0.0,51232.0,0.0,51232.0,51232.0,51232.0,1.33337,0.0,0.971741,0.0,0.034760588,0.118965941
instances/Sat_Data/bmc/bmc08-100/139443p0neg.100.cnf,1,509207.0,1040640.0,509206.0,1040639.0,1.964e-06,9.61e-07,0.489320504,0.589071074,0.745209804,0.0,1.0,1.027140555,4.582e-06,0.202015023,3.928e-06,5.892e-06,0.636349075,0.0,0.666904661,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.774193548,0.540061725,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.598923766,0.0,12.0,9.0,2.0,7.0,3.0,4.0,0.41305989,0.698952243,8.346e-06,1.0,0.781513318,0.043925515,0.637021906,0.122360565,0.439672639,0.194748006,0.707271735,-0.0,0.454458928,0.384726681,0.027894102,0.342751917,0.073910265,0.158822642,204028.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99811,0.0,17.0677,0.0,82417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94056,0.0,1.61514,0.0,0.055354019,0.124205479
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p02.100.cnf,1,379826.0,1121140.0,379825.0,1121139.0,2.633e-06,8.92e-07,0.338784932,0.704679497,0.592155746,0.0,1.0,0.882790679,6.142e-06,0.20199823,5.266e-06,7.898e-06,0.636170487,0.0,0.667161699,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,67.058823529,0.0,67.058823529,67.058823529,67.058823529,67.058823529,67.058823529,67.058823529,67.058823529,0.489859447,0.593663204,0.0,1.0,0.77267979,0.027562016,0.637181824,0.159532839,0.619932787,0.081536759,0.633863229,-0.0,0.490812726,0.132916774,0.012947224,0.11238321,0.060160565,0.075421579,215543.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96667,0.0,12.5622,0.0,129374.0,0.926638,49121.0,1.41421,49121.0,0.0,0.0,4.8279,0.860468,6.62383,1.20147,0.029717945,0.086192744
