@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n013_goal003.cnf,1.0,1371.0,2877.0,1244.0,2750.0,0.102090032,0.046181818,0.452363636,0.298545455,1.157793469,0.0,1.0,1.024941041,0.001936276,0.204090647,0.001607717,0.002411576,0.676391969,0.0,0.591272727,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381401911,0.847243887,6e-09,1.0,0.926023717,0.023062788,0.588947834,0.104481354,0.271993858,0.209592646,0.530131911,0.0,0.398767095,0.308603407,0.0,0.288538732,0.10193728,0.262147323,15.8829,0.76098,301.088,0.054819,301.0,285.0,317.0,0.515099,0.17954,0.814072,0.0447307,16.1416,0.380876,302.022,0.040756,302.0,286.0,317.0,0.170537,0.306457,0.813627,0.0221718,0.353360157,0.902597071,7.2810907,2.9989157,0.0,24.247726,0.0,2.6602643,22.325424,0.0,-0.011848302,0.0,26.989235,7.489382,0.0,-0.007487067,22.323603,19.653044
instances/Sat_Data/LABS/LABS_n014_goal005.cnf,1.0,1602.0,3356.0,1474.0,3228.0,0.086838535,0.039653036,0.456629492,0.294196613,1.154672459,0.0,1.0,1.017702922,0.001641001,0.203969372,0.001356852,0.002035278,0.679913246,0.0,0.581164808,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361317082,0.887378057,1e-09,1.0,0.920707593,0.016184181,0.545034546,0.09844072,0.263372757,0.22024771,0.504676129,0.0,0.47305617,0.315259246,0.034535423,0.291330047,0.112516001,0.277535836,12.5431,1.17107,353.762,0.0549944,354.0,338.0,372.0,0.525347,0.167852,0.823017,0.060862,15.5083,1.09698,353.922,0.0531277,354.0,338.0,371.0,0.172091,0.735242,0.828277,0.102544,0.385995131,0.917451077,7.468747,3.0701635,0.0,24.93825,0.0,2.7648597,23.013712,0.0,-0.009437949,0.0,27.824192,7.7224007,0.0,-0.0058999043,22.981108,20.256227
instances/Sat_Data/LABS/LABS_n024_goal009.cnf,1.0,7282.0,15028.0,6906.0,14652.0,0.05444541,0.025662026,0.471334971,0.250705251,1.189726257,0.0,1.0,0.952424104,0.000354236,0.20320593,0.000289603,0.000434405,0.687380611,0.0,0.553644554,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272283867,1.119721999,0.0,1.0,0.865694489,0.003372014,0.404523885,0.018120107,0.181213843,0.238813698,0.415407712,-0.0,0.399962294,0.305837565,0.061230176,0.290505366,0.243364253,0.285029138,58.2051,0.738095,1460.41,0.0184818,1464.0,1426.0,1489.0,0.41834,0.182725,0.791187,0.018678,44.2407,0.151594,1462.26,0.0209415,1461.0,1425.0,1499.0,0.0805681,0.226387,0.787869,0.010052,0.2233405,0.947291228,8.95975,4.8841968,-1.9140564e-06,5.6294637,0.0,-0.02165308,0.3196009,-0.033326093,-0.0029930384,4.2315598,0.02108989,2.721297,-4.6506065e-07,2.606527,9.964504,3.7595546
instances/Sat_Data/LABS/LABS_n024_goal001.cnf,1.0,8103.0,16745.0,7563.0,16205.0,0.071400238,0.033323048,0.466707806,0.247269361,1.212034579,0.0,1.0,0.952579211,0.00032192,0.203605767,0.000264445,0.000396668,0.684589507,0.0,0.565319346,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3712.0,0.0,3712.0,3712.0,3712.0,3712.0,3712.0,3712.0,3712.0,55.190732759,0.0,55.190732759,55.190732759,55.190732759,55.190732759,55.190732759,55.190732759,55.190732759,0.294742181,1.055197012,0.0,1.0,0.907063603,0.002744101,0.440085231,0.034022327,0.188011072,0.225016479,0.445896996,-0.0,0.374956522,0.302107896,0.038680077,0.286175543,0.219806245,0.263947793,157.133,0.997495,1519.53,0.189526,1568.0,1542.0,1600.0,0.439774,0.484101,0.784493,0.154564,66.4474,0.736206,1562.55,0.014965,1563.5,1531.0,1592.0,0.0679374,0.935541,0.745376,0.019319,0.175687125,0.627241675,35.43918,17.686363,0.0,11.593779,0.0,0.0,2.6591973,0.0,0.0,20.497223,0.0,13.896063,0.0,13.851951,35.862106,16.157074
instances/Sat_Data/LABS/LABS_n019_goal010.cnf,1.0,3452.0,7207.0,3256.0,7011.0,0.06019656,0.027956069,0.464413065,0.272476584,1.169766269,0.0,1.0,0.986390339,0.000748473,0.203534269,0.000614251,0.000921376,0.685195015,0.0,0.562972472,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304634834,1.035917073,0.0,1.0,0.893672359,0.008220635,0.468358808,0.035261778,0.20483491,0.237650668,0.442741132,-0.0,0.475738088,0.31519361,0.053763355,0.294578082,0.157894737,0.285371246,16.372,1.02162,750.0,0.0286874,748.0,724.0,779.0,0.516958,0.148474,0.826912,0.0203785,20.1188,0.227888,748.941,0.0254512,747.0,727.0,773.0,0.124018,0.237386,0.829855,0.0123481,0.33787018,0.942016245,8.883577,3.6118662,0.0,29.855106,0.0,3.4173698,27.728508,0.0,-0.001874395,0.0,33.52228,9.23726,0.0,-0.0009074101,27.637327,24.424822
instances/Sat_Data/LABS/LABS_n012_goal003.cnf,1.0,1088.0,2289.0,983.0,2184.0,0.10681587,0.048076923,0.450091575,0.306929182,1.146335493,0.0,1.0,1.033896919,0.00244635,0.20411414,0.002034588,0.003051882,0.674895274,0.0,0.595238095,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394232879,0.819992609,6.5e-08,1.0,0.927721182,0.027358385,0.642370651,0.125297303,0.296142554,0.207978014,0.542998821,0.0,0.398767092,0.31458849,0.0,0.28893354,0.101121235,0.262418587,12.7185,1.03071,243.713,0.0529206,244.0,230.0,258.0,0.550863,0.255203,0.82611,0.140166,13.2148,0.387925,243.873,0.0463269,244.0,229.0,258.0,0.192952,0.290959,0.823982,0.0228987,0.388334471,0.898677301,6.1358957,2.533714,0.0,20.46425,0.0,2.166101,18.760235,0.0,-0.030998131,0.0,22.667503,6.3303943,-1.2022442e-06,-0.022253776,18.766533,16.499067
instances/Sat_Data/LABS/LABS_n015_goal006.cnf,1.0,1903.0,3984.0,1763.0,3844.0,0.079410096,0.036420395,0.458636837,0.288935137,1.158424198,0.0,1.0,1.01056868,0.001374655,0.203883743,0.00113443,0.001701645,0.681401877,0.0,0.57648283,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347631174,0.919366544,0.0,1.0,0.909613433,0.013013082,0.481632557,0.084507282,0.243814039,0.224699763,0.488455283,-0.0,0.399927168,0.315461472,0.038134827,0.29271772,0.127149487,0.281043151,13.7417,1.03047,419.353,0.0576877,419.5,401.0,440.0,0.523403,0.162487,0.825252,0.0461738,16.308,0.549639,418.241,0.0551025,419.0,401.0,437.0,0.156414,0.451006,0.826518,0.0316451,0.372328177,0.924214794,7.8817406,3.2378194,0.0,26.276548,0.0,2.9258292,24.255934,0.0,-0.006505123,0.0,29.323639,8.116952,0.0,-0.0037879492,24.23399,21.35735
instances/Sat_Data/LABS/LABS_n017_goal010.cnf,1.0,2434.0,5120.0,2289.0,4975.0,0.063346439,0.029145729,0.460100503,0.283819095,1.157841261,0.0,1.0,1.002080167,0.001062192,0.203699308,0.000873744,0.001310616,0.68369357,0.0,0.568643216,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325872966,0.979947836,0.0,1.0,0.89673132,0.009813335,0.46843398,0.046068488,0.224112939,0.236374349,0.458618542,-0.0,0.475738088,0.355859017,0.047603973,0.296470509,0.157894737,0.285222321,8.31579,1.77663,545.44,0.064237,546.0,524.0,570.0,0.576815,0.142829,0.842036,0.0374313,13.4249,0.270096,547.221,0.0345999,547.0,524.0,571.0,0.150398,0.245321,0.844718,0.0150937,0.400607615,0.939112521,8.324227,3.3719997,0.0,28.371565,0.0,3.337674,26.57337,0.0,-0.0022951555,0.0,32.15805,8.955737,0.0,-0.0015009718,26.293186,23.36472
instances/Sat_Data/LABS/LABS_n021_goal010.cnf,1.0,4716.0,9794.0,4461.0,9539.0,0.057162071,0.026732362,0.467659084,0.263060419,1.178633773,0.0,1.0,0.972238528,0.000547311,0.203383652,0.00044833,0.000672495,0.686300071,0.0,0.558444281,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287754555,1.084635805,0.0,1.0,0.882552393,0.005451445,0.435818557,0.026314257,0.195500037,0.238692702,0.429590729,-0.0,0.475738088,0.313183573,0.053891046,0.291811671,0.223966003,0.285473947,25.2556,0.695389,997.511,0.0236649,994.0,970.0,1031.0,0.468679,0.139397,0.814185,0.0150378,27.9322,0.265228,989.381,0.0236787,989.0,958.0,1017.0,0.105597,0.315564,0.813087,0.0119093,0.279391999,0.944770296,6.7570734,2.8445444,0.0,20.4383,0.0,1.6312255,17.478247,0.0,-0.048566815,0.0,21.301807,5.507779,-1.6146697e-07,-0.040169906,18.732475,15.7477455
instances/Sat_Data/LABS/LABS_n015_goal007.cnf,1.0,1842.0,3865.0,1712.0,3735.0,0.075934579,0.03480589,0.458366801,0.290673806,1.154079538,0.0,1.0,1.012064649,0.001416257,0.203860641,0.001168224,0.001752336,0.68174305,0.0,0.575368139,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347396774,0.920215615,0.0,1.0,0.907622571,0.012047918,0.505196532,0.075917494,0.250835186,0.227580433,0.485249391,-0.0,0.475722503,0.334199504,0.041641527,0.295393878,0.128196861,0.282107592,10.2731,0.668903,412.41,0.0374363,413.0,392.0,432.0,0.543702,0.119263,0.831426,0.0205123,15.2659,2.07369,411.328,0.055402,412.0,393.0,431.0,0.160988,0.241688,0.833988,0.0449026,0.399798563,0.927481558,7.60734,3.1243472,0.0,25.447088,0.0,2.840084,23.520859,0.0,-0.007997228,0.0,28.433998,7.8928146,0.0,-0.0049289246,23.462574,20.698668
instances/Sat_Data/LABS/LABS_n013_goal004.cnf,1.0,1330.0,2791.0,1214.0,2675.0,0.095551895,0.043364486,0.453831776,0.299937695,1.15096581,0.0,1.0,1.025252274,0.001987406,0.204053321,0.001647446,0.00247117,0.677829822,0.0,0.58728972,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376550228,0.85445542,5e-09,1.0,0.925479225,0.023545801,0.591463939,0.101751217,0.273059946,0.214746831,0.522077148,0.0,0.473056169,0.315128377,0.03221648,0.290024604,0.108179376,0.26952193,11.9711,0.713041,296.307,0.0428762,296.0,280.0,313.0,0.532499,0.16019,0.821785,0.0256506,14.3239,0.355838,297.244,0.0409166,298.0,281.0,313.0,0.179714,0.277373,0.826145,0.0202082,0.389655861,0.909311993,6.9083877,2.8471737,0.0,23.043009,0.0,2.511574,21.206322,0.0,-0.016225317,0.0,25.63247,7.130801,0.0,-0.010766259,21.193481,18.659716
instances/Sat_Data/LABS/LABS_n022_goal004.cnf,1.0,6145.0,12696.0,5754.0,12305.0,0.067952729,0.031775701,0.467614791,0.253555465,1.199508115,0.0,1.0,0.960942046,0.000423542,0.203533308,0.000347584,0.000521376,0.685202756,0.0,0.562941894,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298582702,1.035466679,0.0,1.0,0.897214126,0.003768314,0.465636533,0.035852905,0.20596313,0.227737674,0.444336041,-0.0,0.473056171,0.303940333,0.046906923,0.287524006,0.215810825,0.2749533,102.038,2.14127,1196.96,0.142752,1222.0,1188.0,1247.0,0.460731,0.900071,0.818593,0.388132,83.8788,3.49256,1197.08,0.126433,1217.0,1187.0,1239.0,0.0689973,0.255672,0.753999,0.125492,0.211239798,0.702422342,9.675007,5.278336,-1.9154684e-06,4.804865,0.0,-0.010956763,-0.0053952625,-0.045303565,-0.0014727705,5.16156,-0.15015613,3.3527796,-1.6046809e-07,3.0558321,10.16282,3.5613654
instances/Sat_Data/LABS/LABS_n010_goal007.cnf,1.0,527.0,1147.0,485.0,1105.0,0.086597938,0.03800905,0.438914027,0.337556561,1.093029633,0.0,1.0,1.059161433,0.004948454,0.204124145,0.004123711,0.006185567,0.673011667,0.0,0.6,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429773075,0.762073762,1.02e-07,1.0,0.885398399,0.023348777,0.666668589,0.116202955,0.332629004,0.219230622,0.556121776,0.0,0.47572255,0.362944686,0.037204366,0.303581584,0.128154363,0.272414253,1.0785,1.20655,136.91,0.0692576,137.0,125.0,149.0,0.814733,0.140428,0.886743,0.0274676,3.0361,1.29866,136.738,0.06925,137.0,125.0,149.0,0.362521,0.328045,0.893487,0.0296267,0.705671714,0.918610171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/LABS/LABS_n026_goal007.cnf,1.0,9607.0,19763.0,9109.0,19265.0,0.054671204,0.025849987,0.472826369,0.243325547,1.19735014,0.0,1.0,0.940343029,0.000268718,0.203150629,0.000219563,0.000329345,0.687678122,0.0,0.552245004,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266105214,1.133789127,0.0,1.0,0.846808783,0.002222362,0.407398523,0.016659919,0.164884604,0.237603336,0.411256782,-0.0,0.475722503,0.307401672,0.05381344,0.289720851,0.24338043,0.283607848,142.739,2.06158,1795.91,0.218589,1870.0,1842.0,1915.0,0.440327,0.684853,0.812502,0.223832,60.0938,0.143171,1877.59,0.0160601,1878.0,1844.0,1905.0,0.0655434,0.207907,0.769268,0.00957865,0.186656303,0.947188611,33.64133,16.86282,0.0,11.078832,0.0,0.0,2.4710987,0.0,0.0,19.464615,-1.6016075e-07,13.199588,0.0,13.098696,34.048115,15.240151
instances/Sat_Data/LABS/LABS_n026_goal008.cnf,1.0,9458.0,19460.0,8980.0,18982.0,0.053229399,0.025181751,0.47307976,0.24396797,1.195165151,0.0,1.0,0.940924439,0.000272677,0.203115035,0.000222717,0.000334076,0.687861247,0.0,0.551364451,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264060725,1.141422478,0.0,1.0,0.846807313,0.002473153,0.400992213,0.016417487,0.160008459,0.238986064,0.40864013,-0.0,0.475722503,0.307411463,0.057345588,0.290030304,0.243383975,0.284350068,191.917,2.96696,1778.75,0.213503,1857.5,1821.0,1871.0,0.578914,1.77004,0.912549,0.721938,86.2121,2.04857,1809.27,0.180491,1865.0,1800.0,1899.0,0.109486,2.36167,0.793605,0.140117,0.195556888,0.948414269,27.624573,13.924635,0.0,9.26772,0.0,0.0,1.9260501,-2.1966982e-06,0.0,16.03206,-1.821147e-05,10.863517,0.0,10.697241,27.972523,12.368254
instances/Sat_Data/LABS/LABS_n027_goal002.cnf,1.0,11313.0,23291.0,10650.0,22628.0,0.062253521,0.029299982,0.470655825,0.239540982,1.210660776,0.0,1.0,0.93689377,0.000229331,0.203354725,0.000187793,0.00028169,0.686490489,0.0,0.557627718,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3737.0,0.0,3737.0,3737.0,3737.0,3737.0,3737.0,3737.0,3737.0,47.092052448,0.0,47.092052448,47.092052448,47.092052448,47.092052448,47.092052448,47.092052448,47.092052448,0.270981959,1.128930732,0.0,1.0,0.867510217,0.001783586,0.412743744,0.020920208,0.162225311,0.231778924,0.423158364,0.0,0.398767095,0.303251715,0.039055867,0.287643872,0.242882377,0.27142907,270.562,1.69051,2025.38,0.267136,2163.5,2103.0,2189.0,0.469633,0.80179,0.821239,0.311223,75.3636,0.194822,2163.23,0.0171714,2170.0,2108.0,2194.0,0.051879,0.205588,0.745569,0.00971823,0.164076019,0.643952463,63.410786,31.432323,0.0,20.600702,0.0,0.0,5.022285,0.0,0.0,36.432705,0.0,24.72814,0.0,24.818556,64.140785,29.082241
instances/Sat_Data/LABS/LABS_n028_goal001.cnf,1.0,12617.0,25975.0,11875.0,25233.0,0.062484211,0.029405937,0.470613879,0.237427179,1.213480927,0.0,1.0,0.93347338,0.000205659,0.203360919,0.000168421,0.000252632,0.686450239,0.0,0.557801292,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3348.0,0.0,3348.0,3348.0,3348.0,3348.0,3348.0,3348.0,3348.0,58.039725209,0.0,58.039725209,58.039725209,58.039725209,58.039725209,58.039725209,58.039725209,58.039725209,0.266757581,1.149187574,0.0,1.0,0.867213219,0.001429648,0.402349434,0.020107774,0.157252913,0.231882881,0.421697896,0.0,0.375372006,0.302095973,0.038221459,0.287428745,0.243236644,0.269200973,376.077,1.84955,2215.08,0.300854,2400.0,2300.0,2424.0,0.521419,0.963954,0.865648,0.457845,95.7368,0.420442,2394.05,0.0133516,2395.0,2356.0,2425.0,0.0615177,0.502179,0.742801,0.00866352,0.148673463,0.653965021,74.46286,36.908283,0.0,24.193075,0.0,0.0,5.9363213,0.0,0.0,42.716972,0.0,28.994036,0.0,29.119953,75.2909,34.15783
