@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n032_goal001.cnf,1.0,0.02,0.01,1.99,0.43,2.05,2.12,2.0,0.015881061553955
instances/Sat_Data/LABS/LABS_n033_goal006.cnf,1.0,0.02,0.01,0.06,0.47,2.05,2.13,2.0,0.0154635906219482
instances/Sat_Data/LABS/LABS_n034_goal003.cnf,1.0,0.03,0.0,1.99,0.52,2.04,2.09,2.0,0.0167124271392822
instances/Sat_Data/LABS/LABS_n034_goal008.cnf,1.0,0.03,0.0,0.05,0.51,2.05,2.13,2.0,0.0170462131500244
instances/Sat_Data/LABS/LABS_n035_goal001.cnf,1.0,0.03,0.01,2.0,0.57,2.04,2.1,2.0,0.0204076766967773
instances/Sat_Data/LABS/LABS_n035_goal002.cnf,1.0,0.03,0.01,1.99,0.57,2.05,2.09,2.0,0.0202484130859375
instances/Sat_Data/LABS/LABS_n036_goal003.cnf,1.0,0.04,0.0,2.0,0.62,2.04,2.09,2.0,0.0196983814239501
instances/Sat_Data/LABS/LABS_n036_goal010.cnf,1.0,0.03,0.01,0.07,0.59,2.05,2.08,2.0,0.0167179107666015
instances/Sat_Data/LABS/LABS_n038_goal001.cnf,1.0,0.04,0.01,2.0,0.73,2.04,2.08,2.0,0.0255486965179443
instances/Sat_Data/LABS/LABS_n038_goal002.cnf,1.0,0.04,0.01,1.99,0.73,2.04,2.09,2.0,0.026545763015747
instances/Sat_Data/LABS/LABS_n038_goal008.cnf,1.0,0.04,0.01,0.08,0.71,2.05,2.09,2.0,0.0196418762207031
instances/Sat_Data/LABS/LABS_n039_goal001.cnf,1.0,0.05,0.0,2.0,0.79,2.07,2.09,2.0,0.0243849754333496
instances/Sat_Data/LABS/LABS_n040_goal006.cnf,1.0,0.05,0.01,0.11,0.84,2.06,2.1,2.0,0.027754783630371
instances/Sat_Data/LABS/LABS_n040_goal010.cnf,1.0,0.04,0.01,0.09,0.82,2.06,2.08,2.0,0.0241131782531738
instances/Sat_Data/LABS/LABS_n042_goal002.cnf,1.0,0.06,0.0,1.99,0.99,2.07,2.09,2.0,0.0315697193145751
instances/Sat_Data/LABS/LABS_n042_goal010.cnf,1.0,0.05,0.01,0.12,0.94,2.07,2.08,2.0,0.0298333168029785
instances/Sat_Data/LABS/LABS_n043_goal001.cnf,1.0,0.06,0.01,2.0,1.05,2.08,2.09,2.0,0.0328707695007324
instances/Sat_Data/LABS/LABS_n045_goal003.cnf,1.0,0.07,0.01,2.0,1.21,2.06,2.08,2.0,0.0397045612335205
instances/Sat_Data/LABS/LABS_n045_goal005.cnf,1.0,0.07,0.01,2.0,1.2,2.07,2.09,2.0,0.0398800373077392
instances/Sat_Data/LABS/LABS_n046_goal004.cnf,1.0,0.08,0.01,2.0,1.26,2.07,2.09,2.0,0.0421879291534423
instances/Sat_Data/LABS/LABS_n047_goal009.cnf,1.0,0.08,0.01,0.17,1.33,2.07,2.08,2.0,0.0398542881011962
instances/Sat_Data/LABS/LABS_n048_goal002.cnf,1.0,0.09,0.01,2.0,1.46,2.08,2.1,2.0,0.0562283992767334
instances/Sat_Data/LABS/LABS_n049_goal003.cnf,1.0,0.09,0.01,2.0,1.55,2.11,2.09,2.0,0.0548336505889892
instances/Sat_Data/LABS/LABS_n054_goal009.cnf,1.0,0.12,0.02,0.27,2.02,2.13,2.13,2.0,0.0754754543304443
instances/Sat_Data/LABS/LABS_n055_goal004.cnf,1.0,0.13,0.02,2.0,2.17,2.14,2.12,2.0,0.0829610824584961
instances/Sat_Data/LABS/LABS_n057_goal002.cnf,1.0,0.15,0.02,2.0,2.42,2.13,2.13,2.0,0.0934724807739257
instances/Sat_Data/LABS/LABS_n057_goal007.cnf,1.0,0.14,0.03,2.0,2.41,2.13,2.13,2.01,0.0850887298583984
instances/Sat_Data/LABS/LABS_n058_goal010.cnf,1.0,0.16,0.02,0.32,2.49,2.15,2.13,2.0,0.0910761356353759
instances/Sat_Data/LABS/LABS_n061_goal001.cnf,1.0,0.2,0.02,2.0,2.57,2.16,2.16,2.01,0.1312286853790283
instances/Sat_Data/LABS/LABS_n061_goal002.cnf,1.0,0.18,0.03,2.01,2.57,2.15,2.16,2.01,0.1298437118530273
instances/Sat_Data/LABS/LABS_n062_goal009.cnf,1.0,0.19,0.02,0.47,2.53,2.15,2.16,2.02,0.1151142120361328
instances/Sat_Data/LABS/LABS_n063_goal007.cnf,1.0,0.21,0.03,1.99,2.52,2.18,2.18,2.0,0.1292216777801513
instances/Sat_Data/LABS/LABS_n065_goal004.cnf,1.0,0.22,0.03,2.0,2.62,2.22,2.19,2.0,0.1793491840362548
instances/Sat_Data/LABS/LABS_n065_goal006.cnf,1.0,0.23,0.03,1.99,2.61,2.2,2.2,2.01,0.1766619682312011
instances/Sat_Data/LABS/LABS_n066_goal004.cnf,1.0,0.24,0.04,2.0,2.74,2.2,2.22,2.02,0.1736526489257812
instances/Sat_Data/LABS/LABS_n066_goal010.cnf,1.0,0.23,0.04,0.48,2.7,2.2,2.22,2.01,0.1844990253448486
instances/Sat_Data/LABS/LABS_n067_goal008.cnf,1.0,0.26,0.03,2.0,2.67,2.23,2.23,2.01,0.1976954936981201
instances/Sat_Data/LABS/LABS_n067_goal009.cnf,1.0,0.25,0.04,0.76,2.67,2.22,2.23,2.0,0.1708190441131591
instances/Sat_Data/LABS/LABS_n069_goal009.cnf,1.0,0.27,0.04,1.63,2.73,2.25,2.24,2.0,0.1895115375518798
instances/Sat_Data/LABS/LABS_n071_goal003.cnf,1.0,0.3,0.04,2.0,2.8,2.25,2.26,2.02,0.2347772121429443
instances/Sat_Data/LABS/LABS_n072_goal001.cnf,1.0,0.31,0.05,1.99,2.93,2.26,2.27,2.01,0.2503459453582763
instances/Sat_Data/LABS/LABS_n072_goal005.cnf,1.0,0.31,0.05,1.99,2.91,2.29,2.27,2.0,0.2477400302886963
instances/Sat_Data/LABS/LABS_n074_goal007.cnf,1.0,0.34,0.05,2.0,2.92,2.31,2.3,2.02,0.2739877700805664
instances/Sat_Data/LABS/LABS_n074_goal008.cnf,1.0,0.34,0.05,2.0,2.91,2.3,2.3,2.04,0.3030750751495361
instances/Sat_Data/LABS/LABS_n075_goal003.cnf,1.0,0.36,0.05,2.0,3.06,2.31,2.31,2.0,0.3234951496124267
instances/Sat_Data/LABS/LABS_n075_goal009.cnf,1.0,0.35,0.05,2.0,3.02,2.31,2.3,2.02,0.283027172088623
instances/Sat_Data/LABS/LABS_n076_goal006.cnf,1.0,0.36,0.06,2.01,2.95,2.32,2.31,2.01,0.3995661735534668
instances/Sat_Data/LABS/LABS_n076_goal007.cnf,1.0,0.36,0.06,2.01,2.94,2.3,2.31,2.02,0.4063637256622314
instances/Sat_Data/LABS/LABS_n077_goal001.cnf,1.0,0.38,0.06,2.0,3.06,2.33,2.34,2.01,0.4258041381835937
instances/Sat_Data/LABS/LABS_n079_goal005.cnf,1.0,0.41,0.06,2.0,3.3,2.36,2.36,2.0,0.3748865127563476
instances/Sat_Data/LABS/LABS_n079_goal006.cnf,1.0,0.42,0.06,2.0,3.29,2.36,2.36,2.02,0.3716440200805664
instances/Sat_Data/LABS/LABS_n010_goal006.cnf,1.0,0.0,0.0,0.0,0.01,2.15,2.34,2.0,0.0102806091308593
instances/Sat_Data/LABS/LABS_n011_goal005.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.41,2.0,0.0065779685974121
instances/Sat_Data/LABS/LABS_n011_goal008.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.37,2.0,9.918212890625e-05
instances/Sat_Data/LABS/LABS_n011_goal007.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.38,2.0,0.0057692527770996
instances/Sat_Data/LABS/LABS_n012_goal004.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.35,2.0,0.0065395832061767
instances/Sat_Data/LABS/LABS_n010_goal002.cnf,1.0,0.0,0.0,0.0,0.01,2.15,2.36,2.0,0.0093319416046142
instances/Sat_Data/LABS/LABS_n016_goal007.cnf,1.0,0.0,0.0,0.0,0.04,2.07,2.32,2.0,0.0064525604248046
instances/Sat_Data/LABS/LABS_n017_goal002.cnf,1.0,0.0,0.0,0.01,0.06,2.06,2.31,2.0,0.0090613365173339
instances/Sat_Data/LABS/LABS_n017_goal003.cnf,1.0,0.0,0.0,0.01,0.06,2.08,2.3,2.0,0.0074021816253662
instances/Sat_Data/LABS/LABS_n019_goal001.cnf,1.0,0.0,0.0,0.19,0.09,2.06,2.3,2.0,0.010944128036499
instances/Sat_Data/LABS/LABS_n020_goal003.cnf,1.0,0.0,0.0,0.01,0.1,2.05,2.28,2.0,0.008218765258789
instances/Sat_Data/LABS/LABS_n021_goal003.cnf,1.0,0.0,0.0,0.01,0.12,2.04,2.27,2.0,0.0110259056091308
instances/Sat_Data/LABS/LABS_n022_goal003.cnf,1.0,0.01,0.0,0.05,0.13,2.07,2.23,2.0,0.0096302032470703
instances/Sat_Data/LABS/LABS_n024_goal003.cnf,1.0,0.01,0.0,0.1,0.18,2.04,2.22,2.0,0.0105464458465576
instances/Sat_Data/LABS/LABS_n025_goal001.cnf,1.0,0.01,0.0,1.52,0.2,2.04,2.21,2.0,0.009164810180664
instances/Sat_Data/LABS/LABS_n027_goal005.cnf,1.0,0.01,0.0,0.04,0.25,2.05,2.22,2.0,0.0113558769226074
instances/Sat_Data/LABS/LABS_n027_goal006.cnf,1.0,0.01,0.0,0.03,0.25,2.04,2.16,2.0,0.0090584754943847
instances/Sat_Data/LABS/LABS_n028_goal003.cnf,1.0,0.01,0.01,0.46,0.28,2.04,2.19,2.0,0.0095977783203125
instances/Sat_Data/LABS/LABS_n028_goal005.cnf,1.0,0.01,0.0,0.03,0.28,2.04,2.22,2.0,0.0120019912719726
instances/Sat_Data/LABS/LABS_n029_goal005.cnf,1.0,0.01,0.01,0.04,0.31,2.04,2.17,2.0,0.0111377239227294
instances/Sat_Data/LABS/LABS_n031_goal002.cnf,1.0,0.02,0.0,1.99,0.41,2.05,2.15,2.0,0.0139591693878173
instances/Sat_Data/LABS/LABS_n031_goal007.cnf,1.0,0.02,0.0,0.04,0.38,2.04,2.16,2.0,0.014014720916748
instances/Sat_Data/LABS/LABS_n031_goal008.cnf,1.0,0.02,0.0,0.04,0.37,2.05,2.15,2.0,0.0126256942749023
instances/Sat_Data/LABS/LABS_n033_goal009.cnf,1.0,0.02,0.01,0.05,0.44,2.05,2.13,2.0,0.0157098770141601
instances/Sat_Data/LABS/LABS_n034_goal007.cnf,1.0,0.03,0.0,0.06,0.51,2.05,2.13,2.0,0.0161855220794677
instances/Sat_Data/LABS/LABS_n035_goal010.cnf,1.0,0.03,0.01,0.06,0.51,2.06,2.11,2.0,0.0154986381530761
instances/Sat_Data/LABS/LABS_n036_goal005.cnf,1.0,0.03,0.01,0.08,0.61,2.04,2.09,2.0,0.0199525356292724
instances/Sat_Data/LABS/LABS_n037_goal006.cnf,1.0,0.04,0.0,0.09,0.66,2.05,2.08,2.0,0.0188996791839599
instances/Sat_Data/LABS/LABS_n038_goal004.cnf,1.0,0.04,0.01,1.99,0.72,2.05,2.08,2.0,0.0213580131530761
instances/Sat_Data/LABS/LABS_n038_goal010.cnf,1.0,0.04,0.01,0.08,0.69,2.05,2.08,2.0,0.018773078918457
instances/Sat_Data/LABS/LABS_n039_goal002.cnf,1.0,0.05,0.0,1.99,0.79,2.06,2.09,2.0,0.0253617763519287
instances/Sat_Data/LABS/LABS_n040_goal005.cnf,1.0,0.05,0.0,0.13,0.85,2.06,2.09,2.0,0.0269074440002441
instances/Sat_Data/LABS/LABS_n040_goal009.cnf,1.0,0.05,0.0,0.1,0.83,2.06,2.1,2.0,0.0256743431091308
instances/Sat_Data/LABS/LABS_n041_goal009.cnf,1.0,0.05,0.01,0.11,0.88,2.07,2.07,2.0,0.0240876674652099
instances/Sat_Data/LABS/LABS_n042_goal003.cnf,1.0,0.06,0.01,2.0,0.97,2.07,2.09,2.0,0.0290548801422119
instances/Sat_Data/LABS/LABS_n042_goal004.cnf,1.0,0.06,0.01,2.0,0.97,2.07,2.08,2.0,0.0307755470275878
instances/Sat_Data/LABS/LABS_n042_goal006.cnf,1.0,0.05,0.01,0.14,0.98,2.07,2.08,2.0,0.029689073562622
instances/Sat_Data/LABS/LABS_n043_goal004.cnf,1.0,0.06,0.01,1.99,1.05,2.07,2.08,2.0,0.0372259616851806
instances/Sat_Data/LABS/LABS_n043_goal009.cnf,1.0,0.06,0.0,0.13,1.02,2.07,2.1,2.0,0.0333383083343505
instances/Sat_Data/LABS/LABS_n044_goal003.cnf,1.0,0.06,0.01,2.0,1.13,2.07,2.07,2.0,0.0360829830169677
instances/Sat_Data/LABS/LABS_n044_goal007.cnf,1.0,0.06,0.01,0.14,1.12,2.07,2.07,2.0,0.0327908992767334
instances/Sat_Data/LABS/LABS_n045_goal009.cnf,1.0,0.07,0.01,0.14,1.17,2.07,2.08,2.0,0.0363848209381103
instances/Sat_Data/LABS/LABS_n045_goal010.cnf,1.0,0.07,0.01,0.15,1.16,2.06,2.09,2.0,0.0375730991363525
instances/Sat_Data/LABS/LABS_n046_goal002.cnf,1.0,0.07,0.01,2.0,1.29,2.06,2.09,2.0,0.0427384376525878
instances/Sat_Data/LABS/LABS_n046_goal003.cnf,1.0,0.07,0.01,2.0,1.29,2.08,2.08,2.0,0.04337739944458
instances/Sat_Data/LABS/LABS_n046_goal007.cnf,1.0,0.07,0.01,0.15,1.27,2.07,2.08,2.0,0.0418024063110351
instances/Sat_Data/LABS/LABS_n046_goal008.cnf,1.0,0.08,0.0,0.16,1.26,2.07,2.08,2.0,0.0373585224151611
instances/Sat_Data/LABS/LABS_n047_goal005.cnf,1.0,0.08,0.01,2.0,1.36,2.09,2.08,2.0,0.0457565784454345
instances/Sat_Data/LABS/LABS_n049_goal009.cnf,1.0,0.09,0.01,0.19,1.51,2.09,2.1,2.0,0.0485069751739501
instances/Sat_Data/LABS/LABS_n050_goal005.cnf,1.0,0.1,0.01,1.99,1.64,2.1,2.1,2.0,0.062579870223999
instances/Sat_Data/LABS/LABS_n050_goal006.cnf,1.0,0.1,0.01,2.0,1.63,2.1,2.1,2.01,0.0560972690582275
instances/Sat_Data/LABS/LABS_n050_goal009.cnf,1.0,0.1,0.01,0.21,1.61,2.09,2.11,2.01,0.051102876663208
instances/Sat_Data/LABS/LABS_n053_goal001.cnf,1.0,0.12,0.02,2.0,1.95,2.12,2.12,2.0,0.0715997219085693
instances/Sat_Data/LABS/LABS_n053_goal010.cnf,1.0,0.11,0.02,0.28,1.89,2.11,2.11,2.0,0.0645794868469238
instances/Sat_Data/LABS/LABS_n054_goal003.cnf,1.0,0.13,0.01,2.0,2.07,2.12,2.12,2.0,0.0836672782897949
instances/Sat_Data/LABS/LABS_n054_goal006.cnf,1.0,0.12,0.02,2.0,2.05,2.13,2.13,2.01,0.07161545753479
instances/Sat_Data/LABS/LABS_n054_goal007.cnf,1.0,0.12,0.02,0.51,2.04,2.13,2.13,2.01,0.0704498291015625
instances/Sat_Data/LABS/LABS_n055_goal003.cnf,1.0,0.14,0.01,2.0,2.17,2.13,2.12,2.02,0.0906603336334228
instances/Sat_Data/LABS/LABS_n055_goal007.cnf,1.0,0.13,0.02,0.82,2.17,2.13,2.13,2.01,0.0841338634490966
instances/Sat_Data/LABS/LABS_n056_goal010.cnf,1.0,0.13,0.02,0.29,2.26,2.13,2.13,2.0,0.081554889678955
instances/Sat_Data/LABS/LABS_n057_goal009.cnf,1.0,0.15,0.02,0.32,2.39,2.13,2.14,2.0,0.0921735763549804
instances/Sat_Data/LABS/LABS_n058_goal001.cnf,1.0,0.16,0.02,2.01,2.45,2.14,2.14,2.0,0.1115462779998779
instances/Sat_Data/LABS/LABS_n058_goal002.cnf,1.0,0.17,0.03,2.0,2.45,2.12,2.16,2.0,0.1139795780181884
instances/Sat_Data/LABS/LABS_n060_goal001.cnf,1.0,0.19,0.02,1.99,2.45,2.16,2.16,2.0,0.1155707836151123
instances/Sat_Data/LABS/LABS_n061_goal003.cnf,1.0,0.19,0.04,1.99,2.59,2.16,2.16,2.0,0.1287510395050048
instances/Sat_Data/LABS/LABS_n061_goal004.cnf,1.0,0.19,0.04,2.0,2.56,2.16,2.16,2.0,0.1169695854187011
instances/Sat_Data/LABS/LABS_n061_goal006.cnf,1.0,0.19,0.03,1.99,2.56,2.17,2.16,2.02,0.1143045425415039
instances/Sat_Data/LABS/LABS_n061_goal008.cnf,1.0,0.19,0.03,1.99,2.54,2.18,2.16,2.0,0.1123712062835693
instances/Sat_Data/LABS/LABS_n069_goal008.cnf,1.0,0.29,0.04,2.0,2.74,2.25,2.24,2.0,0.1952192783355713
instances/Sat_Data/LABS/LABS_n072_goal002.cnf,1.0,0.31,0.05,2.0,2.93,2.28,2.28,2.0,0.2497045993804931
instances/Sat_Data/LABS/LABS_n073_goal002.cnf,1.0,0.32,0.06,1.99,2.82,2.3,2.29,2.0,0.2945144176483154
instances/Sat_Data/LABS/LABS_n073_goal004.cnf,1.0,0.33,0.05,1.99,2.82,2.29,2.29,2.0,0.2592880725860595
instances/Sat_Data/LABS/LABS_n073_goal007.cnf,1.0,0.33,0.04,2.0,2.81,2.29,2.29,2.0,0.2835073471069336
instances/Sat_Data/LABS/LABS_n075_goal001.cnf,1.0,0.35,0.06,2.0,3.07,2.31,2.31,2.0,0.3308315277099609
instances/Sat_Data/LABS/LABS_n075_goal010.cnf,1.0,0.35,0.05,2.0,3.04,2.3,2.31,2.0,0.2918775081634521
instances/Sat_Data/LABS/LABS_n076_goal005.cnf,1.0,0.37,0.05,2.02,2.93,2.3,2.3,2.04,0.3264102935791015
instances/Sat_Data/LABS/LABS_n078_goal003.cnf,1.0,0.4,0.06,2.0,3.17,2.35,2.35,2.01,0.370600938796997
instances/Sat_Data/LABS/LABS_n078_goal005.cnf,1.0,0.4,0.05,2.0,3.17,2.37,2.34,2.01,0.4209425449371338
instances/Sat_Data/LABS/LABS_n025_goal007.cnf,1.0,0.01,0.0,0.02,0.19,2.03,2.23,2.0,0.0116877555847167
instances/Sat_Data/LABS/LABS_n022_goal010.cnf,1.0,0.0,0.0,0.01,0.12,2.04,2.22,2.0,0.0069108009338378
instances/Sat_Data/LABS/LABS_n016_goal004.cnf,1.0,0.0,0.0,0.0,0.05,2.1,2.34,2.0,0.006413459777832
instances/Sat_Data/LABS/LABS_n013_goal003.cnf,1.0,0.0,0.0,0.0,0.02,2.11,2.36,2.0,0.0080797672271728
instances/Sat_Data/LABS/LABS_n014_goal005.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.36,2.0,0.0085785388946533
instances/Sat_Data/LABS/LABS_n024_goal009.cnf,1.0,0.01,0.0,0.01,0.15,2.05,2.23,2.0,0.0116007328033447
instances/Sat_Data/LABS/LABS_n024_goal001.cnf,1.0,0.01,0.0,1.19,0.18,2.05,2.23,2.0,0.0104551315307617
instances/Sat_Data/LABS/LABS_n019_goal010.cnf,1.0,0.0,0.0,0.01,0.06,2.06,2.25,2.0,0.0076866149902343
instances/Sat_Data/LABS/LABS_n012_goal003.cnf,1.0,0.0,0.0,0.0,0.02,2.12,2.41,2.0,0.0068361759185791
instances/Sat_Data/LABS/LABS_n015_goal006.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.33,2.0,0.0069301128387451
instances/Sat_Data/LABS/LABS_n017_goal010.cnf,1.0,0.0,0.0,0.0,0.04,2.06,2.31,2.0,0.0057826042175292
instances/Sat_Data/LABS/LABS_n021_goal010.cnf,1.0,0.0,0.0,0.01,0.1,2.06,2.23,2.0,0.0071439743041992
instances/Sat_Data/LABS/LABS_n015_goal007.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.3,2.0,0.0098016262054443
instances/Sat_Data/LABS/LABS_n013_goal004.cnf,1.0,0.0,0.0,0.0,0.02,2.12,2.35,2.0,0.0070445537567138
instances/Sat_Data/LABS/LABS_n022_goal004.cnf,1.0,0.0,0.01,0.02,0.13,2.04,2.26,2.0,0.0100610256195068
instances/Sat_Data/LABS/LABS_n010_goal007.cnf,1.0,0.0,0.0,0.0,0.0,2.13,2.37,2.0,0.0001027584075927
instances/Sat_Data/LABS/LABS_n026_goal007.cnf,1.0,0.01,0.0,0.02,0.22,2.04,2.22,2.0,0.007836103439331
instances/Sat_Data/LABS/LABS_n026_goal008.cnf,1.0,0.01,0.0,0.02,0.22,2.05,2.2,2.0,0.0068824291229248
instances/Sat_Data/LABS/LABS_n027_goal002.cnf,1.0,0.01,0.0,2.0,0.26,2.04,2.2,2.0,0.0108950138092041
instances/Sat_Data/LABS/LABS_n028_goal001.cnf,1.0,0.01,0.01,1.99,0.3,2.06,2.18,2.0,0.0109901428222656
instances/Sat_Data/LABS/LABS_n028_goal007.cnf,1.0,0.01,0.0,0.03,0.28,2.04,2.18,2.0,0.0121839046478271
instances/Sat_Data/LABS/LABS_n028_goal010.cnf,1.0,0.01,0.01,0.03,0.26,2.05,2.19,2.0,0.0092239379882812
instances/Sat_Data/LABS/LABS_n029_goal007.cnf,1.0,0.02,0.0,0.03,0.3,2.04,2.18,2.0,0.0118627548217773
instances/Sat_Data/LABS/LABS_n029_goal008.cnf,1.0,0.02,0.0,0.03,0.3,2.05,2.18,2.0,0.0111212730407714
instances/Sat_Data/LABS/LABS_n029_goal010.cnf,1.0,0.01,0.01,0.03,0.29,2.04,2.19,2.0,0.0114269256591796
instances/Sat_Data/LABS/LABS_n030_goal001.cnf,1.0,0.02,0.0,1.99,0.37,2.05,2.16,2.0,0.0132584571838378
instances/Sat_Data/LABS/LABS_n030_goal004.cnf,1.0,0.02,0.0,0.09,0.36,2.04,2.15,2.0,0.0130422115325927
instances/Sat_Data/LABS/LABS_n031_goal005.cnf,1.0,0.02,0.0,0.05,0.4,2.03,2.15,2.0,0.0132358074188232
instances/Sat_Data/LABS/LABS_n031_goal009.cnf,1.0,0.02,0.0,0.04,0.37,2.05,2.15,2.0,0.0111708641052246
instances/Sat_Data/LABS/LABS_n032_goal007.cnf,1.0,0.02,0.01,0.05,0.41,2.04,2.15,2.0,0.014615774154663
instances/Sat_Data/LABS/LABS_n033_goal003.cnf,1.0,0.03,0.0,2.0,0.48,2.06,2.13,2.0,0.0142602920532226
instances/Sat_Data/LABS/LABS_n033_goal004.cnf,1.0,0.03,0.0,0.74,0.48,2.05,2.11,2.0,0.0177440643310546
instances/Sat_Data/LABS/LABS_n033_goal005.cnf,1.0,0.03,0.0,0.06,0.48,2.05,2.1,2.0,0.0154078006744384
