@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE lp NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k70.cnf,1.0,1.7,0.03,1.34,14.21,2.03,0.48,2.39,2.2,2.35,2.0,65.34,6.43,0.0271253585815429
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k45.cnf,1.0,0.98,0.03,0.62,60.05,2.01,2.0,2.46,2.19,2.46,2.01,108.0,0.67,0.0185029506683349
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k80.cnf,1.0,2.01,0.04,1.77,16.59,2.01,0.83,2.43,2.2,2.35,2.01,64.91,7.29,0.0361943244934082
instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k1.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k55.cnf,1.0,3.74,0.1,9.18,60.04,2.01,1.06,3.44,2.48,2.63,2.01,61.73,0.28,0.1198410987854003
instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k100.cnf,1.0,7.56,0.14,12.15,60.06,2.03,1.99,3.91,2.72,2.78,2.01,60.93,0.04,0.1485633850097656
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k70.cnf,1.0,3.12,0.08,6.83,60.04,2.02,2.0,3.24,2.45,2.54,2.01,61.48,1.2,0.0932214260101318
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k40.cnf,1.0,1.44,0.04,1.14,60.02,2.02,2.0,2.39,2.21,2.34,2.01,64.69,1.55,0.0283005237579345
instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k15.cnf,1.0,1.07,0.02,0.21,54.32,2.01,0.21,1.86,2.14,2.28,2.0,77.96,0.04,0.0129895210266113
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k50.cnf,1.0,2.25,0.06,2.18,60.02,2.02,2.0,2.56,2.27,2.39,2.01,70.98,0.04,0.0452539920806884
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k55.cnf,1.0,3.89,0.1,5.53,60.06,2.03,2.0,3.63,2.51,2.61,2.01,62.58,0.48,0.0822579860687255
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k25.cnf,1.0,0.65,0.01,0.14,6.85,2.01,0.59,1.02,2.1,2.26,2.0,58.47,0.28,0.0135591030120849
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k85.cnf,1.0,2.44,0.07,3.58,60.04,2.01,2.0,3.09,2.39,2.47,2.0,64.77,0.1,0.0614764690399169
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k20.cnf,1.0,1.22,0.03,0.77,59.53,2.01,0.27,1.68,2.15,2.33,2.0,114.11,0.24,0.0238516330718994
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k55.cnf,1.0,1.82,0.05,2.06,60.02,2.01,2.01,2.63,2.26,2.36,2.02,63.25,1.6,0.0420529842376709
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k80.cnf,1.0,21.25,0.47,76.24,60.15,2.28,2.01,8.93,4.59,4.55,2.0,60.91,29.99,0.6653995513916016
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k45.cnf,1.0,3.02,0.08,3.1,60.06,2.02,2.0,3.2,2.39,2.47,2.0,65.55,0.49,0.0542559623718261
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k90.cnf,1.0,4.38,0.12,11.74,60.05,2.11,2.0,3.64,2.57,2.6,2.01,60.97,1.3,0.1438891887664795
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k15.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k60.cnf,1.0,2.3,0.05,2.95,60.03,2.03,2.0,2.77,2.34,2.41,2.0,62.05,1.67,0.0520946979522705
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k10.cnf,1.0,0.42,0.02,0.08,12.04,2.01,0.11,0.54,2.13,2.27,2.0,57.67,0.06,0.0129070281982421
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k15.cnf,1.0,0.95,0.03,0.66,60.01,2.01,2.0,2.33,2.18,2.46,2.0,112.01,0.94,0.0241737365722656
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k85.cnf,1.0,44.44,0.91,608.54,60.26,2.29,2.01,14.32,6.74,6.58,2.0,60.91,0.49,3.5359647274017334
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k90.cnf,1.0,2.24,0.04,2.28,18.76,2.02,0.81,2.58,2.22,2.31,2.01,64.59,7.98,0.045799970626831
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k100.cnf,1.0,6.97,0.18,34.56,60.07,2.32,1.95,4.19,2.99,3.02,2.02,60.39,2.6,0.331216812133789
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k55.cnf,1.0,0.93,0.01,0.42,5.38,2.01,2.0,1.09,2.13,2.36,2.0,93.07,0.47,0.0168311595916748
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k25.cnf,1.0,0.98,0.03,0.75,60.07,2.01,2.01,2.43,2.19,2.43,2.0,121.84,1.43,0.023740530014038
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k50.cnf,1.0,1.33,0.05,1.18,60.02,2.01,2.01,2.64,2.24,2.36,2.0,77.61,0.1,0.0313034057617187
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k1.cnf,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.43,0.56,0.47,0.01,0.0,0.0057451725006103
instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k60.cnf,1.0,2.78,0.07,3.29,60.03,2.01,2.0,2.82,2.33,2.4,2.0,65.93,0.03,0.058795690536499
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k35.cnf,1.0,1.12,0.02,0.56,14.64,2.01,2.0,2.14,2.15,2.25,2.0,99.64,0.29,0.0193674564361572
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k50.cnf,1.0,1.84,0.05,1.96,60.03,2.05,2.0,2.53,2.27,2.38,2.01,62.82,1.62,0.0400874614715576
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k65.cnf,1.0,4.92,0.13,8.78,60.05,2.02,2.01,3.84,2.68,2.7,2.01,61.54,0.49,0.1128108501434326
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k65.cnf,1.0,1.08,0.05,0.84,60.11,2.01,2.0,2.48,2.2,2.46,2.0,69.63,1.1,0.0219719409942626
instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k45.cnf,1.0,12.39,0.28,34.92,60.19,2.1,2.0,5.35,3.54,3.55,2.0,60.4,0.56,0.3369576930999756
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k55.cnf,1.0,0.73,0.02,0.45,60.01,2.01,2.0,2.26,2.16,2.48,2.0,112.16,12.09,0.0177395343780517
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k95.cnf,1.0,2.64,0.09,4.5,60.04,2.01,1.99,2.93,2.44,2.5,2.0,63.13,0.1,0.0699832439422607
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k30.cnf,1.0,2.11,0.05,2.24,60.02,2.01,0.47,2.56,2.24,2.39,2.0,71.63,0.24,0.0455608367919921
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k50.cnf,1.0,23.85,0.47,156.53,60.15,2.1,2.01,7.24,4.31,4.29,2.01,60.58,0.34,1.11438250541687
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k1.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.0001351833343505
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k30.cnf,1.0,1.96,0.05,2.36,60.03,2.02,0.47,2.56,2.29,2.4,2.0,64.16,0.67,0.0452461242675781
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k15.cnf,1.0,0.96,0.04,0.67,60.02,2.01,1.99,2.36,2.18,2.47,2.0,113.61,1.32,0.022829532623291
instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k65.cnf,1.0,15.8,0.39,53.23,60.9,2.1,2.01,6.19,3.99,4.06,2.02,60.89,0.32,0.4403681755065918
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k25.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k65.cnf,1.0,2.2,0.06,2.97,60.03,2.03,1.99,2.59,2.31,2.38,2.0,62.59,2.09,0.0548822879791259
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k90.cnf,1.0,23.26,0.5,95.68,60.15,2.36,2.01,9.94,4.89,4.9,2.13,60.98,28.88,0.7658488750457764
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k75.cnf,1.0,5.11,0.13,18.95,60.04,2.09,1.31,3.59,2.72,2.74,2.0,60.6,1.93,0.1943094730377197
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k20.cnf,1.0,1.15,0.03,0.82,54.74,2.02,0.26,1.8,2.18,2.29,2.0,67.29,0.33,0.0249402523040771
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k55.cnf,1.0,2.11,0.04,2.35,30.18,2.02,1.99,2.51,2.29,2.34,2.0,71.13,0.42,0.0459864139556884
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k70.cnf,1.0,2.68,0.08,4.16,60.03,2.08,2.0,2.92,2.39,2.49,2.0,62.55,1.81,0.0684077739715576
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k25.cnf,1.0,0.98,0.04,0.7,60.04,2.01,1.99,2.38,2.2,2.47,2.0,115.51,0.97,0.019599437713623
instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k95.cnf,1.0,7.11,0.13,10.96,60.05,2.02,2.0,3.7,2.69,2.71,2.0,61.12,0.04,0.1366212368011474
instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k95.cnf,1.0,50.3,1.04,798.33,60.3,2.43,2.01,16.47,7.28,7.1,2.02,61.06,0.48,4.594276428222656
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k100.cnf,1.0,3.99,0.11,9.03,60.04,2.14,2.0,3.66,2.61,2.67,2.01,61.26,1.93,0.1151645183563232
instances/Sat_Data/bench/HW-verification/40randomsets/09_rule/SAT_dat.k100.cnf,1.0,2.27,0.07,3.97,60.02,2.01,1.99,2.92,2.33,2.42,2.01,63.87,1.28,0.0667090415954589
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k60.cnf,1.0,1.6,0.06,1.72,60.02,2.02,2.0,2.78,2.27,2.62,2.01,71.41,0.09,0.0389983654022216
instances/Sat_Data/bench/HW-verification/40randomsets/02_2/IBM_FV_2004_rule_batch_02_2_SAT_dat.k60.cnf,1.0,0.79,0.02,0.53,17.74,2.01,1.99,1.37,2.12,2.35,2.0,124.36,1.7,0.0190134048461914
instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k35.cnf,1.0,1.42,0.03,1.33,39.55,2.02,1.99,2.1,2.19,2.36,2.0,77.42,0.42,0.0312292575836181
instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k15.cnf,1.0,4.02,0.1,3.44,60.03,2.06,2.0,3.24,2.46,2.54,2.0,64.97,14.99,0.0610861778259277
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k65.cnf,1.0,1.14,0.02,0.63,6.54,2.01,2.0,1.36,2.16,2.32,2.0,112.98,0.5,0.0200030803680419
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k1.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.0001487731933593
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k15.cnf,1.0,0.06,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_19/SAT_dat.k35.cnf,1.0,1.03,0.03,0.83,60.11,2.02,2.0,2.47,2.2,2.49,2.0,64.32,1.49,0.0247912406921386
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k85.cnf,1.0,2.99,0.07,5.4,60.04,2.07,2.01,2.75,2.39,2.46,2.0,62.13,2.43,0.0805227756500244
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k45.cnf,1.0,1.62,0.03,1.28,22.51,2.01,2.0,2.44,2.19,2.34,2.0,76.82,0.38,0.0305891036987304
instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k55.cnf,1.0,15.21,0.37,54.42,60.12,2.1,2.01,6.71,3.96,3.89,2.01,60.43,0.58,0.4525094032287597
instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k75.cnf,1.0,5.74,0.15,13.02,60.05,2.05,2.0,3.59,2.79,2.79,2.07,60.97,0.51,0.1567797660827636
instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k85.cnf,1.0,20.63,0.52,90.7,60.16,2.14,2.01,8.14,4.7,4.58,2.03,60.66,0.33,0.7376880645751953
instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k40.cnf,1.0,2.65,0.07,4.66,60.03,2.09,0.65,2.9,2.35,2.43,2.0,61.43,1.08,0.0703086853027343
instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k35.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k30.cnf,1.0,0.44,0.01,0.1,2.46,2.01,1.14,0.5,2.09,2.32,2.0,53.06,0.38,0.0310463905334472
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k75.cnf,1.0,2.63,0.07,4.1,60.02,2.08,1.99,2.74,2.35,2.39,2.0,62.34,2.54,0.0680055618286132
instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k75.cnf,1.0,18.25,0.46,71.55,60.89,2.18,2.01,7.29,4.32,4.26,2.0,60.81,0.33,0.5587599277496338
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k35.cnf,1.0,0.72,0.02,0.34,26.69,2.02,1.99,1.34,2.14,2.29,2.0,93.52,0.52,0.0184252262115478
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k80.cnf,1.0,2.23,0.07,3.14,60.03,2.02,2.0,2.89,2.37,2.51,2.0,64.95,0.11,0.0550520420074462
instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k75.cnf,1.0,21.27,0.51,104.29,60.2,2.07,2.02,9.38,4.71,4.73,2.0,60.34,0.62,0.7801461219787598
instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k65.cnf,1.0,2.82,0.07,3.56,38.79,2.01,2.01,2.88,2.33,2.42,2.0,66.27,0.48,0.0613188743591308
instances/Sat_Data/bench/HW-verification/40randomsets/06/IBM_FV_2004_rule_batch_06_SAT_dat.k80.cnf,1.0,3.14,0.09,5.79,60.06,2.01,2.02,2.86,2.44,2.48,2.05,61.71,1.86,0.0814821720123291
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k95.cnf,1.0,1.19,0.04,0.96,60.02,2.01,2.0,2.56,2.2,2.44,2.0,71.07,1.18,0.030921459197998
instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k20.cnf,1.0,4.84,0.12,5.57,60.07,2.04,1.99,3.91,2.62,2.68,2.0,61.45,0.51,0.0854218006134033
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_3/SAT_dat.k90.cnf,1.0,1.01,0.02,0.7,12.15,2.01,1.39,1.99,2.14,2.32,2.0,99.75,0.17,0.0223517417907714
instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k70.cnf,1.0,1.9,0.05,2.38,60.03,2.02,2.0,2.88,2.33,2.41,2.0,67.46,0.09,0.0487234592437744
instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k75.cnf,1.0,1.42,0.02,0.84,7.76,2.02,1.99,1.59,2.17,2.31,2.0,65.41,0.5,0.0230236053466796
instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k10.cnf,1.0,0.71,0.02,0.4,60.04,2.01,1.99,2.41,2.15,2.32,2.01,112.91,9.73,0.0171458721160888
