@RELATION SAT11-HAND-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
./SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1.0,0.0,1.99,2.0,0.01,0.07,0.0,0.01,2.1,0.0,1.46,0.0102119445800781,0.0019671916961669,0.0055515766143798
./SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1.0,0.0,1.99,2.0,0.0,0.0,0.0,0.0,1.69,0.0,0.97,0.0060386657714843,0.0020148754119873,0.0043537616729736
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1.0,0.06,2.0,2.0,1.28,63.56,0.26,1.73,2.1,0.01,2.1,0.0261111259460449,0.0162537097930908,0.010005235671997
./SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.64,1.48,2.12,0.01,2.1,0.0059854984283447,0.0028088092803955,0.0046401023864746
./SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1.0,0.07,1.99,2.0,2.01,0.72,0.11,0.29,2.13,0.01,2.11,0.0127627849578857,0.0016956329345703,0.0124711990356445
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1.0,0.0,0.02,1.64,0.0,0.38,0.0,0.0,0.68,0.0,0.41,0.0063056945800781,0.0014264583587646,0.0064332485198974
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1.0,0.07,2.0,2.0,2.01,60.02,1.25,2.65,2.17,0.03,2.17,0.0095996856689453,0.0042052268981933,0.0061786174774169
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1.0,0.19,1.99,2.05,2.02,87.44,2.91,3.0,2.35,0.06,2.33,0.0281593799591064,0.0241258144378662,0.0166473388671875
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1.0,2.69,2.0,2.04,2.01,57.39,0.79,1.96,2.22,0.02,2.14,0.0712034702301025,0.005429983139038,0.0583996772766113
./SAT11/crafted/mosoi/289/289-unsat-7x39.cnf,1.0,0.02,2.0,2.01,2.01,60.02,0.91,2.21,2.11,0.02,2.08,0.0092058181762695,0.0039544105529785,0.0062255859375
./SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1.0,0.01,2.0,2.0,1.01,60.03,0.27,1.09,2.1,0.01,2.07,0.0054163932800292,0.0021905899047851,0.0052919387817382
./SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1.0,0.02,1.99,2.0,1.83,60.01,0.26,1.37,2.1,0.0,2.06,0.0051791667938232,0.0028512477874755,0.004390001296997
./SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1.0,0.03,2.0,2.0,2.01,48.02,0.33,0.59,2.16,0.01,2.08,0.0105288028717041,0.001760721206665,0.0104854106903076
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-14_186.cnf,1.0,0.01,1.99,2.0,0.08,60.04,0.01,0.25,2.1,0.0,2.1,0.0069584846496582,0.0014231204986572,0.005164623260498
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1.0,0.03,2.0,2.0,2.01,62.97,0.55,2.24,2.13,0.02,2.12,0.0127937793731689,0.0059478282928466,0.0091307163238525
./SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1.0,0.0,1.98,2.0,0.01,0.05,0.0,0.01,1.92,0.0,1.26,0.0041670799255371,0.0016171932220458,0.0035064220428466
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1.0,0.2,2.0,2.03,2.01,72.94,3.31,3.26,2.34,0.07,2.33,0.0319838523864746,0.0270166397094726,0.0185415744781494
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1.0,0.0,1.99,2.0,0.21,60.03,0.03,0.99,2.09,0.01,2.06,0.008143663406372,0.0025370121002197,0.0050837993621826
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1.0,0.0,1.99,2.0,0.2,60.02,0.03,0.92,2.09,0.01,2.09,0.0079662799835205,0.0027873516082763,0.0059843063354492
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1.0,0.01,1.99,2.0,1.4,60.02,0.15,1.39,2.11,0.01,2.1,0.0053267478942871,0.0024731159210205,0.0051400661468505
./SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1.0,0.03,2.0,2.0,0.43,60.22,0.16,1.15,2.08,0.01,2.07,0.0237407684326171,0.0131618976593017,0.0102050304412841
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1.0,0.01,1.99,2.0,0.19,60.02,0.03,0.88,2.09,0.0,2.06,0.0090899467468261,0.0024449825286865,0.0072200298309326
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1.0,0.0,1.99,2.0,0.05,0.35,0.0,0.1,2.27,0.0,2.12,0.0090019702911376,0.0016741752624511,0.0081710815429687
./SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1.0,0.0,1.99,2.0,0.02,0.53,0.0,0.06,2.32,0.0,2.22,0.0069169998168945,0.0015513896942138,0.0050878524780273
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1.0,0.01,2.0,2.0,0.44,60.04,0.06,1.67,2.08,0.01,2.07,0.0097391605377197,0.0034177303314208,0.0072913169860839
./SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1.0,0.0,1.98,1.46,0.0,0.0,0.0,0.0,1.94,0.0,1.1,0.0040118694305419,0.0014128684997558,0.0047941207885742
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1.0,0.0,1.99,2.0,0.06,0.08,0.01,0.03,2.63,0.0,2.28,0.0075888633728027,0.0014655590057373,0.0048656463623046
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1.0,0.02,1.98,2.0,1.56,60.18,0.14,0.21,2.56,0.0,2.13,0.010286808013916,0.0034775733947753,0.007251501083374
./SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1.0,0.0,2.0,2.0,1.05,14.36,0.03,0.17,2.14,0.01,2.07,0.0059385299682617,0.0025343894958496,0.0064926147460937
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1.0,0.06,2.0,2.0,2.01,60.02,0.92,2.53,2.16,0.03,2.15,0.0676064491271972,0.0726590156555175,0.0648949146270752
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1.0,0.01,1.99,2.0,0.44,60.03,0.06,1.57,2.07,0.01,2.06,0.0067968368530273,0.0031936168670654,0.0049479007720947
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-17_279.cnf,1.0,0.0,2.0,2.0,0.28,60.01,0.03,0.72,2.09,0.01,2.06,0.007054328918457,0.0019996166229248,0.0062134265899658
./SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1.0,0.0,0.42,2.0,0.25,60.01,0.1,0.44,2.1,0.0,2.07,0.0079503059387207,0.0017499923706054,0.003788948059082
./SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.09,0.92,2.57,0.01,2.15,0.0113203525543212,0.0024406909942626,0.0087225437164306
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1.0,0.01,2.0,2.0,0.87,60.01,0.07,1.72,2.09,0.01,2.06,0.0051970481872558,0.0024619102478027,0.0040981769561767
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes10.cnf,1.0,0.12,2.0,2.09,2.01,60.02,2.06,3.01,2.25,0.05,2.23,0.0170416831970214,0.0131890773773193,0.0109531879425048
./SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1.0,0.0,1.99,2.0,0.18,0.03,1.58,0.03,2.76,0.0,2.29,0.0059704780578613,0.001474380493164,0.0052604675292968
./SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1.0,0.0,0.07,2.0,0.01,0.05,0.0,0.01,2.04,0.0,1.34,0.0054571628570556,0.0015819072723388,0.0043678283691406
./SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1.0,0.01,2.0,2.0,0.44,3.94,0.07,0.1,2.18,0.0,2.14,0.0074100494384765,0.0015907287597656,0.0050199031829833
./SAT11/crafted/skvortsov/battleship/battleship-7-12-unsat.cnf,1.0,0.0,1.99,1.37,0.0,0.01,0.0,0.01,0.97,0.0,0.57,0.0049929618835449,0.0016562938690185,0.0044789314270019
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1.0,0.01,2.0,2.0,2.01,60.21,0.22,2.0,2.09,0.01,2.08,0.0074429512023925,0.0031661987304687,0.0083420276641845
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1.0,0.02,2.0,2.01,2.01,60.01,0.43,2.15,2.11,0.01,2.07,0.0061883926391601,0.0031814575195312,0.0047006607055664
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1.0,0.01,2.0,2.0,0.59,60.36,0.08,0.71,2.11,0.0,2.08,0.0070183277130126,0.0016558170318603,0.0049619674682617
./SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1.0,0.0,2.0,2.0,0.21,3.58,0.05,0.07,2.18,0.0,2.13,0.0088818073272705,0.0016787052154541,0.0047500133514404
./SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1.0,0.0,0.08,0.49,0.0,0.0,0.0,0.0,0.4,0.0,0.22,0.0048048496246337,0.0015206336975097,0.005418062210083
./SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1.0,0.0,0.02,2.0,0.09,0.47,0.03,0.05,2.57,0.0,2.19,0.0075249671936035,0.001457929611206,0.0045769214630126
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes3.cnf,1.0,0.11,2.0,2.02,2.01,60.03,1.74,2.54,2.21,0.04,2.21,0.0153319835662841,0.0120468139648437,0.011141300201416
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g4.cnf,1.0,0.01,0.04,2.0,0.36,38.24,0.05,1.27,2.17,0.0,2.11,0.0170516967773437,0.0093419551849365,0.0120012760162353
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1.0,0.0,1.99,2.0,0.03,45.36,0.0,0.12,2.14,0.0,2.11,0.0063531398773193,0.0014386177062988,0.0046751499176025
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1.0,0.0,2.0,2.0,0.13,60.01,0.02,0.4,2.11,0.0,2.09,0.0061478614807128,0.0014259815216064,0.0054142475128173
./SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1.0,0.0,1.98,2.0,0.01,0.07,0.0,0.01,2.0,0.0,1.38,0.0076148509979248,0.0015873908996582,0.0058367252349853
./SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.09,0.94,2.52,0.0,2.16,0.0123043060302734,0.0026140213012695,0.0083329677581787
./SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1.0,0.0,1.99,1.59,0.0,0.0,0.0,0.0,1.31,0.0,0.74,0.0067663192749023,0.0014588832855224,0.0073513984680175
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1.0,0.02,1.99,2.0,1.53,61.06,0.29,1.4,2.08,0.0,2.09,0.0069990158081054,0.0028352737426757,0.0054447650909423
./SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1.0,0.0,1.99,2.0,0.04,0.83,0.0,0.08,2.34,0.0,2.24,0.0063855648040771,0.0015943050384521,0.0085947513580322
./SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1.0,0.01,1.99,2.0,2.01,60.01,0.36,1.71,2.08,0.01,2.09,0.0053687095642089,0.002488374710083,0.0051715373992919
./SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1.0,0.0,1.99,1.47,0.0,0.0,0.0,0.01,0.66,0.0,0.38,0.0048043727874755,0.0014629364013671,0.0050592422485351
./SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1.0,0.0,1.32,1.11,0.0,0.02,0.0,0.0,0.4,0.0,0.23,0.0078542232513427,0.0019989013671875,0.005305528640747
./SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.09,0.97,2.6,0.01,2.15,0.0164086818695068,0.0026261806488037,0.0136942863464355
./SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1.0,0.0,1.99,2.0,0.0,0.15,0.0,0.03,2.35,0.0,2.09,0.0054283142089843,0.0014424324035644,0.0042545795440673
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1.0,0.07,2.0,2.01,2.01,60.08,2.41,2.49,2.17,0.01,2.13,0.0088522434234619,0.0044155120849609,0.0064656734466552
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1.0,0.02,1.99,2.0,2.01,61.89,0.38,2.2,2.1,0.01,2.09,0.0077519416809082,0.0045146942138671,0.0059845447540283
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1.0,0.01,2.0,2.0,0.33,60.03,0.05,1.36,2.1,0.0,2.06,0.0097360610961914,0.002993106842041,0.0074079036712646
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1.0,0.07,1.99,2.04,2.01,60.02,1.35,3.27,2.19,0.04,2.17,49.7371563911438,62.64946269989014,106.86286735534668
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1.0,0.02,1.99,2.0,1.68,60.01,0.32,1.76,2.07,0.0,2.07,0.0060555934906005,0.0029370784759521,0.0046484470367431
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1.0,0.0,1.99,2.0,0.05,0.09,0.01,0.03,2.72,0.0,2.29,0.005406379699707,0.0015156269073486,0.0039680004119873
./SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1.0,0.0,2.0,2.0,0.19,0.85,0.0,0.07,2.38,0.0,2.17,0.0060000419616699,0.001563549041748,0.0075204372406005
./SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1.0,0.0,1.99,2.0,0.11,0.07,0.01,0.03,2.54,0.0,2.23,0.0045981407165527,0.0014266967773437,0.004197359085083
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1.0,0.0,1.99,2.0,0.4,60.3,0.05,0.5,2.11,0.01,2.09,0.0080690383911132,0.0017273426055908,0.0065188407897949
./SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1.0,0.01,1.99,2.0,0.96,1.05,0.07,0.11,2.4,0.0,2.16,0.0108051300048828,0.0017902851104736,0.005875825881958
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1.0,0.01,2.0,2.0,0.4,60.03,0.04,1.03,2.09,0.01,2.09,0.0069918632507324,0.0017352104187011,0.0076360702514648
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.23,2.17,2.1,0.01,2.1,0.0111746788024902,0.0044474601745605,0.007512092590332
./SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1.0,4.24,2.0,2.08,2.43,62.14,10.73,7.16,3.42,0.31,3.45,0.0926437377929687,0.0499811172485351,0.0741639137268066
./SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1.0,0.02,1.99,2.0,2.01,60.22,0.24,2.21,2.11,0.01,2.08,0.0058176517486572,0.0030646324157714,0.0071523189544677
./SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.19,0.0,0.03,2.41,0.0,2.32,0.0075390338897705,0.0015597343444824,0.0061421394348144
./SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1.0,0.02,1.99,2.0,2.02,60.01,0.08,0.7,2.62,0.0,2.17,0.0092475414276123,0.0021193027496337,0.0066382884979248
./SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1.0,0.05,1.99,2.0,2.01,60.01,0.66,2.61,2.13,0.01,2.12,0.013796329498291,0.0057590007781982,0.010401964187622
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1.0,0.09,2.01,2.01,2.02,60.02,1.66,3.44,2.2,0.04,2.2,0.0136160850524902,0.0096056461334228,0.0091800689697265
./SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1.0,0.0,1.99,2.0,0.01,0.0,0.0,0.0,2.68,0.0,2.12,0.0075397491455078,0.0015835762023925,0.0044355392456054
./SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1.0,0.0,0.36,2.0,0.22,60.01,0.08,0.43,2.09,0.0,2.07,0.0042567253112792,0.0017256736755371,0.0038361549377441
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1.0,0.01,1.99,2.0,0.36,60.04,0.07,0.17,2.61,0.0,2.2,0.0117957592010498,0.0027315616607666,0.0070018768310546
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1.0,0.0,1.99,2.0,0.02,6.53,0.0,0.05,2.18,0.0,2.12,0.004075288772583,0.0018093585968017,0.0034191608428955
./SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1.0,0.0,1.99,2.0,0.08,1.88,0.0,0.14,2.3,0.0,2.2,0.0085737705230712,0.0014712810516357,0.0069179534912109
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1.0,0.03,2.01,2.0,2.01,60.19,1.21,2.29,2.14,0.02,2.11,0.0095434188842773,0.0036563873291015,0.0060031414031982
./SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1.0,0.0,1.98,2.0,0.05,1.26,0.0,0.11,2.3,0.0,2.24,0.0075955390930175,0.0017809867858886,0.0056948661804199
./SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1.0,0.0,1.99,1.25,0.0,0.0,0.0,0.0,1.61,0.0,0.92,0.0063621997833251,0.0013983249664306,0.0040388107299804
./SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1.0,0.0,1.99,2.0,0.0,0.0,0.0,0.0,2.7,0.0,1.71,0.0046875476837158,0.0014796257019042,0.0039243698120117
./SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1.0,0.0,0.38,2.0,0.02,5.63,0.01,0.06,1.74,0.0,1.97,0.0074465274810791,0.0015168190002441,0.0049445629119873
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1.0,0.52,2.0,2.27,2.02,60.1,14.29,8.59,2.79,0.16,2.83,0.070979356765747,0.0657289028167724,0.0353651046752929
./SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1.0,0.1,2.0,2.04,2.02,60.21,5.51,2.68,2.25,0.03,2.26,0.0127990245819091,0.0088810920715332,0.0094439983367919
./SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1.0,0.01,1.99,2.0,0.62,60.5,0.04,0.61,2.48,0.0,2.13,0.0188279151916503,0.0081801414489746,0.0102152824401855
./SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.09,0.0,0.02,2.43,0.0,1.78,0.0040593147277832,0.0017814636230468,0.0036990642547607
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.24,2.17,2.09,0.0,2.08,0.0067667961120605,0.0033051967620849,0.0052459239959716
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1.0,0.01,1.99,2.0,0.45,60.01,0.07,1.68,2.08,0.0,2.07,0.0075221061706542,0.0033228397369384,0.0044844150543212
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1.0,0.0,1.98,1.34,0.0,0.02,0.0,0.01,0.91,0.0,0.6,0.0039577484130859,0.0016186237335205,0.0035014152526855
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1.0,0.02,2.0,2.0,0.65,60.06,0.07,2.08,2.06,0.0,2.06,0.0375316143035888,0.0034847259521484,0.0239574909210205
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1.0,0.08,2.0,2.01,2.02,61.57,1.27,2.66,2.18,0.03,2.17,0.0049595832824707,0.0020627975463867,0.004615306854248
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1.0,0.01,0.03,2.0,0.38,60.02,0.11,0.5,2.09,0.0,2.08,0.0059239864349365,0.0020117759704589,0.0258529186248779
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1.0,0.09,2.0,2.05,2.02,60.02,1.52,2.55,2.21,0.05,2.2,0.0203421115875244,0.0129988193511962,0.011892557144165
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1.0,0.03,2.0,2.0,2.01,60.05,0.35,2.05,2.12,0.0,2.08,0.0089740753173828,0.0028812885284423,0.0066702365875244
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1.0,0.07,2.0,2.02,2.01,60.03,1.25,2.67,2.2,0.03,2.17,0.0060296058654785,0.0031323432922363,0.004512071609497
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1.0,0.01,1.98,2.0,0.29,60.01,0.05,1.17,2.07,0.0,2.09,0.0096874237060546,0.0030632019042968,0.0061047077178955
./SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.0,0.0,0.01,2.66,0.0,2.34,0.007383108139038,0.002211570739746,0.0034809112548828
