@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1127546082.cnf,1,10000.0,42000.0,9746.0,41721.0,0.026061974,0.00668728,0.233599386,0.49490025,0.588306209,0.0,1.0,0.715847144,0.00031169,0.06407482,0.000307819,0.000513031,0.16190337,0.0,0.0,0.963064164,0.00031169,0.289433095,4.7937e-05,0.000862875,2.711339858,0.228285602,0.170802209,0.0,1.0,3.38320584,0.000153111,0.397967431,0.0,0.000527312,2.32827114,0.493684236,0.000631579,0.292413001,9.5875e-05,0.001773687,0.000472288,0.245114256,0.000143812,0.001222406,2.968129411,0.102368915,0.243516687,0.039215686,0.285714286,2.253781224,5.003831418,0.01234649,5.0,6.0,0.02514407,19.773333333,0.336942617,9.0,42.0,31.0,14.0,23.0,16.0,18.0,55.940426953,0.136096381,41.0,75.235294118,66.0,46.333333333,61.117647059,50.058823529,56.176470588,0.393226315,0.577033393,7.424e-05,1.0,0.706777571,0.085630468,0.566566288,0.210577375,0.382961264,0.093446272,0.656201076,0.000735308,0.691486674,0.178116772,0.028626343,0.125994313,0.04803739,0.07937303,0.0,0.0,0.0,0.000102606,0.003899036,?,0.0,0.0,0.0,0.0,0.0,541.091,1.73324,1923.64,0.332338,2112.0,2058.0,2157.0,0.874372,0.992709,1.0246,0.587371,156.083,0.0679387,2123.33,0.0154738,2126.0,2093.0,2143.0,0.0688861,0.205875,0.824882,0.00627449,0.237273814,0.316087688
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1393855840.cnf,1,10000.0,42000.0,9769.0,41792.0,0.023646228,0.004977029,0.233752871,0.495461651,0.586130071,0.0,1.0,0.702476119,0.000310665,0.062572991,0.000307094,0.000614188,0.152269402,0.0,0.0,0.966117917,0.000310665,0.289220655,4.7856e-05,0.000861409,2.708977183,0.227714863,0.169021176,0.0,1.0,3.355432259,0.000152222,0.403205883,0.0,0.00047856,2.33465761,0.492271248,0.00062882,0.292254131,9.5712e-05,0.001794602,0.000470706,0.245603939,0.00011964,0.001172473,2.964496872,0.102488708,0.242492033,0.040816327,0.333333333,2.253631504,5.015444015,0.024586173,5.0,6.0,0.079733925,20.067567568,0.330782335,11.0,42.0,29.0,13.0,25.0,15.0,18.0,55.962104064,0.151035949,33.740740741,76.777777778,66.666666667,45.777777778,61.368421053,48.15625,56.285714286,0.392180489,0.578827577,2.0979e-05,1.0,0.704450369,0.085998929,0.569235146,0.204351271,0.384572818,0.092269848,0.661696814,0.001790902,0.808387236,0.174701922,0.027554152,0.125298993,0.046731998,0.078435337,0.0,0.0,0.0,0.0,0.003685126,?,0.0,0.0,0.0,0.0,0.0,307.3,0.376779,2124.4,0.0104109,2125.0,2097.0,2156.0,0.635378,0.493342,0.852977,0.0272452,214.917,0.979974,2142.92,0.0113183,2136.5,2115.0,2165.0,0.197406,2.36034,0.836064,0.0486633,0.234726733,0.297526929
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1204021670.cnf,1,10000.0,42000.0,9744.0,41690.0,0.026272578,0.007435836,0.233725114,0.495997441,0.586337973,0.0,1.0,0.713202495,0.000311665,0.064475114,0.000307882,0.000615764,0.159203475,0.0,0.0,0.964523867,0.000311665,0.289337026,4.7973e-05,0.00083953,2.707408949,0.226901114,0.168535835,0.0,1.0,3.363819662,0.000152127,0.397709888,0.0,0.000431758,2.32325619,0.4903574,0.000631223,0.292632399,9.5946e-05,0.001727033,0.00047292,0.245608866,0.000143919,0.001271288,2.966409145,0.102315185,0.24247099,0.037037037,0.285714286,2.254114381,5.00754717,0.017283112,5.0,6.0,0.044398487,18.868421053,0.370825038,9.0,41.0,31.0,11.0,22.0,14.0,17.0,55.225169786,0.146870687,37.0,74.363636364,65.571428571,44.368421053,62.133333333,48.5,54.6875,0.394907887,0.578707244,7.1989e-05,1.0,0.707472223,0.085143601,0.572794506,0.205727977,0.387608592,0.093155909,0.64863647,0.001293758,0.583394807,0.175538148,0.028605503,0.125377199,0.047709871,0.080198843,0.0,0.0,0.0,0.000923645,0.00523399,?,0.0,0.0,0.0,0.0,0.0,271.7,0.216683,2135.5,0.0211367,2136.0,2063.0,2179.0,0.613845,0.301284,0.845174,0.0112019,155.583,0.370511,2127.58,0.0223079,2134.5,2067.0,2167.0,0.0878379,1.03118,0.82568,0.013238,0.237568975,0.312148372
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1521116800.cnf,1,10000.0,42000.0,9741.0,41698.0,0.026588646,0.007242554,0.233608327,0.492325771,0.587985832,0.0,1.0,0.711667341,0.000311859,0.064348314,0.000307977,0.000615953,0.162245618,0.0,0.0,0.963043791,0.000311859,0.292991615,2.3982e-05,0.000791405,2.725568114,0.227506067,0.171577972,0.0,1.0,3.364764948,0.000153247,0.395691096,0.0,0.000455657,2.323605775,0.493692743,0.000631921,0.296463249,4.7964e-05,0.001678738,0.000474611,0.245021716,0.00011991,0.00122308,2.973016506,0.101999949,0.245607211,0.038461538,0.333333333,2.249437501,5.108333333,0.060841945,5.0,6.0,0.343016518,20.185714286,0.354112434,9.0,41.0,30.0,13.0,25.0,14.0,19.0,52.95329178,0.172529774,33.833333333,78.772727273,67.066666667,42.681818182,57.133333333,47.1875,52.208333333,0.391470347,0.578677369,8.739e-05,1.0,0.699468526,0.088112527,0.566457759,0.203488018,0.386925813,0.091746502,0.66713074,0.00253774,0.95228084,0.174370908,0.027769839,0.123434663,0.045819211,0.078396694,0.0,0.0,0.0,0.00092393,0.004311672,?,0.0,0.0,0.0,0.0,0.0,326.3,0.481893,2122.2,0.0151518,2127.5,2044.0,2147.0,0.645733,0.537657,0.852382,0.0368367,180.333,0.47316,2113.83,0.00997407,2118.5,2088.0,2132.0,0.111765,1.57876,0.826299,0.0204768,0.236095329,0.306904533
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1251834718.cnf,1,10000.0,42000.0,9757.0,41717.0,0.024905196,0.006783805,0.233885466,0.494052784,0.588709355,0.0,1.0,0.709822473,0.000311122,0.062902822,0.000307472,0.000512453,0.154992045,0.0,0.0,0.965433756,0.000311122,0.293020206,2.3971e-05,0.000815015,2.722568595,0.229326682,0.171475114,0.0,1.0,3.360999842,0.000151946,0.397840173,0.0,0.000431479,2.321771141,0.490974902,0.000629949,0.296094725,4.7942e-05,0.001677973,0.000472931,0.245330641,0.000119855,0.001126639,2.969399818,0.102245751,0.24415336,0.041666667,0.333333333,2.251530929,5.014869888,0.024134649,5.0,6.0,0.077337471,20.0,0.381129558,10.0,48.0,30.0,12.0,23.0,15.0,18.0,54.789972214,0.192005619,35.272727273,93.888888889,66.0,42.391304348,62.181818182,46.863636364,53.5,0.396179797,0.570477924,5.4474e-05,1.0,0.705096162,0.091312421,0.571319103,0.20796971,0.390805809,0.092878633,0.666864225,0.002062919,0.769733815,0.176848005,0.027961027,0.125546961,0.047037771,0.078689572,0.0,0.0,0.0,0.000512453,0.009634109,?,0.0,0.0,0.0,0.0,0.0,340.7,0.749981,1927.6,0.351609,2143.0,0.0,2168.0,0.689401,0.650956,0.887612,0.148614,186.308,0.600098,2133.77,0.0170261,2146.0,2090.0,2166.0,0.137059,1.65757,0.831553,0.0271893,0.239925539,0.317984394
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1568435648.cnf,1,10000.0,42000.0,9753.0,41739.0,0.025325541,0.006253145,0.233666355,0.495629188,0.587396105,0.0,1.0,0.715834379,0.000311506,0.065569371,0.000307598,0.000615195,0.163352202,0.0,0.0,0.963367594,0.000311506,0.289911101,4.7917e-05,0.000862503,2.715861003,0.227857283,0.170654945,0.0,1.0,3.359522085,0.000152889,0.398373988,0.0,0.000527085,2.325436574,0.493111958,0.000631379,0.292746955,9.5834e-05,0.001772922,0.000472374,0.242307516,9.5834e-05,0.001126045,2.95332366,0.102103754,0.239226885,0.041666667,0.4,2.235323097,5.018518519,0.026863874,5.0,6.0,0.092216057,19.807692308,0.370907672,9.0,44.0,29.0,12.0,22.0,15.0,18.0,53.995884947,0.192590083,32.411764706,88.111111111,69.272727273,43.588235294,59.470588235,46.0,52.833333333,0.398087359,0.569599459,5.3566e-05,1.0,0.709636185,0.090150274,0.571014813,0.212533527,0.394761484,0.092989814,0.651494942,0.00028684,0.670083695,0.176745659,0.028767234,0.124491502,0.047846854,0.079852811,0.0,0.0,0.0,0.000717728,0.003075977,?,0.0,0.0,0.0,0.0,0.0,260.7,0.107753,2134.4,0.0111073,2133.0,2100.0,2167.0,0.572773,0.155374,0.84352,0.00848742,150.5,0.0996678,2127.92,0.0122324,2122.0,2106.0,2142.0,0.0681202,0.255072,0.824811,0.00658384,0.238125222,0.305812633
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1617995766.cnf,1,10000.0,42000.0,9766.0,41766.0,0.02396068,0.005602643,0.233826557,0.493181056,0.587240164,0.0,1.0,0.702247343,0.000310731,0.062220825,0.000307188,0.00051198,0.151536053,0.0,0.0,0.966527798,0.000310731,0.289969398,4.7886e-05,0.000838002,2.714427767,0.22534107,0.169116875,0.0,1.0,3.359687442,0.000151809,0.403012218,0.0,0.000502801,2.331523663,0.490686204,0.000628724,0.293058951,9.5772e-05,0.00172389,0.000472648,0.243059032,0.000119715,0.001245032,2.964251319,0.102193827,0.244307428,0.037735849,0.333333333,2.247980227,5.003663004,0.012073516,5.0,6.0,0.024203802,20.092105263,0.412415121,10.0,43.0,35.0,12.0,24.0,15.0,17.0,53.128342314,0.181379318,34.111111111,78.4375,64.733333333,40.566666667,60.291666667,45.923076923,51.8125,0.392463745,0.575055521,9.7508e-05,1.0,0.701483176,0.085709147,0.566843985,0.208990692,0.3870223,0.091310206,0.652680417,0.002780687,0.726935113,0.174518346,0.027633873,0.123509024,0.046209164,0.078661187,0.0,0.0,0.0,0.000204792,0.002662298,?,0.0,0.0,0.0,0.0,0.0,284.0,0.154502,2141.2,0.0124692,2141.5,2103.0,2172.0,0.597809,0.212696,0.847043,0.00781029,165.583,0.153938,2128.0,0.0149062,2136.0,2079.0,2140.0,0.0725653,0.37303,0.824791,0.00791377,0.228738692,0.294445736
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1559105032.cnf,1,10000.0,42000.0,9748.0,41724.0,0.025851457,0.006614898,0.233630524,0.493594414,0.58943421,0.0,1.0,0.716047842,0.000311665,0.065957518,0.000307755,0.000615511,0.163303552,0.0,0.0,0.963570128,0.000311665,0.291176811,4.7934e-05,0.000910747,2.713868902,0.230160041,0.173523276,0.0,1.0,3.374010491,0.000151881,0.396773039,0.0,0.000623143,2.317426933,0.490317323,0.000631497,0.294745772,9.5868e-05,0.001917362,0.00047195,0.24910088,9.5868e-05,0.001270252,2.978132245,0.102598121,0.246869871,0.038461538,0.4,2.263748118,5.018450185,0.026815563,5.0,6.0,0.091944623,19.41025641,0.385925379,8.0,42.0,31.0,12.0,23.0,14.0,17.0,55.44068961,0.169301927,37.307692308,88.666666667,68.611111111,46.64,59.0,49.315789474,54.764705882,0.396456809,0.581449845,0.000207406,1.0,0.711716982,0.085857313,0.57603326,0.204291574,0.391260216,0.094088546,0.648780317,0.001730064,0.755306097,0.178501641,0.029407832,0.125938536,0.048956734,0.080857057,0.0,0.000102585,0.000512926,0.001333607,0.002974969,?,0.0,0.0,0.0,0.0,0.0,251.4,0.107459,2137.7,0.0151631,2143.0,2090.0,2169.0,0.564227,0.163878,0.845789,0.00543924,142.455,0.104798,2123.55,0.0182436,2133.0,2077.0,2160.0,0.0650707,0.26729,0.826634,0.0122357,0.241616107,0.325257251
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1655458716.cnf,1,10000.0,42000.0,9743.0,41705.0,0.026377912,0.007073492,0.233617072,0.49493426,0.587290543,0.0,1.0,0.711777209,0.000311691,0.064629319,0.000307913,0.000615827,0.158996717,0.0,0.0,0.964680494,0.000311691,0.28715254,4.7956e-05,0.000839228,2.705524681,0.227097381,0.171366566,0.0,1.0,3.358333934,0.000153173,0.396506658,0.0,0.000455581,2.326490715,0.493442033,0.000631494,0.291044133,9.5912e-05,0.001774368,0.000472691,0.243499264,7.1934e-05,0.001294809,2.961680267,0.102264486,0.243085969,0.036363636,0.5,2.245722741,5.012,0.021724912,5.0,6.0,0.065001894,19.164383562,0.351365818,8.0,41.0,26.0,12.0,23.0,15.0,18.0,54.7381016,0.192199872,36.666666667,93.785714286,67.875,42.8,60.928571429,47.434782609,53.1875,0.394111615,0.574268671,8.1729e-05,1.0,0.704027859,0.090769779,0.56707937,0.205010236,0.388633524,0.091838564,0.646179991,0.002020167,0.680825201,0.173158914,0.027987838,0.122948819,0.04760508,0.079790007,0.0,0.0,0.000102638,0.002360669,0.004721338,?,0.0,0.0,0.0,0.0,0.0,288.2,0.227753,2119.0,0.0152369,2114.0,2068.0,2167.0,0.637714,0.271179,0.844954,0.0185074,160.333,0.211145,2139.83,0.0169938,2131.0,2100.0,2177.0,0.0786854,0.544082,0.827748,0.0102732,0.238938391,0.304893127
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1314252355.cnf,1,10000.0,42000.0,9760.0,41724.0,0.024590164,0.006614898,0.233918129,0.495594063,0.586576546,0.0,1.0,0.710078754,0.000311009,0.064038546,0.000307377,0.000512295,0.154223149,0.0,0.0,0.966350302,0.000311009,0.292115604,2.3967e-05,0.000838846,2.721935993,0.225602868,0.168282108,0.0,1.0,3.363357813,0.000153045,0.395475609,0.0,0.000455373,2.323337061,0.494271882,0.000629547,0.29547341,4.7934e-05,0.001749593,0.000473364,0.243591706,0.000119835,0.001174384,2.964000647,0.102102394,0.242586045,0.04,0.333333333,2.245676492,5.062962963,0.047975135,5.0,6.0,0.235043561,21.112676056,0.350551652,9.0,45.0,32.0,13.0,24.0,16.0,20.0,55.205498063,0.192402456,34.090909091,84.923076923,68.692307692,43.4,63.518518519,46.714285714,53.647058824,0.392710611,0.576514706,7.8474e-05,1.0,0.701658646,0.085197084,0.56541493,0.209111069,0.385336786,0.092281508,0.663383153,0.002194698,0.828777708,0.17591806,0.027638893,0.1242364,0.046486169,0.078824348,0.0,0.0,0.0,0.000102459,0.011372951,?,0.0,0.0,0.0,0.0,0.0,577.1,1.69934,1913.1,0.351535,2125.0,0.0,2151.0,0.80083,1.16582,1.04551,0.618991,161.727,0.176132,2131.82,0.012098,2135.0,2095.0,2164.0,0.0703799,0.477858,0.823449,0.00768536,0.234061801,0.30763793
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1166193935.cnf,1,10000.0,42000.0,9716.0,41645.0,0.029230136,0.008524433,0.233305319,0.494956577,0.588239763,0.0,1.0,0.72666958,0.000313022,0.068998712,0.000308769,0.000617538,0.173756277,0.0,0.0,0.960811622,0.000313022,0.291824858,9.605e-05,0.000840437,2.719411314,0.226302589,0.171212239,0.0,1.0,3.366695734,0.000153091,0.398994867,0.0,0.000528275,2.325610734,0.491751711,0.00063513,0.295832473,0.0001921,0.001728899,0.000476235,0.248837319,4.8025e-05,0.001392724,2.983380718,0.101841661,0.247274241,0.034482759,0.666666667,2.260347737,5.0,0.0,5.0,5.0,0.0,19.466666667,0.35721657,8.0,39.0,29.0,12.0,24.0,14.0,18.0,57.351991434,0.143580221,42.172413793,78.692307692,68.5,46.526315789,62.214285714,52.041666667,57.888888889,0.391423165,0.580875585,0.000158805,1.0,0.707152806,0.086855665,0.566138872,0.203664447,0.381537308,0.091874821,0.654672423,0.002820356,0.595344735,0.175415714,0.027553621,0.1227742,0.047029713,0.078847309,0.0,0.0,0.0,0.000205846,0.005866612,?,0.0,0.0,0.0,0.0,0.0,268.8,0.0845949,2087.8,0.014895,2080.5,2033.0,2121.0,0.557318,0.158768,0.840849,0.0079562,157.5,0.136753,2128.17,0.0129009,2132.5,2095.0,2155.0,0.072786,0.355742,0.828919,0.00625557,0.240206573,0.295758605
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1598075608.cnf,1,10000.0,42000.0,9766.0,41739.0,0.02396068,0.006253145,0.233977815,0.496101168,0.587680967,0.0,1.0,0.707589599,0.000310723,0.062830004,0.000307188,0.000614376,0.151258158,0.0,0.0,0.966865521,0.000310723,0.288989373,4.7917e-05,0.000886461,2.70846623,0.229982711,0.172292833,0.0,1.0,3.382558358,0.000153679,0.399113059,0.0,0.000551043,2.335315608,0.497113012,0.000628826,0.292066163,9.5834e-05,0.001844797,0.000469535,0.244919993,0.000119792,0.001269796,2.960547515,0.102880035,0.244071299,0.037735849,0.333333333,2.256972348,5.014760148,0.024047292,5.0,6.0,0.076876868,19.493506494,0.351506729,10.0,39.0,29.0,12.0,24.0,14.0,18.0,54.098943459,0.142578377,36.941176471,73.5625,65.3,46.214285714,59.428571429,48.2,52.705882353,0.396608084,0.569467655,4.4848e-05,1.0,0.708418316,0.092783913,0.568048734,0.20903968,0.391376078,0.094132349,0.6412228,0.003237161,0.553155476,0.177697674,0.028502785,0.128453358,0.048284388,0.081780563,0.0,0.0,0.000204792,0.003993447,0.011161171,?,0.0,0.0,0.0,0.0,0.0,279.1,0.0763325,2146.9,0.00968483,2150.0,2099.0,2162.0,0.610831,0.165342,0.8476,0.00800226,166.917,0.507181,2136.83,0.0163846,2138.5,2107.0,2153.0,0.105898,1.39505,0.831385,0.0190456,0.241893243,0.298034184
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S121057242.cnf,1,10000.0,42000.0,9725.0,41701.0,0.028277635,0.007170092,0.233207837,0.496240698,0.588501716,0.0,1.0,0.726032864,0.000312626,0.066142708,0.000308483,0.000514139,0.170274053,0.0,0.0,0.960600465,0.000312626,0.294079638,4.796e-05,0.000911249,2.72136564,0.22771031,0.171605163,0.0,1.0,3.372860935,0.000152652,0.403204733,0.0,0.000527565,2.327887789,0.490467854,0.000634035,0.297267992,9.5921e-05,0.001918419,0.000475217,0.249254986,0.000143881,0.001390854,2.981856956,0.101920893,0.244604368,0.04,0.361904762,2.258540908,5.0,0.0,5.0,5.0,0.0,21.138888889,0.370758377,8.0,48.0,32.0,13.0,25.0,16.0,20.0,55.936368038,0.173042011,38.76,84.52,68.285714286,44.473684211,62.066666667,47.533333333,56.541666667,0.394094631,0.582002492,3.0019e-05,1.0,0.708761724,0.084940807,0.573571438,0.203058437,0.387227626,0.093429432,0.653755703,0.002239917,0.733780444,0.177023623,0.028584841,0.124827302,0.047511343,0.080542033,0.0,0.0,0.0,0.00092545,0.003393316,?,0.0,0.0,0.0,0.0,0.0,279.1,0.347677,2116.2,0.0136408,2119.0,2074.0,2153.0,0.632294,0.447668,0.846998,0.0263755,153.0,0.113412,2124.17,0.0117029,2124.5,2098.0,2142.0,0.0710237,0.25844,0.827425,0.00941629,0.240106457,0.309880782
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1169467320.cnf,1,10000.0,42000.0,9730.0,41638.0,0.027749229,0.008693981,0.233680772,0.497459052,0.589414088,0.0,1.0,0.727871588,0.000312318,0.065250777,0.000308325,0.000513875,0.165693461,0.0,0.0,0.962125943,0.000312318,0.289727912,4.8033e-05,0.001008694,2.717181452,0.228039691,0.169915095,0.0,1.0,3.371413838,0.000151657,0.39755165,0.0,0.000456314,2.314855555,0.488063788,0.000632995,0.292948387,9.6066e-05,0.002089438,0.000473853,0.242944934,0.000144099,0.001489024,2.961186178,0.102146136,0.24258271,0.032258065,0.285714286,2.244800148,5.029962547,0.033893691,5.0,6.0,0.134611953,20.180555556,0.383150765,11.0,50.0,32.0,13.0,23.0,15.0,18.0,53.361418754,0.169696731,38.5,83.909090909,67.571428571,43.074074074,59.25,46.8125,51.8,0.39311335,0.580455347,4.8074e-05,1.0,0.707659253,0.084004985,0.567223523,0.205631338,0.385814053,0.093158589,0.658979374,0.002391856,0.832584243,0.177418443,0.028324848,0.124488783,0.047685438,0.079777046,0.0,0.0,0.0,0.000308325,0.016546763,?,0.0,0.0,0.0,0.0,0.0,262.1,0.1274,2123.4,0.0121236,2128.5,2081.0,2151.0,0.56573,0.177398,0.845279,0.00874341,203.636,0.962338,2124.0,0.00622111,2125.0,2112.0,2141.0,0.188004,2.26043,0.834203,0.0441836,0.240714775,0.301912548
