@relation R_data_frame
@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric
@data
instances/Sat_Data/jack_instances/cbmc.train/cbmc-binsearch-a1505-s6-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1613142039.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S169748284.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S2078112209.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S1900495858.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S201961280.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S316993676.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S291497491.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S420421376.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1375098802.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S2103773150.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1997235776.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S460471212.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S733368584.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S280757130.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S126844920.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S869397094.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S751399468.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S1906097152.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1209919794.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1886207076.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S1880171874.cnf,1,1
instances/Sat_Data/jack_instances/swv.test/swv-calysto-itox-vc1174-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1840521428.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1868539463.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1387637265.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S928569066.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S2124618354.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1919254608.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1652634183.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1367947128.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S1471432562.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S560300422.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S1537405812.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1737698552.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S177057908.cnf,1,1
instances/Sat_Data/jack_instances/swv.test/swv-calysto-hsat-vc3825-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1944572977.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1735938560.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1834775432.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S607597016.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S1599640397.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S790027432.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S1957787095.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S2096937534.cnf,1,1
instances/Sat_Data/jack_instances/swv.test/swv-calysto-winegcc-vc1093-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S506168526.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S1173380800.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S851196462.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1165743585.cnf,1,1
instances/Sat_Data/jack_instances/ilike50k.train/powarcs-n50000-m132500-b0.75-k5-s0568004380-274.cnf,1,1
instances/Sat_Data/jack_instances/swv.train/swv-calysto-dspam-vc9437-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S136880859.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S1538606464.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S860317759.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S473114681.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S2025999160.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S2074461528.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S1877931810.cnf,1,1
instances/Sat_Data/jack_instances/swv.test/swv-calysto-winegcc-vc991-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S803474906.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S2040326914.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S103505199.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S399791848.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S756152920.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1139380504.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S289912192.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1438214424.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S734117459.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S57535190.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S334666752.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1089525275.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S1267863288.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1326588550.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1483760406.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1302270296.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1527416296.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S918287484.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S1716126548.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1557593424.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1393855840.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S844331928.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S737110652.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S592099291.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S913840720.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1409755602.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1252271810.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S781921806.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1695994710.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S125676504.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S1111058703.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S82596917.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S696087225.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1771006106.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1058202926.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1594722940.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S2079367328.cnf,1,1
instances/Sat_Data/jack_instances/ilike50k.test/powarcs-n50000-m132500-b0.75-k5-s0822937681-184.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S1384205012.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S853727645.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1485846177.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1618994834.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1139517430.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1626119900.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S90182608.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S804315554.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S206959046.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S265307472.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S102979141.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S1680343434.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S456254512.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S718351753.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1931906543.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S169266920.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S369927936.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S492497605.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S152620108.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S2056042022.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S372239344.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S271955897.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1806933582.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1636159418.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S736964312.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S2029078272.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1433058822.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S1812342070.cnf,1,1
instances/Sat_Data/jack_instances/ilike50k.test/powarcs-n50000-m132500-b0.75-k5-s1907133536-291.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S243689236.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S729769163.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S1887145430.cnf,1,1
instances/Sat_Data/jack_instances/cbmc.test/cbmc-binsearch-a1249-s6-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1963864154.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S1118958816.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S376042231.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S325835645.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S2047160010.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S1518070976.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S835131668.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1669707950.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S439533178.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1406814694.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S459186554.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S647100956.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S649007958.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S1701583495.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1444884316.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S685509746.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S510829846.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1640763784.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1309738280.cnf,1,1
instances/Sat_Data/jack_instances/cbmc.train/cbmc-binsearch-a1761-s6-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S1142053504.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1865075904.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1295271896.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1460685600.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S287571794.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S270772786.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S128420080.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S217207872.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1076805084.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S885859392.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S2071354693.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S2010792.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S413971376.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1715542394.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S308267456.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1130626741.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1645847380.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1767069894.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S158100028.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S690954870.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S362076305.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S665010681.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S354907752.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S158509362.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S971681719.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S395890977.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S155628379.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S681041632.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S375350366.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S580343126.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S1267520254.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S624675783.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S634118062.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S2007198722.cnf,1,1
instances/Sat_Data/jack_instances/swv.train/swv-calysto-xinetd-vc56679-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S53792963.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1278363013.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S168723284.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1473964340.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S1741033154.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S1302577072.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S769129569.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S1237853052.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S136876608.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1886723212.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S221599622.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S950215292.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S596156238.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S1902201176.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1881512789.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S30016476.cnf,1,1
instances/Sat_Data/jack_instances/ilike50k.test/powarcs-n50000-m132500-b0.75-k5-s2097297875-87.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S758376052.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S1735574356.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S847817444.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S1699430718.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S1117450187.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S935053956.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S605042446.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S504412620.cnf,1,1
instances/Sat_Data/jack_instances/ilike50k.train/powarcs-n50000-m132500-b0.75-k5-s1015629857-428.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.train/unif-k3-r4.20-v10000-c42000-S555005986.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S222237818.cnf,1,1
instances/Sat_Data/jack_instances/ilike50k.train/powarcs-n50000-m132500-b0.75-k5-s1545121906-244.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1583771637.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.train/unif-k3-r4.26-v1000-c4260-S386374600.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S621928486.cnf,1,1
instances/Sat_Data/jack_instances/3sat1k.test/unif-k3-r4.26-v1000-c4260-S571709504.cnf,1,1
instances/Sat_Data/jack_instances/3sat10k.test/unif-k3-r4.20-v10000-c42000-S121057242.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.test/unif-k7-r85.00-v90-c7650-S2140983396.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.test/unif-k7-r87.79-v60-c5267-S735736317.cnf,1,1
instances/Sat_Data/jack_instances/swv.train/swv-calysto-itox-vc1367-satelite-ve.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.train/unif-k5-r21.11-v100-c2111-S80565236.cnf,1,1
instances/Sat_Data/jack_instances/5sat100.test/unif-k5-r21.11-v100-c2111-S920399008.cnf,1,1
instances/Sat_Data/jack_instances/5sat500.test/unif-k5-r20.00-v500-c10000-S1159886320.cnf,1,1
instances/Sat_Data/jack_instances/7sat60.train/unif-k7-r87.79-v60-c5267-S1951335551.cnf,1,1
instances/Sat_Data/jack_instances/7sat90.train/unif-k7-r85.00-v90-c7650-S433059056.cnf,1,1
