@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_14661.cnf,1,21.861074,10.860823,-0.0,7.1089387,-0.0,-1.6315869e-06,1.5190201,-7.588348e-05,-0.0,12.875119,-0.0013917303,8.7147455,-0.0,8.6672735,22.348202,10.039999
instances/Sat_Data/circuit_fuzz/fuzz_100_6791.cnf,1,84.91304,42.006695,-0.0,28.465096,-0.0,-0.0,6.7156615,-0.0,-0.0,48.257797,-0.0,32.71541,-0.0,32.898457,85.70836,38.59799
instances/Sat_Data/circuit_fuzz/fuzz_100_18681.cnf,1,39.993446,19.71371,-0.0,12.898187,-0.0,-0.0,3.206234,-0.0,-0.0,23.174225,-0.0,15.703378,-0.0,15.825195,40.580383,18.527925
instances/Sat_Data/circuit_fuzz/fuzz_100_16654.cnf,1,23.54891,11.695174,-0.0,7.6200027,-0.0,-3.1726321e-07,1.6932786,-2.4234128e-05,-0.0,13.847208,-0.00051320327,9.374667,-0.0,9.335237,24.02642,10.83329
instances/Sat_Data/circuit_fuzz/fuzz_100_31996.cnf,1,69.13385,34.108486,-0.0,22.598423,-0.0,-0.0,5.5898986,-0.0,-0.0,39.616383,-0.0,26.873987,-0.0,27.069283,69.92304,31.827517
instances/Sat_Data/circuit_fuzz/fuzz_100_23726.cnf,1,19.495705,9.685611,-0.0,6.3761497,-0.0,-1.6307587e-05,1.271173,-0.00034397538,-0.0,11.508804,-0.004856462,7.787004,-0.0,7.734762,19.98855,8.929556
instances/Sat_Data/circuit_fuzz/fuzz_100_6906.cnf,1,33.950596,16.77562,-0.0,11.101207,-0.0,-0.0,2.6480827,-0.0,-0.0,19.683617,-6.1750075e-07,13.338498,-0.0,13.380024,34.46379,15.629507
instances/Sat_Data/circuit_fuzz/fuzz_100_19.cnf,1,12.671058,6.5685544,-0.0,4.6235995,-0.0,-0.0022059937,0.5596267,-0.016736992,-1.91426e-06,7.609449,-0.039309543,5.091811,-0.0,4.826548,13.067818,5.4103093
instances/Sat_Data/circuit_fuzz/fuzz_100_31328.cnf,1,36.43027,18.003492,-0.0,11.932054,-0.0,-0.0,2.8650243,-0.0,-0.0,21.077251,-0.0,14.280648,-0.0,14.333055,36.937443,16.764402
instances/Sat_Data/circuit_fuzz/fuzz_100_10683.cnf,1,38.961117,19.215925,-0.0,12.571023,-0.0,-0.0,3.114726,-0.0,-0.0,22.598001,-0.0,15.321542,-0.0,15.414802,39.549507,18.042433
instances/Sat_Data/circuit_fuzz/fuzz_100_11455.cnf,1,57.58161,28.417974,-0.0,18.688305,-0.0,-0.0,4.6764836,-0.0,-0.0,33.162655,-0.0,22.491192,-0.0,22.644785,58.322205,26.59426
instances/Sat_Data/circuit_fuzz/fuzz_100_810.cnf,1,55.555996,27.385609,-0.0,17.964539,-0.0,-0.0,4.524087,-0.0,-0.0,32.02392,-0.0,21.713072,-0.0,21.89813,56.287807,25.710344
instances/Sat_Data/circuit_fuzz/fuzz_100_7453.cnf,1,73.532074,36.278503,-0.0,24.185404,-0.0,-0.0,5.9271903,-0.0,-0.0,42.021828,-0.0,28.502056,-0.0,28.716253,74.289604,33.764164
instances/Sat_Data/circuit_fuzz/fuzz_100_31215.cnf,1,67.18277,33.148537,-0.0,22.06764,-0.0,-0.0,5.4045444,-0.0,-0.0,38.446404,-0.0,26.071768,-0.0,26.257093,67.900505,30.870516
instances/Sat_Data/circuit_fuzz/fuzz_100_6593.cnf,1,153.47649,75.72814,-0.0,50.63125,-0.0,-0.0,12.437287,-0.0,-0.0,87.19567,-0.0,59.18085,-0.0,59.689106,154.92854,70.28688
instances/Sat_Data/circuit_fuzz/fuzz_100_29882.cnf,1,109.41293,53.955994,-0.0,35.761547,-0.0,-0.0,8.91443,-0.0,-0.0,62.443047,-0.0,42.381992,-0.0,42.747593,110.57553,50.33249
instances/Sat_Data/circuit_fuzz/fuzz_100_4329.cnf,1,153.62222,75.92221,-0.0,51.196877,-0.0,-0.0,12.289292,-0.0,-0.0,87.080986,-0.0,59.093464,-0.0,59.51843,155.05565,69.96825
instances/Sat_Data/circuit_fuzz/fuzz_100_26658.cnf,1,45.932953,22.65278,-0.0,14.9100275,-0.0,-0.0,3.6990342,-0.0,-0.0,26.515982,-0.0,17.971931,-0.0,18.10208,46.540676,21.226849
instances/Sat_Data/circuit_fuzz/fuzz_100_797.cnf,1,26.402025,13.0507,-0.0,8.510267,-0.0,-0.0,1.9861664,-2.0582384e-06,-0.0,15.457677,-0.00011828648,10.480949,-0.0,10.4971285,26.908789,12.213341
instances/Sat_Data/circuit_fuzz/fuzz_100_890.cnf,1,40.18095,19.855389,-0.0,13.225042,-0.0,-0.0,3.1725836,-0.0,-0.0,23.166014,-0.0,15.6933565,-0.0,15.759665,40.679543,18.462627
instances/Sat_Data/circuit_fuzz/fuzz_100_16159.cnf,1,289.41934,146.24449,-0.0,103.01313,-0.0,-0.0,20.073301,-0.0,-0.0,161.98009,-0.0,110.13415,-0.0,108.720116,293.6467,125.955635
instances/Sat_Data/circuit_fuzz/fuzz_100_13843.cnf,1,34.877758,17.24792,-0.0,11.497085,-0.0,-0.0,2.712764,-0.0,-0.0,20.169525,-3.1746663e-07,13.662852,-0.0,13.693173,35.366158,16.006052
instances/Sat_Data/circuit_fuzz/fuzz_100_6645.cnf,1,46.58491,23.002953,-0.0,15.340256,-0.0,-0.0,3.706797,-0.0,-0.0,26.776686,-0.0,18.141283,-0.0,18.24418,47.11992,21.397974
instances/Sat_Data/circuit_fuzz/fuzz_100_8354.cnf,1,30.675018,15.233302,-0.0,10.154743,-0.0,-0.0,2.3376193,-0.0,-0.0,17.80683,-5.3563836e-06,12.065248,-0.0,12.0323715,31.138327,14.036292
instances/Sat_Data/circuit_fuzz/fuzz_100_28413.cnf,1,259.5039,129.44627,-0.0,89.46249,-0.0,-0.0,19.661161,-0.0,-0.0,146.09908,-0.0,99.13346,-0.0,99.03327,262.39297,115.74297
instances/Sat_Data/circuit_fuzz/fuzz_100_968.cnf,1,67.23808,33.201836,-0.0,22.21392,-0.0,-0.0,5.400615,-0.0,-0.0,38.426876,-0.0,26.04553,-0.0,26.21934,67.88482,30.830746
instances/Sat_Data/circuit_fuzz/fuzz_100_26796.cnf,1,29.4003,14.537441,-0.0,9.538206,-0.0,-0.0,2.264024,-1.6224018e-07,-0.0,17.142801,-1.528761e-05,11.624648,-0.0,11.64248,29.899233,13.569986
instances/Sat_Data/circuit_fuzz/fuzz_100_4152.cnf,1,32.177807,15.904826,-0.0,10.363656,-0.0,-0.0,2.525853,-0.0,-0.0,18.756933,-2.0574053e-06,12.723994,-0.0,12.761192,32.71142,14.893564
instances/Sat_Data/circuit_fuzz/fuzz_100_5836.cnf,1,648.7445,328.6709,-0.0,232.97148,-0.0,-0.0,43.93356,-0.0,-0.0,362.08353,-0.0,246.39818,-0.0,242.5648,659.00793,280.15384
instances/Sat_Data/circuit_fuzz/fuzz_100_16461.cnf,1,65.195206,32.117344,-0.0,21.133621,-0.0,-0.0,5.311118,-0.0,-0.0,37.455055,-0.0,25.396841,-0.0,25.636534,65.996765,30.138567
instances/Sat_Data/circuit_fuzz/fuzz_100_880.cnf,1,18.02758,9.03717,-0.0,5.971853,-0.0,-5.5720444e-05,1.1168002,-0.0010213467,-0.0,10.687496,-0.007153855,7.225154,-0.0,7.1055746,18.486212,8.161976
instances/Sat_Data/circuit_fuzz/fuzz_100_14730.cnf,1,243.78596,121.66476,-0.0,84.18941,-0.0,-0.0,18.437895,-0.0,-0.0,137.2299,-0.0,93.09864,-0.0,92.98157,246.47543,108.62911
instances/Sat_Data/circuit_fuzz/fuzz_100_5052.cnf,1,236.81947,117.73907,-0.0,80.8294,-0.0,-0.0,18.281965,-0.0,-0.0,133.5519,-0.0,90.59263,-0.0,90.79465,239.30243,106.29182
instances/Sat_Data/circuit_fuzz/fuzz_100_22056.cnf,1,95.0168,46.8984,-0.0,31.382719,-0.0,-0.0,7.6761947,-0.0,-0.0,54.132507,-0.0,36.713955,-0.0,37.00087,95.91058,43.531334
instances/Sat_Data/circuit_fuzz/fuzz_100_11340.cnf,1,1342.0662,682.7132,-0.0,488.86404,-0.0,-0.0,86.53032,-0.0,-0.0,746.557,-0.0,507.83466,-0.0,498.3506,1366.061,572.6812
instances/Sat_Data/circuit_fuzz/fuzz_100_8669.cnf,1,31.284065,15.464988,-0.0,10.175771,-0.0,-0.0,2.4314902,-0.0,-0.0,18.203074,-4.1324893e-06,12.339602,-0.0,12.369801,31.794132,14.427543
instances/Sat_Data/circuit_fuzz/fuzz_100_12902.cnf,1,43.76816,21.616953,-0.0,14.382598,-0.0,-0.0,3.482021,-0.0,-0.0,25.206823,-0.0,17.076483,-0.0,17.164679,44.295807,20.125788
instances/Sat_Data/circuit_fuzz/fuzz_100_19668.cnf,1,120.63106,59.550682,-0.0,39.861713,-0.0,-0.0,9.728059,-0.0,-0.0,68.5912,-0.0,46.54623,-0.0,46.917038,121.78652,55.202286
instances/Sat_Data/circuit_fuzz/fuzz_100_8069.cnf,1,51.855846,25.571865,-0.0,16.73492,-0.0,-0.0,4.214842,-0.0,-0.0,29.93685,-0.0,20.300768,-0.0,20.46463,52.56141,24.008818
instances/Sat_Data/circuit_fuzz/fuzz_100_25891.cnf,1,42.09605,20.766672,-0.0,13.681848,-0.0,-0.0,3.3731248,-0.0,-0.0,24.324558,-0.0,16.487211,-0.0,16.593979,42.65579,19.448902
instances/Sat_Data/circuit_fuzz/fuzz_100_30392.cnf,1,79.906876,39.414555,-0.0,26.021748,-0.0,-0.0,6.504337,-0.0,-0.0,45.783264,-0.0,31.059233,-0.0,31.308025,80.83845,36.84241
instances/Sat_Data/circuit_fuzz/fuzz_100_12201.cnf,1,21.242336,10.554158,-0.0,6.9736714,-0.0,-2.7587976e-06,1.4473294,-0.00011071463,-0.0,12.482517,-0.0021316817,8.454198,-0.0,8.412732,21.720543,9.718372
instances/Sat_Data/circuit_fuzz/fuzz_100_7979.cnf,1,64.779816,31.912182,-0.0,20.85807,-0.0,-0.0,5.320771,-0.0,-0.0,37.304443,-0.0,25.294325,-0.0,25.555471,65.61836,30.029238
instances/Sat_Data/circuit_fuzz/fuzz_100_15882.cnf,1,67.57489,33.312954,-0.0,21.878227,-0.0,-0.0,5.522842,-0.0,-0.0,38.84939,-0.0,26.344252,-0.0,26.580574,68.42802,31.245329
instances/Sat_Data/circuit_fuzz/fuzz_100_12426.cnf,1,55.394283,27.35583,-0.0,18.357666,-0.0,-0.0,4.402489,-0.0,-0.0,31.693342,-0.0,21.47362,-0.0,21.60435,55.94691,25.378824
instances/Sat_Data/circuit_fuzz/fuzz_100_30720.cnf,1,37.970165,18.739471,-0.0,12.243712,-0.0,-0.0,3.0318322,-0.0,-0.0,22.039104,-0.0,14.946269,-0.0,15.029031,38.545723,17.583303
instances/Sat_Data/circuit_fuzz/fuzz_100_21921.cnf,1,120.63248,59.505245,-0.0,39.56855,-0.0,-0.0,9.801705,-0.0,-0.0,68.73759,-0.0,46.65539,-0.0,47.0454,121.86495,55.400314
instances/Sat_Data/circuit_fuzz/fuzz_100_10336.cnf,1,25.619127,12.684496,-0.0,8.281619,-0.0,-0.0,1.9051625,-4.1329004e-06,-0.0,15.002421,-0.00018093175,10.176799,-0.0,10.175439,26.106905,11.82086
instances/Sat_Data/circuit_fuzz/fuzz_100_454.cnf,1,234.36252,115.80258,-0.0,78.01936,-0.0,-0.0,18.808622,-0.0,-0.0,132.67671,-0.0,90.0575,-0.0,90.75514,236.5661,106.75599
instances/Sat_Data/circuit_fuzz/fuzz_100_31989.cnf,1,37.689083,18.595581,-0.0,12.072715,-0.0,-0.0,3.0054474,-0.0,-0.0,21.911966,-0.0,14.863193,-0.0,14.948369,38.293453,17.491243
instances/Sat_Data/circuit_fuzz/fuzz_100_32265.cnf,1,57.63841,28.4418,-0.0,18.838203,-0.0,-0.0,4.634139,-0.0,-0.0,33.100147,-0.0,22.444796,-0.0,22.594154,58.331768,26.544964
instances/Sat_Data/circuit_fuzz/fuzz_100_27427.cnf,1,43.807693,21.598974,-0.0,14.102761,-0.0,-0.0,3.532854,-0.0,-0.0,25.364887,-0.0,17.195293,-0.0,17.325186,44.443214,20.307753
instances/Sat_Data/circuit_fuzz/fuzz_100_194.cnf,1,346.78668,174.70824,-0.0,122.68226,-0.0,-0.0,24.590422,-0.0,-0.0,194.19725,-0.0,131.98808,-0.0,130.66293,351.50803,151.67366
instances/Sat_Data/circuit_fuzz/fuzz_100_21705.cnf,1,143.75922,71.18912,-0.0,48.4381,-0.0,-0.0,11.337953,-0.0,-0.0,81.36678,-0.0,55.18021,-0.0,55.47256,145.11783,65.08317
instances/Sat_Data/circuit_fuzz/fuzz_100_15955.cnf,1,86.31979,42.529945,-0.0,27.893297,-0.0,-0.0,7.1013427,-0.0,-0.0,49.526176,-0.0,33.593266,-0.0,33.937485,87.380325,39.936005
instances/Sat_Data/circuit_fuzz/fuzz_100_28104.cnf,1,78.79524,38.87759,-0.0,25.632767,-0.0,-0.0,6.4192595,-0.0,-0.0,45.18405,-0.0,30.650513,-0.0,30.88839,79.73961,36.342926
instances/Sat_Data/circuit_fuzz/fuzz_100_290.cnf,1,65.3479,32.25065,-0.0,21.333195,-0.0,-0.0,5.2928915,-0.0,-0.0,37.500183,-0.0,25.427683,-0.0,25.611769,66.111115,30.109724
instances/Sat_Data/circuit_fuzz/fuzz_100_21718.cnf,1,200.37419,98.85932,-0.0,65.928856,-0.0,-0.0,16.285116,-0.0,-0.0,113.80844,-0.0,77.27769,-0.0,77.952156,202.35605,91.8274
instances/Sat_Data/circuit_fuzz/fuzz_100_25860.cnf,1,61.075356,30.098097,-0.0,19.723894,-0.0,-0.0,4.9919567,-0.0,-0.0,35.173492,-0.0,23.848799,-0.0,24.073452,61.873363,28.275202
instances/Sat_Data/circuit_fuzz/fuzz_100_535.cnf,1,8.25445,4.2619205,-7.225585e-06,5.163532,-0.0,-0.026763106,0.43639877,-0.026639033,-0.005704442,4.1140103,0.071832255,2.5615962,-2.056518e-06,2.4692066,9.506279,3.651988
instances/Sat_Data/circuit_fuzz/fuzz_100_7454.cnf,1,100.295074,49.471367,-0.0,32.846302,-0.0,-0.0,8.140367,-0.0,-0.0,57.247005,-0.0,38.847656,-0.0,39.163918,101.3609,46.098366
instances/Sat_Data/circuit_fuzz/fuzz_100_23087.cnf,1,33.840977,16.748854,-0.0,11.052611,-0.0,-0.0,2.6468809,-0.0,-0.0,19.649117,-4.644453e-07,13.325543,-0.0,13.336286,34.360794,15.580101
instances/Sat_Data/circuit_fuzz/fuzz_100_4872.cnf,1,22.8047,11.288928,-0.0,7.4807434,-0.0,-4.667366e-07,1.6154038,-3.2753363e-05,-0.0,13.359415,-0.001035669,9.049645,-0.0,9.041888,23.291533,10.46234
instances/Sat_Data/circuit_fuzz/fuzz_100_2182.cnf,1,54.870014,27.033205,-0.0,17.73188,-0.0,-0.0,4.4677744,-0.0,-0.0,31.627258,-0.0,21.438051,-0.0,21.639618,55.59286,25.404211
instances/Sat_Data/circuit_fuzz/fuzz_100_29390.cnf,1,80.90462,39.82494,-0.0,26.09285,-0.0,-0.0,6.6700397,-0.0,-0.0,46.4609,-0.0,31.502682,-0.0,31.856485,81.917435,37.481705
instances/Sat_Data/circuit_fuzz/fuzz_100_1470.cnf,1,104.47951,51.612476,-0.0,34.721706,-0.0,-0.0,8.38218,-0.0,-0.0,59.38696,-0.0,40.27894,-0.0,40.578705,105.437775,47.703545
instances/Sat_Data/circuit_fuzz/fuzz_100_29268.cnf,1,18.901966,9.427705,-0.0,6.215119,-0.0,-2.8329474e-05,1.2094599,-0.0005535686,-0.0,11.1779175,-0.0056041162,7.5646734,-0.0,7.4719715,19.3692,8.609251
instances/Sat_Data/circuit_fuzz/fuzz_100_30555.cnf,1,242.05397,120.26652,-0.0,82.48992,-0.0,-0.0,18.72589,-0.0,-0.0,136.52605,-0.0,92.637566,-0.0,92.86778,244.61902,108.70873
instances/Sat_Data/circuit_fuzz/fuzz_100_19709.cnf,1,110.226364,54.329426,-0.0,35.79447,-0.0,-0.0,9.053071,-0.0,-0.0,63.02962,-0.0,42.77785,-0.0,43.182804,111.4634,50.86356
instances/Sat_Data/circuit_fuzz/fuzz_100_16696.cnf,1,53.35058,26.296196,-0.0,17.120573,-0.0,-0.0,4.359741,-0.0,-0.0,30.828884,-0.0,20.90831,-0.0,21.097399,54.091335,24.759283
instances/Sat_Data/circuit_fuzz/fuzz_100_155.cnf,1,5.269682,2.35547,-2.1980582e-06,6.788953,-0.0,-0.13370956,2.7852838,-0.0030829501,-0.040734753,0.96018374,4.1249623,1.3316118,-0.00021394747,0.66434956,8.552736,4.429607
instances/Sat_Data/circuit_fuzz/fuzz_100_11723.cnf,1,56.855343,28.01153,-0.0,18.407816,-0.0,-0.0,4.628695,-0.0,-0.0,32.735355,-0.0,22.191591,-0.0,22.397276,57.584145,26.307405
instances/Sat_Data/circuit_fuzz/fuzz_100_15478.cnf,1,46.48563,22.904278,-0.0,14.963975,-0.0,-0.0,3.7685902,-0.0,-0.0,26.892744,-0.0,18.227331,-0.0,18.388933,47.158707,21.555899
instances/Sat_Data/circuit_fuzz/fuzz_100_22912.cnf,1,94.034775,46.411602,-0.0,31.062529,-0.0,-0.0,7.5894904,-0.0,-0.0,53.567513,-0.0,36.332993,-0.0,36.609364,94.9051,43.087067
instances/Sat_Data/circuit_fuzz/fuzz_100_5082.cnf,1,23.362148,11.583226,-0.0,7.687986,-0.0,-3.183649e-07,1.6590084,-2.211208e-05,-0.0,13.674188,-0.0007276271,9.262916,-0.0,9.2379265,23.848991,10.702946
instances/Sat_Data/circuit_fuzz/fuzz_100_29746.cnf,1,14.247639,7.3015094,-0.0,5.08694,-0.0,-0.0007441662,0.68391424,-0.0076782103,-0.0,8.475667,-0.027659485,5.6955442,-0.0,5.4765587,14.685254,6.1823926
instances/Sat_Data/circuit_fuzz/fuzz_100_14448.cnf,1,166.04347,81.985916,-0.0,55.088196,-0.0,-0.0,13.388097,-0.0,-0.0,94.17199,-0.0,63.904022,-0.0,64.435555,167.56657,75.83334
instances/Sat_Data/circuit_fuzz/fuzz_100_16215.cnf,1,70.35335,34.69757,-0.0,22.867725,-0.0,-0.0,5.720773,-0.0,-0.0,40.3842,-0.0,27.390818,-0.0,27.607035,71.212036,32.46894
instances/Sat_Data/circuit_fuzz/fuzz_100_32622.cnf,1,6.426499,3.1280887,-3.9986676e-06,6.2060013,-0.0,-0.09623198,1.7303085,-0.010246552,-0.022238139,2.0113044,2.6072981,1.6956984,-4.2824515e-05,1.1904131,8.874923,4.115911
instances/Sat_Data/circuit_fuzz/fuzz_100_18691.cnf,1,32.18709,15.892611,-0.0,10.351832,-0.0,-0.0,2.535624,-0.0,-0.0,18.772264,-2.1963278e-06,12.729089,-0.0,12.782442,32.73906,14.921869
instances/Sat_Data/circuit_fuzz/fuzz_100_29348.cnf,1,64.46062,31.7706,-0.0,20.891464,-0.0,-0.0,5.2592325,-0.0,-0.0,37.057243,-0.0,25.129694,-0.0,25.352924,65.255516,29.797363
instances/Sat_Data/circuit_fuzz/fuzz_100_28454.cnf,1,52.39156,25.944366,-0.0,17.448275,-0.0,-0.0,4.16343,-0.0,-0.0,30.021688,-0.0,20.321218,-0.0,20.391277,52.903076,23.955107
instances/Sat_Data/circuit_fuzz/fuzz_100_13194.cnf,1,216.77043,107.0929,-0.0,72.138954,-0.0,-0.0,17.4149,-0.0,-0.0,122.7557,-0.0,83.32608,-0.0,83.974106,218.79869,98.77952
instances/Sat_Data/circuit_fuzz/fuzz_100_26937.cnf,1,34.609726,17.086836,-0.0,11.100599,-0.0,-0.0,2.7350974,-0.0,-0.0,20.15648,-3.151893e-07,13.670075,-0.0,13.728706,35.18913,16.056513
instances/Sat_Data/circuit_fuzz/fuzz_100_15927.cnf,1,26.455711,13.107474,-0.0,8.557189,-0.0,-0.0,1.9873747,-2.0559273e-06,-0.0,15.488897,-0.00010231454,10.5067,-0.0,10.498099,26.953701,12.210541
instances/Sat_Data/circuit_fuzz/fuzz_100_17322.cnf,1,32.428368,15.988817,-0.0,10.458634,-0.0,-0.0,2.5491748,-0.0,-0.0,18.877295,-2.0584728e-06,12.78889,-0.0,12.865015,32.96733,15.023567
instances/Sat_Data/circuit_fuzz/fuzz_100_12828.cnf,1,78.19142,38.55477,-0.0,25.426012,-0.0,-0.0,6.370399,-0.0,-0.0,44.81906,-0.0,30.405504,-0.0,30.659996,79.11357,36.074345
instances/Sat_Data/circuit_fuzz/fuzz_100_1574.cnf,1,92.16342,45.49434,-0.0,30.438738,-0.0,-0.0,7.425592,-0.0,-0.0,52.503952,-0.0,35.613327,-0.0,35.89126,93.03786,42.21744
instances/Sat_Data/circuit_fuzz/fuzz_100_15449.cnf,1,149.60713,73.78616,-0.0,49.099766,-0.0,-0.0,12.183312,-0.0,-0.0,85.122505,-0.0,57.786057,-0.0,58.302666,151.08287,68.68164
instances/Sat_Data/circuit_fuzz/fuzz_100_13680.cnf,1,75.53967,37.286743,-0.0,24.970953,-0.0,-0.0,6.066438,-0.0,-0.0,43.10501,-0.0,29.229868,-0.0,29.439486,76.27968,34.603622
instances/Sat_Data/circuit_fuzz/fuzz_100_13011.cnf,1,36.221703,17.92871,-0.0,12.004599,-0.0,-0.0,2.8237052,-0.0,-0.0,20.899265,-0.0,14.148471,-0.0,14.182095,36.67114,16.595926
instances/Sat_Data/circuit_fuzz/fuzz_100_1562.cnf,1,78.28731,38.59732,-0.0,25.410639,-0.0,-0.0,6.394693,-0.0,-0.0,44.90055,-0.0,30.457628,-0.0,30.724432,79.222694,36.148582
instances/Sat_Data/circuit_fuzz/fuzz_100_9273.cnf,1,34.901768,17.238317,-0.0,11.351693,-0.0,-0.0,2.7465787,-0.0,-0.0,20.248701,-3.1763386e-07,13.725347,-0.0,13.7810335,35.432213,16.103895
instances/Sat_Data/circuit_fuzz/fuzz_100_30270.cnf,1,80.85649,40.007458,-0.0,27.098179,-0.0,-0.0,6.4053683,-0.0,-0.0,45.98782,-0.0,31.157404,-0.0,31.327337,81.59478,36.790028
