@RELATION FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
ex051_9-sc2018.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
size_4_5_5_i037_w31_r9.cnf,1,30.471388,84.17993,623.4089,260.39862,1.4782096,3.2275624,1740.0337,450.30368,0.5510059,47.459763,788.39545,343.9739,487.67596,1090.7523,18.588783,296.33423,667.35156,-0.0014489491,98.42705,277.0379,-0.002801503,229.62141,250.49179,3.6584916,-0.0019446566002443,207.0818328857422,212.52975463867188,589.81103515625,24.51512908935547,55.08966064453125,2413.81884765625,1836.6761474609373,1180.4718017578125,-0.0022827228531241,415.531982421875,2748.5947265625,282.5120849609375,615.3607788085938,1403.1453857421875,44.325286865234375,716.6084594726562,147.99073791503906,396.4612121582031,20.65067481994629,2.480906248092652,365.5929260253906,1019.3878784179688,667.2326049804688
4g_5color_170_050_05.cnf,1,-4.3201333e-05,4740505700000.0,18819836000000.0,7368556000000.0,-5.6236993e-05,-3.2803e-05,7156767000000.0,21820172000000.0,-0.0001524518,-1.3442266e-05,1420140300000.0,36.04323,2049394700000.0,451.1302,2287843000000.0,1148922600000.0,8057272700000.0,4.547859e-05,-0.00016024441,10703732000000.0,-3.8048915e-05,4130200400000.0,12457685000000.0,-8.659996e-06,1.2338497981545515e-05,8076516130816.0,8032617496576.0,35.618621826171875,-1.1233220220674411e-06,34.927589416503906,490.0013427734375,171.26271057128906,347.8276062011719,-1.1313098184473349e-05,14319221735424.0,70803349504.0,3310830223360.0,18809289179136.0,3198224695296.0,2651474624512.0,13687133831168.0,6961324621824.0,54.22187042236328,-1.1915045433852356e-05,5.244246494839899e-06,11281637572608.0,8.855107307434082,318.6729736328125
DLTM_twitter454_70_12.cnf,1,6934.2793,7556.7793,59934.44,25248.871,31.833052,290.56476,32527.625,66915.53,0.16081552,202.70747,3281.2986,12375.605,4603.38,11054.644,4355.257,2603.5967,39558.934,6.0938897,3181.8713,21248.244,-0.0013447602,2681.2437,39105.2,2.2660315,3.5793890953063965,36882.17578125,32847.18359375,1804.2239990234373,733.734130859375,15996.3935546875,16754.84765625,16613.1484375,8654.083984375,0.3773783147335052,47635.10546875,21783.779296875,9200.0556640625,72587.7890625,23970.87109375,23912.228515625,48288.52734375,12760.27734375,10055.15625,12019.0625,195.73275756835932,48354.640625,8873.36328125,5070.470703125
TT7F-34-25.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
TT7F-33-24B.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
course0.2_2018_3_5.cnf,1,284886120000000.0,1.2996779e+17,5.1443277e+17,2.0155606e+17,7372475400.0,123854990000000.0,1.984473e+17,5.9623595e+17,3302287200000.0,128700980000.0,4.0829913e+16,1595703300000000.0,5.7574427e+16,1307230200000000.0,6.215896e+16,3.1159408e+16,2.1821602e+17,51677044.0,1061579600000000.0,2.9392458e+17,-0.00014980837,1.1337493e+17,3.4016478e+17,17914094.0,4857996800.0,2.187404338224169e+17,2.170761168153477e+17,3682686730240.0,439908859904.0,328227848192.0,2378492758982656.0,2561807063449600.0,1601086632755200.0,7410932736.0,3.902538882943549e+17,7153096769667072.0,9.110354061269402e+16,5.147827885498696e+17,8.87348919187538e+16,7.06236504866816e+16,3.742652025200968e+17,1.9032175191628186e+17,426229970763776.0,11700297269248.0,503202611200.0,3.091152215641948e+17,1185324537479168.0,1330674418057216.0
Timetable_C_241_E_34_Cl_16_S_12.cnf,1,448666700000.0,18943117000000.0,76172336000000.0,30567857000000.0,343545.97,142373540.0,33082256000000.0,87320385000000.0,31.878054,30779.205,6602037400000.0,3262805200000.0,9461634000000.0,2275144000000.0,9158009000000.0,4964345000000.0,32428792000000.0,2742.991,2329409700000.0,42844354000000.0,-0.0027473578,16455085000000.0,49790323000000.0,0.2759816,6098582.5,32262632505344.0,32106088497152.0,644890368.0,1215368064.0,1381082.625,4865219100672.0,5837371211776.0,3488669499392.0,12355.2060546875,57272512282624.0,6034140168192.0,13240637587456.0,75282732023808.0,16421300994048.0,10488952913920.0,55893886500864.0,27876548149248.0,1014262464512.0,19029284.0,6253552.0,45178849067008.0,2464213106688.0,2958700576768.0
DLTM_twitter845_79_18.cnf,1,17829.41,32504.23,182142.25,96170.766,73.97779,1879.41,276419.66,177248.11,0.5431218,1428.5675,46486.72,122709.16,83157.445,120072.26,14126.598,30189.28,104351.85,0.6340435,93671.625,75192.836,-0.00066577544,41797.03,102165.92,-0.0005601451,253.5122985839844,81285.3984375,73277.6796875,11632.611328125,8950.6494140625,12628.6611328125,264530.21875,286943.6875,175990.796875,12.790221214294434,121155.671875,315701.15625,27513.9453125,165287.6875,206495.0625,33505.359375,173376.0,51160.6875,51174.54296875,7100.64697265625,2711.253662109375,104599.71875,136441.453125,116883.375
ctl_4291_567_11_unsat.cnf,1,600453.6,6889890.5,53254596.0,14907490.0,906.92505,3.257872,24430188.0,53215108.0,8.226204,11.724231,82166.37,3054731.8,3504.2827,270257.16,1099.5826,24053.254,35791850.0,13052.826,178.19128,22813188.0,-0.0012122516,254487.69,30369236.0,-0.0005530717,0.0110507393255829,23737672.0,25913928.0,134860.4375,0.0407455004751682,10131220.0,458741.84375,208407.71875,44249.34765625,0.002017660299316,40702232.0,2096157.125,11709887.0,62936996.0,6626538.5,11498215.0,40522188.0,13825871.0,80339.046875,5699782.5,32.114891052246094,38860536.0,121141.46875,1029885.625
logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
size_5_5_5_i059_r12.cnf,1,26.322096,123.95796,800.82007,320.66437,1.9455023,6.595295,1942.2506,620.11127,0.6443314,47.767715,842.35876,361.01755,546.15106,1199.0513,19.802319,303.74396,772.4115,-0.0010973178,114.06606,340.2313,-0.0022311122,280.44852,350.51315,8.134851,-0.0015415115049108,273.8230895996094,293.0238647460937,636.8235473632812,29.03881072998047,103.82987213134766,2633.87255859375,2000.7935791015625,1260.642578125,-0.0015956944553181,544.219482421875,2975.4052734375,370.89947509765625,787.1537475585938,1532.46533203125,73.00550842285156,864.5405883789062,169.27096557617188,437.1624450683594,40.1751708984375,2.117448568344116,466.2636413574219,1093.2874755859375,751.48046875
newpol6-8.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
PRESENT_round_1-32_faultAt_30_fault_injections_10_seed_1579630418.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170055892.cnf,1,0.03969657,1.1244743,1.6701387,0.5247128,-0.043980476,-0.06975337,1.671953,2.100775,0.023683649,-0.04767518,0.3240763,2.009194,0.123127446,2.5801563,-0.041623153,0.26388165,1.9005827,-0.039427362,0.6227241,1.0429989,-0.03198261,1.3995935,1.0751712,-0.044582393,-0.0372714027762413,1.4450280666351318,0.6622999310493469,1.3927114009857178,-0.0354003682732582,0.0315523408353328,6.806153774261475,2.8645215034484863,3.524693965911865,-0.0490606166422367,1.4738733768463137,6.016073226928711,0.8517305254936218,2.242238759994507,4.34089469909668,0.5862502455711365,3.222125291824341,0.3719959557056427,1.47222900390625,0.0280181057751178,0.0140089001506567,1.1440651416778564,2.083105564117432,2.760084629058838
vlsat2_21114_2240429.dimacs.cnf,1,1.9803428e+18,2.7423826e+21,1.0927137e+22,4.2994284e+21,-0.0013493337,109475090000000.0,4.171368e+21,1.26717e+22,-0.001189824,-0.0031075913,8.481985e+20,1.392746e+19,1.2123528e+21,9.730876e+18,1.3286545e+21,6.7707004e+20,4.664675e+21,0.0008056969,9.869872e+18,6.219663e+21,-0.0062096375,2.3707402e+21,7.210339e+21,-0.0044422317,-0.0031386811751872,4.667681524394299e+21,4.649213669697336e+21,42599.08203125,-0.002408976200968,2.875771803454669e+16,2.0739505093575967e+19,2.493559330889007e+19,1.4829601506977645e+19,0.0007200589752756,8.304285869150306e+21,1.096030925806182e+20,1.919838359251862e+21,1.092752738045233e+22,1.8716817906488545e+21,1.4941323675124336e+21,7.921983741032126e+21,4.049663243579361e+21,4.3343256891057766e+18,-0.0041542607359588,456350509301760.0,6.562215283239873e+21,1.049900673570282e+19,1.2671028184699896e+19
schur-triples-7-60.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6g_6color_366_050_04.cnf,1,-1.8743862e-05,237106090000000.0,943006900000000.0,370110520000000.0,-2.6615084e-05,-1.2188381e-05,358547260000000.0,1093665240000000.0,-5.482012e-05,-5.0651247e-06,72196370000000.0,94.13878,103527030000000.0,429.89905,114720665000000.0,58038963000000.0,403142100000000.0,1.5926298e-05,-5.749302e-05,536679400000000.0,-1.4133129e-05,205623520000000.0,623248500000000.0,-3.2229066e-06,4.579891992761986e-06,403752628518912.0,401910423093248.0,180.2459259033203,-4.267708675342874e-07,5.289135456085205,542.1320190429688,236.797607421875,204.6737060546875,-9.8345853984938e-06,717174444392448.0,5781397700608.0,165788304539648.0,943028722204672.0,160287122522112.0,130633846226944.0,684526787362816.0,349265364779008.0,158.66293334960938,-4.426495252118912e-06,1.9477104160614545e-06,566045014228992.0,39.15631484985352,374.9834899902344
combined-crypto1-wff-seed-18-wffvars-450-cryptocplx-40-overlap-2.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
gto_p60c241.cnf,1,284.49887,18381.898,84616.195,28502.229,154.08533,4734.0483,44604.56,98958.86,0.029290516,0.26133126,4794.3916,16526.396,13991.463,6035.8804,6864.344,3589.9973,40681.47,0.00095502986,5923.0186,48209.824,-0.011005869,21927.59,57837.668,-0.008985797,-0.0037006572820246,41812.80859375,33740.3203125,2011.4615478515625,382.468017578125,589.1234130859375,12827.4091796875,8914.99609375,11463.828125,2.634568452835083,66900.2265625,26075.93359375,19907.181640625,82110.96875,22319.28125,17549.3203125,72149.3984375,28464.716796875,1115.7698974609375,1242.6629638671875,143.51397705078125,50161.12109375,12306.9658203125,3944.234130859375
53-131220.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ctl_4291_567_6_unsat_pre.cnf,1,682010.4,7856989.5,60805908.0,17028074.0,858.5873,14.528511,27869764.0,60773256.0,13.484666,21.34559,84924.23,3486133.2,3831.127,277926.06,1468.7499,26849.94,40860404.0,13800.402,344.4369,26045114.0,-0.0004235536,257651.31,34682924.0,0.4214244,0.2470919489860534,27115436.0,29596480.0,142739.734375,0.8486232161521912,11575365.0,477262.78125,220392.078125,50269.3515625,3.4467785358428955,46475788.0,2336974.75,13360114.0,71865896.0,7544036.0,13138070.0,46256776.0,15785646.0,84462.515625,6519063.0,28.713830947875977,44376108.0,127421.109375,1164995.625
ncc_none_7047_6_3_3_0_0_420.cnf,1,60413956000.0,21103108000.0,663409400000.0,139740020000.0,741.00696,11170515000.0,441678200000.0,667594800000.0,4314.55,84415980.0,128014615000.0,118901820000.0,133448200000.0,218173920000.0,160295580.0,1784439600.0,442264400000.0,6536495.0,18425608000.0,339643900000.0,-0.008553537,170846470000.0,298617900000.0,4882974.0,6923.025390625,254345347072.0,238152187904.0,53336936448.0,22755.78125,204740448.0,241044127744.0,186056818688.0,119855079424.0,849649088.0,449480294400.0,384436994048.0,130296070144.0,713766076416.0,248890376192.0,579001088.0,585930506240.0,242209030144.0,251896192.0,524290560.0,16601.6953125,317441835008.0,98406678528.0,155127332864.0
ncc_none_5047_6_3_3_3_0_435991723.cnf,1,11703715000.0,9841991000.0,146199760000.0,34943066000.0,215.37923,3085090300.0,86727330000.0,147403310000.0,2847.955,21220652.0,22828060000.0,22603469000.0,26904490000.0,36066650000.0,45597024.0,1157388400.0,92052546000.0,469630.3,5221279000.0,73440790000.0,-0.009559703,33702812000.0,67192540000.0,953918.06,321.42974853515625,58450595840.0,50537033728.0,10481256448.0,6732.6494140625,59324984.0,41112506368.0,34282592256.0,22237765632.0,137071232.0,98627862528.0,68021932032.0,30335498240.0,155824275456.0,44813938688.0,139528656.0,121927868416.0,51660722176.0,68267840.0,103737304.0,7907.10791015625,71716233216.0,17135565824.0,26980804608.0
combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
combined-crypto1-wff-seed-12-wffvars-450-cryptocplx-40-overlap-2.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
4g_6color_182_100_02.cnf,1,-1.992528e-06,219406360000000.0,872821600000000.0,342676200000000.0,-1.5805695e-06,-3.2301177e-06,331854400000000.0,1012320030000000.0,-1.9652164e-06,-1.6896697e-06,66954447000000.0,1.727401e-05,95929230000000.0,2.6999856e-05,106191456000000.0,53780030000000.0,373068780000000.0,-7.416113e-07,-1.978564e-06,496774900000000.0,-1.7598643e-06,190153050000000.0,576739550000000.0,-2.1720377e-06,-1.5377806903416058e-06,373583838707712.0,371917995376640.0,2.6409094061818905e-05,-1.350413867839961e-06,-2.0778240923391422e-06,7.96418753452599e-05,2.4731427402002737e-05,2.824902730935719e-05,-1.1124553793706582e-06,663756661063680.0,5635723755520.0,153439921242112.0,872914052186112.0,148364528189440.0,120624114565120.0,633413052661760.0,323325943349248.0,2.1013649529777467e-05,-1.8277781919096008e-06,-1.5237961861203075e-06,524014061617152.0,6.072922587918583e-06,4.7607831220375374e-05
b2005-p2-14x14c17h9-Ser4-0.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170105432.cnf,1,0.055933498,1.1643374,1.7518812,0.62910753,-0.040091798,-0.06310027,1.355635,2.4303894,0.054169588,-0.047165968,0.27447242,2.1551747,0.042917363,2.4961586,-0.04794415,0.2905114,2.0096369,-0.04117538,0.6213113,1.0035174,-0.029663423,1.4265313,1.4489509,-0.043979432,-0.0416367202997207,1.7435249090194702,0.9703333973884584,1.3875277042388916,-0.0419982932507991,0.174623891711235,6.874526023864746,2.6625847816467285,3.4694881439208984,-0.0515445172786712,1.637670874595642,5.893836975097656,0.8617453575134277,2.6415367126464844,4.497788429260254,0.8967727422714233,3.4861111640930176,0.4478582441806793,1.5428831577301023,0.1608946174383163,0.0410936400294303,1.4666060209274292,2.1370272636413574,2.669776439666748
baseballcover12with24_and2positions.cnf,1,1.0230869e+20,1.0922671e+22,4.37022e+22,1.7334939e+22,-2.3685487e-07,4759428300000000.0,1.7520946e+22,5.0462347e+22,-3.748752e-07,300323230.0,3.5581953e+21,7.157533e+20,5.072661e+21,5.0043042e+20,5.294605e+21,2.768754e+21,1.8629106e+22,2.4757264e-06,5.0719472e+20,2.4769866e+22,-1.9652132e-06,9.4403025e+21,2.871677e+22,-4.4710163e-07,1.0505191505788928e+16,1.859140419734032e+22,1.851856072516741e+22,6575961076137984.0,3703690959519744.0,2590179.25,1.0666049511987106e+21,1.2828281173333256e+21,7.623172720505861e+20,1.6383655747631565e-06,3.307225141758965e+22,1.5814214169651053e+21,7.645207144632724e+21,4.3522579633325614e+22,8.191156572410666e+21,5.947550495297465e+21,3.17978318022356e+22,1.6127492722505269e+22,2.231090468195622e+20,-6.153954927867744e-07,2.708667068418436e-07,2.61379284669381e+22,5.399574940268416e+20,6.516676291182786e+20
full-bf-ga-6-ce.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
LABS_n038_goal002.cnf,1,392023830000.0,34205132000000.0,137069030000000.0,54281856000000.0,977.913,245085100.0,55537170000000.0,158007520000000.0,29207.873,64006.043,11104100000000.0,2678356200000.0,15890866000000.0,1864658000000.0,16502271000000.0,8617953600000.0,58631484000000.0,1988364200.0,1867556300000.0,77498920000000.0,-0.00015056688,29626678000000.0,90045030000000.0,-0.00014019698,173092688.0,58385697341440.0,58135507107840.0,10594422784.0,686336896.0,119109853184.0,3984801398784.0,4754406113280.0,2811735572480.0,97988.2421875,103684117626880.0,5447785906176.0,24006298173440.0,136446967021568.0,26098773524480.0,18943414632448.0,99977292414976.0,50424568610816.0,837585928192.0,65581973504.0,2056510.125,81912928403456.0,2003643006976.0,2405537939456.0
