@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE vars_reduced_depth_1 NUMERIC
@ATTRIBUTE vars_reduced_depth_4 NUMERIC
@ATTRIBUTE vars_reduced_depth_16 NUMERIC
@ATTRIBUTE vars_reduced_depth_64 NUMERIC
@ATTRIBUTE vars_reduced_depth_256 NUMERIC
@ATTRIBUTE LPSLack_mean NUMERIC
@ATTRIBUTE LPSLack_coeff_variation NUMERIC
@ATTRIBUTE LPSLack_min NUMERIC
@ATTRIBUTE LPSLack_max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S362076305.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37356,0.647117755,0.2,1.0,0.825489376,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.113666618,0.0071,0.0199,3.71005289,0.073584215,0.056959341,0.0,0.318181818,2.922122763,0.001845691,0.242832802,0.0008,0.0046,2.84343661,0.1842,0.027487375,0.074100581,0.0219,0.0397,0.02495212,0.06850267,0.0196,0.0335,4.22418009,0.03031051,0.107313991,0.022021093,0.046031746,0.72253128,3.0,0.0,3.0,3.0,0.0,131.170212766,0.287189013,88.0,274.0,170.0,102.0,135.0,111.0,120.0,44.025993853,0.056755428,39.548076923,52.605839416,47.853146853,41.12037037,45.281481481,42.213235294,43.818965517,0.155432763,0.705171229,0.001110012,0.564935835,0.317226944,0.028537201,0.225651619,0.064570374,0.135380601,0.002672303,0.672978033,2.073e-06,0.013266658,0.005073561,0.000926868,0.003395537,0.001436672,0.00216082,0.0,0.0,0.0,0.008016032,0.266533066,0.0,0.0,0.0,0.0,0.0,30.335,0.189891,95.3883,0.0888029,95.5,86.0,105.0,1.18125,0.230374,0.858552,0.0416812,25.6515,0.187792,95.2222,0.0867357,95.0,84.0,106.0,0.513815,0.405886,0.843164,0.0393731,0.492635271,0.626069341,11.884849,6.0631237,0.0,4.805454,0.0,-0.0018066441,0.28481022,-0.01143578,-2.8454415e-05,6.8812213,-0.112037934,4.4873047,0.0,4.3965597,12.639165,4.91903
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S440803918.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.369,0.650762098,0.2,1.0,0.815877938,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.111878988,0.0075,0.0205,3.679574713,0.082755196,0.063140585,0.0,0.326923077,3.03099694,0.001849699,0.234979223,0.0006,0.0034,2.860722501,0.1846,0.027469739,0.073758561,0.0225,0.0412,0.0248923,0.070646283,0.0194,0.034,4.255816062,0.030185192,0.108503733,0.021768786,0.045251272,0.724586266,3.0,0.0,3.0,3.0,0.0,124.408163265,0.328331436,70.0,283.0,168.0,89.0,131.0,102.0,115.0,44.264859904,0.067270714,37.725663717,52.96819788,48.062015504,40.05,46.699029126,42.709090909,43.888888889,0.173164119,0.691889939,0.000181583,0.556097154,0.350764555,0.028864115,0.251626514,0.071792808,0.154351737,0.002812499,0.638142613,4.356e-06,0.010769073,0.005248879,0.001043394,0.003601456,0.001519749,0.002375781,0.0,0.0,0.0,0.03006012,0.336673347,0.0,0.0,0.0,0.0,0.0,28.7445,0.206642,96.1328,0.0791622,96.0,86.0,106.0,1.18434,0.221695,0.861224,0.0350704,24.1744,0.214198,96.741,0.0853895,97.0,86.0,107.0,0.528562,0.410715,0.849037,0.037623,0.501142193,0.619776092,8.779825,3.9571075,0.0,7.2925243,0.0,-0.03330657,2.2489114,-0.0015064081,-0.004903124,3.0977685,2.7251751,2.614693,0.0,2.0556326,11.236403,5.1910458
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S490560482.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.3706,0.648315622,0.2,1.0,0.818666257,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.11752919,0.0066,0.022,3.698360947,0.081015086,0.061984182,0.0,0.358974359,2.998376269,0.001782565,0.248480283,0.0006,0.0032,2.8813406,0.1779,0.027497395,0.075924943,0.021,0.0407,0.02494266,0.072822996,0.0195,0.0351,4.264610603,0.030221854,0.107398779,0.022140315,0.045243414,0.717705489,3.0,0.0,3.0,3.0,0.0,129.063829787,0.330148731,93.0,303.0,161.0,96.0,146.0,103.0,116.0,44.959451363,0.064280898,39.672131148,53.138613861,49.107594937,40.981481481,46.679558011,43.0,44.803030303,0.170232731,0.695035603,0.000571772,0.623635381,0.32995255,0.027024822,0.250823034,0.07693475,0.153848622,0.002817465,0.71860969,1.679e-06,0.018796398,0.005063781,0.001007493,0.003519274,0.001528999,0.002329316,0.0,0.0,0.0,0.022044088,0.228456914,0.0,0.0,0.0,0.0,0.0,28.5522,0.195541,96.136,0.0795706,96.0,86.0,106.0,1.18086,0.217183,0.859185,0.0380936,24.4196,0.195205,96.2613,0.0774678,96.0,87.0,106.0,0.522947,0.422017,0.84689,0.0359259,0.495489851,0.61377542,8.855761,4.0490313,0.0,6.932339,0.0,-0.030351046,1.9617742,-0.0023941929,-0.004491351,3.3333838,2.2279599,2.71901,0.0,2.1555998,11.090776,4.9957333
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S52312360.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37308,0.650994532,0.2,1.0,0.826338823,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.10750642,0.0071,0.0179,3.667942846,0.076443919,0.056840933,0.0,0.276595745,2.941820662,0.001837675,0.22990627,0.0006,0.0034,2.815312378,0.1834,0.027508617,0.072764803,0.0211,0.0378,0.02490488,0.064893418,0.0194,0.0342,4.180896747,0.030227897,0.107102214,0.022017409,0.04489476,0.715967599,3.0,0.0,3.0,3.0,0.0,125.354166667,0.33951414,74.0,293.0,159.0,97.0,127.0,106.0,113.0,44.598514912,0.050765935,40.544715447,49.237410072,47.716216216,41.681818182,46.472222222,42.863636364,44.701030928,0.16083974,0.678695003,0.000730888,0.484182938,0.318234821,0.032438777,0.238402295,0.068701346,0.14383522,0.002676287,0.67053705,1.8289e-05,0.011134779,0.004958155,0.000911021,0.003405132,0.001431017,0.002200884,0.0,0.0,0.0,0.0,0.256513026,0.0,0.0,0.0,0.0,0.0,29.6739,0.403483,95.4286,0.0931573,96.0,85.0,105.0,1.17564,0.220819,0.85663,0.0568195,24.9898,0.204204,95.369,0.0974375,95.0,86.0,106.0,0.526084,0.459735,0.845343,0.0462667,0.492483818,0.616341219,12.69416,6.4675646,0.0,4.818427,0.0,-0.0011636891,0.34450826,-0.008471211,-3.721053e-06,7.4589114,-0.08951161,4.887376,0.0,4.820385,13.441942,5.357695
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S571450678.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37708,0.653150038,0.2,1.0,0.837401348,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.110760134,0.0073,0.0212,3.64420193,0.081705487,0.058556546,0.0,0.282051282,3.010575529,0.001851703,0.244312998,0.0008,0.0042,2.859104397,0.1848,0.027501804,0.073273637,0.0218,0.0419,0.02490606,0.069252225,0.0194,0.0343,4.222840023,0.030304562,0.107871438,0.02186964,0.045899254,0.723360193,3.0,0.0,3.0,3.0,0.0,127.708333333,0.316370545,87.0,278.0,166.0,96.0,139.0,104.0,114.0,44.652436653,0.066369466,39.388349515,53.875,48.647727273,40.621621622,46.158730159,43.057692308,44.795275591,0.172785062,0.652056492,0.000919696,0.509891659,0.350474756,0.040071854,0.243167876,0.086432651,0.158668226,0.00272215,0.622995735,3.459e-06,0.012717347,0.0045534,0.001016473,0.003405206,0.001541972,0.002376572,0.0,0.0,0.0,0.0,0.216432866,0.0,0.0,0.0,0.0,0.0,29.0402,0.29969,95.8777,0.0914567,96.0,86.0,105.0,1.17959,0.251153,0.861977,0.0972258,25.3161,0.525014,95.6658,0.0954891,95.5,86.0,106.0,0.510608,0.410864,0.8434,0.0619572,0.495651833,0.625749205,10.694876,5.4256773,0.0,5.299284,0.0,-0.0048310254,0.3229848,-0.012578316,-0.00040849438,5.809351,-0.1669856,3.80027,0.0,3.5818403,11.682826,4.3694286
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S602064817.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37444,0.651479339,0.2,1.0,0.829997311,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.111110986,0.0075,0.021,3.650285832,0.081111871,0.060659967,0.0,0.333333333,3.003134032,0.001846693,0.239880623,0.0008,0.005,2.826508383,0.1843,0.027459319,0.07217491,0.0221,0.0405,0.02490736,0.070220585,0.0187,0.035,4.242968083,0.030326763,0.107954191,0.021493655,0.046163347,0.722037651,3.0,0.0,3.0,3.0,0.0,129.9375,0.332777834,84.0,314.0,161.0,93.0,135.0,107.0,124.0,43.863052511,0.058240933,39.504347826,52.138297872,47.365079365,40.968503937,45.097402597,42.184615385,43.47826087,0.169939355,0.679476646,0.000887573,0.56774016,0.332176128,0.03204623,0.239561561,0.072911444,0.155238065,0.002762521,0.664510243,2.785e-06,0.010929064,0.005117726,0.000972416,0.003525952,0.001489387,0.002289136,0.0,0.0,0.0,0.014028056,0.210420842,0.0,0.0,0.0,0.0,0.0,29.1477,0.196582,95.8037,0.0914281,96.0,86.0,107.0,1.18174,0.221477,0.861939,0.0430671,24.8056,0.223455,95.5051,0.0970079,96.0,85.0,106.0,0.522186,0.462301,0.847777,0.0444652,0.49643,0.65178417,11.282791,5.7373323,0.0,5.12664,0.0,-0.0028338553,0.29004082,-0.011232766,-0.00013343949,6.317784,-0.14809008,4.1199007,0.0,3.950841,12.186521,4.6094227
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S611834646.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37732,0.651587259,0.2,1.0,0.837215597,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.107472996,0.007,0.0179,3.662265746,0.080208264,0.058006052,0.0,0.310344828,2.984060207,0.001901804,0.229582671,0.0009,0.0035,2.851242511,0.1898,0.027551904,0.071739098,0.0211,0.0387,0.02489396,0.066463013,0.0187,0.032,4.210937236,0.030239166,0.106705865,0.021694501,0.04581811,0.719770826,3.0,0.0,3.0,3.0,0.0,122.395833333,0.298658901,86.0,282.0,145.0,94.0,128.0,104.0,115.0,44.677815279,0.056099963,40.440366972,52.971774194,47.798076923,41.44137931,45.767241379,43.12173913,44.424528302,0.169062027,0.661447289,0.001152604,0.561773077,0.33072912,0.029544585,0.250046067,0.075820829,0.156368676,0.002738019,0.667116025,1.6845e-05,0.013345807,0.005007231,0.000904122,0.003491707,0.001467296,0.002431085,0.0,0.0,0.0,0.004008016,0.310621242,0.0,0.0,0.0,0.0,0.0,28.8071,0.224735,95.6856,0.0936055,95.0,86.0,106.0,1.1869,0.231099,0.859343,0.0499131,24.443,0.194043,95.6785,0.084727,95.0,85.0,106.0,0.498805,0.442229,0.845705,0.037782,0.500378484,0.645764597,12.401617,6.3308682,0.0,4.820772,0.0,-0.0013248253,0.3112647,-0.009551457,-8.550553e-06,7.242073,-0.09751547,4.7440186,0.0,4.66144,13.144794,5.176068
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S61214945.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37688,0.645468555,0.2,1.0,0.832858011,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.106647078,0.0071,0.0206,3.629703743,0.082024963,0.061777633,0.0,0.321100917,3.022481926,0.001931864,0.232953972,0.0008,0.0034,2.884145613,0.1928,0.027538277,0.069292387,0.0214,0.0409,0.0248757,0.068942813,0.0187,0.0349,4.220042031,0.030233432,0.108403605,0.021891923,0.047613224,0.716427826,3.0,0.0,3.0,3.0,0.0,125.458333333,0.334008389,82.0,295.0,162.0,94.0,131.0,103.0,113.0,44.450847764,0.052641481,40.040816327,50.698529412,47.726415094,41.651376147,46.121212121,42.392857143,43.879699248,0.170768401,0.683958305,0.000257088,0.558866985,0.318658138,0.029869211,0.254273502,0.073020628,0.158752537,0.002747306,0.657802788,2.799e-06,0.01608835,0.005186957,0.00109078,0.003463205,0.001519803,0.002260656,0.0,0.0,0.0,0.002004008,0.068136273,0.0,0.0,0.0,0.0,0.0,29.4752,0.207805,94.947,0.0937705,95.0,85.0,105.0,1.1905,0.232302,0.859985,0.0481936,25.1055,0.190005,95.6784,0.0849857,95.0,85.0,106.0,0.524097,0.382459,0.847315,0.0353952,0.500232812,0.608081579,13.968626,7.0800495,0.0,5.105187,0.0,-0.0005299692,0.48993188,-0.0045074983,-1.6146942e-07,8.247048,-0.064669766,5.439049,0.0,5.386391,14.746293,6.045853
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S625232584.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.36968,0.648176303,0.2,1.0,0.81625178,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.104036059,0.0065,0.017,3.665389993,0.077828884,0.060816006,0.0,0.32038835,2.992780866,0.001822645,0.231440652,0.0007,0.0035,2.835272699,0.1819,0.027476152,0.070273735,0.0206,0.0373,0.0248774,0.064653767,0.0193,0.0322,4.186162968,0.030189934,0.107206713,0.021849486,0.048577347,0.717922621,3.0,0.0,3.0,3.0,0.0,126.0625,0.290322993,91.0,284.0,171.0,96.0,129.0,108.0,118.0,43.927862256,0.061595098,38.806122449,50.957746479,48.007575758,41.035087719,45.473684211,41.926829268,43.495575221,0.163923929,0.712377872,0.000684351,0.555374469,0.329522789,0.026426355,0.237523578,0.064420559,0.142205672,0.002714437,0.707823364,2.8239e-05,0.020413624,0.004694174,0.001011392,0.003450945,0.001515199,0.00226242,0.0,0.0,0.0,0.008016032,0.152304609,0.0,0.0,0.0,0.0,0.0,29.393,0.267346,95.4381,0.0934027,95.0,86.0,106.0,1.18203,0.244213,0.860917,0.085283,24.6898,0.183308,95.2953,0.0788025,95.0,86.0,105.0,0.509111,0.404255,0.845531,0.0377707,0.496941371,0.637726703,7.51419,3.199609,0.0,8.08795,0.0,-0.0706287,3.3486395,-0.00037795745,-0.010366871,1.8768396,4.4916253,2.1131833,0.0,1.4252075,10.86531,5.587764
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S628837547.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37172,0.646723797,0.2,1.0,0.820637453,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.109649886,0.0076,0.0191,3.696048435,0.081359023,0.063396228,0.0,0.340659341,3.03541078,0.001835671,0.241989127,0.0009,0.0048,2.842444621,0.1832,0.027531062,0.071634188,0.0222,0.0383,0.0248838,0.068096789,0.0191,0.034,4.228614441,0.030129781,0.106603402,0.021842561,0.044536603,0.713792318,3.0,0.0,3.0,3.0,0.0,122.591836735,0.247977351,90.0,250.0,159.0,95.0,127.0,105.0,113.0,44.393832402,0.0627307,37.965217391,52.068,48.201257862,41.298387097,46.363636364,42.87394958,43.721153846,0.170071873,0.691116897,0.000776839,0.568508793,0.337542207,0.038012544,0.24185382,0.080044236,0.146506919,0.002774401,0.640475661,1.3121e-05,0.012524449,0.005259643,0.000983596,0.003544159,0.001450963,0.002330324,0.0,0.0,0.0,0.006012024,0.24248497,0.0,0.0,0.0,0.0,0.0,28.1147,0.334374,96.1906,0.0920947,96.0,86.0,106.0,1.18387,0.262901,0.863631,0.107355,24.2532,0.198336,96.0354,0.0849375,96.0,85.0,107.0,0.50406,0.415284,0.847126,0.0358196,0.500830563,0.636934604,13.436472,6.8251457,0.0,4.967712,0.0,-0.00074427476,0.42833927,-0.0059143584,-6.1617334e-07,7.9330997,-0.07390166,5.214117,0.0,5.1577177,14.205738,5.764075
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S662409906.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37668,0.652535375,0.2,1.0,0.83610656,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.10915546,0.0074,0.0203,3.668428004,0.081287969,0.063408822,0.0,0.341463415,3.043006475,0.001885772,0.239996646,0.0007,0.0034,2.893667726,0.1882,0.027527455,0.071893514,0.0226,0.0402,0.02488734,0.070136838,0.0191,0.0334,4.247400416,0.030288079,0.107459338,0.022384324,0.045146092,0.722528546,3.0,0.0,3.0,3.0,0.0,127.791666667,0.337828237,82.0,322.0,176.0,96.0,135.0,104.0,116.0,43.923693586,0.05273959,39.641025641,51.461538462,46.995670996,41.29245283,45.302083333,42.431034483,43.495726496,0.170428976,0.706215952,0.001000474,0.582468451,0.350445328,0.0340931,0.243436469,0.071333839,0.145804862,0.00276768,0.612493057,3.571e-06,0.010812885,0.005138626,0.001028562,0.003569788,0.001507997,0.002398228,0.0,0.0,0.0,0.006012024,0.228456914,0.0,0.0,0.0,0.0,0.0,28.8208,0.197528,95.9196,0.0822385,96.0,86.0,107.0,1.19256,0.221667,0.86093,0.0364389,25.2037,0.654675,95.9217,0.0994207,96.0,86.0,107.0,0.51831,0.450894,0.844248,0.0640391,0.494749591,0.6084184,12.582912,6.419873,0.0,4.8252196,0.0,-0.0012079725,0.3292417,-0.008909051,-5.3550143e-06,7.3742776,-0.09258061,4.833123,0.0,4.757572,13.326354,5.2787223
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S8119416.cnf,1.0,500.0,10000.0,499.0,10000.0,0.002004008,0.0,0.0499,0.37712,0.654810968,0.2,1.0,0.838304186,0.01002004,0.0,0.01002004,0.01002004,0.0,0.0,0.0,0.0,0.01002004,0.110305072,0.0071,0.0204,3.667136726,0.079228065,0.059873103,0.0,0.340425532,2.984842024,0.001888778,0.229909628,0.0008,0.0034,2.851933517,0.1885,0.027560321,0.070788692,0.0211,0.0401,0.02491072,0.068363271,0.0197,0.0345,4.216462811,0.030236382,0.106361486,0.021977439,0.046102375,0.720644086,3.0,0.0,3.0,3.0,0.0,125.326530612,0.299097898,84.0,290.0,157.0,93.0,130.0,106.0,116.0,44.074463315,0.050421259,40.159292035,50.976470588,47.049019608,41.387096774,45.082568807,42.5,43.937888199,0.167098838,0.688678531,0.000786405,0.58270258,0.332525947,0.029493613,0.24037785,0.074679437,0.146756788,0.002703828,0.627045396,4.046e-06,0.01271434,0.004826272,0.000998007,0.003389619,0.001528582,0.00237552,0.0,0.0,0.0,0.0,0.234468938,0.0,0.0,0.0,0.0,0.0,28.5793,0.199624,95.6978,0.096596,96.0,85.0,107.0,1.15998,0.223186,0.857025,0.0464995,24.3392,0.214994,95.4785,0.0960245,96.0,85.0,105.0,0.520907,0.473618,0.845557,0.0450634,0.493816791,0.621755586,9.168138,4.3369308,0.0,6.4558806,0.0,-0.02262451,1.5096124,-0.0041064527,-0.0028844683,3.8622012,1.3387212,2.982619,0.0,2.4254508,11.094337,4.755614
