@relation R_data_frame
@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric
@data
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56663.cnf,1,1
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5324.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3893.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3710.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3800.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3779.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3939.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3774.cnf,1,1
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc987.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3883.cnf,1,1
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5317.cnf,1,1
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9398.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3826.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3498.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3858.cnf,1,1
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5330.cnf,1,1
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1057.cnf,1,1
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1060.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3589.cnf,1,1
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5309.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc172.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3896.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3767.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3886.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc168.cnf,1,1
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3558.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc164.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3916.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1067.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3738.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1049.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1071.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5532.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3958.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9431.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3474.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9435.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3804.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3652.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5308.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9436.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3676.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3577.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3591.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3798.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5310.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3737.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3960.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3739.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc976.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1013.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1046.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1074.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3480.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3867.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3816.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1108.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3653.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9424.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3684.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9460.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9448.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3724.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9629.cnf,1,2
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1092.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3830.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc931.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3647.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1031.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3473.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5316.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3497.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3502.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1098.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3489.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9459.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc949.cnf,1,2
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5313.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3531.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1119.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9400.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3900.cnf,1,2
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3756.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9468.cnf,1,2
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1117.cnf,1,2
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9480.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9413.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9447.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3758.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1048.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3506.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3504.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3477.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3493.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9594.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc973.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3740.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3875.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5322.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3747.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1039.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3567.cnf,1,3
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1345.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9457.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1103.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3770.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc151.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3799.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3499.cnf,1,3
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56671.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3706.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3843.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1113.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3922.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1024.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5519.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1027.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc991.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc879.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3716.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1062.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3955.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc136.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3643.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3934.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1091.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3550.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3814.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3486.cnf,1,3
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1038.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3634.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3475.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1081.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3713.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1077.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3664.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc2355.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3844.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc458.cnf,1,3
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1044.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3542.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3787.cnf,1,3
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc950.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc175.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3704.cnf,1,3
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3720.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3670.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9625.cnf,1,4
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1107.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3726.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3857.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc900.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3881.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1329.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3827.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1131.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3911.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc438.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1061.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9455.cnf,1,4
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1028.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc973.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1052.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1297.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1073.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3671.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3485.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3940.cnf,1,4
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1035.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9453.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1076.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3889.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1321.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3478.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3948.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9427.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1044.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56703.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1060.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1072.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3789.cnf,1,4
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5320.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9628.cnf,1,4
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc967.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9438.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3484.cnf,1,4
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1079.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1337.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9420.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3805.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3791.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1367.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3742.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3650.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc171.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3662.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3522.cnf,1,4
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5335.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1313.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc961.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1305.cnf,1,4
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc937.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9483.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3777.cnf,1,4
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3712.cnf,1,4
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9474.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5318.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3925.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9429.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3920.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9477.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3594.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc459.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1025.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1109.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc153.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1090.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9476.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1120.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc889.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3897.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9622.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3476.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1014.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9626.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1104.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3641.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1112.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9396.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1015.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1020.cnf,1,5
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1202.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1045.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3878.cnf,1,5
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc951.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1094.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1121.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3668.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3575.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9419.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3797.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3667.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc154.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1031.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1098.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc173.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5321.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9595.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1075.cnf,1,5
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1093.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9407.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1051.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9433.cnf,1,5
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3699.cnf,1,5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9472.cnf,1,5
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1022.cnf,1,5
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1270.cnf,1,5
