@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9454.cnf,1,459812.94,16478495.0,72104220.0,30479444.0,0.0063559134,963215.2,33980850.0,83138230.0,7545.764,0.12194142,5767516.0,12510331.0,6579790.5,6898542.0,5409453.5,10908064.0,42923452.0,0.0023284196,7476637.5,35046470.0,-0.010208549,12012554.0,52454820.0,7137.1787,484.4299621582031,38628752.0,36676148.0,385819.09375,29719.955078125,4304254.5,13454079.0,10724633.0,12049617.0,0.00025261376868,54916404.0,19842978.0,14584175.0,77216696.0,21040714.0,13186203.0,62261804.0,29267496.0,1235081.75,184637.296875,4248309.0,48159260.0,8756605.0,6153363.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3903.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3841.cnf,1,621296.06,637710.4,4088483.0,2133401.2,63.66704,147779.95,2689819.5,4121252.5,0.6040421,124.819786,294169.38,650637.3,312929.62,768025.6,393014.03,250340.64,2461991.0,3.9758074,96745.73,1297081.2,-0.013097377,317363.94,2296865.5,31.167799,9021.623046875,1530823.25,1609139.875,97180.015625,4986.85302734375,218926.40625,721064.5625,1470113.125,229458.953125,630.1564331054688,2727838.0,1958892.5,693137.0625,3801604.0,1355553.375,856131.0,3373235.0,823637.0,690025.0625,99844.71875,92918.4765625,2804639.25,344975.15625,399050.46875
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3695.cnf,1,153236110.0,5260429000.0,21307144000.0,8125989000.0,29.154129,17321962.0,9979241000.0,24051917000.0,516553.56,1027.3157,2156495400.0,1063057100.0,2760769800.0,714112600.0,2321224000.0,1003493000.0,8480631300.0,0.0016559147,764409300.0,12268517000.0,-0.014139142,5566502000.0,13902024000.0,0.5182225,52923.6640625,8383934464.0,8224864768.0,1318926.625,10102.4541015625,11437106.0,1541224576.0,1887396608.0,1122855168.0,10104.2998046875,15718183936.0,2259259136.0,3867698944.0,20975542272.0,4566565376.0,2815009024.0,15604300800.0,7844618240.0,326665664.0,4669989.0,1862403.625,12185845760.0,810808384.0,937309120.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3958.cnf,1,395666.75,363239.88,2866653.5,1336071.5,11379.029,148164.67,2426270.8,3038470.2,0.57512355,132.39455,420208.62,845542.1,709706.4,985159.3,304989.3,163491.83,1765482.5,5.4996185,371222.47,1187019.8,-0.0130308,489702.6,1622369.2,48.17708,16001.974609375,1230755.0,1138605.375,240152.265625,28937.466796875,61427.84765625,1511083.375,1581141.625,827054.8125,25.608022689819336,2011981.0,2415549.5,523461.59375,2874901.75,1439705.75,584005.9375,2530396.75,725125.0625,539550.25,220952.765625,33757.95703125,1988169.875,801800.5,577926.375
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1032.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1262.cnf,1,798086400000.0,23584610000000.0,95462230000000.0,39239100000000.0,5278.59,534510600.0,46366743000000.0,108720520000000.0,232.57411,1466982.0,9214439000000.0,8527476000000.0,13115259000000.0,5982185300000.0,11394783000000.0,6763526000000.0,40438630000000.0,51552.145,6316053500000.0,53380590000000.0,-0.014589011,20495353000000.0,61946350000000.0,34652416.0,144280400.0,40108333989888.0,39893677899776.0,33466142720.0,1055807872.0,110861920.0,12529060282368.0,14538359439360.0,9325613416448.0,86024.2734375,71284083916800.0,15229820862464.0,16495192047616.0,93764211179520.0,25145557123072.0,12948714029056.0,70921192734720.0,34732718948352.0,2300947202048.0,102115192.0,24200980.0,56259126493184.0,6425486557184.0,7675638710272.0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9443.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1088.cnf,1,84590010000.0,531121470000.0,2288324200000.0,1026413700000.0,0.043455254,2235244500.0,1606176700000.0,2466325500000.0,394.8141,654798850.0,322522400000.0,587573500000.0,440365220000.0,404671660000.0,254324690000.0,182607800000.0,954994400000.0,57033964.0,411873350000.0,1211462600000.0,-0.0072335806,474570300000.0,1409714500000.0,1815384400.0,1.003419280052185,915873071104.0,902426198016.0,2698822144.0,0.2752321660518646,9393331200.0,856324374528.0,1027135766528.0,612181213184.0,1.245380997657776,1629153132544.0,1023713607680.0,378272448512.0,2145492926464.0,1003263492096.0,306330992640.0,1759719194624.0,787023724544.0,181123530752.0,7488206848.0,960399104.0,1295161753600.0,438267412480.0,524924813312.0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9396.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5531.cnf,1,3247359000000.0,249640460000000.0,999905600000000.0,397362500000000.0,54731020.0,16836610000.0,408524240000000.0,1152447100000000.0,103984320.0,6757899.5,82401730000000.0,22215377000000.0,117762880000000.0,15551399000000.0,120842450000000.0,63500510000000.0,426283620000000.0,5403872.0,15700244000000.0,565597100000000.0,-0.010214277,216407000000000.0,656392900000000.0,48639.344,540673600.0,425118614421504.0,423247518629888.0,15527249920.0,14088085504.0,22359730176.0,33200841687040.0,39957729116160.0,23654173769728.0,62365808.0,755570311168000.0,45241629409280.0,174683970338816.0,993785437749248.0,193609055862784.0,137044454014976.0,729219210412032.0,368166811205632.0,6962587107328.0,1302811264.0,10760593408.0,596614913720320.0,16804489461760.0,20180337950720.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3634.cnf,1,112379.48,5764595.0,25057694.0,9843092.0,194969.0,836062.7,12991678.0,28980924.0,0.6034141,1209.84,2729521.8,2961023.2,5233858.5,2832901.2,2397056.2,1462597.4,11257149.0,-0.009137333,1135477.0,14096185.0,-0.02306869,6380492.0,16566271.0,-0.019857632,136.62594604492188,11616296.0,10394250.0,1384107.75,293938.4375,180607.328125,5363045.0,4592212.5,2913088.75,16.05547332763672,19305478.0,7444744.5,4932964.0,24436968.0,7483922.0,4216169.5,19753120.0,8848276.0,837651.375,81238.796875,161716.203125,14904977.0,3273619.25,1680164.375
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3872.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3773.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3685.cnf,1,306731460.0,10649855000.0,43130827000.0,16444563000.0,37.326523,35071684.0,20196730000.0,48691802000.0,1045741.44,116.884285,4365474300.0,2148586000.0,5589871600.0,1443064800.0,4698929000.0,2030770300.0,17164253000.0,6.1149635,1547391900.0,24841509000.0,-0.019944737,11272354000.0,28144780000.0,14.109477,120047.2734375,16973152256.0,16650104832.0,2615290.0,24953.712890625,21242332.0,3118832640.0,3814093056.0,2273149440.0,6418.3505859375,31819476992.0,4565044224.0,7830239232.0,42464686080.0,9241462784.0,5697994752.0,31587575808.0,15882479616.0,660117888.0,9509987.0,3791150.5,24666509312.0,1640340608.0,1895616384.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3948.cnf,1,395920.72,359903.7,2854065.0,1331387.1,11379.001,148164.62,2424411.2,3023436.0,0.5748956,132.40305,419980.38,847582.44,709333.06,986505.44,303282.16,162755.22,1759527.8,5.499641,372739.4,1179882.1,-0.013081186,487313.22,1613512.1,48.17712,16001.974609375,1224726.25,1132614.875,240153.015625,28940.0546875,61428.1875,1514049.125,1584755.5,829214.3125,25.60800170898437,2001929.75,2419186.5,521142.0,2861849.0,1439699.875,581803.875,2521410.25,720466.6875,540195.75,220946.4375,33758.06640625,1979921.25,803309.0,579714.75
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc888.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9474.cnf,1,394946.56,18134182.0,77768024.0,32319812.0,-0.005690837,859370.3,35172556.0,89544904.0,6315.968,0.100714386,6087776.5,10602557.0,7273928.5,5836117.5,6427397.0,10154764.0,43638136.0,0.0017085479,6327701.0,39161310.0,-0.008956434,13965824.0,55613332.0,6054.2446,501.9358520507813,39972936.0,38152404.0,321737.75,24876.197265625,3596296.0,11391608.0,9153313.0,10187094.0,-0.0001080944930436,59238180.0,16789888.0,15264019.0,81874664.0,20663690.0,13760423.0,65022404.0,30928614.0,1069549.125,149094.96875,3718388.5,50620176.0,7409705.5,5227439.0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc909.cnf,1,895020900000.0,26172165000000.0,106077144000000.0,43777040000000.0,18186.227,2022620900.0,52195910000000.0,120765765000000.0,211082.42,636811200.0,10360241000000.0,10164621000000.0,14728857000000.0,7132634700000.0,12663212000000.0,7628777300000.0,44946080000000.0,1573.1556,7558197700000.0,59258510000000.0,-0.013294663,22676780000000.0,68800595000000.0,25507.621,39351624.0,44567558619136.0,44366680817664.0,43736633344.0,100771456.0,4595237376.0,14895843115008.0,17228957220864.0,11142538723328.0,10782.931640625,79183946448896.0,18090362404864.0,18302711627776.0,104134778814464.0,28628117094400.0,14383940894720.0,78973241393152.0,38575362015232.0,2696872984576.0,5470675.0,1406953856.0,62520580636672.0,7657105129472.0,9137090985984.0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1063.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3770.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3671.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3934.cnf,1,395643.3,289030.38,2564460.2,1217285.6,11419.268,148688.08,2285902.5,2696833.0,0.57644856,126.78709,395523.16,824398.8,671509.25,971217.44,271051.56,143759.03,1637462.1,5.518557,353493.53,1016097.3,-0.013104112,416891.06,1420978.4,48.348213,16058.5146484375,1101618.0,1011386.4375,240709.328125,28455.24609375,61648.83203125,1477695.25,1543706.375,801347.125,25.695463180541992,1784798.625,2380408.5,468768.90625,2579641.5,1363314.25,535757.8125,2301947.0,616647.6875,534950.75,221728.640625,33877.27734375,1813265.0,784933.4375,558801.5625
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3511.cnf,1,79525.76,13140476.0,51909616.0,21030454.0,0.12718558,1299.5544,20267936.0,59856700.0,0.78794605,6.874016,3814026.5,1054847.1,5704558.0,764130.3,5449957.5,3602197.0,22772246.0,-0.008180655,818435.6,28525094.0,-0.01843626,11275243.0,34622000.0,-0.018928308,23213.2890625,22738792.0,21961112.0,22740.404296875,21452.421875,889.9667358398438,1731568.25,1912416.625,1237090.25,-0.0054528885520994,39220396.0,1944158.75,9356043.0,50984628.0,10455537.0,7768002.5,38263876.0,19293412.0,316463.0,182.5978240966797,3.891063928604126,30676110.0,908712.5625,920988.4375
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9628.cnf,1,305205.2,10927721.0,49768300.0,21257804.0,-0.00758313,760425.8,15554149.0,57712056.0,0.4367822,0.14308211,3138584.0,413379.03,428303.75,279645.56,2219895.0,9728407.0,35269316.0,0.0026223033,50145.47,22141288.0,-0.011951679,5251692.0,38888516.0,8564.088,710.0202026367188,30316460.0,28334972.0,41228.79296875,707.2251586914062,4523144.5,191383.265625,446053.84375,85069.53125,5.661621617036872e-05,38666552.0,692834.625,8784904.0,56934348.0,7782928.0,9943810.0,44588952.0,22567306.0,271510.0625,192891.28125,5259884.0,36132348.0,148472.1875,83396.625
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9460.cnf,1,456535.56,16553593.0,72127300.0,30588816.0,-0.006441235,1024022.56,33950980.0,83202184.0,7526.478,0.12041272,5801226.5,12511486.0,6527941.5,6873518.5,5293535.0,10906102.0,43094380.0,0.0022023346,7446203.5,35067588.0,-0.0102326395,11935072.0,52542188.0,7214.5513,598.134033203125,38729556.0,36689360.0,383399.375,29643.79296875,4285506.5,13389305.0,10684802.0,12003930.0,6.828818004578352e-05,55013224.0,19798438.0,14499108.0,77255760.0,20921426.0,13160151.0,62279260.0,29430478.0,1233753.125,177669.46875,4431027.0,48174028.0,8734927.0,6122263.0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1217.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3500.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1042.cnf,1,-0.030354185,0.0043004234,-0.0042593954,0.046820205,-0.022072295,-0.053154465,-0.032395672,0.08744952,-0.034412295,-0.045917653,-0.055501383,0.04316916,0.020674951,0.043045178,0.0029765118,-0.06367481,0.044857327,0.034562193,-0.032645877,0.011391301,-0.07587234,0.024978573,-0.009849259,-0.053087614,-0.0073632895946502,0.0100583489984273,-0.0502920635044574,-0.0011489148018881,-0.0284529030323028,-0.0228968039155006,0.1223182827234268,-0.0388188697397708,0.0931274965405464,0.0263231489807367,0.0755995959043502,-0.0139704700559377,-0.0459538288414478,0.0642733126878738,0.0897149816155433,0.0338942371308803,0.0837534219026565,0.0274765975773334,0.0628519281744957,-0.0180356428027153,0.0008916773949749,-0.0550047419965267,-0.0173341799527406,0.0287856217473745
