@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-972-S1776290313.cnf,1.0,0.0,0.0,0.0,0.0,0.1,0.0,1.97,2.72,1.96,0.2037670289999766
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-15-S59587435.cnf,1.0,0.0,0.0,0.0,0.0,0.74,0.0,1.93,2.68,2.0,0.2876983129999928
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-824-S355947733.cnf,1.0,0.0,0.0,0.0,0.0,0.16,0.0,1.85,2.66,1.86,0.1934011189999864
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-834-S1599981506.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2.68,1.72,0.2002879730000017
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-594-S1199411313.cnf,1.0,0.0,0.0,0.0,0.0,0.37,0.0,1.82,2.64,1.7,0.2411619599999994
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-160-S1319960617.cnf,1.0,0.0,0.0,0.0,0.0,0.89,0.0,1.82,2.7,1.83,0.1934005350000092
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-205-S1077862415.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.68,1.76,0.354755425999997
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-864-S1341701469.cnf,1.0,0.0,0.0,0.0,0.0,1.87,0.0,1.87,2.68,1.89,0.1875283840000037
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-310-S674385057.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.88,2.62,1.7,0.1878539450000005
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-130-S1937493838.cnf,1.0,0.0,0.0,0.0,0.0,0.15,0.0,1.88,2.65,1.95,0.2318440230000007
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-798-S222119402.cnf,1.0,0.0,0.0,0.0,0.0,1.17,0.0,1.8,2.62,1.78,0.191200804999994
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-993-S1588835958.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.01,1.95,2.63,1.8,0.2428127450000019
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-663-S387509432.cnf,1.0,0.0,0.0,0.0,0.0,1.58,0.01,1.81,2.62,1.85,0.2410177769999961
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-958-S41787405.cnf,1.0,0.0,0.0,0.0,0.0,1.51,0.0,1.83,2.64,1.82,0.3237121349999938
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-90-S1032012349.cnf,1.0,0.0,0.0,0.0,0.0,0.05,0.0,1.81,2.63,1.84,0.1961008179999908
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-469-S462850099.cnf,1.0,0.0,0.0,0.0,0.0,1.03,0.0,1.82,2.6,1.89,0.3048152139999729
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-580-S1826487864.cnf,1.0,0.0,0.0,0.0,0.0,1.61,0.0,1.82,2.64,1.73,0.2029338609999627
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-936-S182526583.cnf,1.0,0.0,0.0,0.0,0.0,0.85,0.0,1.9,2.65,1.82,0.1903663610000023
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-788-S1752532561.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,1.85,2.66,1.92,0.1959197630000062
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-944-S1586619905.cnf,1.0,0.0,0.0,0.0,0.0,0.03,0.0,1.82,2.62,1.74,0.190682723000009
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-622-S1333895055.cnf,1.0,0.0,0.0,0.0,0.0,0.81,0.0,1.81,2.55,1.91,0.2031688440000039
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-453-S367780358.cnf,1.0,0.0,0.0,0.0,0.0,1.26,0.0,1.84,2.62,1.81,0.2423434689999979
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-707-S12613982.cnf,1.0,0.0,0.0,0.0,0.0,1.79,0.0,1.87,2.69,1.69,0.2078425999999922
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-548-S544033578.cnf,1.0,0.0,0.0,0.0,0.0,0.05,0.0,1.85,2.65,1.89,0.2245864839999853
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-970-S332908373.cnf,1.0,0.0,0.0,0.0,0.0,0.02,0.01,1.86,2.63,1.68,0.2010887950000324
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-348-S2006368706.cnf,1.0,0.0,0.0,0.0,0.0,0.14,0.0,1.82,2.63,1.92,0.2068308929999887
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-635-S275968555.cnf,1.0,0.0,0.0,0.0,0.0,0.62,0.0,1.84,2.61,1.71,0.2245708959999888
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-13-S666309010.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.63,1.76,0.2008339920000139
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-583-S328391273.cnf,1.0,0.0,0.0,0.0,0.0,0.91,0.0,1.81,2.57,1.81,0.189346147000009
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-34-S147413369.cnf,1.0,0.0,0.0,0.0,0.0,0.61,0.0,1.8,2.62,1.77,0.2013180820000002
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-122-S1008633454.cnf,1.0,0.0,0.0,0.0,0.0,0.7,0.0,1.89,2.65,1.7,0.2180713889999879
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-311-S1983354837.cnf,1.0,0.0,0.0,0.0,0.0,0.64,0.0,1.85,2.62,1.71,0
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-804-S1119961871.cnf,1.0,0.0,0.0,0.0,0.0,1.86,0.0,1.83,2.6,1.73,0.2133770110000057
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-527-S1482703014.cnf,1.0,0.0,0.0,0.0,0.0,1.61,0.0,1.77,2.61,1.65,0.2075198180000086
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-831-S2080236382.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.01,1.86,2.66,1.71,0.2602464339999812
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-889-S664982567.cnf,1.0,0.0,0.0,0.0,0.0,1.09,0.0,1.82,2.61,1.7,0.2245195990000184
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-177-S1657993313.cnf,1.0,0.0,0.0,0.0,0.0,1.2,0.0,1.81,2.59,1.77,0.2054176669999776
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-02-S1240511048.cnf,1.0,0.0,0.0,0.0,0.0,0.07,0.0,1.79,2.63,1.86,0.1935677100000248
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-39-S1024082468.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,1.83,2.6,1.92,0.2600964500000486
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-277-S1971588914.cnf,1.0,0.0,0.0,0.0,0.0,0.64,0.0,1.87,2.67,1.67,0.2848191829999962
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-680-S898924893.cnf,1.0,0.0,0.0,0.0,0.0,0.66,0.0,1.79,2.62,1.86,0
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-108-S59018719.cnf,1.0,0.0,0.0,0.0,0.0,0.06,0.0,1.88,2.66,1.71,0.1938443000000234
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-379-S63715034.cnf,1.0,0.0,0.0,0.0,0.0,0.92,0.0,1.9,2.66,1.67,0.1975345370000241
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-352-S753241091.cnf,1.0,0.0,0.0,0.0,0.0,0.31,0.0,1.84,2.59,1.75,0.3443403260000082
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-494-S1925331863.cnf,1.0,0.0,0.0,0.0,0.0,1.38,0.0,1.82,2.72,1.75,0.2022043999999994
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-628-S1259176957.cnf,1.0,0.0,0.0,0.0,0.0,0.04,0.0,1.83,2.6,1.89,0.2289629459999957
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-450-S361279247.cnf,1.0,0.0,0.0,0.0,0.0,0.03,0.0,1.84,2.61,1.74,0.2212385850000089
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-246-S1764819996.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.0,1.84,2.62,1.9,0.2027544549999902
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-168-S472033126.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,1.85,2.66,1.75,0.2016364109999813
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-116-S692757607.cnf,1.0,0.0,0.0,0.0,0.0,0.09,0.0,1.82,2.61,1.82,0.1907970360000206
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-905-S1331163558.cnf,1.0,0.0,0.0,0.0,0.0,0.53,0.0,1.85,2.62,1.78,0.1996162720000001
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-500-S182677465.cnf,1.0,0.0,0.0,0.0,0.0,0.24,0.0,1.88,2.67,1.75,0.2399916580000081
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-397-S1640456576.cnf,1.0,0.0,0.0,0.0,0.0,1.17,0.0,1.89,2.69,1.79,0.4097549549999826
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-436-S1704386145.cnf,1.0,0.0,0.0,0.0,0.0,1.37,0.0,1.84,2.68,1.84,0.2032160859999976
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-825-S168543980.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,1.81,2.6,1.78,0.1965687400000035
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-642-S1686973549.cnf,1.0,0.0,0.0,0.0,0.0,0.97,0.0,1.82,2.6,1.83,0.1937545309999677
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-426-S1992697128.cnf,1.0,0.0,0.0,0.0,0.0,0.2,0.0,1.87,2.69,1.78,0.3038993580000237
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-833-S1088031480.cnf,1.0,0.0,0.0,0.0,0.0,0.65,0.01,1.84,2.56,1.72,0.2226066609999861
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-236-S210761420.cnf,1.0,0.0,0.0,0.0,0.0,1.42,0.0,1.84,2.64,1.83,0.2028515459999909
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-903-S992933974.cnf,1.0,0.0,0.0,0.0,0.0,1.34,0.0,1.84,2.64,1.73,0.2068932789999849
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-746-S227099367.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2.61,1.89,0.2235005869999895
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-1000-S556110486.cnf,1.0,0.0,0.0,0.0,0.0,0.71,0.0,1.84,2.63,1.86,0.1943476220000093
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-572-S276893626.cnf,1.0,0.0,0.0,0.0,0.0,1.44,0.0,1.81,2.62,1.75,0
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-763-S778409873.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2.64,1.89,0.1955364390000227
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-671-S2070085895.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,2.11,2.69,2.0,0.1957354639999948
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-445-S1858222715.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.01,2.09,2.7,2.0,0.2561847719999832
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-447-S1311060314.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.13,2.66,2.0,0.3467664490000004
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-436-S2146228244.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.69,2.0,0.1994525879999855
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-276-S1821424544.cnf,1.0,0.0,0.0,0.0,0.0,0.04,0.01,2.13,2.68,2.0,0.1987129519999939
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-395-S1728965909.cnf,1.0,0.0,0.0,0.0,0.0,0.04,0.0,2.13,2.68,2.0,0.2077184540000018
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-505-S1057040259.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.01,2.13,2.7,2.0,0.2227492679999727
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-679-S329774690.cnf,1.0,0.0,0.0,0.0,0.0,0.11,0.0,2.1,2.71,2.0,0.1967808789999878
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-480-S1301192943.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.0,2.1,2.73,2.0,0.2206826259999985
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-494-S1576652194.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.32,2.8,2.0,0.2124159910000003
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-289-S1077618243.cnf,1.0,0.0,0.0,0.0,0.0,0.02,0.0,2.04,2.72,2.0,0.3660399279999637
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-384-S562397006.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.0,2.07,2.66,2.0,0.2235293299999909
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-386-S620177863.cnf,1.0,0.0,0.0,0.0,0.0,1.58,0.0,2.07,2.67,1.97,0.2119808399999669
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-142-S112194277.cnf,1.0,0.0,0.0,0.0,0.0,1.54,0.0,2.09,2.72,2.0,0.2010309810000023
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-800-S234028323.cnf,1.0,0.0,0.0,0.0,0.0,0.25,0.0,2.12,2.73,2.0,0
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-752-S1773736756.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,2.12,2.69,2.0,0.2456891709999951
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-647-S329285405.cnf,1.0,0.0,0.0,0.0,0.0,0.01,0.0,2.1,2.74,2.0,0.393783792000022
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-274-S29868387.cnf,1.0,0.0,0.0,0.0,0.0,1.13,0.0,2.09,2.7,2.0,0.2102900170000055
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-112-S975453496.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.67,2.0,0.2648174230000109
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-128-S2092792575.cnf,1.0,0.0,0.0,0.0,0.0,0.13,0.0,2.08,2.73,2.0,0.2076989619999949
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-116-S48295988.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.01,2.07,2.77,2.0,0.3857287659999997
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-127-S1652189971.cnf,1.0,0.0,0.0,0.0,0.0,0.07,0.0,2.18,2.76,2.0,0
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-83-S1987966849.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.0,2.07,2.7,2.0,0.2021426959999814
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-970-S674567295.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.12,2.69,2.0,0.198840895999993
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-886-S1794330749.cnf,1.0,0.0,0.0,0.0,0.0,0.1,0.0,2.15,2.72,2.0,0
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-730-S2075984076.cnf,1.0,0.0,0.0,0.0,0.0,0.16,0.0,2.14,2.73,2.0,0.2214555319999931
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-699-S1517681112.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.07,2.69,2.0,0.2071489369999994
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-990-S221484496.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.01,2.08,2.71,2.0,0.1926806879999958
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-911-S324028619.cnf,1.0,0.0,0.0,0.0,0.0,0.32,0.0,2.1,2.76,2.0,0.2347631729999904
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-195-S1855106009.cnf,1.0,0.0,0.0,0.0,0.0,0.09,0.01,2.08,2.74,2.0,0.2580405219999875
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-490-S1121684425.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.01,2.17,2.7,2.0,0.2250057960000049
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-942-S2053243267.cnf,1.0,0.0,0.0,0.0,0.0,0.08,0.0,2.1,2.68,2.0,0.1984493189999909
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-716-S1351126999.cnf,1.0,0.0,0.0,0.0,0.0,0.81,0.0,2.1,2.71,2.0,0.2034738130000164
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-851-S1739958846.cnf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.66,2.0,0.2040400499999464
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-884-S251259008.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.0,2.07,2.67,2.0,0.2105618479999975
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-871-S1481156624.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.0,2.14,2.68,2.0,0.3886087440000096
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-684-S681869210.cnf,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.09,2.72,2.0,0.2086543389999917
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-319-S1376997963.cnf,1.0,0.0,0.0,0.0,0.0,0.04,0.0,2.17,2.68,2.0,0.2110220470000285
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-992-S889959006.cnf,1.0,0.0,0.0,0.0,0.0,1.96,0.0,2.09,2.7,2.0,0.2070752790000369
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-323-S1259226134.cnf,1.0,0.0,0.0,0.0,0.0,1.99,0.01,2.15,2.72,2.0,0.2050101060000031
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-938-S1196419768.cnf,1.0,0.0,0.0,0.0,0.0,0.15,0.0,2.11,2.73,2.0,0.3541760049999993
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-574-S1504345824.cnf,1.0,0.0,0.0,0.0,0.0,0.1,0.0,2.02,2.63,1.99,0.197950225999989
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-907-S503962347.cnf,1.0,0.0,0.0,0.0,0.0,1.21,0.0,2.07,2.69,2.0,0.1982398700000089
