@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5307.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc994.cnf,1,2837000.0,-379505.94,12372011.0,-77142.48,50764332.0,12380680.0,-185436.73,1488084.1,36916052.0,36323496.0,-5212.4595,-190758.03,-258397.05,4399184.0,-572477.44,53237880.0,-4957.4497,-131992.95,-145137.28,-398793.6,4662378.0,-328515.38,-317229.28,124117220.0,-204642.671875,4128113.0,-667409.875,44335096.0,49656560.0,-161141.25,-526542.5625,-100549.234375,56118904.0,72285824.0,45165184.0,7869836.0,-531848.0,-73685.7421875,-1001114.875,-448163.84375,-621202.4375,6750976.0,32442496.0,28145556.0,-665681.0,-317718.6875,14435955.0,42999320.0,1352174.0,-496212.03125,-797172.625,-9524.599609375,-127507.59375,-444294.5625,-154633.765625,5714326.0,72082040.0,44475080.0,30249484.0,81230568.0,16307727.0,-312744.125,69369744.0,26374392.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3760.cnf,1,25200.445,-3638.4424,125157.37,-789.46375,519358.97,124536.46,-1661.0061,10437.739,358160.0,381634.8,25082.629,-1942.1315,-2613.2776,59876.207,-5805.3604,511993.56,-173.68056,-1421.0896,-1537.8047,-3902.3506,27056.04,-3039.0344,-3147.6345,1251695.0,-1936.515625,44035.23046875,-6710.7109375,420124.53125,477452.90625,-1531.4254150390625,-4988.27685546875,-956.790283203125,588100.4375,736160.6875,451317.03125,52871.09375,-5347.87744140625,-659.2933349609375,-10055.529296875,-4336.95654296875,-5979.2958984375,51584.375,316797.53125,302295.59375,-6554.64794921875,-2947.063720703125,163730.609375,405430.0625,10932.533203125,-4803.36669921875,-7871.44970703125,16311.03515625,-1380.9798583984375,-4179.3642578125,-1475.894775390625,58255.0078125,715701.625,441376.5625,317431.0,784015.8125,146493.25,-3318.853759765625,679530.6875,257993.328125
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3504.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3501.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1131.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9454.cnf,1,761.5803,-96.440544,1139.2875,1.158352,9578.957,2564.9854,-26.974588,-19.470703,3738.0085,5259.0977,-14.126109,-47.67864,-42.948204,1074.4955,-127.830284,10011.157,-8.526921,-5.7997093,-41.126602,-67.08843,-21.265165,-61.590786,-49.513638,26644.893,-37.743106842041016,3412.336669921875,-113.19757843017578,6853.20556640625,8313.5693359375,-36.672340393066406,-98.4626922607422,-21.07540702819824,12106.072265625,13333.705078125,9872.6328125,3083.757568359375,-105.73348999023438,-27.36054229736328,-188.3170928955078,-93.246337890625,-108.69022369384766,538.5604248046875,6704.86474609375,5834.8291015625,-122.33089447021484,-31.63438606262207,3657.130859375,8729.7041015625,-12.049639701843262,-59.83445739746094,-166.48178100585938,-4.779035568237305,-20.099040985107425,-79.39511108398438,-16.770315170288086,986.4835815429688,12916.4365234375,8397.05859375,2967.6728515625,13841.75390625,2722.009521484375,-63.4525032043457,13457.4013671875,5193.8232421875
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3903.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3841.cnf,1,1822.1401,-60.707687,1123.7206,-78.96374,10637.357,1063.096,-108.356,4722.911,5714.145,1302.866,-44.322792,-34.269016,3673.4805,-20.304903,-111.90064,4106.8306,-5.359022,-44.354588,-2.5285628,-12.79876,1202.439,-60.376747,-15.425428,17755.582,2350.4384765625,-3.5167229175567627,-149.5123291015625,6393.23388671875,8081.4462890625,-30.97530174255371,-94.54139709472656,2901.706787109375,12229.7265625,7309.85595703125,7343.2080078125,-34.095489501953125,-97.45296478271484,-23.94440460205078,-162.95008850097656,-81.50376892089844,-116.65220642089844,74.36802673339844,8283.205078125,697.0740966796875,-131.44056701660156,-90.82059478759766,6731.20703125,2535.83056640625,-20.180644989013672,-56.527626037597656,-141.61843872070312,4372.51171875,1389.3612060546875,-61.3497314453125,-64.48878479003906,6238.59521484375,12862.662109375,6202.140625,8717.9892578125,16087.052734375,5694.08056640625,-92.25730895996094,16059.4384765625,8891.072265625
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3695.cnf,1,18247.57,-3422.8376,125094.01,-816.6931,510407.2,124439.82,-1654.9537,19117.55,366320.03,386344.3,36632.77,-1837.9637,-2554.2314,58465.863,-5640.283,503543.62,-200.82446,-1474.7081,-1536.5006,-3895.9717,40820.1,-3008.905,-3154.5193,1220931.4,-1911.91259765625,34238.42578125,-6682.48486328125,409823.21875,473223.375,-1416.2474365234375,-4964.083984375,-911.9368286132812,570058.1875,728148.0,441624.375,42973.1875,-5133.5625,-534.0494384765625,-9871.6640625,-4268.60400390625,-5902.35986328125,55079.9375,299749.8125,302385.65625,-6438.19091796875,-3012.089599609375,152271.453125,397621.34375,22177.650390625,-4870.5791015625,-7669.1953125,5539.50390625,-1387.0775146484375,-4069.544189453125,-1532.775390625,46490.9296875,714044.9375,427963.09375,324824.15625,772045.1875,142630.3125,-3218.816162109375,664983.3125,250343.46875
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3958.cnf,1,3904.1711,-101.33128,674.44366,-62.94282,14267.762,1934.45,-100.01932,-19.22505,5888.602,3933.0608,-48.56669,-42.751606,398.333,-8.684445,-164.53789,9586.483,-12.28603,-40.238476,-24.746223,-57.573277,-24.336489,-67.64871,-41.144016,29267.785,1248.603759765625,1609.88037109375,-171.56063842773438,7154.71728515625,11563.806640625,-52.74137878417969,-134.5361785888672,839.745361328125,16389.763671875,12392.720703125,10849.935546875,-10.446096420288086,-156.15118408203125,-47.22718811035156,-228.28990173339844,-101.51528930664062,-153.43655395507812,1184.7781982421875,9508.146484375,4317.23486328125,-184.1622009277344,-74.1808853149414,7466.3291015625,5182.06298828125,-25.64006233215332,-55.41012191772461,-208.8063201904297,5576.4658203125,762.5623168945312,-103.36985778808594,-74.23129272460938,6828.01953125,18771.537109375,8634.712890625,7025.36962890625,17398.251953125,5350.5693359375,-110.50633239746094,20575.373046875,9804.5498046875
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1032.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1262.cnf,1,3081668.0,-526158.3,18853144.0,-120035.58,73586480.0,17966090.0,-260685.92,4094696.0,53602416.0,54691656.0,2421796.0,-272853.47,-382646.47,6943434.0,-818786.44,74523610.0,-16668.56,-205669.7,-213988.6,-577445.9,7148948.0,-459119.6,-466993.6,177618110.0,-283273.3125,4633102.0,-967277.25,63386680.0,69806352.0,-218181.828125,-729618.25,-144210.15625,82505744.0,106017672.0,63355248.0,8311246.0,-751269.8125,-75894.828125,-1439948.125,-633805.875,-872749.125,9016792.0,45747220.0,41956952.0,-948933.5,-456809.5,21481200.0,59516064.0,1906725.0,-714367.8125,-1130034.5,-2307.2001953125,-202016.890625,-617089.5,-216379.0,7285432.0,103075056.0,63329528.0,45421708.0,114903040.0,22256626.0,-461588.28125,97490536.0,37037696.0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9443.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1088.cnf,1,387232.94,-31518.29,605861.3,-13937.074,3888157.5,589325.2,-14063.018,286445.6,2965065.2,2332706.8,-13214.556,-17755.066,-16645.965,318264.56,-47802.61,4478883.0,-545.7346,-8445.864,-10211.765,-24242.244,508175.03,-31444.672,-19975.377,9624878.0,-17078.451171875,995569.25,-50759.21875,3542347.0,4357955.0,-15235.1533203125,-53892.26953125,-7914.400390625,3713650.75,5202148.5,4051532.25,910733.0625,-42788.484375,-15755.666015625,-78415.234375,-37957.87109375,-56497.6484375,573884.9375,2455849.0,1514598.5,-55300.10546875,-21397.775390625,836380.6875,4020668.5,171671.71875,-40410.1484375,-64502.46875,-4738.025390625,-6373.46044921875,-40144.6875,-14676.310546875,804094.125,5908006.0,3652948.75,2116259.5,7506675.0,1552734.375,-20827.75390625,6829768.5,2481980.5
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9396.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5531.cnf,1,2617456.0,-416625.0,15896740.0,-103866.555,61900984.0,15265896.0,-180320.75,3792182.0,45441140.0,49787364.0,3487090.0,-232169.44,-351496.47,7343796.0,-688017.44,60486776.0,-29803.68,-177474.25,-191353.28,-461256.6,7851565.0,-362019.28,-406132.47,147121090.0,-221904.078125,4965036.0,-801857.25,51535664.0,57523736.0,-179485.9375,-581213.1875,-94710.0703125,71408280.0,93284304.0,52421324.0,2775862.0,-617936.8125,-35791.9140625,-1205829.375,-500615.59375,-688133.1875,8984888.0,36259000.0,36700412.0,-775374.375,-354521.90625,19040876.0,47414152.0,-7998.72998046875,-581711.6875,-925452.875,1787392.0,-198095.3125,-490828.3125,-152447.0,6189270.0,84178144.0,51617760.0,37444240.0,95332328.0,17006200.0,-404256.59375,77652672.0,32146052.0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3634.cnf,1,811.6199,-71.86945,1288.8623,-28.252647,9499.9375,1691.2766,-42.746998,-0.8927065,4749.428,4184.7036,-23.370173,-19.083473,-26.753462,-1.5996355,-101.73641,8397.716,-11.976937,-25.948,-27.753357,-59.430527,-5.515855,-45.590298,-41.496502,19544.559,-6.843147277832031,327.0230712890625,-101.20040130615234,6042.42138671875,9451.486328125,-34.65121078491211,-98.2670669555664,-8.32476806640625,10083.0087890625,10205.3974609375,7607.3818359375,52.15400695800781,-100.88777160644533,-16.340606689453125,-168.82968139648438,-71.36222076416016,-97.92201232910156,2237.038330078125,6611.8349609375,4919.08544921875,-114.25244903564452,-50.17877197265625,3983.2490234375,3651.088134765625,-7.914464950561523,-60.01542282104492,-138.71461486816406,1434.472412109375,-7.425704956054687,-76.40345764160156,-47.58599472045898,3686.387939453125,12743.1416015625,7089.09130859375,4672.92529296875,12032.591796875,2809.288330078125,-69.50186920166016,12825.1572265625,5206.85498046875
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3872.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3773.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3685.cnf,1,17961.945,-3460.276,124363.85,-814.8017,512695.1,125008.51,-1668.4834,15808.8955,364211.7,384457.5,35525.996,-1863.0125,-2536.7644,58598.38,-5669.848,506291.62,-196.14299,-1444.9509,-1553.9243,-3910.803,37559.695,-3034.1787,-3142.7515,1227426.1,-1913.9815673828125,35912.74609375,-6697.8671875,410707.78125,472353.53125,-1418.3555908203125,-4973.8740234375,-916.6131591796876,571886.1875,726927.4375,443663.46875,46194.59375,-5157.33837890625,-553.9785766601562,-9883.376953125,-4306.51806640625,-5934.8505859375,54209.53125,301482.15625,304024.46875,-6441.97998046875,-3004.624267578125,153723.3125,399481.15625,22973.189453125,-4870.447265625,-7716.9462890625,5176.97265625,-1374.3365478515625,-4080.43359375,-1533.9830322265625,46215.1484375,715459.9375,431257.46875,323593.0,772990.6875,144684.125,-3230.190673828125,667743.25,249416.3125
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3948.cnf,1,3908.8137,-101.11886,667.63043,-63.001835,14241.685,1930.1101,-99.960144,-19.11314,5879.0093,3919.9324,-48.656864,-42.654366,406.35156,-8.68195,-164.35779,9563.108,-12.285712,-40.18486,-24.660452,-57.4388,-24.277729,-67.5449,-41.079746,29224.191,1250.417236328125,1611.552734375,-171.4367218017578,7145.73388671875,11539.158203125,-52.69868087768555,-134.4945831298828,844.9140625,16360.845703125,12370.369140625,10840.3837890625,-10.517099380493164,-156.0152130126953,-47.21837615966797,-227.9465789794922,-101.43270111083984,-153.23451232910156,1183.9959716796875,9497.1455078125,4297.1943359375,-184.0001983642578,-74.12088012695312,7455.04150390625,5183.00048828125,-25.68766212463379,-55.31673812866211,-208.5144500732422,5570.9912109375,761.0554809570312,-103.2148208618164,-74.19054412841797,6822.31640625,18750.83203125,8618.181640625,7021.3525390625,17391.27734375,5352.4189453125,-110.27291107177734,20565.921875,9804.970703125
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc888.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
