@RELATION SAT11-HAND-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
./SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1.0,0.01,2.0,2.0,0.44,3.94,0.07,0.1,2.18,0.0,2.14,0.0074100494384765
./SAT11/crafted/skvortsov/battleship/battleship-7-12-unsat.cnf,1.0,0.0,1.99,1.37,0.0,0.01,0.0,0.01,0.97,0.0,0.57,0.0049929618835449
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1.0,0.01,2.0,2.0,2.01,60.21,0.22,2.0,2.09,0.01,2.08,0.0074429512023925
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1.0,0.02,2.0,2.01,2.01,60.01,0.43,2.15,2.11,0.01,2.07,0.0061883926391601
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1.0,0.01,2.0,2.0,0.59,60.36,0.08,0.71,2.11,0.0,2.08,0.0070183277130126
./SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1.0,0.0,2.0,2.0,0.21,3.58,0.05,0.07,2.18,0.0,2.13,0.0088818073272705
./SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1.0,0.0,0.08,0.49,0.0,0.0,0.0,0.0,0.4,0.0,0.22,0.0048048496246337
./SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1.0,0.0,0.02,2.0,0.09,0.47,0.03,0.05,2.57,0.0,2.19,0.0075249671936035
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes3.cnf,1.0,0.11,2.0,2.02,2.01,60.03,1.74,2.54,2.21,0.04,2.21,0.0153319835662841
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g4.cnf,1.0,0.01,0.04,2.0,0.36,38.24,0.05,1.27,2.17,0.0,2.11,0.0170516967773437
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1.0,0.0,1.99,2.0,0.03,45.36,0.0,0.12,2.14,0.0,2.11,0.0063531398773193
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1.0,0.0,2.0,2.0,0.13,60.01,0.02,0.4,2.11,0.0,2.09,0.0061478614807128
./SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1.0,0.0,1.98,2.0,0.01,0.07,0.0,0.01,2.0,0.0,1.38,0.0076148509979248
./SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.09,0.94,2.52,0.0,2.16,0.0123043060302734
./SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1.0,0.0,1.99,1.59,0.0,0.0,0.0,0.0,1.31,0.0,0.74,0.0067663192749023
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1.0,0.02,1.99,2.0,1.53,61.06,0.29,1.4,2.08,0.0,2.09,0.0069990158081054
./SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1.0,0.0,1.99,2.0,0.04,0.83,0.0,0.08,2.34,0.0,2.24,0.0063855648040771
./SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1.0,0.01,1.99,2.0,2.01,60.01,0.36,1.71,2.08,0.01,2.09,0.0053687095642089
./SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1.0,0.0,1.99,1.47,0.0,0.0,0.0,0.01,0.66,0.0,0.38,0.0048043727874755
./SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1.0,0.0,1.32,1.11,0.0,0.02,0.0,0.0,0.4,0.0,0.23,0.0078542232513427
./SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.09,0.97,2.6,0.01,2.15,0.0164086818695068
./SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1.0,0.0,1.99,2.0,0.0,0.15,0.0,0.03,2.35,0.0,2.09,0.0054283142089843
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1.0,0.07,2.0,2.01,2.01,60.08,2.41,2.49,2.17,0.01,2.13,0.0088522434234619
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1.0,0.02,1.99,2.0,2.01,61.89,0.38,2.2,2.1,0.01,2.09,0.0077519416809082
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1.0,0.01,2.0,2.0,0.33,60.03,0.05,1.36,2.1,0.0,2.06,0.0097360610961914
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1.0,0.07,1.99,2.04,2.01,60.02,1.35,3.27,2.19,0.04,2.17,49.7371563911438
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1.0,0.02,1.99,2.0,1.68,60.01,0.32,1.76,2.07,0.0,2.07,0.0060555934906005
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1.0,0.0,1.99,2.0,0.05,0.09,0.01,0.03,2.72,0.0,2.29,0.005406379699707
./SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1.0,0.0,2.0,2.0,0.19,0.85,0.0,0.07,2.38,0.0,2.17,0.0060000419616699
./SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1.0,0.0,1.99,2.0,0.11,0.07,0.01,0.03,2.54,0.0,2.23,0.0045981407165527
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1.0,0.0,1.99,2.0,0.4,60.3,0.05,0.5,2.11,0.01,2.09,0.0080690383911132
./SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1.0,0.01,1.99,2.0,0.96,1.05,0.07,0.11,2.4,0.0,2.16,0.0108051300048828
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1.0,0.01,2.0,2.0,0.4,60.03,0.04,1.03,2.09,0.01,2.09,0.0069918632507324
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.23,2.17,2.1,0.01,2.1,0.0111746788024902
./SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1.0,4.24,2.0,2.08,2.43,62.14,10.73,7.16,3.42,0.31,3.45,0.0926437377929687
./SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1.0,0.02,1.99,2.0,2.01,60.22,0.24,2.21,2.11,0.01,2.08,0.0058176517486572
./SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.19,0.0,0.03,2.41,0.0,2.32,0.0075390338897705
./SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1.0,0.02,1.99,2.0,2.02,60.01,0.08,0.7,2.62,0.0,2.17,0.0092475414276123
./SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1.0,0.05,1.99,2.0,2.01,60.01,0.66,2.61,2.13,0.01,2.12,0.013796329498291
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1.0,0.09,2.01,2.01,2.02,60.02,1.66,3.44,2.2,0.04,2.2,0.0136160850524902
./SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1.0,0.0,1.99,2.0,0.01,0.0,0.0,0.0,2.68,0.0,2.12,0.0075397491455078
./SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1.0,0.0,0.36,2.0,0.22,60.01,0.08,0.43,2.09,0.0,2.07,0.0042567253112792
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1.0,0.01,1.99,2.0,0.36,60.04,0.07,0.17,2.61,0.0,2.2,0.0117957592010498
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1.0,0.0,1.99,2.0,0.02,6.53,0.0,0.05,2.18,0.0,2.12,0.004075288772583
./SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1.0,0.0,1.99,2.0,0.08,1.88,0.0,0.14,2.3,0.0,2.2,0.0085737705230712
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1.0,0.03,2.01,2.0,2.01,60.19,1.21,2.29,2.14,0.02,2.11,0.0095434188842773
./SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1.0,0.0,1.98,2.0,0.05,1.26,0.0,0.11,2.3,0.0,2.24,0.0075955390930175
./SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1.0,0.0,1.99,1.25,0.0,0.0,0.0,0.0,1.61,0.0,0.92,0.0063621997833251
./SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1.0,0.0,1.99,2.0,0.0,0.0,0.0,0.0,2.7,0.0,1.71,0.0046875476837158
./SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1.0,0.0,0.38,2.0,0.02,5.63,0.01,0.06,1.74,0.0,1.97,0.0074465274810791
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1.0,0.52,2.0,2.27,2.02,60.1,14.29,8.59,2.79,0.16,2.83,0.070979356765747
./SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1.0,0.1,2.0,2.04,2.02,60.21,5.51,2.68,2.25,0.03,2.26,0.0127990245819091
./SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1.0,0.01,1.99,2.0,0.62,60.5,0.04,0.61,2.48,0.0,2.13,0.0188279151916503
./SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.09,0.0,0.02,2.43,0.0,1.78,0.0040593147277832
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.24,2.17,2.09,0.0,2.08,0.0067667961120605
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1.0,0.01,1.99,2.0,0.45,60.01,0.07,1.68,2.08,0.0,2.07,0.0075221061706542
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1.0,0.0,1.98,1.34,0.0,0.02,0.0,0.01,0.91,0.0,0.6,0.0039577484130859
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1.0,0.02,2.0,2.0,0.65,60.06,0.07,2.08,2.06,0.0,2.06,0.0375316143035888
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1.0,0.08,2.0,2.01,2.02,61.57,1.27,2.66,2.18,0.03,2.17,0.0049595832824707
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1.0,0.01,0.03,2.0,0.38,60.02,0.11,0.5,2.09,0.0,2.08,0.0059239864349365
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1.0,0.09,2.0,2.05,2.02,60.02,1.52,2.55,2.21,0.05,2.2,0.0203421115875244
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1.0,0.03,2.0,2.0,2.01,60.05,0.35,2.05,2.12,0.0,2.08,0.0089740753173828
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1.0,0.07,2.0,2.02,2.01,60.03,1.25,2.67,2.2,0.03,2.17,0.0060296058654785
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1.0,0.01,1.98,2.0,0.29,60.01,0.05,1.17,2.07,0.0,2.09,0.0096874237060546
./SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.0,0.0,0.01,2.66,0.0,2.34,0.007383108139038
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1.0,0.0,1.99,2.0,0.0,1.39,0.0,0.02,1.65,0.0,0.99,0.0066468715667724
./SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1.0,1.11,2.01,2.03,2.08,60.03,3.32,3.2,2.38,0.08,2.31,0.0546014308929443
./SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1.0,0.68,1.99,2.01,2.01,60.03,0.8,2.61,2.29,0.04,2.22,0.029529333114624
./SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1.0,0.01,2.0,2.0,0.21,3.41,0.05,0.08,2.22,0.0,2.13,0.0082988739013671
./SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1.0,0.05,1.99,2.01,2.01,60.01,0.66,2.61,2.13,0.01,2.11,0.0095303058624267
./SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1.0,0.03,1.98,2.0,2.01,26.67,0.1,0.39,2.28,0.0,2.14,0.0086245536804199
./SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1.0,0.04,2.0,2.0,2.01,60.01,0.09,0.97,2.53,0.0,2.13,0.0090584754943847
./SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1.0,0.0,1.62,0.74,0.0,0.0,0.0,0.0,0.58,0.0,0.33,0.0085313320159912
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1.0,0.05,2.0,2.0,2.01,1.81,0.08,0.22,2.61,0.0,2.18,0.0124728679656982
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1.0,0.01,2.0,2.0,0.55,62.28,0.77,1.48,2.08,0.01,2.06,0.005260944366455
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1.0,0.0,1.99,2.0,0.04,0.21,0.0,0.08,2.32,0.0,2.16,0.0050494670867919
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1.0,0.01,2.0,2.0,0.91,54.64,0.1,0.68,2.12,0.01,2.09,0.0184459686279296
./SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1.0,0.0,0.02,2.0,0.0,60.03,0.0,0.06,1.46,0.0,0.86,0.0058252811431884
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1.0,0.12,2.01,2.01,2.01,63.97,2.11,3.02,2.26,0.04,2.26,0.0174734592437744
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1.0,0.03,2.0,2.0,2.01,60.01,0.65,2.34,2.1,0.01,2.07,0.0091092586517333
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1.0,0.1,2.01,2.05,2.02,64.61,1.75,2.55,2.21,0.04,2.2,0.0151927471160888
./SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1.0,0.0,1.98,2.0,0.0,0.07,0.0,0.01,1.92,0.0,1.37,0.0041289329528808
./SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1.0,0.01,2.0,2.0,1.99,60.04,0.12,0.94,2.12,0.01,2.11,0.0086784362792968
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1.0,0.0,1.39,2.0,0.01,0.1,0.0,0.02,2.21,0.0,1.86,0.0078966617584228
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1.0,2.74,2.0,2.01,2.02,57.23,0.79,1.96,2.22,0.03,2.14,0.070901870727539
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.24,2.25,2.12,0.01,2.09,0.0059816837310791
