@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
11pipe_k.cnf,1,111755050000000.0,-15232026000000.0,613670560000000.0,-3514595800000.0,2313922200000000.0,561521600000000.0,-5913162000000.0,147182220000000.0,1713152100000000.0,1918174400000000.0,143396810000000.0,-9043611000000.0,-13495130000000.0,317892000000000.0,-25456808000000.0,2251213300000000.0,-928832300000.0,-6644713000000.0,-6924631000000.0,-16481180000000.0,341814500000000.0,-13433627000000.0,-15364081000000.0,5430152000000000.0,-8399526300000.0,193911200000000.0,-29670477000000.0,1917965200000000.0,2133441800000000.0,-6758373000000.0,-21152911000000.0,-2917192400000.0,2672521400000000.0,3548076800000000.0,1946855500000000.0,31996164000000.0,-22982087000000.0,-1333607000000.0,-44822800000000.0,-17890858000000.0,-24954664000000.0,349477200000000.0,1336511400000000.0,1361029600000000.0,-28672050000000.0,-12888789000000.0,725419440000000.0,1774462000000000.0,-818204000000.0,-21365873000000.0,-33980615000000.0,106408620000000.0,-7791162400000.0,-17991255000000.0,-4756131000000.0,235554400000000.0,3080402600000000.0,1894472000000000.0,1371825800000000.0,3580249800000000.0,607613200000000.0,-14943635000000.0,2843632000000000.0,1211294000000000.0
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,1,119425150.0,-14969694.0,607396000.0,-3131256.2,2275641300.0,539079400.0,-5323753.5,128752900.0,1658745200.0,1886985100.0,152400260.0,-9191522.0,-13463434.0,329464130.0,-24799928.0,2208981800.0,-991857.9,-6472725.5,-6580124.0,-15626501.0,336299840.0,-12980480.0,-15084499.0,5304875500.0,-8070410.0,203899360.0,-28802838.0,1850600700.0,2097113300.0,-6707482.5,-20360286.0,-2430965.5,2650016300.0,3506732000.0,1912496600.0,-172869.11,-22593212.0,-1192892.6,-43906916.0,-17059622.0,-23949212.0,363377540.0,1302463400.0,1339848200.0,-28022350.0,-12405112.0,739153000.0,1719592700.0,-1230649.9,-20300968.0,-32972134.0,120751490.0,-7707042.5,-17484466.0,-4196951.0,257107840.0,2988310300.0,1853129500.0,1322185200.0,3496349700.0,577342460.0,-14739511.0,2761237000.0,1197384000.0
dated-10-13-u.cnf,1,-5.774753,-22.577692,578.50867,-2.5964346,2292.4326,278.28094,749.56055,-0.91938007,606.05133,869.18427,-9.454166,-7.2366056,-10.52105,-6.830201,-38.976,2628.0764,-9.710651,399.47034,-14.11753,-1.7053405,-4.028294,-23.41293,-1.4717604,5847.47,-17.879717,2176.3591,-15.682567,1138.9901,2167.2358,-16.240768,-26.955315,-7.936167,2192.8066,3324.2795,2452.7246,631.3869,-19.852058,-13.956933,-29.86951,-27.661835,-29.868765,247.53014,738.5797,869.5193,-20.463886,-5.044035,-1.2935423,3072.5925,-0.016386751,-15.112275,-41.9343,-4.6093383,-3.607997,-10.750032,1000.0218,1012.2526,3337.6038,1218.1836,-12.194425,3625.7024,1100.4741,-13.356552,4271.434,1379.7113
complete-500-0.1-1-9876543215001.cnf,1,296253650000.0,-40272237000.0,1716536000000.0,-9023501000.0,6236043000000.0,1467740600000.0,-13919233000.0,394058000000.0,4598625000000.0,5255703600000.0,440949670000.0,-25333324000.0,-36835230000.0,918804230000.0,-67537564000.0,6032462000000.0,-2665153000.0,-17737120000.0,-18692491000.0,-42549680000.0,993654100000.0,-35735880000.0,-41441554000.0,14477783000000.0,-22229737000.0,559695700000.0,-78859930000.0,5061526700000.0,5719169400000.0,-17965234000.0,-55323180000.0,-6620039700.0,7187026400000.0,9618800000000.0,5209411600000.0,-761659400.0,-61250396000.0,-2620527600.0,-119872390000.0,-46441310000.0,-65534970000.0,1001122700000.0,3534678400000.0,3673597000000.0,-75744690000.0,-33918497000.0,1988588700000.0,4733464000000.0,-3333288700.0,-56144300000.0,-89947550000.0,329451040000.0,-21202412000.0,-47358690000.0,-11134412000.0,656429800000.0,8173764000000.0,5039225000000.0,3588670000000.0,9599497000000.0,1609212400000.0,-40431845000.0,7530154000000.0,3213165000000.0
atco_enc2_opt2_10_21.cnf,1,-481812.3,-381336.3,-150695.8,-852322.3,7912992.0,-93921.03,-359719.84,26656162.0,44226150.0,9155124.0,-984703.8,-4294.879,-577210.3,-291378.66,-878076.56,65305090.0,-24853.51,10780808.0,-256976.8,-309048.16,43945948.0,-699120.25,-236326.64,88235710.0,-198214.31,26578276.0,-898012.94,76622050.0,43415650.0,-352476.94,-1030136.1,11387748.0,19570418.0,54004116.0,24271248.0,-94483.03,-762158.56,-308254.6,-739299.9,-809906.4,-882835.0,56178092.0,16266172.0,-444714.38,-774508.1,-323592.7,-494321.66,86637040.0,-277754.84,-598799.56,-791451.56,-262787.88,-122585.32,-24036.04,-321823.62,12447666.0,61106304.0,12363952.0,11015944.0,136999620.0,50102588.0,4158282.0,123127730.0,76058616.0
manthey_DimacsSorter_36_4.cnf,1,-0.3196845,-0.8624622,-1.3065033,-2.8848987,72.82081,8.249453,-2.4481263,147.97346,259.53363,97.11941,-4.0751905,-0.54938596,-1.0393991,-0.58580804,-4.509769,227.00015,-0.39844736,38.980587,-0.92554337,-0.47004268,138.74312,-3.0891407,-1.1796087,433.52325,-0.6273956,87.41332,-4.8493905,425.2969,93.72205,-1.2084081,-4.5233207,41.034355,208.24115,291.6619,233.89268,-0.9943434,-3.9331062,-1.3050435,-3.1934078,-3.242663,-3.9719555,178.12837,179.08968,-2.264266,-5.0084305,-0.67100203,-1.4219687,314.24805,-1.8298907,-1.6895545,-3.6891072,-0.98842245,-1.0845134,-0.7102988,-2.014824,62.148613,276.3144,69.03766,71.982056,666.25024,207.01047,21.505787,587.75977,429.34055
atco_enc1_opt2_20_12.cnf,1,83870980.0,-22192570.0,365015230.0,-12762843.0,2779196000.0,444251780.0,-11640926.0,387077500.0,2398424800.0,1756188300.0,-13812048.0,-11968471.0,-13330529.0,126211070.0,-35003550.0,3340572700.0,76541380.0,-4778597.5,-9083172.0,-18271758.0,669706560.0,-24508136.0,-15735419.0,6911012000.0,-12377632.0,820991400.0,-38775370.0,2759365400.0,3174252500.0,-11392754.0,-44462724.0,-4602882.5,2433520000.0,3809242600.0,2983625000.0,514028800.0,-32056548.0,-11025784.0,-57265810.0,-29163620.0,-44392620.0,701417700.0,1768892400.0,828804350.0,-41168516.0,-15015577.0,200913280.0,3231778800.0,50888576.0,-32237892.0,-47081044.0,-4694645.5,-4769313.0,-28995496.0,-13527006.0,439885570.0,4380091400.0,2586655200.0,1571526400.0,5938445300.0,1368695300.0,-13147704.0,5334560000.0,1937705000.0
mrpp_8x8#24_16.cnf,1,-6.1275535,-3.2383697,484.221,-7.113864,1335.8445,59.047474,-10.013304,884.1933,406.2493,539.7282,-6.207701,-7.9614577,-0.2503216,-5.9471345,-4.455052,723.62494,71.23946,-6.0024815,-4.6893797,96.28205,716.8966,-8.049239,-2.8978703,1495.852,530.41156,79.469185,-18.55671,742.83496,753.16223,50.364124,-10.179297,819.0935,1068.3807,1121.33,7.0225463,-7.137084,-9.386906,629.3599,-9.198687,-7.148312,-14.543704,295.53107,80.95277,299.24008,-10.367855,-10.523991,812.7119,294.8998,-0.019550202,-5.5151815,-13.20006,18.66444,-0.45408788,-7.642259,-4.100371,-0.8730613,1120.6438,630.0851,857.97894,1642.2228,720.0801,-10.573038,1982.1774,1212.3737
mrpp_4x4#12_12.cnf,1,-0.93754745,-0.30864716,91.38392,-0.85634434,172.15549,24.729042,-1.3224156,149.24751,27.650892,40.691242,-0.5096826,-0.39711773,37.55477,-0.73220915,-0.2714975,61.51517,43.59336,-0.608079,-0.5421018,10.512654,81.76994,-0.76878744,-0.3007346,142.93169,89.76228,8.913151,-2.017927,96.05931,74.77638,8.865657,-0.8968751,75.952034,99.145546,92.03182,-0.20589048,-0.87059677,-0.6473528,95.70449,-0.9512306,-0.6520688,-1.7640798,35.688873,24.07418,-0.08481877,-1.1398742,-1.3083924,113.52753,10.921225,4.402722,-0.57338995,-1.3070899,5.372115,5.605417,-0.48332763,-0.66092634,-0.25910625,87.59075,31.840136,94.78987,151.27438,62.290035,-0.97003525,209.30862,124.11245
manthey_single-ordered-initialized-w42-b9.cnf,1,27819.164,-1815.9778,58036.44,-657.81085,269476.34,55441.016,-1094.7391,5810.997,191045.42,199106.2,1384.566,-1013.1982,-1381.4581,19659.22,-3032.484,245502.64,-138.17111,-851.3859,-523.0085,-2128.0261,16785.082,-1546.3878,-1686.7692,619324.25,-625.0461,6492.992,-3569.843,229271.75,254242.42,-878.2554,-2474.4417,-322.84125,340258.06,392047.3,224007.16,2956.3044,-2754.8481,-181.62291,-5219.618,-2078.834,-2999.7837,45034.875,167459.45,157368.72,-3672.766,-1592.8522,109492.79,169541.55,-12.64432,-2267.297,-4084.937,15831.457,-774.72003,-2368.2017,-963.2193,48033.04,374075.0,228594.16,182837.14,403021.2,69023.59,-1782.711,338442.03,148303.81
005-80-12.cnf,1,-147.01231,-41.84744,-81.64254,-58.836777,2474.3235,14030.636,-207.7869,8482.94,10070.877,10389.042,-355.09402,-55.19724,-64.63037,-47.13058,-125.0743,19901.738,26843.584,-2.833088,2561.5935,2503.999,27082.414,-217.78859,-22.04084,415.27536,-80.985825,-67.80466,-380.0204,33595.33,-85.95318,-49.5576,-297.76108,18994.229,9560.413,3123.9214,-8.693593,-120.855896,-343.35788,6550.3545,-71.41877,-145.84029,-144.51054,17125.494,-30.776466,-329.74893,-285.62506,-66.91989,-188.09193,11940.615,-189.62312,-44.76511,-219.67578,-194.3305,-21.029797,-0.14535758,-156.9091,-80.10697,8128.822,-161.0209,6343.4883,32312.229,10813.712,9766.568,22275.643,39682.883
gss-22-s100.cnf,1,16454.625,-966.4284,31924.02,-244.11235,120557.52,33007.047,-556.4593,8093.2314,96600.95,85093.445,-82.83992,-453.95358,-640.7215,13065.968,-1446.8696,123811.09,9285.656,-354.25565,-214.74973,-934.6072,5803.75,-777.50977,-737.805,300569.25,-477.15012,7394.8594,-1687.2379,117821.766,125926.08,-434.46637,-1318.7595,-227.55214,138519.05,179934.55,116824.4,17176.254,-1397.471,-285.75998,-2537.358,-1040.507,-1613.6987,15002.048,80987.03,58419.996,-1745.321,-743.1424,38866.625,104456.164,3005.7417,-1154.5968,-1946.01,2009.2068,-315.30084,-1188.7561,-447.14816,22190.145,175805.47,113767.46,81323.49,212747.22,35815.492,-685.97266,178141.61,69264.125
6s9.cnf,1,-21.88488,-231.80688,6913.521,-157.5354,46683.562,8008.241,-146.19714,-2.3366907,24973.463,30813.795,-105.60858,-81.855865,-88.34882,-57.93496,-366.101,38746.758,-37.08735,-86.2445,-197.42657,-204.34462,12844.966,-263.35965,-184.1734,79141.11,736.07733,1343.1787,-453.65674,27192.32,40300.227,-93.34363,-470.16162,-12.680808,42947.836,42855.586,30121.172,-16.266262,-308.79758,1525.5864,-598.166,-299.02908,-487.5681,12232.218,21317.744,20497.809,-402.0042,-214.6735,14728.636,18097.15,6724.346,-419.8703,-553.0248,2444.8357,3834.9363,-285.80444,-259.6797,8310.337,58092.88,21758.088,18418.127,53725.41,12094.89,-317.26172,54277.17,22091.363
manthey_DimacsSorter_30_6.cnf,1,-0.14653224,-0.1426231,-0.7475226,-1.3843045,29.557226,8.224728,-1.2385007,87.254036,129.79137,53.486565,-1.9971496,-0.24996576,-0.4328315,-0.3005695,-2.0468643,103.87719,-0.097329125,12.84728,-0.402636,-0.03415824,83.52485,-1.5505863,-0.50236803,172.78384,-0.3350665,32.33136,-2.3945396,219.2927,21.868818,-0.4388531,-2.1083984,28.433067,95.093864,123.239204,100.211845,-0.66963273,-1.7834439,-0.42110124,-1.3603047,-1.437066,-1.7982565,94.497505,76.258965,-1.3178427,-2.4236734,-0.33526808,-0.8370308,140.07997,-1.0173866,-0.548165,-1.6559058,-0.7456612,-0.6732047,-0.20574896,-1.0005159,17.551758,115.226715,4.154284,26.969345,305.12848,84.75992,22.156763,267.607,217.43741
jgiraldezlevy.2200.9086.08.40.41.cnf,1,-0.030194525,-0.03842504,-0.039273996,-0.012185423,5.0408773,2.6683216,-0.083356634,0.44935003,6.3889875,0.3288393,-0.043091152,-0.02442345,-0.011180015,-0.01839462,-0.12342427,7.5998855,-0.00538751,-0.01755593,-0.031034268,0.5258846,-0.0053910716,-0.06706304,0.55385375,16.381157,-0.010844416,-0.0033128166,-0.09392259,7.2046747,3.7436633,-0.031480763,-0.06898465,3.9346871,7.0859895,6.237071,8.579655,-0.01420123,-0.07248354,-0.02408084,-0.08726832,-0.090379834,-0.10999327,0.48782802,1.0348464,-0.0050613005,-0.11539635,-0.016323319,-0.008394073,3.7462616,-0.0130769145,-0.062520996,-0.14083672,-0.010555309,-0.014746374,-0.046059012,-0.017185615,2.3769999,5.7085733,5.7892404,2.2840912,12.703453,4.5777583,-0.022136219,12.997338,9.490153
