@RELATION FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
Kakuro-easy-132-ext.xml.hg_9.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
DLTM_twitter799_70_12.cnf,1,140.52524,69.92125,-0.0,45.90254,-0.0,-0.0,11.329953,-0.0,-0.0,79.95174,-0.0,54.25279,-0.0,54.554848,141.3007,64.32338
combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
newpol6-6.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
preimage_80r_492m_160h_seed_136.cnf,1,252.94765,102.15949,-0.0,923.33856,-0.0,141.08257,914.41473,-0.0,-0.0,-0.0,1123.2484,302.78537,-0.0,-0.0,890.8402,813.75903
abw-X-can__715.mtx-w103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sgen4-unsat-89-1.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
preimage_80r_495m_160h_seed_379.cnf,1,246.41591,99.45646,-0.0,899.22125,-0.0,137.30727,890.43884,-0.0,-0.0,-0.0,1093.7881,294.91302,-0.0,-0.0,867.489,792.3771
vlsat2_35929_5082743.dimacs.cnf,1,500.66217,260.61612,-0.0,205.82364,-0.0,-0.0,22.29965,-0.0,-0.0,260.15115,-0.0,178.03001,-0.0,173.71579,501.78177,196.99185
size_5_5_5_i053_r12.cnf,1,12.329743,4.837072,-0.0,43.87517,-0.0,5.879869,42.37672,-0.0,-1.6336509e-07,-0.0,51.80753,14.183571,-0.0,-6.144605e-07,41.625713,37.558308
sted1_0x0-649.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
preimage_80r_490m_160h_seed_150.cnf,1,251.29012,101.48249,-0.0,917.3272,-0.0,140.1762,908.459,-0.0,-0.0,-0.0,1115.9637,300.8185,-0.0,-0.0,885.0558,808.47266
newpol4-6.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Timetable_C_181_E_34_Cl_12_S_6.cnf,1,671.77686,333.33896,-0.0,220.37514,-0.0,-0.0,54.72134,-0.0,-0.0,381.82428,-0.0,259.2287,-0.0,260.1357,677.4147,307.38104
combined-crypto1-wff-seed-133-wffvars-500-cryptocplx-31-overlap-2.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
full-bg-gb-7-ce.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Timetable_C_437_E_62_Cl_29_S_28.cnf,1,3553.5837,1756.4141,-0.0,1187.1057,-0.0,-0.0,290.0425,-0.0,-0.0,2005.5259,-0.0,1359.6779,-0.0,1370.4757,3577.6528,1618.342
ps_200_317_70.cnf,1,4434.6333,2292.8096,-0.0,1750.9067,-0.0,-0.0,218.48381,-0.0,-0.0,2364.6648,-0.0,1607.9626,-0.0,1579.0155,4497.6826,1797.0859
Kakuro-easy-149-ext.xml.hg_4.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
size_4_5_5_i000_w31_r9.cnf,1,11.101039,4.3439674,-0.0,39.24145,-0.0,5.0897985,37.700916,-0.0,-4.9488367e-06,-0.0,45.884777,12.659998,-0.0,-8.816753e-06,36.97254,33.28618
battleship-24-47-sat.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6g_5color_170_030_04.cnf,1,257.16095,132.74086,-0.0,100.062935,-0.0,-0.0,12.895246,-0.0,-0.0,138.95412,-0.0,94.3052,-0.0,92.39336,262.01025,105.26185
baseballcover13with25_and1positions.cnf,1,432.7668,221.51523,-0.0,161.28616,-0.0,-0.0,26.049665,-0.0,-0.0,240.07251,-0.0,163.02452,-0.0,159.1269,441.86008,182.1641
tseitingrid7x165_shuffled.cnf,1,40.78381,16.914494,-0.0,151.49883,-0.0,23.501898,150.09726,-0.0,-0.0,-0.0,184.55803,49.414413,-0.0,-0.0,146.38397,133.90659
ncc_none_21015_5_3_3_0_0_11.cnf,1,3775.8042,1490.0302,-0.0,12211.888,-0.0,1540.5424,11387.956,-0.0,-0.0,-0.0,14241.015,3506.4146,-0.0,-0.0,11959.508,10458.236
Timetable_C_241_E_45_Cl_16_S_16.cnf,1,1081.2461,538.4633,-0.0,358.4876,-0.0,-0.0,86.01274,-0.0,-0.0,613.2254,-0.0,417.23972,-0.0,415.32465,1090.276,491.41504
fermat-770131695059117.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
TT7F-33-24C.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ncc_none_3047_7_3_3_1_0_1.cnf,1,14924.211,6527.8213,-0.0,57666.023,-0.0,9674.168,58237.46,-0.0,-0.0,-0.0,71202.28,19313.34,-0.0,-0.0,55601.7,51598.62
preimage_80r_491m_160h_seed_71.cnf,1,246.25125,99.379005,-0.0,898.4842,-0.0,137.1431,889.6607,-0.0,-0.0,-0.0,1092.7921,294.6416,-0.0,-0.0,866.76196,791.6756
sqrt_ineq_3.c.cnf,1,2293.8608,1179.2278,-0.0,876.07764,-0.0,-0.0,123.27208,-0.0,-0.0,1247.4056,-0.0,846.98737,-0.0,832.2903,2339.2922,949.3319
mp1-blockpuzzle_5x10_s7_free4.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
DLTM_twitter845_79_19.cnf,1,483.2431,238.70657,-0.0,160.11678,-0.0,-0.0,39.466457,-0.0,-0.0,273.0058,-0.0,185.2147,-0.0,187.29561,486.26248,220.50574
size_4_4_4_i4096_r8.cnf,1,8.324671,3.4469287,-0.0,26.940964,-0.0,2.8102155,24.436882,-0.0,-0.0072643864,-0.0,29.552269,8.0253,-0.0,-0.0040720897,24.815607,21.623716
ncc_none_2_17_4_3_0_0_435991723.cnf,1,25222.867,11121.206,-0.0,98327.91,-0.0,16718.707,99495.414,-0.0,-0.0,-0.0,121727.555,32921.75,-0.0,-0.0,94940.47,88232.6
Kakuro-easy-148-ext.xml.hg_8.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Steiner-9-5-bce.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
preimage_80r_493m_160h_seed_457.cnf,1,248.7431,100.44572,-0.0,908.002,-0.0,138.72838,899.23395,-0.0,-0.0,-0.0,1104.585,297.79474,-0.0,-0.0,876.0089,800.2202
Steiner-729-113-bce.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
rbsat-v2400c266431gyes7.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
abw-K-dwt__234.mtx-w51.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
VanDerWaerden_2-3-32_1006.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
size_4_5_5_i031_w31_r9.cnf,1,11.101039,4.3439674,-0.0,39.24145,-0.0,5.0897985,37.700916,-0.0,-4.9488367e-06,-0.0,45.884777,12.659998,-0.0,-8.816753e-06,36.97254,33.28618
Timetable_C_151_E_34_Cl_10_S_4.cnf,1,434.06473,216.8025,-0.0,143.49547,-0.0,-0.0,34.740337,-0.0,-0.0,246.53008,-0.0,167.99077,-0.0,166.73495,436.64914,196.986
ncc_none_2_18_9_3_0_0_435991723.cnf,1,9155.418,4212.082,-0.0,36670.793,-0.0,6424.425,37540.227,-0.0,-0.0,-0.0,45569.645,12532.355,-0.0,-0.0,35174.52,33026.465
vlsat2_15440_1409906.dimacs.cnf,1,219.32121,113.70652,-0.0,87.90505,-0.0,-0.0,10.330739,-0.0,-0.0,116.18224,-0.0,79.225044,-0.0,77.44272,221.48537,88.04049
newpol36-4.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
DLTM_twitter690_74_16.cnf,1,734.06635,364.86984,-0.0,250.02669,-0.0,-0.0,57.40492,-0.0,-0.0,412.8908,-0.0,280.3609,-0.0,281.42587,740.3289,329.4025
ps_200_306_70.cnf,1,4246.3623,2195.678,-0.0,1677.2642,-0.0,-0.0,208.86833,-0.0,-0.0,2263.9146,-0.0,1539.5154,-0.0,1511.4712,4306.6396,1720.3613
49-133485.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
homer17.shuffled.cnf,1,7.0334916,2.893613,-0.0,23.419493,-0.0,2.5562189,21.536654,-0.0,-0.013947159,-0.0,26.069801,7.21856,-0.0,-0.010012966,21.58366,18.985258
170104584.cnf,1,10.137235,4.0038886,-0.0,35.01358,-0.0,4.2910047,33.106125,-0.0,-9.008393e-05,-0.0,40.20676,11.030149,-0.0,-8.5944106e-05,32.793407,29.24245
mrpp_8x8#24_14.cnf,1,112.14346,57.95821,-0.0,43.920216,-0.0,-0.0,5.527715,-0.0,-0.0,60.59428,-0.0,41.149574,-0.0,40.26292,114.046486,45.668106
ps_200_316_70.cnf,1,4385.573,2268.237,-0.0,1735.5153,-0.0,-0.0,214.8079,-0.0,-0.0,2334.7976,-0.0,1588.3496,-0.0,1559.1273,4444.6704,1773.9421
ps_300_301_30.cnf,1,6249.1255,3229.7969,-0.0,2456.3374,-0.0,-0.0,310.72318,-0.0,-0.0,3342.867,-0.0,2272.6177,-0.0,2230.4297,6347.086,2540.1216
4g_6color_366_060_06.cnf,1,827.47314,427.35895,-0.0,324.85522,-0.0,-0.0,41.083385,-0.0,-0.0,442.1155,-0.0,300.8105,-0.0,295.6271,838.9164,335.71558
g2-T83.2.1.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
53-131174.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
b1904P1-8x8c6h7SAT.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
abw-K-dwt__234.mtx-w55.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170222843.cnf,1,10.134097,4.002209,-0.0,34.987354,-0.0,4.2846785,33.07008,-0.0,-9.100509e-05,-0.0,40.168682,11.01352,-0.0,-8.755553e-05,32.77248,29.216484
grain-53-80-0s0-seed-125-4-init-35.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
rbsat-v2640c305320g4.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
hid-uns-enc-6-1-0-0-0-0-27601.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sted5_0x0-157.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
abw-I-ash85.mtx-w25.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
abw-Q-494_bus.mtx-w242.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170225812.cnf,1,9.793867,3.8872828,-0.0,33.63838,-0.0,4.075386,31.685425,-0.0,-0.000195759,-0.0,38.477703,10.565902,-0.0,-0.00016524867,31.444664,27.982775
Steiner-729-112-bce.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
b2005-p2-14x14c17h9-Ser3-0.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
rook-42-0-1.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Kakuro-easy-120-ext.xml.hg_6.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
fermat-907547022132073.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
baseballcover11with22_and2positions.cnf,1,480.9515,243.39323,-0.0,172.8267,-0.0,-0.0,32.84657,-0.0,-0.0,268.62543,-0.0,182.9716,-0.0,179.67873,488.2627,207.62737
cz-alt-3-7.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ncc_none_21015_5_3_3_1_0_11.cnf,1,3630.3435,1433.7113,-0.0,11476.8125,-0.0,1400.6068,10551.55,-0.0,-0.0,-0.0,13266.889,3216.5261,-0.0,-0.0,11260.969,9755.7295
Nb51T6-sc2018.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Kakuro-easy-117-ext.xml.hg_5.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
abw-N-bcsstk07.mtx-w38.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
full-bg-gb-8-ce.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
