@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
11pipe_k.cnf,1,1713.4784,882.42847,-0.0,659.8249,-0.0,-0.0,89.78642,-0.0,-0.0,926.2391,-0.0,629.5798,-0.0,618.8062,1743.6821,703.95764
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN.cnf,1,5812.2183,3018.1538,-0.0,2356.795,-0.0,-0.0,269.01492,-0.0,-0.0,3040.111,-0.0,2075.9133,-0.0,2035.0514,5843.3384,2303.6055
dated-10-13-u.cnf,1,225.41418,86.967415,-0.0,792.9113,-0.0,110.631134,774.355,-0.0,-0.0,-0.0,944.7314,256.53094,-0.0,-0.0,757.18494,685.6283
complete-500-0.1-1-9876543215001.cnf,1,26.21168,13.388351,-0.0,9.678515,-0.0,-0.0,1.4643329,-1.7729857e-06,-0.0,14.971567,-0.00031716577,10.132575,-0.0,9.845589,26.840092,11.12784
atco_enc2_opt2_10_21.cnf,1,140.0651,71.415306,-0.0,51.463413,-0.0,-0.0,8.782006,-0.0,-0.0,78.20758,-0.0,53.1251,-0.0,51.950436,142.83371,59.537067
manthey_DimacsSorter_36_4.cnf,1,41.528664,20.991661,-0.0,14.938771,-0.0,-0.0,2.8470116,-0.0,-0.0,23.48202,-0.0,15.892173,-0.0,15.637954,41.951164,18.12099
atco_enc1_opt2_20_12.cnf,1,2735.1304,1416.9736,-0.0,1094.3022,-0.0,-0.0,130.63261,-0.0,-0.0,1446.3438,-0.0,984.684,-0.0,966.29346,2763.414,1096.2183
mrpp_8x8#24_16.cnf,1,131.16853,67.79189,-0.0,51.425278,-0.0,-0.0,6.451799,-0.0,-0.0,70.71865,-0.0,48.04165,-0.0,47.034603,133.33328,53.36613
mrpp_4x4#12_12.cnf,1,21.794659,11.391448,-0.0,8.741284,-0.0,-1.6343743e-07,0.74254537,-5.914785e-05,-0.0,12.157508,-0.0069206827,8.196229,-0.0,7.8808665,22.437798,8.761468
manthey_single-ordered-initialized-w42-b9.cnf,1,189.65941,96.148796,-0.0,68.4882,-0.0,-0.0,12.590062,-0.0,-0.0,105.91718,-0.0,72.04887,-0.0,70.863754,192.74033,81.54317
005-80-12.cnf,1,178.6952,91.08384,-0.0,65.888596,-0.0,-0.0,11.134946,-0.0,-0.0,99.28068,-0.0,67.355965,-0.0,66.06003,182.03558,76.2276
gss-22-s100.cnf,1,140.94774,60.796368,-0.0,537.9684,-0.0,88.339424,540.5701,-0.0,-0.0,-0.0,661.83124,179.33138,-0.0,-0.0,518.5982,479.5366
6s9.cnf,1,89.32193,45.536266,-0.0,30.69207,-0.0,-0.0,6.4407363,-0.0,-0.0,50.71621,-0.0,34.706856,-0.0,33.629234,89.830696,39.32246
manthey_DimacsSorter_30_6.cnf,1,21.318062,10.886883,-0.0,7.8833346,-0.0,-9.128422e-07,1.21919,-0.00017896737,-0.0,12.201633,-0.0011498975,8.23224,-0.0,7.9726686,21.58408,9.193023
jgiraldezlevy.2200.9086.08.40.41.cnf,1,8.971186,3.6686685,-0.0,27.285162,-0.0,2.5574715,23.646486,-0.0,-0.002066423,-0.0,29.49844,7.2008214,-0.0,-0.015056484,25.9335,21.833454
48bits_13.dimacs.cnf,1,12.334132,5.5566826,-0.0,11.148804,-0.0,-0.0057051256,3.5699203,-7.889619e-06,-0.0003014392,3.8415847,4.3960114,3.2757156,-0.0,2.7223284,15.854366,7.3942895
mrpp_6x6#14_24.cnf,1,112.41272,58.015614,-0.0,43.63706,-0.0,-0.0,5.704103,-0.0,-0.0,61.07827,-0.0,41.46613,-0.0,40.55924,114.45791,46.05167
manthey_DimacsSorter_30_5.cnf,1,18.456177,9.758189,-0.0,7.819307,-0.0,-6.962835e-06,0.45139056,-0.0009998388,-0.0,10.113497,-0.012031225,6.790683,-0.0,6.3854637,18.800434,7.2332172
manthey_DimacsSorter_28_3.cnf,1,20.81175,10.5787,-0.0,7.5761423,-0.0,-1.917115e-06,1.2380067,-0.00025873067,-0.0,11.953952,-0.0014175493,8.061762,-0.0,7.851123,21.053726,9.073126
48bits_11.dimacs.cnf,1,12.6713,5.769396,-0.0,11.007632,-0.0,-0.004264208,3.3063664,-1.2590026e-05,-0.000237067,4.1027184,3.9881396,3.388685,-0.0,2.8612034,15.961353,7.300359
46bits_11.dimacs.cnf,1,12.732006,5.815975,-0.0,10.933677,-0.0,-0.0040118266,3.2185872,-1.5030641e-05,-0.00022547421,4.16906,3.860072,3.413367,-0.0,2.8938982,15.95315,7.254518
mrpp_8x8#8_9.cnf,1,45.973713,23.77501,-0.0,17.77695,-0.0,-0.0,2.2805552,-0.0,-0.0,25.46762,-0.0,17.229784,-0.0,16.72517,47.070942,18.90903
beempgsol5b1.cnf,1,138.5214,68.492065,-0.0,45.51617,-0.0,-0.0,11.154122,-0.0,-0.0,78.93915,-0.0,53.522873,-0.0,53.9041,140.06256,63.414787
52bits_12.dimacs.cnf,1,15.466618,7.92243,-0.0,8.469364,-0.0,-0.00019390519,0.58142823,-0.0007222688,-7.643142e-07,7.590424,-0.1679448,4.9296055,-0.0,4.8108335,16.745277,6.3133435
jgiraldezlevy.2200.9086.08.40.167.cnf,1,7.5303793,3.1508458,-0.0,21.151558,-0.0,1.4983258,17.140001,-0.0,-0.015081899,-0.0,21.887512,5.0134087,-0.0,-0.08728295,20.158905,16.297707
54bits_13.dimacs.cnf,1,18.048536,9.427874,-0.0,7.299497,-0.0,-7.760966e-06,0.5178832,-0.0007194416,-0.0,10.093892,-0.02540251,6.7740936,-0.0,6.5333896,18.649996,7.2211585
E02F20.cnf,1,220.63023,112.58482,-0.0,81.361336,-0.0,-0.0,13.635938,-0.0,-0.0,122.683395,-0.0,83.27314,-0.0,81.679504,224.93974,93.37195
46bits_14.dimacs.cnf,1,12.765533,5.8401346,-0.0,10.909152,-0.0,-0.003899089,3.1837068,-1.6183742e-05,-0.00021890854,4.1984935,3.806997,3.4265895,-0.0,2.9088159,15.958569,7.239615
manthey_DimacsSorterHalf_32_1.cnf,1,38.344574,19.370516,-0.0,13.762938,-0.0,-0.0,2.6605155,-0.0,-0.0,21.727362,-0.0,14.681908,-0.0,14.46267,38.694473,16.806803
manthey_single-ordered-initialized-w14-b7.cnf,1,16.022436,8.204443,-0.0,6.043862,-0.0,-7.4955926e-05,0.56805813,-0.0016013234,-0.0,9.292646,-0.03835889,6.1979885,-0.0,6.0477457,16.78369,6.753156
mrpp_8x8#12_9.cnf,1,52.328716,27.007507,-0.0,20.063974,-0.0,-0.0,2.7021768,-0.0,-0.0,29.056581,-0.0,19.646408,-0.0,19.102205,53.600456,21.650167
SAT_dat.k80-24_1_rule_1.cnf,1,6902.0386,3547.7498,-0.0,2611.588,-0.0,-0.0,383.8738,-0.0,-0.0,3791.0872,-0.0,2568.5242,-0.0,2514.705,7059.738,2878.6404
complete-500-0.1-17-98765432150017.cnf,1,26.265926,13.4323635,-0.0,9.736098,-0.0,-0.0,1.4453658,-1.6306583e-06,-0.0,14.990618,-0.00033815464,10.139659,-0.0,9.8506365,26.911564,11.123062
mrpp_6x6#16_12.cnf,1,55.947975,28.92285,-0.0,21.784208,-0.0,-0.0,2.7671762,-0.0,-0.0,30.671337,-0.0,20.77767,-0.0,20.245773,57.091187,22.88927
manthey_DimacsSorter_30_4.cnf,1,26.20042,13.592813,-0.0,10.208407,-0.0,-0.0,1.1639491,-1.3445938e-06,-0.0,14.809589,-0.0004401584,9.947667,-0.0,9.56016,26.961094,10.832395
hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,95.05492,48.158813,-0.0,97.85184,-0.0,-0.0,33.32703,-0.0,-0.0,19.129284,49.51253,21.971256,-0.0,17.16103,131.7625,65.18774
manthey_single-ordered-initialized-w46-b8.cnf,1,184.58281,93.62676,-0.0,66.78508,-0.0,-0.0,12.1779375,-0.0,-0.0,103.04073,-0.0,70.073105,-0.0,68.9227,187.62122,79.25952
hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,193.15193,81.09623,-0.0,722.6667,-0.0,113.56442,722.4211,-0.0,-0.0,-0.0,879.18823,241.46492,-0.0,-0.0,690.9863,636.9631
mrpp_6x6#10_10.cnf,1,42.068798,21.764244,-0.0,16.348808,-0.0,-0.0,2.0077333,-0.0,-0.0,23.24365,-1.627013e-07,15.72375,-0.0,15.278657,43.047005,17.221329
mrpp_6x6#12_16.cnf,1,68.39081,35.31544,-0.0,26.505554,-0.0,-0.0,3.4615629,-0.0,-0.0,37.45943,-0.0,25.389637,-0.0,24.770475,69.77385,28.073433
manthey_single-ordered-initialized-w20-b10.cnf,1,63.80231,31.963173,-0.0,22.274792,-0.0,-0.0,4.603952,-0.0,-0.0,36.128883,-0.0,24.50426,-0.0,24.322708,64.66632,28.215788
hitag2-10-60-0-0xe14721bd199894a-99.cnf,1,12.911659,5.0666575,-0.0,46.604786,-0.0,6.360556,45.44886,-0.0,-0.0,-0.0,55.312645,15.3324585,-0.0,-1.6510299e-07,44.102013,40.06951
manthey_single-ordered-initialized-w26-b8.cnf,1,71.3625,35.831703,-0.0,25.081118,-0.0,-0.0,5.089272,-0.0,-0.0,40.32149,-0.0,27.356459,-0.0,27.10559,72.35601,31.409285
mrpp_8x8#24_20.cnf,1,169.09982,87.413574,-0.0,66.45124,-0.0,-0.0,8.2697115,-0.0,-0.0,90.86571,-0.0,61.758347,-0.0,60.498405,171.77008,68.66829
jgiraldezlevy.2200.9086.08.40.22.cnf,1,7.335811,3.0599842,-0.0,20.571613,-0.0,1.4493243,16.615206,-0.0,-0.016295081,-0.0,21.308834,4.8550563,-1.6316791e-07,-0.09449862,19.65054,15.852409
jgiraldezlevy.2200.9086.08.40.79.cnf,1,7.5419445,3.0814478,-0.0,23.074074,-0.0,2.110195,19.97112,-0.0,-0.008732736,-0.0,24.932667,6.1132517,-0.0,-0.034955032,21.897657,18.440002
manthey_single-ordered-initialized-w50-b7.cnf,1,171.35411,86.93906,-0.0,62.054268,-0.0,-0.0,11.264745,-0.0,-0.0,95.66036,-0.0,65.0447,-0.0,63.96873,174.19019,73.536934
jgiraldezlevy.2200.9086.08.40.33.cnf,1,6.2118134,2.77435,-0.0,15.064597,-0.0,0.5210479,10.421321,-0.0,-0.017560402,-3.9686143e-05,14.280639,2.8003898,-3.8475937e-05,-0.16645204,14.871541,10.970264
manthey_single-ordered-initialized-w46-b9.cnf,1,220.4201,111.885254,-0.0,79.934105,-0.0,-0.0,14.429349,-0.0,-0.0,122.90602,-0.0,83.566154,-0.0,82.19826,224.1347,94.46989
manthey_single-ordered-initialized-w26-b7.cnf,1,57.56555,28.83618,-0.0,20.098396,-0.0,-0.0,4.147923,-0.0,-0.0,32.639565,-0.0,22.128254,-0.0,21.962029,58.36038,25.472364
10pipe_q0_k.cnf,1,935.1381,482.89023,-0.0,367.28406,-0.0,-0.0,46.151104,-0.0,-0.0,499.36417,-0.0,339.7545,-0.0,333.8472,948.37476,379.57373
manthey_DimacsSorter_37_6.cnf,1,74.13469,37.90416,-0.0,27.48343,-0.0,-0.0,4.5533724,-0.0,-0.0,41.51108,-0.0,28.13916,-0.0,27.422049,75.58154,31.52028
mrpp_4x4#4_24.cnf,1,41.98633,21.577404,-0.0,15.78296,-0.0,-0.0,2.3427927,-0.0,-0.0,23.611269,-0.0,15.969264,-0.0,15.516384,42.957462,17.60689
post-c32s-ss-8.cnf,1,232.93663,118.355354,-0.0,84.60541,-0.0,-0.0,15.262906,-0.0,-0.0,129.99208,-0.0,88.3755,-0.0,86.56611,236.8275,100.15342
6s16.cnf,1,148.73837,73.928825,-0.0,49.7841,-0.0,-0.0,11.962644,-0.0,-0.0,84.38946,-0.0,57.16398,-0.0,57.425858,149.75555,67.59164
manthey_DimacsSorterHalf_35_8.cnf,1,47.229603,24.109653,-0.0,17.48556,-0.0,-0.0,2.9773884,-0.0,-0.0,26.53701,-0.0,17.966833,-0.0,17.469275,47.87498,20.232817
mrpp_6x6#16_9.cnf,1,39.112003,20.262615,-0.0,15.283671,-0.0,-0.0,1.7969348,-0.0,-0.0,21.589113,-1.0536783e-06,14.603478,-0.0,14.169736,40.028477,15.95257
MD5-29-5.cnf,1,96.61958,40.726322,-0.0,363.0672,-0.0,58.051235,362.14523,-0.0,-0.0,-0.0,444.63748,119.41504,-0.0,-0.0,350.8457,322.466
008-80-12.cnf,1,178.70137,91.08693,-0.0,65.89068,-0.0,-0.0,11.135434,-0.0,-0.0,99.2842,-0.0,67.35839,-0.0,66.062386,182.04182,76.230354
42bits_12.dimacs.cnf,1,7.6604843,2.9698117,-0.0,12.494734,-0.0,-0.12909423,6.7157693,-4.6728292e-07,-0.008625431,0.010450503,9.028237,1.6988539,-0.0,0.6390821,13.368048,8.1912775
jgiraldezlevy.2200.9086.08.40.194.cnf,1,7.9032764,3.2833617,-0.0,22.669367,-0.0,1.7564726,18.754305,-0.0,-0.009481521,-0.0,23.783712,5.548014,-0.0,-0.06384681,21.606312,17.684776
mrpp_8x8#22_24.cnf,1,211.94994,109.56284,-0.0,83.34177,-0.0,-0.0,10.36218,-0.0,-0.0,113.69825,-0.0,77.30067,-0.0,75.75347,215.20686,85.98662
jgiraldezlevy.2200.9086.08.40.180.cnf,1,6.5407333,2.7366135,-0.0,18.13418,-0.0,1.1638058,14.390283,-0.0,-0.031939905,-0.0,18.598602,4.1814666,-2.8940997e-06,-0.12191546,17.298046,13.813097
6s165-nonopt.cnf,1,7.271641,2.8525784,-0.0,17.730375,-0.0,0.3228688,13.208024,-0.0,-0.075719446,-1.7702571e-06,16.297628,3.6387534,-0.0,-0.14911379,16.508228,12.473555
62bits_11.dimacs.cnf,1,19.982212,10.388052,-0.0,7.8626437,-0.0,-1.2031632e-06,0.71643496,-0.00017864037,-0.0,11.300003,-0.012663917,7.5796275,-0.0,7.3341227,20.671871,8.165135
gss-18-s100.cnf,1,129.81805,55.93083,-0.0,495.02432,-0.0,81.16592,497.2297,-0.0,-0.0,-0.0,608.9133,164.93272,-0.0,-0.0,477.27222,441.18506
manthey_DimacsSorter_28_0.cnf,1,26.532291,13.921194,-0.0,10.735179,-0.0,-0.0,0.9475609,-1.2019619e-06,-0.0,14.758959,-0.00050012104,9.929431,-0.0,9.441073,27.300644,10.683605
manthey_single-ordered-initialized-w42-b8.cnf,1,158.73384,80.42362,-0.0,57.18767,-0.0,-0.0,10.600911,-0.0,-0.0,88.753456,-0.0,60.366505,-0.0,59.38698,161.27118,68.38719
aaai10-planning-ipc5-pathways-17-step20.cnf,1,143.74553,55.473568,-0.0,496.0768,-0.0,68.08208,478.26773,-0.0,-0.0,-0.0,590.2868,154.13622,-0.0,-0.0,480.3107,430.00204
40bits_10.dimacs.cnf,1,5.9631324,2.2492537,-0.0,12.990668,-0.0,-0.055229347,8.802278,-1.6293067e-06,-0.080832705,-0.022126595,11.030741,2.2460313,-1.9132883e-06,-0.14440556,12.471048,8.808864
mrpp_6x6#10_8.cnf,1,31.94846,16.579622,-0.0,12.529374,-0.0,-0.0,1.3451953,-0.0,-0.0,17.708105,-8.5833024e-05,11.96824,-0.0,11.578086,32.777424,12.99082
manthey_DimacsSorter_35_1.cnf,1,51.272232,26.14418,-0.0,18.864933,-0.0,-0.0,3.2636204,-0.0,-0.0,28.806038,-0.0,19.521801,-0.0,19.043833,52.0194,22.010107
dated-10-17-u.cnf,1,289.84158,111.83445,-0.0,1026.1426,-0.0,144.70253,1005.9207,-0.0,-0.0,-0.0,1226.6593,333.99835,-0.0,-0.0,980.39624,889.87744
manthey_DimacsSorterHalf_30_0.cnf,1,18.739552,9.654563,-0.0,7.103249,-0.0,-1.0383675e-05,0.9526214,-0.0009648262,-0.0,10.732243,-0.0035011237,7.2427163,-0.0,6.932439,18.983246,7.94056
gss-19-s100.cnf,1,131.98006,56.920788,-0.0,503.64536,-0.0,82.65956,506.02414,-0.0,-0.0,-0.0,619.5657,167.8679,-0.0,-0.0,485.519,448.91092
manthey_single-ordered-initialized-w28-b8.cnf,1,81.38402,40.95254,-0.0,28.777042,-0.0,-0.0,5.7345634,-0.0,-0.0,45.878494,-0.0,31.136946,-0.0,30.801619,82.54171,35.659973
6s17-opt.cnf,1,235.65312,118.69767,-0.0,83.76701,-0.0,-0.0,16.805098,-0.0,-0.0,131.63582,-0.0,89.27755,-0.0,88.39574,237.94926,103.49975
manthey_DimacsSorterHalf_37_6.cnf,1,74.13469,37.90416,-0.0,27.48343,-0.0,-0.0,4.5533724,-0.0,-0.0,41.51108,-0.0,28.13916,-0.0,27.422049,75.58154,31.52028
jgiraldezlevy.2200.9086.08.40.149.cnf,1,8.447069,3.4633524,-0.0,25.844372,-0.0,2.4221294,22.457003,-0.0,-0.0036964302,-0.0,27.951857,6.8692317,-0.0,-0.019035947,24.509792,20.680643
jgiraldezlevy.2200.9086.08.40.35.cnf,1,10.3496275,4.058614,-0.0,35.65186,-0.0,4.414051,33.620182,-0.0,-1.3107452e-05,-0.0,41.299503,10.91866,-0.0,-0.0001414606,33.97442,30.14146
bjrb07amba10andenv.cnf,1,1317.2036,652.4976,-0.0,442.5365,-0.0,-0.0,103.90422,-0.0,-0.0,742.4023,-0.0,503.99475,-0.0,507.22006,1330.4429,595.74854
manthey_DimacsSorter_35_7.cnf,1,48.102196,24.235088,-0.0,17.029072,-0.0,-0.0,3.4984202,-0.0,-0.0,27.20472,-0.0,18.408152,-0.0,18.196152,48.37063,21.232536
jgiraldezlevy.2200.9086.08.40.83.cnf,1,9.411553,3.838923,-0.0,29.397907,-0.0,2.9470763,25.97907,-0.0,-0.0009024416,-0.0,32.189358,8.017328,-0.0,-0.006034102,27.894438,23.77357
complete-500-0.1-15-98765432150015.cnf,1,25.97236,13.286746,-0.0,9.637847,-0.0,-0.0,1.4171302,-2.0543962e-06,-0.0,14.824355,-0.00040633316,10.023788,-0.0,9.738663,26.618704,10.992422
manthey_single-ordered-initialized-w48-b8.cnf,1,196.87886,99.93245,-0.0,71.39446,-0.0,-0.0,12.88783,-0.0,-0.0,109.82255,-0.0,74.66837,-0.0,73.43465,200.18752,84.39221
UCG-20-5p0.cnf,1,2034.1339,1056.8402,-0.0,829.1108,-0.0,-0.0,93.31706,-0.0,-0.0,1062.6852,-0.0,724.4923,-0.0,710.68634,2045.6239,805.76917
48bits_12.dimacs.cnf,1,12.194695,5.470041,-0.0,11.195867,-0.0,-0.0064152903,3.670939,-6.6960674e-06,-0.00033325364,3.7361884,4.5551825,3.229163,-0.0,2.6674483,15.802338,7.4265876
bob12m02-opt.cnf,1,79.19444,39.42735,-0.0,26.453981,-0.0,-0.0,6.2646823,-0.0,-0.0,45.095272,-0.0,30.56016,-0.0,30.647009,79.77356,35.97014
E02F22.cnf,1,269.47736,137.8346,-0.0,100.43433,-0.0,-0.0,15.939176,-0.0,-0.0,149.24849,-0.0,101.03614,-0.0,99.32493,275.19208,113.27946
50bits_10.dimacs.cnf,1,15.029898,7.549407,-0.0,9.086026,-0.0,-0.00039904797,0.9424178,-0.00040449167,-3.035162e-06,6.859586,0.071298935,4.5599303,-0.0,4.3594465,16.626747,6.445479
manthey_single-ordered-initialized-w52-b6.cnf,1,139.48729,70.765434,-0.0,50.50218,-0.0,-0.0,9.163976,-0.0,-0.0,77.9485,-0.0,52.998623,-0.0,52.09911,141.78833,59.882393
008-80-8.cnf,1,178.69804,91.08402,-0.0,65.88643,-0.0,-0.0,11.136914,-0.0,-0.0,99.283226,-0.0,67.3582,-0.0,66.0624,182.03705,76.23109
dated-5-13-u.cnf,1,178.45534,69.64083,-0.0,593.68396,-0.0,74.65793,563.29266,-0.0,-0.0,-0.0,687.0266,182.10454,-0.0,-0.0,563.8165,501.62607
UCG-15-10p1.cnf,1,1725.4142,896.4996,-0.0,703.0377,-0.0,-0.0,79.31322,-0.0,-0.0,902.04364,-0.0,614.9096,-0.0,603.02826,1735.5425,683.7507
manthey_single-ordered-initialized-w18-b8.cnf,1,37.27416,18.605177,-0.0,12.864568,-0.0,-0.0,2.6900513,-0.0,-0.0,21.319872,-1.6500087e-07,14.43225,-0.0,14.356529,37.844147,16.639101
manthey_single-ordered-initialized-w12-b6.cnf,1,8.143651,3.467618,-0.0,9.21745,-0.0,-0.06436152,3.9098694,-6.714041e-05,-0.005872786,1.8191175,5.329306,2.2129078,-0.0,1.4645525,12.047159,6.2661843
6s13-opt.cnf,1,261.5772,131.16771,-0.0,91.389656,-0.0,-0.0,19.714613,-0.0,-0.0,146.62276,-0.0,99.266304,-0.0,99.001945,263.41788,116.32719
manthey_DimacsSorterHalf_37_3.cnf,1,61.27867,31.311937,-0.0,22.676504,-0.0,-0.0,3.7968464,-0.0,-0.0,34.380646,-0.0,23.2979,-0.0,22.697577,62.393307,26.125067
manthey_DimacsSorterHalf_29_2.cnf,1,59.996002,30.638329,-0.0,22.17546,-0.0,-0.0,3.7032576,-0.0,-0.0,33.704575,-0.0,22.863962,-0.0,22.26815,61.18911,25.524057
UCG-20-10p0.cnf,1,2329.4587,1209.9949,-0.0,947.83185,-0.0,-0.0,107.520004,-0.0,-0.0,1218.5934,-0.0,830.6225,-0.0,814.85364,2343.6785,923.98816
minandmaxor128.cnf,1,1491.208,770.4258,-0.0,587.7781,-0.0,-0.0,72.83501,-0.0,-0.0,794.51996,-0.0,540.5009,-0.0,531.23566,1511.7823,604.22253
atco_enc2_opt2_05_9.cnf,1,206.1776,106.392296,-0.0,80.01387,-0.0,-0.0,10.504872,-0.0,-0.0,111.65748,-0.0,75.860756,-0.0,74.25441,209.91614,84.40037
MD5-30-5.cnf,1,103.73651,43.741344,-0.0,389.89813,-0.0,62.393116,388.98434,-0.0,-0.0,-0.0,477.56076,128.25961,-0.0,-0.0,376.77975,346.3445
mrpp_6x6#12_8.cnf,1,22.788792,11.9652195,-0.0,9.322278,-0.0,-0.0,0.6899905,-3.6167723e-05,-0.0,12.534883,-0.0055009173,8.465748,-0.0,8.100819,23.362219,9.020155
atco_enc1_opt1_04_32.cnf,1,304.33536,159.28699,-0.0,126.36331,-0.0,-0.0,12.843335,-0.0,-0.0,159.03429,-0.0,108.55102,-0.0,104.807556,306.801,119.41212
MD5-28-1.cnf,1,92.90996,39.17526,-0.0,349.21173,-0.0,55.84341,348.33426,-0.0,-0.0,-0.0,427.68185,114.871346,-0.0,-0.0,337.44815,310.16528
manthey_DimacsSorter_30_1.cnf,1,26.674164,13.5673485,-0.0,9.813144,-0.0,-0.0,1.6281239,-2.1975254e-06,-0.0,15.187956,-9.306706e-05,10.247542,-0.0,10.0005865,27.066788,11.5182705
mrpp_8x8#18_13.cnf,1,106.82402,55.187572,-0.0,41.742657,-0.0,-0.0,5.3066797,-0.0,-0.0,57.82058,-0.0,39.260082,-0.0,38.414906,108.6631,43.558914
008-80-4.cnf,1,178.76039,91.11717,-0.0,65.91269,-0.0,-0.0,11.138906,-0.0,-0.0,99.31708,-0.0,67.380684,-0.0,66.08418,182.10262,76.25504
002-80-12.cnf,1,178.73633,91.10433,-0.0,65.90251,-0.0,-0.0,11.138204,-0.0,-0.0,99.30404,-0.0,67.37202,-0.0,66.075806,182.07727,76.24584
6s11-opt.cnf,1,27.541122,11.234528,-0.0,81.63289,-0.0,8.162805,71.18867,-0.0,-0.0,-0.0,89.30859,21.222595,-0.0,-0.0,78.69084,66.21326
manthey_single-ordered-initialized-w20-b7.cnf,1,36.00777,17.980661,-0.0,12.445957,-0.0,-0.0,2.583805,-0.0,-0.0,20.606707,-3.1846264e-07,13.947529,-0.0,13.866682,36.572567,16.06127
mrpp_8x8#20_20.cnf,1,174.41478,90.14033,-0.0,68.462456,-0.0,-0.0,8.563191,-0.0,-0.0,93.760735,-0.0,63.726234,-0.0,62.437992,177.17712,70.85287
atco_enc3_opt1_13_48.cnf,1,27381.58,14204.494,-0.0,11053.43,-0.0,-0.0,1277.5083,-0.0,-0.0,14389.579,-0.0,9805.791,-0.0,9617.544,27611.95,10913.305
