@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre.featuretime NUMERIC
@ATTRIBUTE vars.clauses.ratio NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.entropy NUMERIC
@ATTRIBUTE VCG.CLAUSE.mean NUMERIC
@ATTRIBUTE VCG.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE VCG.CLAUSE.min NUMERIC
@ATTRIBUTE VCG.CLAUSE.max NUMERIC
@ATTRIBUTE VCG.CLAUSE.entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY. NUMERIC
@ATTRIBUTE TRINARY. NUMERIC
@ATTRIBUTE Basic.featuretime NUMERIC
@ATTRIBUTE VCG.VAR.mean NUMERIC
@ATTRIBUTE VCG.VAR.coeff.variation NUMERIC
@ATTRIBUTE VCG.VAR.min NUMERIC
@ATTRIBUTE VCG.VAR.max NUMERIC
@ATTRIBUTE VCG.VAR.entropy NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.stdev NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.entropy NUMERIC
@ATTRIBUTE HORNY.VAR.mean NUMERIC
@ATTRIBUTE HORNY.VAR.coeff.variation NUMERIC
@ATTRIBUTE HORNY.VAR.min NUMERIC
@ATTRIBUTE HORNY.VAR.max NUMERIC
@ATTRIBUTE HORNY.VAR.entropy NUMERIC
@ATTRIBUTE horn.clauses.fraction NUMERIC
@ATTRIBUTE VG.mean NUMERIC
@ATTRIBUTE VG.coeff.variation NUMERIC
@ATTRIBUTE VG.min NUMERIC
@ATTRIBUTE VG.max NUMERIC
@ATTRIBUTE KLB.featuretime NUMERIC
@ATTRIBUTE CG.mean NUMERIC
@ATTRIBUTE CG.coeff.variation NUMERIC
@ATTRIBUTE CG.min NUMERIC
@ATTRIBUTE CG.max NUMERIC
@ATTRIBUTE CG.entropy NUMERIC
@ATTRIBUTE cluster.coeff.mean NUMERIC
@ATTRIBUTE cluster.coeff.coeff.variation NUMERIC
@ATTRIBUTE cluster.coeff.min NUMERIC
@ATTRIBUTE cluster.coeff.max NUMERIC
@ATTRIBUTE cluster.coeff.entropy NUMERIC
@ATTRIBUTE CG.featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
sat/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,1.0,39546.0,131271.0,16010.0,89695.0,1.470081199,0.463526395,2.2,0.178493784,0.406997493,0.393267551,0.0,1.0,0.971033608,0.000213915,1.439423096,0.000124922,0.032167395,0.857469191,0.0,0.05148559,0.588672724,0.05,0.000213915,0.479394776,8.9191e-05,0.000579742,2.020598993,0.039483467,0.13860139,0.0,0.666666667,0.533483816,0.000108265,0.495505582,3.3447e-05,0.000278722,1.906418921,0.523340208,0.000273217,3.662070438,4.4596e-05,0.005763978,2.71,0.000367552,0.511574798,7.8042e-05,0.011739785,3.501729836,0.285026338,0.269004815,0.016016406,0.566666667,3.187780711,14.46,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19.cnf.bz2,1.0,39546.0,131271.0,16010.0,89695.0,1.470081199,0.463526395,2.24,0.178493784,0.406997493,0.393267551,0.0,1.0,0.971033608,0.000213915,1.439423096,0.000124922,0.032167395,0.857469191,0.0,0.05148559,0.588672724,0.06,0.000213915,0.479394776,8.9191e-05,0.000579742,2.020598993,0.039483467,0.13860139,0.0,0.666666667,0.533483816,0.000108265,0.495575087,3.3447e-05,0.000278722,1.914002771,0.523340208,0.000273217,3.662070438,4.4596e-05,0.005763978,2.71,0.000367552,0.511517849,7.8042e-05,0.011739785,3.49763332,0.285024139,0.269023704,0.016016406,0.566666667,3.187737531,14.36,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf.bz2,1.0,39547.0,131273.0,16039.0,89755.0,1.465677411,0.46257033,2.2,0.178697566,0.407445476,0.39283632,0.0,1.0,0.970686015,0.000213732,1.440156057,0.000124696,0.032109234,0.856229169,0.0,0.05073812,0.588858559,0.06,0.000213732,0.480752201,8.9132e-05,0.000579355,2.025435453,0.040617472,0.141016149,0.0,0.666666667,0.538125416,0.000108114,0.497096658,3.3424e-05,0.000278536,1.910752109,0.523257757,0.000273444,3.653367949,4.4566e-05,0.005760125,2.71,0.000368021,0.513251438,7.799e-05,0.011731937,3.506429713,0.284774148,0.269745389,0.016016406,0.566666667,3.188214326,14.46,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-0.cnf.bz2,1.0,28085.0,219071.0,22295.0,209160.0,0.259699484,0.047384777,2.73,0.106593039,0.979053675,0.099643032,0.0,1.0,0.220046546,0.000142312,0.723390354,8.9706e-05,0.000358825,0.678286934,0.0,0.778475808,0.784968445,0.19,0.000142312,0.37608508,6.6934e-05,0.000291643,2.974974285,0.008283678,0.024612171,0.0,1.0,0.747785908,6.9834e-05,0.396778064,0.0,0.000286862,2.955173555,0.778475808,0.000285865,0.361334049,9.5621e-05,0.000597629,6.06,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-100.cnf.bz2,1.0,27585.0,214401.0,21895.0,204590.0,0.259876684,0.047954445,2.69,0.107018916,0.978656174,0.100608392,0.0,1.0,0.223314252,0.000144884,0.722881224,9.1345e-05,0.00036538,0.68074233,0.0,0.778082995,0.784720661,0.17,0.000144884,0.37916894,5.8654e-05,0.000293269,3.012880247,0.008487694,0.024907185,0.0,1.0,0.758770551,7.1074e-05,0.400194395,0.0,0.000293269,2.982870436,0.778082995,0.000290841,0.364317678,9.7756e-05,0.000601202,5.82,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1000.cnf.bz2,1.0,23085.0,172671.0,18295.0,163760.0,0.261820169,0.054414998,2.16,0.111718368,0.9752007,0.109098151,0.0,1.0,0.251170824,0.000173015,0.718702476,0.000109319,0.000437278,0.701843693,0.0,0.774951148,0.783243771,0.13,0.000173015,0.396634949,6.1065e-05,0.00036639,3.029033717,0.011814799,0.030072309,0.0,1.0,0.917800933,8.4717e-05,0.419850172,0.0,0.00036639,2.99383552,0.774951148,0.000345559,0.381356127,0.000109917,0.000751099,4.07,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1100.cnf.bz2,1.0,22585.0,167911.0,17895.0,159100.0,0.262084381,0.055380264,2.07,0.11247643,0.974675466,0.11032132,0.0,1.0,0.25530474,0.000176826,0.718054884,0.000111763,0.000447052,0.704934429,0.0,0.774468887,0.7830044,0.14,0.000176826,0.399885888,7.5424e-05,0.000377121,3.042441511,0.01229247,0.030734479,0.0,1.0,0.933752954,8.6557e-05,0.423380042,0.0,0.000377121,3.003504805,0.774468887,0.000352903,0.38421177,0.000113136,0.000773099,3.91,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1200.cnf.bz2,1.0,22085.0,163211.0,17495.0,154500.0,0.262360674,0.056381877,2.09,0.113236246,0.974408198,0.11108898,0.0,1.0,0.257429444,0.000180808,0.717817834,0.000114318,0.000457274,0.706643183,0.0,0.774317152,0.783106796,0.12,0.000180808,0.401325731,7.767e-05,0.00038835,3.038309863,0.01277122,0.031401398,0.0,1.0,0.952637443,8.8519e-05,0.424982237,0.0,0.00038835,2.994248139,0.774317152,0.000360801,0.38549754,0.000116505,0.000796117,3.74,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1300.cnf.bz2,1.0,21585.0,158431.0,17095.0,149820.0,0.262649898,0.057475637,1.98,0.114103591,0.97412139,0.111909198,0.0,1.0,0.259697153,0.000184972,0.717564067,0.000116993,0.000467973,0.708464842,0.0,0.774155653,0.783219864,0.12,0.000184972,0.402837033,6.6747e-05,0.000400481,3.051474254,0.013425109,0.032439394,0.0,1.0,0.973743638,9.0571e-05,0.42658644,0.0,0.000400481,2.992074508,0.774155653,0.000369064,0.386940798,0.000120144,0.000820985,3.56,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1400.cnf.bz2,1.0,21085.0,154221.0,16695.0,145710.0,0.26295298,0.058410541,1.91,0.114576899,0.973534189,0.11322417,0.0,1.0,0.264259676,0.000189339,0.716824456,0.000119796,0.000479185,0.711841059,0.0,0.773605106,0.782924988,0.12,0.000189339,0.401979726,6.8629e-05,0.000411777,3.059415134,0.014021229,0.033237162,0.0,1.0,0.990752863,9.2675e-05,0.426170257,0.0,0.000411777,3.000964034,0.773605106,0.000377388,0.386033648,0.000123533,0.000844142,3.42,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1500.cnf.bz2,1.0,20585.0,149471.0,16295.0,141060.0,0.263270942,0.059627109,1.86,0.115518219,0.97345574,0.113706952,0.0,1.0,0.264904731,0.000193908,0.716919459,0.000122737,0.000490948,0.712566935,0.0,0.773727492,0.783354601,0.11,0.000193908,0.403067142,7.0892e-05,0.000425351,3.083210945,0.014610915,0.034064786,0.0,1.0,1.009883529,9.4965e-05,0.427096855,0.0,0.000425351,3.005782777,0.773727492,0.000386659,0.386598893,0.000113427,0.000871969,3.24,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1600.cnf.bz2,1.0,20085.0,145026.0,15895.0,136715.0,0.263604907,0.060790696,1.82,0.11626376,0.972992478,0.114846123,0.0,1.0,0.268491808,0.000198707,0.716407864,0.000125826,0.000503303,0.715306303,0.0,0.773367955,0.783301028,0.11,0.000198707,0.405393961,7.3145e-05,0.000438869,3.080490262,0.015282396,0.034947247,0.0,1.0,1.041963797,9.731e-05,0.429734654,0.0,0.000438869,3.003438721,0.773367955,0.000395997,0.388965635,0.000117032,0.000899682,3.1,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1700.cnf.bz2,1.0,19585.0,140691.0,15495.0,132480.0,0.263956115,0.061979167,1.74,0.116961051,0.972497484,0.11604075,0.0,1.0,0.272302876,0.000203751,0.715852878,0.000129074,0.000516296,0.718201015,0.0,0.772977053,0.783227657,0.12,0.000203751,0.404678484,7.5483e-05,0.000452899,3.080731436,0.015993842,0.035855517,0.0,1.0,1.06562668,9.9771e-05,0.429399228,0.0,0.000452899,3.011912058,0.772977053,0.000405774,0.388184849,0.000120773,0.000928442,2.93,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.06,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1800.cnf.bz2,1.0,19085.0,136511.0,15095.0,128406.0,0.264325936,0.063120103,1.71,0.117556812,0.972146681,0.116979649,0.0,1.0,0.274923598,0.000209069,0.7155228,0.000132494,0.000529977,0.720271511,0.0,0.772752052,0.783327882,0.1,0.000209069,0.404210358,6.2302e-05,0.000467268,3.095716567,0.016596522,0.036801864,0.0,1.0,1.10019407,0.000102385,0.428781168,0.0,0.000467268,3.011656675,0.772752052,0.000416208,0.386772822,0.000109029,0.000957899,2.8,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.05,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-1900.cnf.bz2,1.0,18585.0,132511.0,14695.0,124522.0,0.26471589,0.064157338,1.64,0.118011275,0.972273708,0.117099469,0.0,1.0,0.273749329,0.000214687,0.715936821,0.000136101,0.000544403,0.719715106,0.0,0.773100336,0.784006039,0.1,0.000214687,0.402018789,6.4246e-05,0.000481843,3.07634443,0.017179666,0.03762539,0.0,1.0,1.120220092,0.00010522,0.426491088,0.0,0.000481843,2.998865151,0.773100336,0.000427692,0.38467167,0.00011243,0.000987777,2.65,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.05,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-200.cnf.bz2,1.0,27085.0,209311.0,21495.0,199600.0,0.260060479,0.048652305,2.64,0.107690381,0.978210755,0.101683408,0.0,1.0,0.22695709,0.000147548,0.722312222,9.3045e-05,0.00037218,0.68347675,0.0,0.777645291,0.784448898,0.18,0.000147548,0.383984334,6.012e-05,0.000300601,3.025404987,0.008740821,0.02528651,0.0,1.0,0.77321849,7.2356e-05,0.405412748,0.0,0.000300601,2.995994691,0.777645291,0.000295997,0.369114662,0.0001002,0.000616232,5.62,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-300.cnf.bz2,1.0,26585.0,204701.0,21095.0,195090.0,0.260251244,0.049264442,2.57,0.108129581,0.977789055,0.102690924,0.0,1.0,0.230387073,0.000150315,0.721772682,9.4809e-05,0.000379237,0.686045551,0.0,0.777231022,0.784191911,0.16,0.000150315,0.385080672,6.151e-05,0.00030755,3.009650494,0.009018718,0.025707796,0.0,1.0,0.78391518,7.3689e-05,0.406783751,0.0,0.00030755,2.981438539,0.777231022,0.000301336,0.370022405,0.000102517,0.000630478,5.38,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-400.cnf.bz2,1.0,26085.0,200591.0,20695.0,191080.0,0.260449384,0.049774963,2.48,0.108305422,0.977448538,0.103520681,0.0,1.0,0.233149713,0.00015319,0.721350098,9.6642e-05,0.000386567,0.688129239,0.0,0.776910195,0.784017166,0.17,0.00015319,0.384920356,5.2334e-05,0.000314005,3.026363644,0.009329123,0.026198156,0.0,1.0,0.79929101,7.5082e-05,0.407100966,0.0,0.000314005,2.989374428,0.776910195,0.000306904,0.370363056,0.000104668,0.000643709,5.21,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-500.cnf.bz2,1.0,25585.0,196491.0,20295.0,187080.0,0.260655334,0.050304682,2.44,0.108483002,0.977248592,0.104085705,0.0,1.0,0.234786973,0.000156178,0.721149406,9.8546e-05,0.000394186,0.689427498,0.0,0.776769297,0.784028223,0.15,0.000156178,0.385256219,5.3453e-05,0.000320718,3.014382755,0.00969119,0.026823148,0.0,1.0,0.817434437,7.6548e-05,0.407446348,0.0,0.000320718,2.980437722,0.776769297,0.000312794,0.370703567,0.000106906,0.000657473,5.0,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-600.cnf.bz2,1.0,25085.0,191591.0,19895.0,182280.0,0.260869565,0.051080755,2.45,0.109145271,0.976838198,0.105089938,0.0,1.0,0.238097809,0.000159278,0.720649568,0.000100528,0.000402111,0.691931681,0.0,0.776393461,0.783843537,0.16,0.000159278,0.38739415,5.4861e-05,0.000329164,3.032366133,0.01004963,0.027359937,0.0,1.0,0.834761744,7.8049e-05,0.409763443,0.0,0.000329164,2.987933923,0.776393461,0.000318825,0.37261578,0.000109721,0.000674786,4.81,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-700.cnf.bz2,1.0,24585.0,187411.0,19495.0,178200.0,0.261092588,0.051689113,2.35,0.109399551,0.97640217,0.106107427,0.0,1.0,0.241588075,0.00016251,0.720094049,0.00010259,0.000410362,0.694534076,0.0,0.775970819,0.78359147,0.14,0.00016251,0.388120892,5.6117e-05,0.0003367,3.030501947,0.010385794,0.027835305,0.0,1.0,0.854417185,7.9607e-05,0.410871889,0.0,0.0003367,2.994779767,0.775970819,0.000325027,0.373551741,0.000112233,0.000690236,4.61,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-800.cnf.bz2,1.0,24085.0,183111.0,19095.0,174000.0,0.261324954,0.052362069,2.3,0.109741379,0.975952107,0.107156821,0.0,1.0,0.245174117,0.000165874,0.719525219,0.000104739,0.000418958,0.697209321,0.0,0.77554023,0.783344828,0.15,0.000165874,0.389875502,5.7471e-05,0.000344828,3.028631885,0.010819144,0.028561666,0.0,1.0,0.878240934,8.123e-05,0.412792731,0.0,0.000344828,2.993562343,0.77554023,0.000331488,0.375214916,0.000103448,0.000706897,4.46,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/CNP-5-900.cnf.bz2,1.0,23585.0,178091.0,18695.0,169080.0,0.261567264,0.053294299,2.23,0.110568961,0.97558355,0.10809884,0.0,1.0,0.248119348,0.000169372,0.719113371,0.00010698,0.000427922,0.699476125,0.0,0.775242489,0.78327419,0.14,0.000169372,0.393987919,5.9144e-05,0.000354862,3.038989117,0.011276913,0.02929404,0.0,1.0,0.895084693,8.2936e-05,0.417135306,0.0,0.000354862,3.003403207,0.775242489,0.000338358,0.379244272,0.000106458,0.000727466,4.27,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.07,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/commutativity.c.cnf.bz2,1.0,7867.0,34906.0,5477.0,29858.0,0.436370276,0.169066917,0.41,0.183434925,0.310048844,0.657776834,0.0,1.0,1.090091578,0.000575134,0.526753098,0.000365163,0.010224575,1.013819509,0.0,0.164712975,0.791178244,0.03,0.000575134,1.520453545,0.000234443,0.012894367,2.2743571,0.05915289,0.102796351,0.0,0.890909091,1.495977192,0.00029094,1.430785376,3.3492e-05,0.004420926,2.054003942,0.560854712,0.000544149,1.23403843,0.000167459,0.005526157,0.33,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,40500588.0,173020540.0,768014460.0,366809630.0,23.466522,771253.56,717121100.0,794240900.0,0.008815932,110354.555,136732850.0,325889570.0,208564750.0,233755060.0,81761896.0,79035930.0,319267330.0,4.4346166,236634880.0,388063520.0,-0.001114719,162628800.0,457536600.0,-0.00081005675,45.43619,298148320.0,295793440.0,2971956.0,5715751.5,1930416.2,515872930.0,601513000.0,363482460.0,0.06287799,523412640.0,589413900.0,122327780.0,686262300.0,493434370.0,101020230.0,628197700.0,253261900.0,100947000.0,68.53446,552563.6,413942100.0,260069200.0,290719140.0
sat/commutativity3.c.cnf.bz2,1.0,17726.0,80878.0,13064.0,71517.0,0.356858543,0.130891956,0.96,0.182669855,0.30854047,0.642329954,0.0,1.0,1.05232798,0.000239124,0.502414332,0.000153092,0.004286589,0.978681727,0.0,0.16242292,0.798020051,0.05,0.000239124,1.503339121,9.7879e-05,0.005383335,2.231000553,0.055319251,0.094113198,0.0,0.890909091,1.422000604,0.000122704,1.457093221,1.3983e-05,0.002083421,2.021238972,0.564257449,0.00022481,1.267907459,6.9913e-05,0.002307144,1.77,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.04,20664306.0,88766530.0,394442800.0,188541400.0,14.348634,689965.75,373288740.0,407973300.0,0.009533467,45480.07,71113180.0,171117800.0,109429304.0,122502140.0,41487012.0,41041280.0,163239490.0,8.513023,124818780.0,199719140.0,-0.0010171295,85225100.0,234642180.0,-0.00065509125,104963.82,153044660.0,150949120.0,1630088.5,3089408.8,906785.56,270721700.0,315018600.0,191351400.0,3.5001793,269100130.0,310190180.0,63549670.0,352178800.0,257967920.0,51668144.0,323845300.0,130265384.0,52584868.0,81.32388,223432.42,211532850.0,137044020.0,152052740.0
