@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n043_goal001.cnf,1.0,0.06,0.01,2.0,1.05,2.08,2.09,2.0,0.0063667297363281
instances/Sat_Data/LABS/LABS_n045_goal003.cnf,1.0,0.07,0.01,2.0,1.21,2.06,2.08,2.0,0.0075812339782714
instances/Sat_Data/LABS/LABS_n045_goal005.cnf,1.0,0.07,0.01,2.0,1.2,2.07,2.09,2.0,0.007655382156372
instances/Sat_Data/LABS/LABS_n046_goal004.cnf,1.0,0.08,0.01,2.0,1.26,2.07,2.09,2.0,0.0080232620239257
instances/Sat_Data/LABS/LABS_n047_goal009.cnf,1.0,0.08,0.01,0.17,1.33,2.07,2.08,2.0,0.008829116821289
instances/Sat_Data/LABS/LABS_n048_goal002.cnf,1.0,0.09,0.01,2.0,1.46,2.08,2.1,2.0,0.008920669555664
instances/Sat_Data/LABS/LABS_n049_goal003.cnf,1.0,0.09,0.01,2.0,1.55,2.11,2.09,2.0,0.0096673965454101
instances/Sat_Data/LABS/LABS_n054_goal009.cnf,1.0,0.12,0.02,0.27,2.02,2.13,2.13,2.0,0.0130505561828613
instances/Sat_Data/LABS/LABS_n055_goal004.cnf,1.0,0.13,0.02,2.0,2.17,2.14,2.12,2.0,0.0134601593017578
instances/Sat_Data/LABS/LABS_n057_goal002.cnf,1.0,0.15,0.02,2.0,2.42,2.13,2.13,2.0,0.0149059295654296
instances/Sat_Data/LABS/LABS_n057_goal007.cnf,1.0,0.14,0.03,2.0,2.41,2.13,2.13,2.01,0.0153369903564453
instances/Sat_Data/LABS/LABS_n058_goal010.cnf,1.0,0.16,0.02,0.32,2.49,2.15,2.13,2.0,0.016319990158081
instances/Sat_Data/LABS/LABS_n061_goal001.cnf,1.0,0.2,0.02,2.0,2.57,2.16,2.16,2.01,0.0185904502868652
instances/Sat_Data/LABS/LABS_n061_goal002.cnf,1.0,0.18,0.03,2.01,2.57,2.15,2.16,2.01,0.0184845924377441
instances/Sat_Data/LABS/LABS_n062_goal009.cnf,1.0,0.19,0.02,0.47,2.53,2.15,2.16,2.02,0.0201363563537597
instances/Sat_Data/LABS/LABS_n063_goal007.cnf,1.0,0.21,0.03,1.99,2.52,2.18,2.18,2.0,0.0211765766143798
instances/Sat_Data/LABS/LABS_n065_goal004.cnf,1.0,0.22,0.03,2.0,2.62,2.22,2.19,2.0,0.022972822189331
instances/Sat_Data/LABS/LABS_n065_goal006.cnf,1.0,0.23,0.03,1.99,2.61,2.2,2.2,2.01,0.023468017578125
instances/Sat_Data/LABS/LABS_n066_goal004.cnf,1.0,0.24,0.04,2.0,2.74,2.2,2.22,2.02,0.0241913795471191
instances/Sat_Data/LABS/LABS_n066_goal010.cnf,1.0,0.23,0.04,0.48,2.7,2.2,2.22,2.01,0.0248804092407226
instances/Sat_Data/LABS/LABS_n067_goal008.cnf,1.0,0.26,0.03,2.0,2.67,2.23,2.23,2.01,0.0344305038452148
instances/Sat_Data/LABS/LABS_n067_goal009.cnf,1.0,0.25,0.04,0.76,2.67,2.22,2.23,2.0,0.0260536670684814
instances/Sat_Data/LABS/LABS_n069_goal009.cnf,1.0,0.27,0.04,1.63,2.73,2.25,2.24,2.0,0.0374066829681396
instances/Sat_Data/LABS/LABS_n071_goal003.cnf,1.0,0.3,0.04,2.0,2.8,2.25,2.26,2.02,0.0304408073425292
instances/Sat_Data/LABS/LABS_n072_goal001.cnf,1.0,0.31,0.05,1.99,2.93,2.26,2.27,2.01,0.0312421321868896
instances/Sat_Data/LABS/LABS_n072_goal005.cnf,1.0,0.31,0.05,1.99,2.91,2.29,2.27,2.0,0.0321183204650878
instances/Sat_Data/LABS/LABS_n074_goal007.cnf,1.0,0.34,0.05,2.0,2.92,2.31,2.3,2.02,0.0359148979187011
instances/Sat_Data/LABS/LABS_n074_goal008.cnf,1.0,0.34,0.05,2.0,2.91,2.3,2.3,2.04,0.0359485149383544
instances/Sat_Data/LABS/LABS_n075_goal003.cnf,1.0,0.36,0.05,2.0,3.06,2.31,2.31,2.0,0.0366930961608886
instances/Sat_Data/LABS/LABS_n075_goal009.cnf,1.0,0.35,0.05,2.0,3.02,2.31,2.3,2.02,0.0380418300628662
instances/Sat_Data/LABS/LABS_n076_goal006.cnf,1.0,0.36,0.06,2.01,2.95,2.32,2.31,2.01,0.0385990142822265
instances/Sat_Data/LABS/LABS_n076_goal007.cnf,1.0,0.36,0.06,2.01,2.94,2.3,2.31,2.02,0.0425870418548584
instances/Sat_Data/LABS/LABS_n077_goal001.cnf,1.0,0.38,0.06,2.0,3.06,2.33,2.34,2.01,0.0396037101745605
instances/Sat_Data/LABS/LABS_n079_goal005.cnf,1.0,0.41,0.06,2.0,3.3,2.36,2.36,2.0,0.0444509983062744
instances/Sat_Data/LABS/LABS_n079_goal006.cnf,1.0,0.42,0.06,2.0,3.29,2.36,2.36,2.02,0.044708251953125
instances/Sat_Data/LABS/LABS_n010_goal006.cnf,1.0,0.0,0.0,0.0,0.01,2.15,2.34,2.0,0.0016353130340576
instances/Sat_Data/LABS/LABS_n011_goal005.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.41,2.0,0.0027828216552734
instances/Sat_Data/LABS/LABS_n011_goal008.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.37,2.0,7.510185241699219e-05
instances/Sat_Data/LABS/LABS_n011_goal007.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.38,2.0,0.0014424324035644
instances/Sat_Data/LABS/LABS_n012_goal004.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.35,2.0,0.0025684833526611
instances/Sat_Data/LABS/LABS_n010_goal002.cnf,1.0,0.0,0.0,0.0,0.01,2.15,2.36,2.0,0.0016064643859863
instances/Sat_Data/LABS/LABS_n016_goal007.cnf,1.0,0.0,0.0,0.0,0.04,2.07,2.32,2.0,0.0015254020690917
instances/Sat_Data/LABS/LABS_n017_goal002.cnf,1.0,0.0,0.0,0.01,0.06,2.06,2.31,2.0,0.0025861263275146
instances/Sat_Data/LABS/LABS_n017_goal003.cnf,1.0,0.0,0.0,0.01,0.06,2.08,2.3,2.0,0.0020842552185058
instances/Sat_Data/LABS/LABS_n019_goal001.cnf,1.0,0.0,0.0,0.19,0.09,2.06,2.3,2.0,0.0020091533660888
instances/Sat_Data/LABS/LABS_n020_goal003.cnf,1.0,0.0,0.0,0.01,0.1,2.05,2.28,2.0,0.0026178359985351
instances/Sat_Data/LABS/LABS_n021_goal003.cnf,1.0,0.0,0.0,0.01,0.12,2.04,2.27,2.0,0.0016860961914062
instances/Sat_Data/LABS/LABS_n022_goal003.cnf,1.0,0.01,0.0,0.05,0.13,2.07,2.23,2.0,0.0018391609191894
instances/Sat_Data/LABS/LABS_n024_goal003.cnf,1.0,0.01,0.0,0.1,0.18,2.04,2.22,2.0,0.0023822784423828
instances/Sat_Data/LABS/LABS_n025_goal001.cnf,1.0,0.01,0.0,1.52,0.2,2.04,2.21,2.0,0.0026009082794189
instances/Sat_Data/LABS/LABS_n027_goal005.cnf,1.0,0.01,0.0,0.04,0.25,2.05,2.22,2.0,0.0031189918518066
instances/Sat_Data/LABS/LABS_n027_goal006.cnf,1.0,0.01,0.0,0.03,0.25,2.04,2.16,2.0,0.0023555755615234
instances/Sat_Data/LABS/LABS_n028_goal003.cnf,1.0,0.01,0.01,0.46,0.28,2.04,2.19,2.0,0.0021116733551025
instances/Sat_Data/LABS/LABS_n028_goal005.cnf,1.0,0.01,0.0,0.03,0.28,2.04,2.22,2.0,0.0023958683013916
instances/Sat_Data/LABS/LABS_n029_goal005.cnf,1.0,0.01,0.01,0.04,0.31,2.04,2.17,2.0,0.0025413036346435
instances/Sat_Data/LABS/LABS_n031_goal002.cnf,1.0,0.02,0.0,1.99,0.41,2.05,2.15,2.0,0.002871036529541
instances/Sat_Data/LABS/LABS_n031_goal007.cnf,1.0,0.02,0.0,0.04,0.38,2.04,2.16,2.0,0.0027830600738525
instances/Sat_Data/LABS/LABS_n031_goal008.cnf,1.0,0.02,0.0,0.04,0.37,2.05,2.15,2.0,0.0027616024017333
instances/Sat_Data/LABS/LABS_n033_goal009.cnf,1.0,0.02,0.01,0.05,0.44,2.05,2.13,2.0,0.0032124519348144
instances/Sat_Data/LABS/LABS_n034_goal007.cnf,1.0,0.03,0.0,0.06,0.51,2.05,2.13,2.0,0.0035624504089355
instances/Sat_Data/LABS/LABS_n035_goal010.cnf,1.0,0.03,0.01,0.06,0.51,2.06,2.11,2.0,0.003861665725708
instances/Sat_Data/LABS/LABS_n036_goal005.cnf,1.0,0.03,0.01,0.08,0.61,2.04,2.09,2.0,0.0039353370666503
instances/Sat_Data/LABS/LABS_n037_goal006.cnf,1.0,0.04,0.0,0.09,0.66,2.05,2.08,2.0,0.0043230056762695
instances/Sat_Data/LABS/LABS_n038_goal004.cnf,1.0,0.04,0.01,1.99,0.72,2.05,2.08,2.0,0.0045161247253417
instances/Sat_Data/LABS/LABS_n038_goal010.cnf,1.0,0.04,0.01,0.08,0.69,2.05,2.08,2.0,0.0046977996826171
instances/Sat_Data/LABS/LABS_n039_goal002.cnf,1.0,0.05,0.0,1.99,0.79,2.06,2.09,2.0,0.0047488212585449
instances/Sat_Data/LABS/LABS_n040_goal005.cnf,1.0,0.05,0.0,0.13,0.85,2.06,2.09,2.0,0.0051600933074951
instances/Sat_Data/LABS/LABS_n040_goal009.cnf,1.0,0.05,0.0,0.1,0.83,2.06,2.1,2.0,0.005462646484375
instances/Sat_Data/LABS/LABS_n041_goal009.cnf,1.0,0.05,0.01,0.11,0.88,2.07,2.07,2.0,0.005871295928955
instances/Sat_Data/LABS/LABS_n042_goal003.cnf,1.0,0.06,0.01,2.0,0.97,2.07,2.09,2.0,0.0060138702392578
instances/Sat_Data/LABS/LABS_n042_goal004.cnf,1.0,0.06,0.01,2.0,0.97,2.07,2.08,2.0,0.0061838626861572
instances/Sat_Data/LABS/LABS_n042_goal006.cnf,1.0,0.05,0.01,0.14,0.98,2.07,2.08,2.0,0.0062294006347656
instances/Sat_Data/LABS/LABS_n043_goal004.cnf,1.0,0.06,0.01,1.99,1.05,2.07,2.08,2.0,0.0065867900848388
instances/Sat_Data/LABS/LABS_n043_goal009.cnf,1.0,0.06,0.0,0.13,1.02,2.07,2.1,2.0,0.006730318069458
instances/Sat_Data/LABS/LABS_n044_goal003.cnf,1.0,0.06,0.01,2.0,1.13,2.07,2.07,2.0,0.0069303512573242
instances/Sat_Data/LABS/LABS_n044_goal007.cnf,1.0,0.06,0.01,0.14,1.12,2.07,2.07,2.0,0.0072004795074462
instances/Sat_Data/LABS/LABS_n045_goal009.cnf,1.0,0.07,0.01,0.14,1.17,2.07,2.08,2.0,0.0077159404754638
instances/Sat_Data/LABS/LABS_n045_goal010.cnf,1.0,0.07,0.01,0.15,1.16,2.06,2.09,2.0,0.0078132152557373
instances/Sat_Data/LABS/LABS_n046_goal002.cnf,1.0,0.07,0.01,2.0,1.29,2.06,2.09,2.0,0.0080287456512451
instances/Sat_Data/LABS/LABS_n046_goal003.cnf,1.0,0.07,0.01,2.0,1.29,2.08,2.08,2.0,0.0080504417419433
instances/Sat_Data/LABS/LABS_n046_goal007.cnf,1.0,0.07,0.01,0.15,1.27,2.07,2.08,2.0,0.0081899166107177
instances/Sat_Data/LABS/LABS_n046_goal008.cnf,1.0,0.08,0.0,0.16,1.26,2.07,2.08,2.0,0.0082120895385742
instances/Sat_Data/LABS/LABS_n047_goal005.cnf,1.0,0.08,0.01,2.0,1.36,2.09,2.08,2.0,0.0086531639099121
instances/Sat_Data/LABS/LABS_n049_goal009.cnf,1.0,0.09,0.01,0.19,1.51,2.09,2.1,2.0,0.009836196899414
instances/Sat_Data/LABS/LABS_n050_goal005.cnf,1.0,0.1,0.01,1.99,1.64,2.1,2.1,2.0,0.0105063915252685
instances/Sat_Data/LABS/LABS_n050_goal006.cnf,1.0,0.1,0.01,2.0,1.63,2.1,2.1,2.01,0.0114269256591796
instances/Sat_Data/LABS/LABS_n050_goal009.cnf,1.0,0.1,0.01,0.21,1.61,2.09,2.11,2.01,0.0103638172149658
instances/Sat_Data/LABS/LABS_n053_goal001.cnf,1.0,0.12,0.02,2.0,1.95,2.12,2.12,2.0,0.0117514133453369
instances/Sat_Data/LABS/LABS_n053_goal010.cnf,1.0,0.11,0.02,0.28,1.89,2.11,2.11,2.0,0.0197899341583251
instances/Sat_Data/LABS/LABS_n054_goal003.cnf,1.0,0.13,0.01,2.0,2.07,2.12,2.12,2.0,0.0127027034759521
instances/Sat_Data/LABS/LABS_n054_goal006.cnf,1.0,0.12,0.02,2.0,2.05,2.13,2.13,2.01,0.0128653049468994
instances/Sat_Data/LABS/LABS_n054_goal007.cnf,1.0,0.12,0.02,0.51,2.04,2.13,2.13,2.01,0.0127589702606201
instances/Sat_Data/LABS/LABS_n055_goal003.cnf,1.0,0.14,0.01,2.0,2.17,2.13,2.12,2.02,0.0135538578033447
instances/Sat_Data/LABS/LABS_n055_goal007.cnf,1.0,0.13,0.02,0.82,2.17,2.13,2.13,2.01,0.0137488842010498
instances/Sat_Data/LABS/LABS_n056_goal010.cnf,1.0,0.13,0.02,0.29,2.26,2.13,2.13,2.0,0.0145275592803955
instances/Sat_Data/LABS/LABS_n057_goal009.cnf,1.0,0.15,0.02,0.32,2.39,2.13,2.14,2.0,0.0154824256896972
instances/Sat_Data/LABS/LABS_n058_goal001.cnf,1.0,0.16,0.02,2.01,2.45,2.14,2.14,2.0,0.0159788131713867
instances/Sat_Data/LABS/LABS_n058_goal002.cnf,1.0,0.17,0.03,2.0,2.45,2.12,2.16,2.0,0.0159699916839599
instances/Sat_Data/LABS/LABS_n060_goal001.cnf,1.0,0.19,0.02,1.99,2.45,2.16,2.16,2.0,0.017244815826416
instances/Sat_Data/LABS/LABS_n061_goal003.cnf,1.0,0.19,0.04,1.99,2.59,2.16,2.16,2.0,0.0185668468475341
instances/Sat_Data/LABS/LABS_n061_goal004.cnf,1.0,0.19,0.04,2.0,2.56,2.16,2.16,2.0,0.018735647201538
instances/Sat_Data/LABS/LABS_n061_goal006.cnf,1.0,0.19,0.03,1.99,2.56,2.17,2.16,2.02,0.0190436840057373
instances/Sat_Data/LABS/LABS_n061_goal008.cnf,1.0,0.19,0.03,1.99,2.54,2.18,2.16,2.0,0.0191600322723388
instances/Sat_Data/LABS/LABS_n069_goal008.cnf,1.0,0.29,0.04,2.0,2.74,2.25,2.24,2.0,0.0290627479553222
instances/Sat_Data/LABS/LABS_n072_goal002.cnf,1.0,0.31,0.05,2.0,2.93,2.28,2.28,2.0,0.0390982627868652
instances/Sat_Data/LABS/LABS_n073_goal002.cnf,1.0,0.32,0.06,1.99,2.82,2.3,2.29,2.0,0.0331645011901855
instances/Sat_Data/LABS/LABS_n073_goal004.cnf,1.0,0.33,0.05,1.99,2.82,2.29,2.29,2.0,0.0337121486663818
instances/Sat_Data/LABS/LABS_n073_goal007.cnf,1.0,0.33,0.04,2.0,2.81,2.29,2.29,2.0,0.0343618392944335
instances/Sat_Data/LABS/LABS_n075_goal001.cnf,1.0,0.35,0.06,2.0,3.07,2.31,2.31,2.0,0.0445225238800048
instances/Sat_Data/LABS/LABS_n075_goal010.cnf,1.0,0.35,0.05,2.0,3.04,2.3,2.31,2.0,0.0442061424255371
instances/Sat_Data/LABS/LABS_n076_goal005.cnf,1.0,0.37,0.05,2.02,2.93,2.3,2.3,2.04,0.0383813381195068
instances/Sat_Data/LABS/LABS_n078_goal003.cnf,1.0,0.4,0.06,2.0,3.17,2.35,2.35,2.01,0.0466947555541992
instances/Sat_Data/LABS/LABS_n078_goal005.cnf,1.0,0.4,0.05,2.0,3.17,2.37,2.34,2.01,0.0492489337921142
instances/Sat_Data/LABS/LABS_n025_goal007.cnf,1.0,0.01,0.0,0.02,0.19,2.03,2.23,2.0,0.0023159980773925
instances/Sat_Data/LABS/LABS_n022_goal010.cnf,1.0,0.0,0.0,0.01,0.12,2.04,2.22,2.0,0.0018112659454345
instances/Sat_Data/LABS/LABS_n016_goal004.cnf,1.0,0.0,0.0,0.0,0.05,2.1,2.34,2.0,0.0014963150024414
instances/Sat_Data/LABS/LABS_n013_goal003.cnf,1.0,0.0,0.0,0.0,0.02,2.11,2.36,2.0,0.0018074512481689
instances/Sat_Data/LABS/LABS_n014_goal005.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.36,2.0,0.0016765594482421
instances/Sat_Data/LABS/LABS_n024_goal009.cnf,1.0,0.01,0.0,0.01,0.15,2.05,2.23,2.0,0.0017473697662353
instances/Sat_Data/LABS/LABS_n024_goal001.cnf,1.0,0.01,0.0,1.19,0.18,2.05,2.23,2.0,0.0023181438446044
instances/Sat_Data/LABS/LABS_n019_goal010.cnf,1.0,0.0,0.0,0.01,0.06,2.06,2.25,2.0,0.0016942024230957
instances/Sat_Data/LABS/LABS_n012_goal003.cnf,1.0,0.0,0.0,0.0,0.02,2.12,2.41,2.0,0.0017051696777343
instances/Sat_Data/LABS/LABS_n015_goal006.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.33,2.0,0.0022118091583251
instances/Sat_Data/LABS/LABS_n017_goal010.cnf,1.0,0.0,0.0,0.0,0.04,2.06,2.31,2.0,0.0023102760314941
instances/Sat_Data/LABS/LABS_n021_goal010.cnf,1.0,0.0,0.0,0.01,0.1,2.06,2.23,2.0,0.0028967857360839
instances/Sat_Data/LABS/LABS_n015_goal007.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.3,2.0,0.0017144680023193
instances/Sat_Data/LABS/LABS_n013_goal004.cnf,1.0,0.0,0.0,0.0,0.02,2.12,2.35,2.0,0.0016593933105468
instances/Sat_Data/LABS/LABS_n022_goal004.cnf,1.0,0.0,0.01,0.02,0.13,2.04,2.26,2.0,0.0020031929016113
instances/Sat_Data/LABS/LABS_n010_goal007.cnf,1.0,0.0,0.0,0.0,0.0,2.13,2.37,2.0,6.914138793945312e-05
instances/Sat_Data/LABS/LABS_n026_goal007.cnf,1.0,0.01,0.0,0.02,0.22,2.04,2.22,2.0,0.0022244453430175
instances/Sat_Data/LABS/LABS_n026_goal008.cnf,1.0,0.01,0.0,0.02,0.22,2.05,2.2,2.0,0.0021607875823974
instances/Sat_Data/LABS/LABS_n027_goal002.cnf,1.0,0.01,0.0,2.0,0.26,2.04,2.2,2.0,0.0031428337097167
instances/Sat_Data/LABS/LABS_n028_goal001.cnf,1.0,0.01,0.01,1.99,0.3,2.06,2.18,2.0,0.0023860931396484
instances/Sat_Data/LABS/LABS_n028_goal007.cnf,1.0,0.01,0.0,0.03,0.28,2.04,2.18,2.0,0.0021469593048095
instances/Sat_Data/LABS/LABS_n028_goal010.cnf,1.0,0.01,0.01,0.03,0.26,2.05,2.19,2.0,0.002413272857666
instances/Sat_Data/LABS/LABS_n029_goal007.cnf,1.0,0.02,0.0,0.03,0.3,2.04,2.18,2.0,0.0029964447021484
instances/Sat_Data/LABS/LABS_n029_goal008.cnf,1.0,0.02,0.0,0.03,0.3,2.05,2.18,2.0,0.0025951862335205
instances/Sat_Data/LABS/LABS_n029_goal010.cnf,1.0,0.01,0.01,0.03,0.29,2.04,2.19,2.0,0.0025866031646728
instances/Sat_Data/LABS/LABS_n030_goal001.cnf,1.0,0.02,0.0,1.99,0.37,2.05,2.16,2.0,0.0026915073394775
instances/Sat_Data/LABS/LABS_n030_goal004.cnf,1.0,0.02,0.0,0.09,0.36,2.04,2.15,2.0,0.0027322769165039
instances/Sat_Data/LABS/LABS_n031_goal005.cnf,1.0,0.02,0.0,0.05,0.4,2.03,2.15,2.0,0.0039138793945312
instances/Sat_Data/LABS/LABS_n031_goal009.cnf,1.0,0.02,0.0,0.04,0.37,2.05,2.15,2.0,0.002934455871582
instances/Sat_Data/LABS/LABS_n032_goal007.cnf,1.0,0.02,0.01,0.05,0.41,2.04,2.15,2.0,0.0031607151031494
instances/Sat_Data/LABS/LABS_n033_goal003.cnf,1.0,0.03,0.0,2.0,0.48,2.06,2.13,2.0,0.0032954216003417
instances/Sat_Data/LABS/LABS_n033_goal004.cnf,1.0,0.03,0.0,0.74,0.48,2.05,2.11,2.0,0.0031697750091552
instances/Sat_Data/LABS/LABS_n033_goal005.cnf,1.0,0.03,0.0,0.06,0.48,2.05,2.1,2.0,0.0037596225738525
