@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n043_goal010.cnf,1.0,41720.0,84979.0,40288.0,83547.0,0.035544083,0.017140053,0.482219589,0.215810661,1.189647088,0.0,1.0,0.88017843,6.1195e-05,0.202319888,4.9643e-05,7.4464e-05,0.69075298,0.0,0.534585323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189621203,1.46983939,0.0,1.0,0.631876115,0.000253074,0.263608406,0.004683376,0.050454499,0.254310202,0.342963654,0.0,0.475738088,0.304210596,0.075768665,0.29245575,0.258148717,0.288170503,5222.0,1.34272,3771.0,1.41421,3771.0,0.0,0.0,2.01152,1.20121,1.71358,0.797469,3056.0,1.57932,5690.0,0.666802,7539.5,0.0,7585.0,1.07639,1.70963,1.26762,0.788283,0.111981152,0.481119859,15608752.0,-2382675.8,91262140.0,-518214.88,355350140.0,88908350.0,-961126.06,21133200.0,262955360.0,289395700.0,20093016.0,-1350022.0,-2043753.5,44156584.0,-3928191.0,349315600.0,-166584.64,-988873.44,-1080420.1,-2589661.0,48472070.0,-2086464.6,-2345434.2,842756600.0,-1316238.0,31649344.0,-4551966.5,295068672.0,331206272.0,-1057552.5,-3313384.25,-490130.0,409036352.0,541229760.0,301884320.0,13349624.0,-3541215.5,-228457.390625,-6910743.5,-2825080.0,-3897135.25,52201088.0,206622976.0,210614800.0,-4429767.5,-2013334.0,109096848.0,275123232.0,-78047.9609375,-3322960.0,-5291356.5,11752560.0,-1175409.75,-2809274.25,-790644.0625,36139888.0,477220256.0,293978432.0,209838336.0,548106368.0,95411936.0,-2312345.25,442675712.0,187915216.0
instances/Sat_Data/LABS/LABS_n044_goal006.cnf,1.0,45950.0,93601.0,44287.0,91938.0,0.037550523,0.018088277,0.481705062,0.21420595,1.193074004,0.0,1.0,0.877798852,5.5637e-05,0.202396129,4.516e-05,6.774e-05,0.690551003,0.0,0.5360134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186854061,1.502095566,0.0,1.0,0.655194192,0.00017049,0.250686893,0.004465635,0.047508608,0.253374649,0.345482853,0.0,0.399927168,0.301483065,0.069486366,0.291980741,0.25982662,0.28600351,1839.0,0.0,8362.0,0.0,8362.0,8362.0,8362.0,0.59336,0.0,0.816389,0.0,1655.33,0.734576,8293.67,0.0112311,8246.0,8234.0,8246.0,0.33286,0.856434,0.809503,0.0758492,0.095662388,0.464250338,13311584.0,-2101348.0,79672504.0,-442775.6,312105660.0,78817144.0,-849678.4,18171264.0,231297120.0,253387740.0,17156464.0,-1181950.4,-1789426.2,37998480.0,-3453051.5,308144000.0,-151931.2,-858694.3,-953382.06,-2283842.2,42120776.0,-1843693.5,-2059378.2,742728300.0,-1169652.125,28685000.0,-3995213.75,259305616.0,291839488.0,-934336.125,-2925708.5,-438748.625,358584576.0,475140896.0,266091680.0,13821720.0,-3114132.0,-209774.390625,-6075627.5,-2500619.5,-3436652.0,45514416.0,181686880.0,185400192.0,-3894699.5,-1775444.875,95052816.0,243245824.0,-58754.359375,-2932111.0,-4665214.5,9183232.0,-1031385.6875,-2478914.5,-700927.6875,31445080.0,420007424.0,258777184.0,183559840.0,481449728.0,84314784.0,-2032885.125,390460672.0,165594656.0
instances/Sat_Data/LABS/LABS_n044_goal008.cnf,1.0,45386.0,92423.0,43801.0,90838.0,0.036186388,0.017448645,0.482188071,0.214425681,1.190766682,0.0,1.0,0.877522252,5.6279e-05,0.202337269,4.5661e-05,6.8492e-05,0.690708018,0.0,0.534908298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186509671,1.495837486,0.0,1.0,0.627718877,0.000187375,0.254122825,0.004481192,0.04754903,0.254207508,0.342734367,0.0,0.475722503,0.302476518,0.075675772,0.292360862,0.259390095,0.28728503,1528.0,0.0,8388.0,0.0,8388.0,8388.0,8388.0,0.587455,0.0,0.807216,0.0,1426.67,0.656709,8178.33,0.00702448,8211.0,8112.0,8211.0,0.288895,0.733598,0.798078,0.0590553,0.102993956,0.412513986,15659840.0,-2432863.5,92797310.0,-520620.0,362394340.0,91112690.0,-980766.7,21311232.0,268371500.0,294878850.0,20277344.0,-1374587.1,-2081785.2,44649880.0,-4006414.0,356843900.0,-173271.28,-1002466.3,-1104717.8,-2644105.5,49269010.0,-2132833.0,-2391931.0,860559170.0,-1349349.75,32831640.0,-4638465.0,300852736.0,338220576.0,-1081204.25,-3385839.25,-502504.9375,416751808.0,551929088.0,308313984.0,14528976.0,-3612400.0,-236975.1875,-7049677.5,-2888931.75,-3979052.5,53117856.0,210690016.0,215028480.0,-4518023.5,-2055445.875,110827600.0,281331264.0,-75443.078125,-3394592.0,-5403860.5,11487664.0,-1198975.625,-2869539.75,-808015.8125,36702448.0,486923424.0,299974240.0,213465408.0,558822144.0,97480704.0,-2359748.75,452057664.0,191980208.0
instances/Sat_Data/LABS/LABS_n044_goal009.cnf,1.0,45052.0,91738.0,43506.0,90192.0,0.035535328,0.01714121,0.482370942,0.214579268,1.18974428,0.0,1.0,0.877520847,5.6672e-05,0.202311914,4.5971e-05,6.8956e-05,0.690773399,0.0,0.534437644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186393496,1.492696427,0.0,1.0,0.627669431,0.000203056,0.256873899,0.00446337,0.047549498,0.254596024,0.341361678,0.0,0.399962294,0.303281143,0.077087558,0.292447413,0.259231151,0.287864025,886.0,0.0,8235.0,0.0,8235.0,8235.0,8235.0,0.490475,0.0,0.7797,0.0,1283.67,0.598701,8220.0,0.00657947,8205.0,8175.0,8205.0,0.258851,0.603163,0.798334,0.0453049,0.109523817,0.534103316,17192032.0,-2640804.8,101082180.0,-569359.5,393864700.0,98734450.0,-1062039.9,23304384.0,291578560.0,320909220.0,22229120.0,-1496236.5,-2265117.5,48899544.0,-4352619.5,387422140.0,-185807.6,-1092728.8,-1198891.1,-2868636.0,53825304.0,-2314491.5,-2600286.0,934319300.0,-1462449.25,35406352.0,-5042039.0,326902848.0,367200064.0,-1173458.25,-3673217.25,-541568.125,453129856.0,600073472.0,334734208.0,14990048.0,-3924167.5,-254359.515625,-7658908.0,-3131749.0,-4318392.0,57865424.0,228867744.0,233564384.0,-4907598.0,-2230915.25,120752024.0,305270464.0,-86391.1953125,-3684505.75,-5865720.0,12910944.0,-1304231.75,-3113865.75,-873511.125,39950848.0,528797472.0,325746432.0,232153952.0,607418048.0,105749296.0,-2563375.5,490639808.0,208442752.0
instances/Sat_Data/LABS/LABS_n045_goal006.cnf,1.0,49093.0,99969.0,47348.0,98224.0,0.036854777,0.017765516,0.482041049,0.213243878,1.19203268,0.0,1.0,0.875346312,5.2054e-05,0.202361876,4.224e-05,6.3361e-05,0.69064328,0.0,0.535368138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183498746,1.522930395,0.0,1.0,0.627670514,0.000154872,0.244628355,0.004020267,0.046416315,0.254133876,0.342544218,0.0,0.399927168,0.301327277,0.075118948,0.292192747,0.261276449,0.286110101,3000.0,0.0,8885.0,0.0,8885.0,8885.0,8885.0,0.829554,0.0,0.867175,0.0,2335.67,0.883432,8842.33,0.00902214,8823.0,8774.0,8823.0,0.551884,1.17179,0.84052,0.135184,0.102157703,0.442495704,15997792.0,-2510220.8,95466450.0,-531372.0,373668350.0,94231260.0,-1011620.7,21767232.0,276859360.0,303858300.0,20728184.0,-1416069.8,-2144663.0,45787790.0,-4131362.2,368333120.0,-181219.52,-1029324.44,-1140894.8,-2728238.0,50713550.0,-2202676.0,-2466042.8,888039940.0,-1395641.25,34245380.0,-4779877.5,310174432.0,349041152.0,-1116754.5,-3495513.0,-519637.09375,429507232.0,569071232.0,318201248.0,15575120.0,-3725257.25,-247000.109375,-7269996.0,-2983945.75,-4106029.0,54713104.0,217233120.0,221899328.0,-4658809.5,-2120730.75,114027856.0,290551744.0,-74973.640625,-3503744.25,-5577331.5,11502048.0,-1236266.375,-2961993.0,-834391.5,37764976.0,502186944.0,309427456.0,219717632.0,576076288.0,100639784.0,-2434266.75,466489760.0,198187552.0
instances/Sat_Data/LABS/LABS_n046_goal006.cnf,1.0,52382.0,106632.0,50552.0,104802.0,0.036200348,0.017461499,0.482357207,0.212317831,1.191001367,0.0,1.0,0.872971171,4.8766e-05,0.20232934,3.9563e-05,5.9345e-05,0.690728605,0.0,0.534760787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18021372,1.544089808,0.0,1.0,0.615989055,0.000139288,0.239855379,0.003646838,0.04469435,0.254872097,0.339691195,0.0,0.399927168,0.300522797,0.078329185,0.29221077,0.261844981,0.286547176,4132.0,0.0,9430.0,0.0,9430.0,9430.0,9430.0,1.04843,0.0,0.918222,0.0,3861.67,1.13933,6313.33,0.866027,9459.0,0.0,9459.0,0.768216,1.30154,1.1129,0.517225,0.095605147,0.381553209,18820512.0,-2937682.8,111879750.0,-622019.7,437679740.0,110268270.0,-1180972.9,25468640.0,324294900.0,356205860.0,24326248.0,-1660218.0,-2513165.0,53840896.0,-4837539.5,431272700.0,-211715.44,-1205624.4,-1335871.6,-3191459.8,59649616.0,-2578967.0,-2888753.8,1039648500.0,-1633445.625,40127504.0,-5597111.0,363202976.0,408640640.0,-1307736.5,-4090405.0,-604838.0625,503149088.0,666754880.0,372552160.0,17832504.0,-4361513.0,-287836.3125,-8512788.0,-3490359.0,-4805318.5,64196096.0,254315264.0,259916048.0,-5453966.5,-2481758.75,133712448.0,340138112.0,-90301.7578125,-4101359.25,-6529055.0,13657792.0,-1449075.625,-3466653.0,-973373.125,44248048.0,587839872.0,362234432.0,257203808.0,674717952.0,117777928.0,-2850794.25,545940352.0,232086976.0
instances/Sat_Data/LABS/LABS_n047_goal001.cnf,1.0,56674.0,115486.0,54535.0,113347.0,0.039222518,0.018871254,0.481133157,0.211503907,1.196533011,0.0,1.0,0.872975247,4.5157e-05,0.202466048,3.6674e-05,5.5011e-05,0.690354549,0.0,0.537349908,1.0,1394.0,0.0,1394.0,1394.0,1394.0,1394.0,1394.0,1394.0,1394.0,60.022238164,0.0,60.022238164,60.022238164,60.022238164,60.022238164,60.022238164,60.022238164,60.022238164,0.178330981,1.581781937,0.0,1.0,0.656074683,0.00012581,0.229169103,0.003221889,0.041959905,0.253580606,0.344444913,0.0,0.380292097,0.299446031,0.069330496,0.29153152,0.264014641,0.283438892,5650.0,0.0,10174.0,0.0,10174.0,10174.0,10174.0,1.37141,0.0,0.972154,0.0,2279.5,0.298725,10222.0,0.00871605,10222.0,10159.0,10159.0,0.283775,0.394949,0.80995,0.0325785,0.088732018,0.444815274,15164928.0,-2443031.2,92125030.0,-500597.5,361751420.0,91897580.0,-985159.0,20786880.0,268476960.0,293382530.0,19506336.0,-1369305.6,-2070592.2,43612416.0,-4003244.8,358571780.0,-179105.28,-986420.9,-1108451.1,-2651079.0,48735624.0,-2148339.2,-2387677.8,863001540.0,-1370209.75,34087140.0,-4628884.0,300682048.0,338936384.0,-1088505.75,-3402285.25,-512123.5625,414835776.0,550876480.0,309215680.0,17795400.0,-3611822.0,-251504.078125,-7045452.5,-2913083.5,-3992939.5,52460656.0,210690816.0,215265280.0,-4514451.5,-2063494.375,109542832.0,283652544.0,-61605.95703125,-3411384.5,-5420320.5,9668800.0,-1196572.0,-2881669.75,-812103.75,36023616.0,487400448.0,300286464.0,211868352.0,558422848.0,98189592.0,-2355902.25,453919648.0,192327808.0
instances/Sat_Data/LABS/LABS_n047_goal006.cnf,1.0,55807.0,113568.0,53891.0,111652.0,0.035553246,0.017160463,0.482669366,0.211430755,1.189919472,0.0,1.0,0.870660675,4.5756e-05,0.202296861,3.7112e-05,5.5668e-05,0.69081159,0.0,0.534159711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177058229,1.564746573,0.0,1.0,0.605312423,0.000130517,0.234881608,0.003364114,0.04290205,0.255591767,0.336886788,0.0,0.399927168,0.300025674,0.085325452,0.292398804,0.262570006,0.286807379,5411.0,0.0,10073.0,0.0,10073.0,10073.0,10073.0,1.37101,0.0,0.973006,0.0,1755.5,0.136548,10028.0,0.00169232,10028.0,10016.0,10016.0,0.226053,0.152903,0.794219,0.0100952,0.093547866,0.44570782,22266112.0,-3462434.8,132172190.0,-733734.7,516325220.0,129958370.0,-1387428.8,30129408.0,382572100.0,420729200.0,28866272.0,-1960464.2,-2967060.5,63826800.0,-5704135.5,508565060.0,-248033.92,-1423162.0,-1575380.5,-3759190.2,70690460.0,-3040397.2,-3409063.2,1225724400.0,-1925885.75,47291616.0,-6601555.0,428297376.0,481770240.0,-1541925.75,-4819898.0,-708365.0,593520384.0,786883776.0,439253888.0,20440944.0,-5142952.0,-337327.84375,-10039287.0,-4110521.5,-5662320.5,75845408.0,299791968.0,306564224.0,-6429811.0,-2924606.0,157865008.0,401056768.0,-110467.0390625,-4835115.0,-7695788.5,16432288.0,-1711566.0,-4085088.75,-1142044.625,52158640.0,693021568.0,426995200.0,303289280.0,795975424.0,138759616.0,-3362078.75,643430016.0,273692288.0
instances/Sat_Data/LABS/LABS_n049_goal001.cnf,1.0,64010.0,130347.0,61682.0,128019.0,0.037741967,0.018184801,0.481819105,0.209841248,1.194024015,0.0,1.0,0.868482185,3.9947e-05,0.202395757,3.2424e-05,4.8637e-05,0.690552017,0.0,0.536006374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172044074,1.624148077,0.0,1.0,0.610743717,0.000118373,0.222908371,0.002616675,0.037598214,0.255145618,0.3385236,0.0,0.38057595,0.299448338,0.078336814,0.291766363,0.265530543,0.28417629,9181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70809,0.0,1.58698,0.0,3655.0,0.549435,11466.0,0.00727705,11466.0,11407.0,11407.0,0.556114,0.840149,0.855025,0.0974305,0.086381627,0.42341347,21161056.0,-3391562.2,128484980.0,-698491.4,503922100.0,127845740.0,-1359955.5,28983488.0,373906430.0,409750000.0,27586208.0,-1908832.2,-2889024.5,61308050.0,-5570201.5,498328160.0,-248465.28,-1375835.8,-1543803.8,-3680398.2,68462170.0,-2983230.2,-3327424.2,1199792900.0,-1900301.125,47372800.0,-6440016.0,418204512.0,471437760.0,-1512507.5,-4725007.5,-701824.25,578128640.0,767833920.0,430003712.0,22857056.0,-5024717.5,-341981.28125,-9806145.0,-4037840.0,-5544286.0,73516352.0,292821696.0,299740640.0,-6279584.5,-2864183.5,152935312.0,393847808.0,-95137.1171875,-4738883.5,-7533940.5,14494848.0,-1670300.25,-4001976.5,-1120955.875,50373472.0,677581504.0,417450048.0,294936768.0,777120128.0,136131216.0,-3283023.5,630291968.0,267822080.0
instances/Sat_Data/LABS/LABS_n050_goal002.cnf,1.0,67808.0,137995.0,65431.0,135618.0,0.036328346,0.017527172,0.482465454,0.208986516,1.191404961,0.0,1.0,0.865734243,3.7678e-05,0.202327282,3.0567e-05,4.585e-05,0.690733931,0.0,0.534722529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168769119,1.641754506,0.0,1.0,0.599106859,0.000115283,0.219636994,0.002381909,0.033337802,0.256271587,0.334174606,0.0,0.398767095,0.299594601,0.087845343,0.29204222,0.266206677,0.285027917,10951.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8356,0.0,1.71697,0.0,4307.5,0.640705,12267.0,0.00299744,12267.0,12241.0,12241.0,0.71123,0.937765,0.879519,0.12441,0.087258519,0.452289783,26809856.0,-4245468.0,161478220.0,-882087.5,632614000.0,160054990.0,-1696411.8,36422496.0,469191800.0,515350180.0,35010110.0,-2399101.0,-3631603.0,77655860.0,-6987527.5,624197100.0,-310022.06,-1731330.9,-1935885.1,-4607471.5,86560660.0,-3734370.2,-4177441.5,1503487600.0,-2373260.75,59110760.0,-8078917.5,524498688.0,590982656.0,-1894286.375,-5915130.0,-869165.75,726380864.0,964292416.0,538930880.0,26484864.0,-6301246.5,-419863.65625,-12301601.0,-5047185.5,-6942508.0,92788064.0,367078144.0,376099968.0,-7875278.5,-3585283.75,192645536.0,492786560.0,-129587.8359375,-5933564.0,-9440297.0,19323328.0,-2099025.25,-5011328.0,-1397981.875,63567584.0,849201536.0,523269696.0,370321664.0,974913152.0,170260544.0,-4121914.25,789094336.0,335969536.0
instances/Sat_Data/LABS/LABS_n050_goal007.cnf,1.0,66667.0,135527.0,64525.0,133385.0,0.033196435,0.016058777,0.483750047,0.209016506,1.185607338,0.0,1.0,0.863900005,3.8248e-05,0.20217877,3.0996e-05,4.6494e-05,0.691095685,0.0,0.532016344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168047456,1.622629212,0.0,1.0,0.560336747,0.000114596,0.221845882,0.002726296,0.032792508,0.257946406,0.327713891,0.0,0.475722503,0.300523129,0.097914562,0.292740404,0.265319067,0.287929377,10472.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81972,0.0,1.67719,0.0,4067.5,0.668427,11945.5,0.0010063,11945.5,11937.0,11937.0,0.686295,0.924345,0.874575,0.122523,0.085565561,0.3832613,39095424.0,-5935689.5,228600130.0,-1270458.5,888379900.0,222318370.0,-2354048.2,52367550.0,658010600.0,726936000.0,50697410.0,-3387207.5,-5119989.5,112014850.0,-9800018.0,873135200.0,-414690.56,-2459147.2,-2703591.5,-6431500.5,123682690.0,-5214755.5,-5870988.0,2103495700.0,-3297864.5,80572880.0,-11353867.0,736060672.0,826749504.0,-2646198.25,-8253651.0,-1185689.25,1021721280.0,1355704320.0,753915392.0,30722816.0,-8834126.0,-563472.4375,-17252268.0,-7023719.5,-9701252.0,131366656.0,514666432.0,526978240.0,-11039191.0,-5011505.5,273031104.0,687884672.0,-216766.5625,-8292869.5,-13197787.0,30576192.0,-2955512.25,-6998991.0,-1928499.5,89828512.0,1189415936.0,732701440.0,521566336.0,1369675008.0,237550672.0,-5777899.5,1102810752.0,470029792.0
