@RELATION SAT11-HAND-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1.0,0.02,1.99,2.0,1.53,61.06,0.29,1.4,2.08,0.0,2.09,0.0054447650909423
./SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1.0,0.0,1.99,2.0,0.04,0.83,0.0,0.08,2.34,0.0,2.24,0.0085947513580322
./SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1.0,0.01,1.99,2.0,2.01,60.01,0.36,1.71,2.08,0.01,2.09,0.0051715373992919
./SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1.0,0.0,1.99,1.47,0.0,0.0,0.0,0.01,0.66,0.0,0.38,0.0050592422485351
./SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1.0,0.0,1.32,1.11,0.0,0.02,0.0,0.0,0.4,0.0,0.23,0.005305528640747
./SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1.0,0.03,1.99,2.0,2.01,60.01,0.09,0.97,2.6,0.01,2.15,0.0136942863464355
./SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1.0,0.0,1.99,2.0,0.0,0.15,0.0,0.03,2.35,0.0,2.09,0.0042545795440673
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1.0,0.07,2.0,2.01,2.01,60.08,2.41,2.49,2.17,0.01,2.13,0.0064656734466552
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1.0,0.02,1.99,2.0,2.01,61.89,0.38,2.2,2.1,0.01,2.09,0.0059845447540283
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1.0,0.01,2.0,2.0,0.33,60.03,0.05,1.36,2.1,0.0,2.06,0.0074079036712646
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1.0,0.07,1.99,2.04,2.01,60.02,1.35,3.27,2.19,0.04,2.17,106.86286735534668
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1.0,0.02,1.99,2.0,1.68,60.01,0.32,1.76,2.07,0.0,2.07,0.0046484470367431
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1.0,0.0,1.99,2.0,0.05,0.09,0.01,0.03,2.72,0.0,2.29,0.0039680004119873
./SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1.0,0.0,2.0,2.0,0.19,0.85,0.0,0.07,2.38,0.0,2.17,0.0075204372406005
./SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1.0,0.0,1.99,2.0,0.11,0.07,0.01,0.03,2.54,0.0,2.23,0.004197359085083
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1.0,0.0,1.99,2.0,0.4,60.3,0.05,0.5,2.11,0.01,2.09,0.0065188407897949
./SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1.0,0.01,1.99,2.0,0.96,1.05,0.07,0.11,2.4,0.0,2.16,0.005875825881958
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1.0,0.01,2.0,2.0,0.4,60.03,0.04,1.03,2.09,0.01,2.09,0.0076360702514648
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.23,2.17,2.1,0.01,2.1,0.007512092590332
./SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1.0,4.24,2.0,2.08,2.43,62.14,10.73,7.16,3.42,0.31,3.45,0.0741639137268066
./SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1.0,0.02,1.99,2.0,2.01,60.22,0.24,2.21,2.11,0.01,2.08,0.0071523189544677
./SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.19,0.0,0.03,2.41,0.0,2.32,0.0061421394348144
./SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1.0,0.02,1.99,2.0,2.02,60.01,0.08,0.7,2.62,0.0,2.17,0.0066382884979248
./SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1.0,0.05,1.99,2.0,2.01,60.01,0.66,2.61,2.13,0.01,2.12,0.010401964187622
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1.0,0.09,2.01,2.01,2.02,60.02,1.66,3.44,2.2,0.04,2.2,0.0091800689697265
./SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1.0,0.0,1.99,2.0,0.01,0.0,0.0,0.0,2.68,0.0,2.12,0.0044355392456054
./SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1.0,0.0,0.36,2.0,0.22,60.01,0.08,0.43,2.09,0.0,2.07,0.0038361549377441
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1.0,0.01,1.99,2.0,0.36,60.04,0.07,0.17,2.61,0.0,2.2,0.0070018768310546
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1.0,0.0,1.99,2.0,0.02,6.53,0.0,0.05,2.18,0.0,2.12,0.0034191608428955
./SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1.0,0.0,1.99,2.0,0.08,1.88,0.0,0.14,2.3,0.0,2.2,0.0069179534912109
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1.0,0.03,2.01,2.0,2.01,60.19,1.21,2.29,2.14,0.02,2.11,0.0060031414031982
./SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1.0,0.0,1.98,2.0,0.05,1.26,0.0,0.11,2.3,0.0,2.24,0.0056948661804199
./SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1.0,0.0,1.99,1.25,0.0,0.0,0.0,0.0,1.61,0.0,0.92,0.0040388107299804
./SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1.0,0.0,1.99,2.0,0.0,0.0,0.0,0.0,2.7,0.0,1.71,0.0039243698120117
./SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1.0,0.0,0.38,2.0,0.02,5.63,0.01,0.06,1.74,0.0,1.97,0.0049445629119873
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1.0,0.52,2.0,2.27,2.02,60.1,14.29,8.59,2.79,0.16,2.83,0.0353651046752929
./SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1.0,0.1,2.0,2.04,2.02,60.21,5.51,2.68,2.25,0.03,2.26,0.0094439983367919
./SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1.0,0.01,1.99,2.0,0.62,60.5,0.04,0.61,2.48,0.0,2.13,0.0102152824401855
./SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.09,0.0,0.02,2.43,0.0,1.78,0.0036990642547607
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.24,2.17,2.09,0.0,2.08,0.0052459239959716
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1.0,0.01,1.99,2.0,0.45,60.01,0.07,1.68,2.08,0.0,2.07,0.0044844150543212
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1.0,0.0,1.98,1.34,0.0,0.02,0.0,0.01,0.91,0.0,0.6,0.0035014152526855
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1.0,0.02,2.0,2.0,0.65,60.06,0.07,2.08,2.06,0.0,2.06,0.0239574909210205
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1.0,0.08,2.0,2.01,2.02,61.57,1.27,2.66,2.18,0.03,2.17,0.004615306854248
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1.0,0.01,0.03,2.0,0.38,60.02,0.11,0.5,2.09,0.0,2.08,0.0258529186248779
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1.0,0.09,2.0,2.05,2.02,60.02,1.52,2.55,2.21,0.05,2.2,0.011892557144165
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1.0,0.03,2.0,2.0,2.01,60.05,0.35,2.05,2.12,0.0,2.08,0.0066702365875244
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1.0,0.07,2.0,2.02,2.01,60.03,1.25,2.67,2.2,0.03,2.17,0.004512071609497
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1.0,0.01,1.98,2.0,0.29,60.01,0.05,1.17,2.07,0.0,2.09,0.0061047077178955
./SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1.0,0.0,1.98,2.0,0.01,0.0,0.0,0.01,2.66,0.0,2.34,0.0034809112548828
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1.0,0.0,1.99,2.0,0.0,1.39,0.0,0.02,1.65,0.0,0.99,0.0049719810485839
./SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1.0,1.11,2.01,2.03,2.08,60.03,3.32,3.2,2.38,0.08,2.31,0.0295805931091308
./SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1.0,0.68,1.99,2.01,2.01,60.03,0.8,2.61,2.29,0.04,2.22,0.0352783203125
./SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1.0,0.01,2.0,2.0,0.21,3.41,0.05,0.08,2.22,0.0,2.13,0.0066525936126708
./SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1.0,0.05,1.99,2.01,2.01,60.01,0.66,2.61,2.13,0.01,2.11,0.0072035789489746
./SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1.0,0.03,1.98,2.0,2.01,26.67,0.1,0.39,2.28,0.0,2.14,0.0072059631347656
./SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1.0,0.04,2.0,2.0,2.01,60.01,0.09,0.97,2.53,0.0,2.13,0.0108709335327148
./SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1.0,0.0,1.62,0.74,0.0,0.0,0.0,0.0,0.58,0.0,0.33,0.0052838325500488
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1.0,0.05,2.0,2.0,2.01,1.81,0.08,0.22,2.61,0.0,2.18,0.0096123218536376
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1.0,0.01,2.0,2.0,0.55,62.28,0.77,1.48,2.08,0.01,2.06,0.0044682025909423
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1.0,0.0,1.99,2.0,0.04,0.21,0.0,0.08,2.32,0.0,2.16,0.004706859588623
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1.0,0.01,2.0,2.0,0.91,54.64,0.1,0.68,2.12,0.01,2.09,0.0131130218505859
./SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1.0,0.0,0.02,2.0,0.0,60.03,0.0,0.06,1.46,0.0,0.86,0.0048136711120605
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1.0,0.12,2.01,2.01,2.01,63.97,2.11,3.02,2.26,0.04,2.26,0.0110273361206054
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1.0,0.03,2.0,2.0,2.01,60.01,0.65,2.34,2.1,0.01,2.07,0.0061316490173339
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1.0,0.1,2.01,2.05,2.02,64.61,1.75,2.55,2.21,0.04,2.2,0.0098330974578857
./SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1.0,0.0,1.98,2.0,0.0,0.07,0.0,0.01,1.92,0.0,1.37,0.0033128261566162
./SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1.0,0.01,2.0,2.0,1.99,60.04,0.12,0.94,2.12,0.01,2.11,0.0078210830688476
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1.0,0.0,1.39,2.0,0.01,0.1,0.0,0.02,2.21,0.0,1.86,0.0065436363220214
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1.0,2.74,2.0,2.01,2.02,57.23,0.79,1.96,2.22,0.03,2.14,0.0585627555847168
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.24,2.25,2.12,0.01,2.09,0.0060093402862548
