@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1189700536-035.SATISFIABLE.cnf,1,1.2045736,0.4402169,-0.00015532695,4.427887,-0.0,0.06755654,3.367707,-0.07746025,-0.14790863,-0.09170761,4.2248282,1.0591916,-0.14818276,-0.1418972,3.7340357,3.006096
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S625465881-078-UNKNOWN.cnf,1,490.31274,208.8893,-0.0,1857.6334,-0.0,302.09006,1860.8446,-0.0,-0.0,-0.0,2280.6816,613.8754,-0.0,-0.0,1794.0309,1654.0532
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,1.2648698,0.48008928,-1.4394296e-05,4.9056425,-0.0,0.15907018,3.985745,-0.056527447,-0.15772578,-0.047568925,4.943996,1.3539366,-0.14377066,-0.15767094,4.1802053,3.5142117
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,557.9685,237.69917,-0.0,2113.8145,-0.0,343.7522,2117.5317,-0.0,-0.0,-0.0,2595.176,698.5656,-0.0,-0.0,2041.3829,1882.1392
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S913491256-073-UNKNOWN.cnf,1,420.41553,179.19356,-0.0,1593.2463,-0.0,259.16135,1596.0804,-0.0,-0.0,-0.0,1956.165,526.58636,-0.0,-0.0,1538.6459,1418.6802
SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,47.276592,23.23708,-0.0,15.277253,-0.0,-0.0,3.82824,-0.0,-0.0,27.303886,-0.0,18.473196,-0.0,18.686956,47.977966,21.90919
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,2.1805787,0.8338804,-0.0,6.926185,-0.0,0.24989629,5.5723534,-0.012369765,-0.16795605,-0.010156858,6.8838067,1.8346319,-0.06246017,-0.16857417,6.080656,4.994854
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,2.193377,0.7928381,-0.0,6.382581,-0.0,0.11343123,4.7862844,-0.019592112,-0.16320938,-0.039986666,6.0076714,1.4490752,-0.05800586,-0.15759525,5.6288905,4.3846846
SAT11/random/medium/unif-k7-r89-v80-c7120-S1623694027-006.SATISFIABLE.cnf,1,1.0593479,0.42097628,-3.1402426e-05,4.6296725,-0.0,0.18911397,3.883135,-0.06347044,-0.15860511,-0.046719354,4.802888,1.3628336,-0.1572743,-0.15893722,3.926428,3.3961322
SAT11/random/medium/unif-k7-r89-v80-c7120-S1901567697-013.UNKNOWN.cnf,1,1.1215926,0.44382906,-1.2592193e-05,4.831688,-0.0,0.21434642,4.0922694,-0.055365555,-0.16100743,-0.03728544,5.0519524,1.4482614,-0.15300217,-0.16170053,4.120717,3.5783052
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S895193371-061.UNKNOWN.cnf,1,10.629913,4.1772323,-0.0,37.090084,-0.0,4.639326,35.3074,-0.0,-2.6349462e-05,-0.0,42.859447,11.783532,-0.0,-2.8824059e-05,34.804707,31.160255
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S874954918-011.SATISFIABLE.cnf,1,11.975859,4.7065163,-0.0,42.8648,-0.0,5.709931,41.433277,-0.0,-4.6969942e-07,-0.0,50.43221,13.837142,-0.0,-9.097897e-07,40.5483,36.62392
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,35.382816,14.9832535,-0.0,133.58154,-0.0,21.166367,133.08284,-0.0,-0.0,-0.0,163.14049,44.057674,-0.0,-0.0,128.65607,118.299706
SAT11/random/medium/unif-k7-r89-v90-c8010-S2014736708-037.SATISFIABLE.cnf,1,1.2041415,0.46683693,-9.734159e-06,4.931885,-0.0,0.19836542,4.1174574,-0.05343515,-0.16069369,-0.038315795,5.090083,1.437725,-0.14792019,-0.16101463,4.2114787,3.6120362
SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf,1,1.0579937,0.4202849,-3.2876826e-05,4.621126,-0.0,0.18742095,3.872428,-0.0638649,-0.15848914,-0.047308777,4.790579,1.357813,-0.15740004,-0.15873729,3.9184027,3.3872848
SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,1.0390496,0.42601898,-1.4005487e-05,4.7557216,-0.0,0.23770149,4.1047196,-0.056190234,-0.16108072,-0.03476053,5.0487814,1.4733405,-0.156853,-0.16284087,4.050005,3.5734181
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S643238994-057-UNKNOWN.cnf,1,421.93805,179.64775,-0.0,1597.6733,-0.0,259.54654,1600.0468,-0.0,-0.0,-0.0,1961.1785,527.8339,-0.0,-0.0,1542.9777,1422.3368
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf,1,9.823637,3.897906,-0.0,33.75586,-0.0,4.0966926,31.810814,-0.0,-0.00017754117,-0.0,38.639812,10.60691,-0.0,-0.00015886172,31.568647,28.099293
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,425.87372,181.34148,-0.0,1612.5978,-0.0,262.02182,1614.9696,-0.0,-0.0,-0.0,1979.6146,532.6945,-0.0,-0.0,1557.5295,1435.7173
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,13.891364,5.5468225,-0.0,50.509567,-0.0,7.0917325,49.261528,-0.0,-0.0,-0.0,60.198452,16.399477,-0.0,-0.0,48.132248,43.689552
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,11.304491,4.4194107,-0.0,39.973854,-0.0,5.157119,38.36192,-0.0,-3.30912e-06,-0.0,46.6368,12.799558,-0.0,-5.8956243e-06,37.686455,33.89113
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,11.12361,4.3521485,-0.0,39.20244,-0.0,5.015212,37.548676,-0.0,-6.0251364e-06,-0.0,45.61838,12.535316,-0.0,-8.945986e-06,36.903236,33.153038
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,354.79016,151.00356,-0.0,1342.9421,-0.0,218.00569,1344.6653,-0.0,-0.0,-0.0,1648.304,443.57397,-0.0,-0.0,1297.0072,1195.4268
SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,43.73159,21.516407,-0.0,14.132267,-0.0,-0.0,3.510841,-0.0,-0.0,25.295774,-0.0,17.112432,-0.0,17.286173,44.4125,20.253162
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,1.7567037,0.66517335,-0.0,6.242982,-0.0,0.28171253,5.230005,-0.020701507,-0.1678108,-0.011412777,6.427214,1.8150365,-0.09970312,-0.16875765,5.4376054,4.6158757
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,1.1633834,0.46170926,-4.6794894e-06,5.024335,-0.0,0.24859855,4.31879,-0.047701962,-0.16314793,-0.028161537,5.3148823,1.5474977,-0.14918433,-0.16453087,4.3044243,3.7689457
SAT11/random/large/unif-k7-r85-v250-c21250-S1116436500-050-UNKNOWN.cnf,1,4.744178,1.734406,-0.0,8.83248,-0.0,-0.16215476,5.1209016,-0.0004540984,-0.06255676,-0.14112592,6.764818,1.116147,-0.000113545015,0.12678148,8.946191,5.8260403
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,349.89423,149.11443,-0.0,1325.9924,-0.0,215.5926,1328.2565,-0.0,-0.0,-0.0,1627.8788,438.27216,-0.0,-0.0,1280.4521,1180.5885
SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,24.726048,12.220916,-0.0,8.143037,-0.0,-0.0,1.7678995,-7.094015e-06,-0.0,14.419102,-0.0004069529,9.769457,-0.0,9.758564,25.222795,11.309604
SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,1.0425305,0.4145321,-4.0895888e-05,4.5711207,-0.0,0.18132567,3.8207633,-0.065966375,-0.15784906,-0.049893323,4.7289176,1.3366272,-0.15838349,-0.15798163,3.870252,3.3422015
SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0.9327591,0.38239032,-9.100352e-05,4.3473024,-0.0,0.1765062,3.6523988,-0.07410032,-0.15590696,-0.05682848,4.517846,1.2827983,-0.16369936,-0.1563729,3.6564953,3.1851425
SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,19.741589,9.781536,-0.0,6.506659,-0.0,-1.1166462e-05,1.2735552,-0.00027327312,-0.0,11.593831,-0.0052349586,7.85443,-0.0,7.826562,20.233578,8.995579
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S901912629-090-UNKNOWN.cnf,1,70.20055,29.909206,-0.0,266.06244,-0.0,42.92806,266.02554,-0.0,-0.0,-0.0,326.15594,87.89464,-0.0,-0.0,256.73444,236.51547
SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,35.779583,17.614208,-0.0,11.58007,-0.0,-0.0,2.8220835,-0.0,-0.0,20.763765,-1.6053897e-07,14.048982,-0.0,14.161738,36.380905,16.55173
SAT11/random/large/unif-k7-r85-v250-c21250-S381985918-018-UNKNOWN.cnf,1,4.8758454,1.7919106,-0.0,8.819755,-0.0,-0.16804525,5.018524,-0.00040623115,-0.05548948,-0.11277979,6.6836042,1.1085292,-6.947636e-05,0.19188538,9.035044,5.820248
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,9.99814,3.9488091,-0.0,34.710308,-0.0,4.2768254,32.914898,-0.0,-0.000111846755,-0.0,39.9077,11.012486,-0.0,-8.962478e-05,32.459248,29.009995
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1110880865-004.SATISFIABLE.cnf,1,2.95123,1.1864058,-0.0,9.677856,-0.0,0.6212252,8.34515,-0.00046404504,-0.16069914,-5.7492613e-05,10.140265,2.8504665,-0.018441249,-0.15386544,8.632837,7.3811083
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,1.2976838,0.49637094,-5.3560593e-06,5.0941525,-0.0,0.19495347,4.21922,-0.04895454,-0.1610046,-0.035865717,5.2161994,1.4612311,-0.14089428,-0.16150308,4.3608437,3.7099814
SAT11/random/medium/unif-k7-r89-v60-c5340-S1831136826-075.UNKNOWN.cnf,1,0.99033296,0.40928227,-2.684701e-05,4.6101303,-0.0,0.221424,3.9598556,-0.061877772,-0.15949963,-0.040631372,4.875675,1.4159261,-0.15984885,-0.16120924,3.9099991,3.4466372
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,11.845333,4.645915,-0.0,42.264698,-0.0,5.58435,40.784977,-0.0,-6.150933e-07,-0.0,49.622257,13.622418,-0.0,-1.3431936e-06,39.94154,36.039547
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,2.7539203,0.9942048,-0.0,7.410397,-0.0,0.103214435,5.4514413,-0.00710976,-0.16926341,-0.03153168,6.856606,1.5869663,-0.023527587,-0.1592701,6.672173,5.0853353
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S224791863-033.UNKNOWN.cnf,1,11.920999,4.6860437,-0.0,42.67143,-0.0,5.6801515,41.251526,-0.0,-4.6591126e-07,-0.0,50.187202,13.793035,-0.0,-1.0586921e-06,40.33354,36.439117
SAT11/random/medium/unif-k7-r89-v80-c7120-S474185167-033.SATISFIABLE.cnf,1,1.0977895,0.43526602,-1.7578099e-05,4.7577057,-0.0,0.20557378,4.0171633,-0.058222927,-0.16018176,-0.040455595,4.962392,1.4180528,-0.15466385,-0.16077992,4.0496807,3.5126934
SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf,1,1.0711771,0.43175453,-1.42623985e-05,4.7747526,-0.0,0.22527172,4.083792,-0.056413677,-0.1609345,-0.03643436,5.032486,1.4566939,-0.1555659,-0.16218415,4.067217,3.5620804
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,11.22046,4.396013,-0.0,39.8878,-0.0,5.1908007,38.38455,-0.0,-3.995696e-06,-0.0,46.61326,12.855919,-0.0,-5.08654e-06,37.559048,33.851257
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1744841484-003.SATISFIABLE.cnf,1,13.54825,5.392336,-0.0,49.1456,-0.0,6.841656,47.869972,-0.0,-0.0,-0.0,58.45417,15.945146,-0.0,-0.0,46.77499,42.428
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,210.98642,89.904655,-0.0,799.4889,-0.0,129.8151,800.5771,-0.0,-0.0,-0.0,981.281,264.20593,-0.0,-0.0,771.97766,711.6433
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,10.727293,4.210216,-0.0,37.53352,-0.0,4.721751,35.79232,-0.0,-1.9349298e-05,-0.0,43.452118,11.950352,-0.0,-2.2617352e-05,35.244717,31.586664
SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,58.605488,28.784054,-0.0,18.844608,-0.0,-0.0,4.817938,-0.0,-0.0,33.801792,-0.0,22.86878,-0.0,23.176125,59.455532,27.223063
SAT11/random/medium/unif-k7-r89-v90-c8010-S1475406203-080.UNKNOWN.cnf,1,1.1851144,0.4594277,-1.3495284e-05,4.8633256,-0.0,0.18872452,4.043424,-0.056103814,-0.15981708,-0.04165089,5.0024567,1.4064673,-0.14941137,-0.15997508,4.145807,3.5482106
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,11.474308,4.495171,-0.0,40.81263,-0.0,5.334777,39.296734,-0.0,-1.914096e-06,-0.0,47.768414,13.1335335,-0.0,-3.1709253e-06,38.49888,34.69804
SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf,1,1.1797109,0.46969947,-2.8921456e-06,5.108814,-0.0,0.26544884,4.4217978,-0.044444263,-0.16414987,-0.024682203,5.4345493,1.5909846,-0.14760058,-0.16553682,4.3873763,3.8565614
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,12.628616,4.996822,-0.0,45.56854,-0.0,6.2174735,44.245907,-0.0,-0.0,-0.0,53.931503,14.763695,-0.0,-1.6213971e-07,43.233128,39.152336
SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,1.1027417,0.44740427,-6.0255197e-06,4.9403257,-0.0,0.2577017,4.285779,-0.049503617,-0.16287239,-0.028387293,5.265314,1.5441822,-0.15257704,-0.1646086,4.2269406,3.7320182
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,14.224978,5.7161846,-0.0,51.940315,-0.0,7.3748784,50.765392,-0.0,-0.0,-0.0,62.03709,16.911188,-0.0,-0.0,49.514065,45.012665
SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,6.1389437,2.4692829,-0.0,8.797749,-0.0,-0.12793781,4.2980876,-0.00014735137,-0.025398245,0.5154789,6.040284,1.5608715,-2.198665e-06,0.69391865,10.272601,5.802696
SAT11/random/large/unif-k5-r20-v1500-c30000-S64154096-097-UNKNOWN.cnf,1,40.693314,20.017735,-0.0,13.125216,-0.0,-0.0,3.258197,-0.0,-0.0,23.574465,-0.0,15.950158,-0.0,16.10868,41.34318,18.859854
SAT11/random/large/unif-k5-r20-v1250-c25000-S1103412232-098-UNKNOWN.cnf,1,33.644924,16.57089,-0.0,10.886036,-0.0,-0.0,2.634367,-0.0,-0.0,19.55335,-1.0569023e-06,13.231926,-0.0,13.326072,34.2281,15.559549
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,562.1389,239.4504,-0.0,2129.2769,-0.0,346.25134,2132.8728,-0.0,-0.0,-0.0,2614.235,703.5345,-0.0,-0.0,2056.5315,1895.972
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1406921020-013.UNKNOWN.cnf,1,11.21957,4.3887887,-0.0,39.652264,-0.0,5.1055217,38.042686,-0.0,-4.2682223e-06,-0.0,46.230263,12.703406,-0.0,-6.828539e-06,37.355972,33.59288
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,12.991594,5.154507,-0.0,47.00103,-0.0,6.4736514,45.70663,-0.0,-0.0,-0.0,55.76082,15.238456,-0.0,-0.0,44.660835,40.47744
SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,48.804638,23.986439,-0.0,15.784174,-0.0,-0.0,3.955915,-0.0,-0.0,28.171663,-0.0,19.06222,-0.0,19.279902,49.525517,22.61014
SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,1.1504672,0.44591886,-2.4113862e-05,4.7387547,-0.0,0.17143846,3.9090738,-0.06115657,-0.15810385,-0.048224308,4.8427277,1.349633,-0.15201403,-0.15793127,4.0260644,3.4319787
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1465579926-097.UNKNOWN.cnf,1,1.4342513,0.5482537,-3.1630765e-07,5.6331935,-0.0,0.2805684,4.8194904,-0.031493925,-0.16664244,-0.016459996,5.924578,1.7167608,-0.12824258,-0.1676213,4.876584,4.223168
SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf,1,1.0342581,0.41919875,-2.286732e-05,4.668648,-0.0,0.21427017,3.9804695,-0.060468316,-0.15982349,-0.040653806,4.9087434,1.4161015,-0.15790702,-0.1609958,3.9655879,3.4713576
SAT11/random/medium/unif-k7-r89-v50-c4450-S1082084494-034.UNKNOWN.cnf,1,0.99581254,0.41551912,-1.8214567e-05,4.6822114,-0.0,0.2401504,4.0601397,-0.058314048,-0.16050921,-0.035929143,4.98869,1.4609969,-0.1589479,-0.16267641,3.980069,3.5295136
SAT11/random/large/unif-k5-r20-v1000-c20000-S107009952-009-UNKNOWN.cnf,1,33.69462,16.600872,-0.0,11.00056,-0.0,-0.0,2.6194534,-0.0,-0.0,19.529467,-9.0762035e-07,13.221153,-0.0,13.299658,34.24669,15.527576
SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,15.396942,7.704198,-0.0,5.2414837,-0.0,-0.0003742315,0.77189726,-0.0030773743,-0.0,9.09942,-0.03447605,6.1139803,-0.0,6.07998,15.978207,6.9001007
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S816372663-049.UNKNOWN.cnf,1,12.03915,4.7342334,-0.0,43.136116,-0.0,5.762358,41.719166,-0.0,-3.1561956e-07,-0.0,50.79064,13.928725,-0.0,-7.632582e-07,40.823273,36.884064
SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,6.957347,2.916167,-0.0,8.511208,-0.0,-0.09575094,3.7923546,-0.00022579588,-0.014967339,1.2581931,5.2412896,1.8571527,-3.1551278e-07,1.1003191,10.708147,5.727243
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,10.77142,4.223764,-0.0,37.68645,-0.0,4.74276,35.933773,-0.0,-1.7197597e-05,-0.0,43.63817,11.987726,-0.0,-2.1111144e-05,35.406105,31.72499
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1514125851-037.UNKNOWN.cnf,1,11.183952,4.3817816,-0.0,39.651054,-0.0,5.1332445,38.10355,-0.0,-4.404411e-06,-0.0,46.280186,12.745778,-0.0,-6.2973404e-06,37.33952,33.61936
SAT11/random/medium/unif-k7-r89-v60-c5340-S969033069-088.SATISFIABLE.cnf,1,1.0731479,0.4373519,-9.078227e-06,4.8534837,-0.0,0.24801373,4.199933,-0.052596454,-0.16204992,-0.031298045,5.162896,1.5105273,-0.15463275,-0.16380067,4.143763,3.6569986
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,558.6932,237.9645,-0.0,2116.2334,-0.0,344.05527,2119.8455,-0.0,-0.0,-0.0,2598.0002,699.33453,-0.0,-0.0,2043.6902,1884.192
SAT11/random/medium/unif-k7-r89-v70-c6230-S1351138814-007.SATISFIABLE.cnf,1,1.0320114,0.41831592,-2.3741477e-05,4.660598,-0.0,0.21315186,3.9717865,-0.060797617,-0.15973274,-0.04104526,4.8986225,1.41247,-0.15806003,-0.16087869,3.957939,3.4639478
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S43885340-006-UNKNOWN.cnf,1,212.90489,90.73267,-0.0,806.70337,-0.0,131.01154,807.78595,-0.0,-0.0,-0.0,990.21094,266.56573,-0.0,-0.0,779.022,718.11487
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1452052526-056.UNKNOWN.cnf,1,9.941772,3.9375355,-0.0,34.189133,-0.0,4.157605,32.235485,-0.0,-0.00014013072,-0.0,39.16631,10.736028,-0.0,-0.00013120053,31.999283,28.4867
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S903594090-011-UNKNOWN.cnf,1,141.08018,60.20976,-0.0,535.24286,-0.0,86.947365,536.00037,-0.0,-0.0,-0.0,657.0021,176.97084,-0.0,-0.0,516.7505,476.44293
